* Theory file for FASER$\nu$2 charm $\nu_{\mu}$
&Data 
   Name = "Theory for FASER$\nu$2 charm $\nu_{\mu}$"
   NData =    36
   NColumn =    43
   ColumnType = 2*"Bin","Theory", 40*"Error"
   ColumnName = "x","Q2","theory","PDF_nuisance_param_1","PDF_nuisance_param_2","PDF_nuisance_param_3","PDF_nuisance_param_4","PDF_nuisance_param_5","PDF_nuisance_param_6","PDF_nuisance_param_7","PDF_nuisance_param_8","PDF_nuisance_param_9","PDF_nuisance_param_10","PDF_nuisance_param_11","PDF_nuisance_param_12","PDF_nuisance_param_13","PDF_nuisance_param_14","PDF_nuisance_param_15","PDF_nuisance_param_16","PDF_nuisance_param_17","PDF_nuisance_param_18","PDF_nuisance_param_19","PDF_nuisance_param_20","PDF_nuisance_param_21","PDF_nuisance_param_22","PDF_nuisance_param_23","PDF_nuisance_param_24","PDF_nuisance_param_25","PDF_nuisance_param_26","PDF_nuisance_param_27","PDF_nuisance_param_28","PDF_nuisance_param_29","PDF_nuisance_param_30","PDF_nuisance_param_31","PDF_nuisance_param_32","PDF_nuisance_param_33","PDF_nuisance_param_34","PDF_nuisance_param_35","PDF_nuisance_param_36","PDF_nuisance_param_37","PDF_nuisance_param_38","PDF_nuisance_param_39","PDF_nuisance_param_40"
   Percent =  40*True
&End 
  0.3932E-02  0.6373E+01  0.1146E+01 -0.7713E+00  0.4836E+01  0.3277E-01 -0.7585E-01 -0.2806E+00 -0.1010E+01 -0.5332E+00  0.2144E+01 -0.5306E+00  0.5957E+00  0.9089E+00  0.9637E-01  0.1628E+01 -0.3564E+00 -0.8334E+00 -0.3750E+00 -0.1319E+01  0.4304E+00 -0.2611E+00 -0.2153E+00  0.2470E+00 -0.3141E+00 -0.1013E+00 -0.2673E+00 -0.1745E+00 -0.1691E+00 -0.1225E+00  0.3810E+00 -0.1552E+00 -0.7610E+00 -0.2497E-01 -0.1361E+00 -0.4245E+00  0.1524E+00 -0.2451E+00 -0.8768E+00 -0.2384E+00 -0.2062E+00 -0.2613E+01  0.6445E-02
  0.5385E-02  0.6507E+01  0.7998E+00 -0.4679E+00  0.4698E+01  0.8028E-01 -0.6145E-01 -0.2502E+00 -0.7393E+00 -0.4305E+00  0.2117E+01 -0.3624E+00  0.4261E+00  0.5529E+00  0.1084E+00  0.6746E+00 -0.1916E+00 -0.6841E+00 -0.4175E+00 -0.1233E+01  0.4826E+00 -0.2124E+00 -0.2276E+00  0.4218E+00 -0.3047E+00 -0.3919E-01 -0.2747E+00 -0.1767E+00 -0.8059E-01 -0.5207E-01  0.5190E+00  0.1162E-01 -0.6555E+00 -0.1301E-01 -0.1443E+00 -0.3007E+00  0.1279E+00 -0.1204E+00 -0.9212E+00 -0.2593E+00 -0.1967E+00 -0.2795E+01 -0.1933E-01
  0.5442E-02  0.1705E+02  0.9724E+00 -0.4261E+00  0.3963E+01  0.6032E-01 -0.7655E-01 -0.2169E+00 -0.6481E+00 -0.3711E+00  0.1727E+01 -0.3365E+00  0.3806E+00  0.5537E+00  0.1008E+00  0.7632E+00 -0.1943E+00 -0.5682E+00 -0.3561E+00 -0.1024E+01  0.4125E+00 -0.2015E+00 -0.1629E+00  0.3291E+00 -0.2689E+00 -0.4173E-01 -0.2304E+00 -0.1409E+00 -0.8307E-01 -0.6145E-01  0.4268E+00  0.3936E-02 -0.5652E+00 -0.1390E-01 -0.1075E+00 -0.2734E+00  0.1102E+00 -0.1327E+00 -0.7530E+00 -0.2181E+00 -0.1614E+00 -0.2343E+01  0.4271E-02
  0.7378E-02  0.6631E+01  0.5479E+00 -0.1768E+00  0.4510E+01  0.1147E+00 -0.1481E-01 -0.2140E+00 -0.4579E+00 -0.3048E+00  0.2057E+01 -0.1744E+00  0.2671E+00  0.2193E+00  0.1348E+00 -0.1589E+00 -0.1343E-01 -0.5252E+00 -0.4927E+00 -0.1100E+01  0.4825E+00 -0.1903E+00 -0.2105E+00  0.6192E+00 -0.3110E+00  0.3082E-01 -0.2848E+00 -0.1660E+00 -0.2115E-01  0.1407E-01  0.6823E+00  0.2660E+00 -0.5312E+00  0.1417E-01 -0.1436E+00 -0.1711E+00  0.9794E-01  0.1125E-01 -0.9239E+00 -0.2696E+00 -0.1809E+00 -0.2911E+01 -0.4713E-01
  0.7453E-02  0.1941E+02  0.6669E+00 -0.1662E+00  0.3788E+01  0.9157E-01 -0.5911E-01 -0.1845E+00 -0.4076E+00 -0.2641E+00  0.1656E+01 -0.1751E+00  0.2302E+00  0.2787E+00  0.1187E+00  0.3675E-01 -0.4948E-01 -0.4500E+00 -0.4153E+00 -0.8983E+00  0.4356E+00 -0.1823E+00 -0.1499E+00  0.4863E+00 -0.2719E+00  0.1823E-01 -0.2376E+00 -0.1271E+00 -0.2158E-01 -0.7534E-02  0.5598E+00  0.2081E+00 -0.4513E+00  0.8077E-03 -0.9655E-01 -0.1611E+00  0.9082E-01 -0.3698E-01 -0.7548E+00 -0.2283E+00 -0.1396E+00 -0.2433E+01 -0.1282E-01
  0.1009E-01  0.6701E+01  0.3700E+00  0.8137E-01  0.4234E+01  0.8231E-01  0.4251E-01 -0.1934E+00 -0.2599E+00 -0.1802E+00  0.1943E+01 -0.1356E-01  0.1358E+00 -0.7049E-01  0.1751E+00 -0.8754E+00  0.8117E-01 -0.3994E+00 -0.6215E+00 -0.9082E+00  0.3979E+00 -0.1981E+00 -0.1914E+00  0.8366E+00 -0.3854E+00  0.1122E+00 -0.2776E+00 -0.1188E+00 -0.3032E-01  0.5393E-01  0.8339E+00  0.6510E+00 -0.3943E+00  0.2085E-01 -0.2759E-01 -0.7135E-01  0.8913E-01  0.1068E+00 -0.8756E+00 -0.2483E+00 -0.1424E+00 -0.2876E+01 -0.4862E-01
  0.1018E-01  0.2201E+02  0.4517E+00  0.6992E-01  0.3555E+01  0.9155E-01 -0.3063E-01 -0.1546E+00 -0.2019E+00 -0.1496E+00  0.1549E+01 -0.1777E-01  0.9726E-01  0.4466E-01  0.1442E+00 -0.5662E+00  0.6404E-01 -0.3445E+00 -0.5101E+00 -0.7297E+00  0.4068E+00 -0.1903E+00 -0.1242E+00  0.6504E+00 -0.3102E+00  0.8266E-01 -0.2381E+00 -0.9031E-01  0.7622E-02  0.3457E-01  0.6883E+00  0.4972E+00 -0.3244E+00  0.1365E-01 -0.4112E-01 -0.6393E-01  0.7845E-01  0.4116E-01 -0.7198E+00 -0.2216E+00 -0.1068E+00 -0.2415E+01 -0.1685E-01
  0.1384E-01  0.6764E+01  0.2456E+00  0.2806E+00  0.3877E+01  0.6967E-02  0.7776E-01 -0.1822E+00 -0.1412E+00 -0.7888E-01  0.1776E+01  0.1120E+00  0.2744E-01 -0.2785E+00  0.1952E+00 -0.1416E+01  0.9826E-01 -0.3299E+00 -0.8063E+00 -0.6728E+00  0.2236E+00 -0.2675E+00 -0.1604E+00  0.1057E+01 -0.5274E+00  0.1691E+00 -0.2509E+00 -0.3595E-01  0.7088E-02  0.8138E-01  0.9383E+00  0.1183E+01 -0.2934E+00  0.2784E-01  0.1054E+00 -0.2239E-01  0.8174E-01  0.1406E+00 -0.7983E+00 -0.2131E+00 -0.9776E-01 -0.2597E+01 -0.4079E-02
  0.1395E-01  0.2555E+02  0.3203E+00  0.2281E+00  0.3269E+01  0.5897E-01 -0.1678E-01 -0.1340E+00 -0.8588E-01 -0.6042E-01  0.1399E+01  0.8819E-01  0.2873E-02 -0.9550E-01  0.1650E+00 -0.9287E+00  0.1030E+00 -0.2847E+00 -0.6141E+00 -0.5498E+00  0.3364E+00 -0.2224E+00 -0.9356E-01  0.7656E+00 -0.3738E+00  0.1301E+00 -0.2241E+00 -0.3609E-01  0.1924E-01  0.5497E-01  0.7593E+00  0.7949E+00 -0.2162E+00  0.1517E-01  0.4709E-01 -0.1189E-01  0.7653E-01  0.7262E-01 -0.6522E+00 -0.1988E+00 -0.6815E-01 -0.2246E+01  0.2164E-02
  0.1897E-01  0.6875E+01  0.1601E+00  0.3761E+00  0.3485E+01 -0.8238E-01  0.7639E-01 -0.1762E+00 -0.1100E+00 -0.1688E-01  0.1580E+01  0.1784E+00 -0.5491E-01 -0.3952E+00  0.1886E+00 -0.1712E+01  0.5580E-01 -0.3255E+00 -0.1053E+01 -0.4313E+00 -0.2953E-01 -0.4205E+00 -0.9033E-01  0.1230E+01 -0.7076E+00  0.1744E+00 -0.2112E+00  0.6402E-01  0.1521E+00  0.1065E+00  0.9626E+00  0.1840E+01 -0.2699E+00  0.5216E-01  0.1641E+00 -0.2770E-01  0.5896E-01  0.1211E+00 -0.6935E+00 -0.1822E+00 -0.6326E-01 -0.2040E+01  0.8694E-01
