   10000.0000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   79.6222       6.44157       9.19532       6.41647       9.17703      0.250953E-01  0.182956E-01   15.5935       3.47391       3.45382       3.39553       2.94256       2.32660       0.00000       3.39661    
  0.109648E-03   76.7864       6.24141       8.90743       6.21511       8.88843      0.262999E-01  0.189957E-01   15.1035       3.36993       3.34950       3.29290       2.84519       2.24494       0.00000       3.29399    
  0.120226E-03   74.0330       6.04652       8.62713       6.01896       8.60741      0.275608E-01  0.197186E-01   14.6264       3.26853       3.24779       3.19290       2.75042       2.16561       0.00000       3.19401    
  0.131825E-03   71.3585       5.85666       8.35413       5.82777       8.33365      0.288827E-01  0.204809E-01   14.1614       3.16962       3.14860       3.09542       2.65815       2.08851       0.00000       3.09654    
  0.144543E-03   68.7630       5.67184       8.08845       5.64158       8.06717      0.302656E-01  0.212782E-01   13.7088       3.07320       3.05193       3.00046       2.56838       2.01364       0.00000       3.00160    
  0.158489E-03   66.2427       5.49186       7.82974       5.46015       7.80764      0.317147E-01  0.221044E-01   13.2678       2.97915       2.95767       2.90792       2.48100       1.94090       0.00000       2.90906    
  0.173779E-03   63.7979       5.31673       7.57803       5.28350       7.55507      0.332294E-01  0.229598E-01   12.8386       2.88749       2.86583       2.81778       2.39601       1.87030       0.00000       2.81894    
  0.190545E-03   61.4248       5.14623       7.33297       5.11142       7.30912      0.348164E-01  0.238505E-01   12.4205       2.79809       2.77630       2.72994       2.31333       1.80172       0.00000       2.73110    
  0.208928E-03   59.1237       4.98038       7.09457       4.94391       7.06980      0.364749E-01  0.247766E-01   12.0137       2.71095       2.68907       2.64438       2.23296       1.73518       0.00000       2.64555    
  0.229085E-03   56.8911       4.81899       6.86255       4.78078       6.83680      0.382121E-01  0.257402E-01   11.6176       2.62598       2.60405       2.56100       2.15480       1.67057       0.00000       2.56218    
  0.251186E-03   54.7268       4.66203       6.63686       4.62200       6.61012      0.400280E-01  0.267449E-01   11.2321       2.54317       2.52124       2.47980       2.07884       1.60790       0.00000       2.48098    
  0.275420E-03   52.6282       4.50937       6.41729       4.46744       6.38951      0.419293E-01  0.277804E-01   10.8569       2.46243       2.44056       2.40069       2.00501       1.54708       0.00000       2.40187    
  0.301992E-03   50.5943       4.36093       6.20372       4.31701       6.17488      0.439183E-01  0.288395E-01   10.4919       2.38375       2.36197       2.32364       1.93327       1.48808       0.00000       2.32482    
  0.331127E-03   48.6234       4.21664       5.99602       4.17064       5.96609      0.460003E-01  0.299275E-01   10.1367       2.30707       2.28544       2.24859       1.86357       1.43087       0.00000       2.24978    
  0.363073E-03   46.7135       4.07636       5.79398       4.02817       5.76294      0.481820E-01  0.310414E-01   9.79111       2.23231       2.21089       2.17548       1.79586       1.37538       0.00000       2.17667    
  0.398101E-03   44.8640       3.94006       5.59758       3.88959       5.56538      0.504650E-01  0.321919E-01   9.45498       2.15948       2.13831       2.10429       1.73012       1.32160       0.00000       2.10548    
  0.436509E-03   43.0722       3.80758       5.40658       3.75472       5.37317      0.528588E-01  0.334106E-01   9.12789       2.08847       2.06761       2.03493       1.66625       1.26944       0.00000       2.03611    
  0.478622E-03   41.3381       3.67893       5.22100       3.62356       5.18631      0.553630E-01  0.346899E-01   8.80988       2.01930       1.99881       1.96740       1.60427       1.21892       0.00000       1.96859    
  0.524798E-03   39.6586       3.55393       5.04057       3.49594       5.00455      0.579892E-01  0.360167E-01   8.50049       1.95187       1.93181       1.90161       1.54407       1.16994       0.00000       1.90280    
