After minimisation    2124.79  1199     1.772

  Partial chi2s 
Dataset    1    686.10( +4.76)   377  HERA1+2 NCep 920                                
Dataset    2    114.16( +0.28)    70  HERA1+2 NCep 820                                
Dataset    3    233.52( +1.79)   254  HERA1+2 NCep 575                                
Dataset    4    231.95( -1.00)   204  HERA1+2 NCep 460                                
Dataset    5    301.42( -0.83)   159  HERA1+2 NCem                                    
Dataset    6     64.34( -1.74)    39  HERA1+2 CCep                                    
Dataset    7     60.04( -1.48)    42  HERA1+2 CCem                                    
Dataset    8     19.11( +7.25)    27  HERA b                                          
Dataset    9     62.17( +4.98)    52  HERA c                                          

 Correlated Chi2    337.99382646624167     
 Log penalty Chi2    14.000125132300870     
 Systematic shifts          336
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.0723   +/-   0.9327        :N:M:D
    2  sysHZComb1002                          0.0986   +/-   0.9364        :N:M:D
    3  sysHZComb1003                         -0.3436   +/-   0.5562        :N:M:D
    4  sysHZComb1004                         -0.4454   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          0.5985   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -0.5524   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1586   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0735   +/-   0.9984        :N:M:D
    9  sysHZComb1009                          0.1224   +/-   0.8985        :N:M:D
   10  sysHZComb1010                          0.1907   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7861   +/-   0.9663        :N:M:D
   12  sysHZComb1012                          0.5060   +/-   0.9723        :N:M:D
   13  sysHZComb1013                         -0.7421   +/-   0.9623        :N:M:D
   14  sysHZComb1014                          0.0527   +/-   0.9877        :N:M:D
   15  sysHZComb1015                         -0.1326   +/-   0.9637        :N:M:D
   16  sysHZComb1016                         -0.3659   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3194   +/-   0.9711        :N:M:D
   18  sysHZComb1018                          0.1093   +/-   0.8219        :N:M:D
   19  sysHZComb1019                         -0.5385   +/-   0.9838        :N:M:D
   20  sysHZComb1020                         -0.1820   +/-   0.9816        :N:M:D
   21  sysHZComb1021                          0.2238   +/-   0.9748        :N:M:D
   22  sysHZComb1022                         -0.3799   +/-   0.9689        :N:M:D
   23  sysHZComb1023                         -0.2104   +/-   0.9452        :N:M:D
   24  sysHZComb1024                         -0.1689   +/-   0.9881        :N:M:D
   25  sysHZComb1025                          0.0201   +/-   0.9934        :N:M:D
   26  sysHZComb1026                          0.3271   +/-   0.9208        :N:M:D
   27  sysHZComb1027                         -1.0410   +/-   0.9546        :N:M:D
   28  sysHZComb1028                          1.2058   +/-   0.9751        :N:M:D
   29  sysHZComb1029                         -0.7062   +/-   0.9185        :N:M:D
   30  sysHZComb1030                         -2.2358   +/-   0.9441        :N:M:D
   31  sysHZComb1031                         -0.2304   +/-   0.8387        :N:M:D
   32  sysHZComb1032                          1.0116   +/-   0.9645        :N:M:D
   33  sysHZComb1033                          1.4157   +/-   0.9709        :N:M:D
   34  sysHZComb1034                         -0.9312   +/-   0.9841        :N:M:D
   35  sysHZComb1035                          0.2344   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4871   +/-   0.9744        :N:M:D
   37  sysHZComb1037                          1.7234   +/-   0.9704        :N:M:D
   38  sysHZComb1038                         -0.1634   +/-   0.9126        :N:M:D
   39  sysHZComb1039                         -0.6473   +/-   0.9535        :N:M:D
   40  sysHZComb1040                          0.3385   +/-   0.9303        :N:M:D
   41  sysHZComb1041                          0.2208   +/-   0.8114        :N:M:D
   42  sysHZComb1042                          0.0453   +/-   0.8741        :N:M:D
   43  sysHZComb1043                          1.3075   +/-   0.9098        :N:M:D
   44  sysHZComb1044                         -0.0546   +/-   0.9369        :N:M:D
   45  sysHZComb1045                         -1.0918   +/-   0.9313        :N:M:D
   46  sysHZComb1046                         -1.0099   +/-   0.9571        :N:M:D
   47  sysHZComb1047                          1.0816   +/-   0.9471        :N:M:D
   48  sysHZComb1048                          0.5160   +/-   0.9612        :N:M:D
   49  sysHZComb1049                         -0.2169   +/-   0.9465        :N:M:D
   50  sysHZComb1050                          0.5611   +/-   0.9435        :N:M:D
   51  sysHZComb1051                         -0.1792   +/-   0.9526        :N:M:D
   52  sysHZComb1052                          2.0269   +/-   0.9509        :N:M:D
   53  sysHZComb1053                         -2.1185   +/-   0.9193        :N:M:D
   54  sysHZComb1054                         -0.3890   +/-   0.9751        :N:M:D
   55  sysHZComb1055                         -1.3887   +/-   0.9059        :N:M:D
   56  sysHZComb1056                          0.1860   +/-   0.8908        :N:M:D
   57  sysHZComb1057                         -0.3652   +/-   0.9198        :N:M:D
   58  sysHZComb1058                         -0.5015   +/-   0.9437        :N:M:D
   59  sysHZComb1059                         -1.5968   +/-   0.8700        :N:M:D
   60  sysHZComb1060                         -0.1514   +/-   0.9789        :N:M:D
   61  sysHZComb1061                          0.3988   +/-   0.9832        :N:M:D
   62  sysHZComb1062                         -1.8886   +/-   0.8959        :N:M:D
   63  sysHZComb1063                          0.9488   +/-   0.8365        :N:M:D
   64  sysHZComb1064                          0.7398   +/-   0.9298        :N:M:D
   65  sysHZComb1065                         -0.3364   +/-   0.9469        :N:M:D
   66  sysHZComb1066                         -0.1673   +/-   0.9321        :N:M:D
   67  sysHZComb1067                          0.1831   +/-   0.9640        :N:M:D
   68  sysHZComb1068                          0.1543   +/-   0.9206        :N:M:D
   69  sysHZComb1069                         -1.2201   +/-   0.9128        :N:M:D
   70  sysHZComb1070                          0.9905   +/-   0.9075        :N:M:D
   71  sysHZComb1071                          0.1002   +/-   0.8571        :N:M:D
   72  sysHZComb1072                         -0.0003   +/-   0.9703        :N:M:D
   73  sysHZComb1073                         -0.4640   +/-   0.9040        :N:M:D
   74  sysHZComb1074                          0.8815   +/-   0.9354        :N:M:D
   75  sysHZComb1075                          0.6862   +/-   0.8656        :N:M:D
   76  sysHZComb1076                         -1.4958   +/-   0.9608        :N:M:D
   77  sysHZComb1077                         -0.0239   +/-   0.9610        :N:M:D
   78  sysHZComb1078                          0.0839   +/-   0.9758        :N:M:D
   79  sysHZComb1079                          2.4576   +/-   0.8850        :N:M:D
   80  sysHZComb1080                          0.4993   +/-   0.9250        :N:M:D
   81  sysHZComb1081                          0.6466   +/-   0.8877        :N:M:D
   82  sysHZComb1082                          0.0934   +/-   0.8385        :N:M:D
   83  sysHZComb1083                         -0.4223   +/-   0.8904        :N:M:D
   84  sysHZComb1084                          0.4325   +/-   0.9689        :N:M:D
   85  sysHZComb1085                          0.9511   +/-   0.8689        :N:M:D
