   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   38.8219       1.77193       3.84405       1.75774       3.82595      0.141922E-01  0.180995E-01   5.58369       1.75774       1.58828       2.23771       0.00000       0.00000       0.00000       2.23767    
  0.109648E-03   37.8108       1.73508       3.73834       1.72011       3.71961      0.149745E-01  0.187257E-01   5.43972       1.72011       1.55064       2.16901       0.00000       0.00000       0.00000       2.16897    
  0.120226E-03   36.8317       1.69915       3.63690       1.68332       3.61752      0.158267E-01  0.193874E-01   5.30084       1.68332       1.51425       2.10331       0.00000       0.00000       0.00000       2.10327    
  0.131825E-03   35.8655       1.66359       3.53718       1.64688       3.51711      0.167104E-01  0.200646E-01   5.16399       1.64688       1.47835       2.03880       0.00000       0.00000       0.00000       2.03876    
  0.144543E-03   34.9177       1.62858       3.43989       1.61094       3.41913      0.176392E-01  0.207641E-01   5.03007       1.61094       1.44318       1.97600       0.00000       0.00000       0.00000       1.97595    
  0.158489E-03   33.9947       1.59431       3.34586       1.57567       3.32436      0.186361E-01  0.214963E-01   4.90003       1.57567       1.40896       1.91545       0.00000       0.00000       0.00000       1.91540    
  0.173779E-03   33.0838       1.56041       3.25339       1.54074       3.23115      0.196682E-01  0.222452E-01   4.77189       1.54074       1.37521       1.85599       0.00000       0.00000       0.00000       1.85594    
  0.190545E-03   32.1961       1.52721       3.16393       1.50644       3.14091      0.207714E-01  0.230275E-01   4.64735       1.50644       1.34236       1.79860       0.00000       0.00000       0.00000       1.79855    
  0.208928E-03   31.3264       1.49458       3.07676       1.47265       3.05292      0.219360E-01  0.238378E-01   4.52557       1.47265       1.31019       1.74278       0.00000       0.00000       0.00000       1.74273    
  0.229085E-03   30.4682       1.46231       2.99107       1.43917       2.96640      0.231406E-01  0.246664E-01   4.40557       1.43917       1.27848       1.68797       0.00000       0.00000       0.00000       1.68792    
  0.251186E-03   29.6374       1.43092       2.90884       1.40647       2.88330      0.244502E-01  0.255419E-01   4.28977       1.40647       1.24781       1.63553       0.00000       0.00000       0.00000       1.63548    
