1.708864e+00 9.802612e-01 -1.643355e-01 -1.576168e-01 9.810114e-01 1.708864e+00 -2.623196e-01 
1.712532e+00 9.879452e-01 -1.542378e-01 -1.474913e-01 9.887072e-01 1.712532e+00 1.625260e-02 
1.717531e+00 9.969194e-01 -1.428683e-01 -1.360940e-01 9.976932e-01 1.717531e+00 3.305810e-01 
1.723945e+00 1.007277e+00 -1.301287e-01 -1.233267e-01 1.008063e+00 1.723945e+00 6.860353e-01 
1.731854e+00 1.019108e+00 -1.159258e-01 -1.090961e-01 1.019906e+00 1.731854e+00 1.087836e+00 
1.664283e+00 9.487688e-01 -1.921913e-01 -1.854860e-01 9.494857e-01 1.664283e+00 -1.368803e+00 
1.660112e+00 9.489209e-01 -1.894114e-01 -1.826759e-01 9.496501e-01 1.660112e+00 -1.261848e+00 
1.657443e+00 9.504804e-01 -1.852732e-01 -1.785078e-01 9.512219e-01 1.657443e+00 -1.122405e+00 
1.656573e+00 9.537090e-01 -1.795343e-01 -1.727397e-01 9.544627e-01 1.656573e+00 -9.457226e-01 
1.656824e+00 9.579847e-01 -1.727850e-01 -1.659614e-01 9.587507e-01 1.656824e+00 -7.485145e-01 
1.658166e+00 9.632907e-01 -1.650349e-01 -1.581825e-01 9.640689e-01 1.658166e+00 -5.294063e-01 
1.660668e+00 9.697022e-01 -1.562055e-01 -1.493243e-01 9.704927e-01 1.660668e+00 -2.843003e-01 
1.664402e+00 9.772991e-01 -1.462131e-01 -1.393034e-01 9.781021e-01 1.664402e+00 -8.749668e-03 
1.669445e+00 9.861661e-01 -1.349690e-01 -1.280309e-01 9.869815e-01 1.669445e+00 3.020646e-01 
1.675878e+00 9.963929e-01 -1.223788e-01 -1.154122e-01 9.972208e-01 1.675878e+00 6.533581e-01 
1.683777e+00 1.008065e+00 -1.083529e-01 -1.013580e-01 1.008905e+00 1.683777e+00 1.050201e+00 
1.616644e+00 9.383181e-01 -1.839483e-01 -1.770807e-01 9.390737e-01 1.616644e+00 -1.377176e+00 
1.612640e+00 9.384719e-01 -1.811868e-01 -1.742884e-01 9.392404e-01 1.612640e+00 -1.271879e+00 
1.610117e+00 9.400162e-01 -1.770835e-01 -1.701546e-01 9.407977e-01 1.610117e+00 -1.134367e+00 
1.609369e+00 9.432105e-01 -1.713984e-01 -1.644395e-01 9.440049e-01 1.609369e+00 -9.598902e-01 
1.609731e+00 9.474428e-01 -1.647116e-01 -1.577229e-01 9.482501e-01 1.609731e+00 -7.649231e-01 
1.611171e+00 9.526951e-01 -1.570340e-01 -1.500158e-01 9.535154e-01 1.611171e+00 -5.481607e-01 
1.613756e+00 9.590398e-01 -1.482902e-01 -1.412426e-01 9.598731e-01 1.613756e+00 -3.056214e-01 
1.617555e+00 9.665535e-01 -1.383997e-01 -1.313229e-01 9.673998e-01 1.617555e+00 -3.298543e-02 
1.622641e+00 9.753174e-01 -1.272773e-01 -1.201714e-01 9.761768e-01 1.622641e+00 2.744267e-01 
1.629093e+00 9.854172e-01 -1.148324e-01 -1.076974e-01 9.862898e-01 1.629093e+00 6.216783e-01 
1.636982e+00 9.969347e-01 -1.009793e-01 -9.381517e-02 9.978206e-01 1.636982e+00 1.013691e+00 
1.570199e+00 9.277701e-01 -1.759222e-01 -1.688884e-01 9.285668e-01 1.570199e+00 -1.385538e+00 
1.566360e+00 9.279287e-01 -1.731764e-01 -1.661109e-01 9.287390e-01 1.566360e+00 -1.281801e+00 
1.563981e+00 9.294611e-01 -1.691051e-01 -1.620084e-01 9.302851e-01 1.563981e+00 -1.146119e+00 
1.563355e+00 9.326244e-01 -1.634706e-01 -1.563432e-01 9.334620e-01 1.563355e+00 -9.737479e-01 
1.563826e+00 9.368167e-01 -1.568432e-01 -1.496854e-01 9.376679e-01 1.563826e+00 -7.809221e-01 
1.565363e+00 9.420187e-01 -1.492352e-01 -1.420471e-01 9.428836e-01 1.565363e+00 -5.664063e-01 
1.568030e+00 9.483000e-01 -1.405739e-01 -1.333557e-01 9.491785e-01 1.568030e+00 -3.263329e-01 
1.571893e+00 9.557339e-01 -1.307822e-01 -1.235340e-01 9.566262e-01 1.571893e+00 -5.650830e-02 
1.577022e+00 9.643983e-01 -1.197781e-01 -1.125001e-01 9.653044e-01 1.577022e+00 2.476095e-01 
1.583492e+00 9.743753e-01 -1.074749e-01 -1.001671e-01 9.752953e-01 1.583492e+00 5.909333e-01 
1.591372e+00 9.857427e-01 -9.379056e-02 -8.645289e-02 9.866767e-01 1.591372e+00 9.782375e-01 
1.524850e+00 9.171520e-01 -1.680962e-01 -1.608917e-01 9.179925e-01 1.524850e+00 -1.393937e+00 
1.521173e+00 9.173185e-01 -1.653632e-01 -1.581263e-01 9.181734e-01 1.521173e+00 -1.291659e+00 
1.518939e+00 9.188421e-01 -1.613212e-01 -1.540523e-01 9.197114e-01 1.518939e+00 -1.157706e+00 
1.518432e+00 9.219775e-01 -1.557346e-01 -1.484342e-01 9.228611e-01 1.518432e+00 -9.873400e-01 
1.519012e+00 9.261328e-01 -1.491639e-01 -1.418324e-01 9.270307e-01 1.519012e+00 -7.965573e-01 
1.520645e+00 9.312875e-01 -1.416227e-01 -1.342601e-01 9.321998e-01 1.520645e+00 -5.841905e-01 
1.523392e+00 9.375084e-01 -1.330411e-01 -1.256477e-01 9.384352e-01 1.523392e+00 -3.464852e-01 
1.527318e+00 9.448658e-01 -1.233451e-01 -1.159210e-01 9.458071e-01 1.527318e+00 -7.937189e-02 
1.532490e+00 9.534340e-01 -1.124563e-01 -1.050016e-01 9.543899e-01 1.532490e+00 2.215554e-01 
1.538978e+00 9.632916e-01 -1.002914e-01 -9.280619e-02 9.642622e-01 1.538978e+00 5.610607e-01 
1.546849e+00 9.745129e-01 -8.677212e-02 -7.925636e-02 9.754982e-01 1.546849e+00 9.437730e-01 
1.480652e+00 9.064469e-01 -1.604815e-01 -1.531022e-01 9.073336e-01 1.480652e+00 -1.402436e+00 
1.477137e+00 9.066245e-01 -1.577585e-01 -1.503460e-01 9.075263e-01 1.477137e+00 -1.301512e+00 
1.475045e+00 9.081425e-01 -1.537428e-01 -1.462975e-01 9.090595e-01 1.475045e+00 -1.169183e+00 
1.474657e+00 9.112532e-01 -1.482011e-01 -1.407235e-01 9.121853e-01 1.474657e+00 -1.000718e+00 
1.475344e+00 9.153747e-01 -1.416842e-01 -1.341747e-01 9.163220e-01 1.475344e+00 -8.118754e-01 
1.477072e+00 9.204854e-01 -1.342068e-01 -1.266656e-01 9.214478e-01 1.477072e+00 -6.015550e-01 
1.479899e+00 9.266492e-01 -1.257019e-01 -1.181291e-01 9.276269e-01 1.479899e+00 -3.661145e-01 
1.483888e+00 9.339334e-01 -1.160986e-01 -1.084943e-01 9.349264e-01 1.483888e+00 -1.016068e-01 
1.489102e+00 9.424091e-01 -1.053217e-01 -9.768604e-02 9.434175e-01 1.489102e+00 1.962397e-01 
1.495607e+00 9.521512e-01 -9.329159e-02 -8.562466e-02 9.531751e-01 1.495607e+00 5.320421e-01 
1.503469e+00 9.632306e-01 -7.993347e-02 -7.223526e-02 9.642700e-01 1.503469e+00 9.102859e-01 
1.437732e+00 8.956187e-01 -1.531009e-01 -1.455431e-01 8.965534e-01 1.437732e+00 -1.411023e+00 
1.434379e+00 8.958109e-01 -1.503848e-01 -1.427929e-01 8.967616e-01 1.434379e+00 -1.311349e+00 
1.432427e+00 8.973268e-01 -1.463922e-01 -1.387667e-01 8.982935e-01 1.432427e+00 -1.180538e+00 
1.432157e+00 9.004165e-01 -1.408921e-01 -1.332336e-01 9.013992e-01 1.432157e+00 -1.013866e+00 
1.432949e+00 9.045078e-01 -1.344258e-01 -1.267345e-01 9.055064e-01 1.432949e+00 -8.268571e-01 
1.434771e+00 9.095781e-01 -1.270090e-01 -1.192852e-01 9.105927e-01 1.434771e+00 -6.184762e-01 
1.437678e+00 9.156885e-01 -1.185775e-01 -1.108213e-01 9.167192e-01 1.437678e+00 -3.851915e-01 
1.441728e+00 9.229034e-01 -1.090633e-01 -1.012749e-01 9.239502e-01 1.441728e+00 -1.231771e-01 
1.446983e+00 9.312906e-01 -9.839453e-02 -9.057404e-02 9.323537e-01 1.446983e+00 1.717056e-01 
1.453506e+00 9.409216e-01 -8.649524e-02 -7.864268e-02 9.420009e-01 1.453506e+00 5.039289e-01 
1.461358e+00 9.518637e-01 -7.329398e-02 -6.540937e-02 9.529593e-01 1.461358e+00 8.778363e-01 
1.396011e+00 8.846918e-01 -1.459384e-01 -1.381978e-01 8.856769e-01 1.396011e+00 -1.419613e+00 
1.392816e+00 8.849018e-01 -1.432262e-01 -1.354508e-01 8.859038e-01 1.392816e+00 -1.321089e+00 
1.391004e+00 8.864190e-01 -1.392538e-01 -1.314439e-01 8.874379e-01 1.391004e+00 -1.191696e+00 
1.390850e+00 8.894910e-01 -1.337922e-01 -1.259486e-01 8.905267e-01 1.390850e+00 -1.026715e+00 
1.391747e+00 8.935555e-01 -1.273734e-01 -1.194962e-01 8.946080e-01 1.391747e+00 -8.414395e-01 
1.393662e+00 8.985887e-01 -1.200141e-01 -1.121036e-01 8.996580e-01 1.393662e+00 -6.348980e-01 
1.396646e+00 9.046491e-01 -1.116529e-01 -1.037092e-01 9.057354e-01 1.396646e+00 -4.036677e-01 
1.400757e+00 9.117982e-01 -1.022246e-01 -9.424793e-02 9.129015e-01 1.400757e+00 -1.440425e-01 
1.406053e+00 9.201006e-01 -9.166067e-02 -8.365108e-02 9.212210e-01 1.406053e+00 1.479852e-01 
1.412594e+00 9.296244e-01 -7.988850e-02 -7.184605e-02 9.307619e-01 1.412594e+00 4.767443e-01 
1.420437e+00 9.404335e-01 -6.684008e-02 -5.876480e-02 9.415882e-01 1.420437e+00 8.464380e-01 
1.355404e+00 8.736910e-01 -1.389774e-01 -1.310497e-01 8.747293e-01 1.355404e+00 -1.428120e+00 
1.352367e+00 8.739218e-01 -1.362664e-01 -1.283030e-01 8.749780e-01 1.352367e+00 -1.330650e+00 
1.350693e+00 8.754434e-01 -1.323113e-01 -1.243127e-01 8.765173e-01 1.350693e+00 -1.202579e+00 
1.350654e+00 8.785009e-01 -1.268856e-01 -1.188523e-01 8.795925e-01 1.350654e+00 -1.039196e+00 
1.351655e+00 8.825415e-01 -1.205115e-01 -1.124438e-01 8.836508e-01 1.351655e+00 -8.555594e-01 
1.353661e+00 8.875407e-01 -1.132070e-01 -1.051052e-01 8.886677e-01 1.353661e+00 -6.507642e-01 
1.356723e+00 8.935541e-01 -1.049132e-01 -9.677744e-02 8.946991e-01 1.356723e+00 -4.214945e-01 
1.360894e+00 9.006406e-01 -9.556793e-02 -8.739838e-02 9.018034e-01 1.360894e+00 -1.641625e-01 
1.366229e+00 9.088616e-01 -8.510567e-02 -7.690240e-02 9.100424e-01 1.366229e+00 1.251101e-01 
1.372787e+00 9.182818e-01 -7.345726e-02 -6.522033e-02 9.194807e-01 1.372787e+00 4.505108e-01 
1.380621e+00 9.289619e-01 -6.055800e-02 -5.228744e-02 9.301789e-01 1.380621e+00 8.161044e-01 
1.315829e+00 8.626412e-01 -1.322014e-01 -1.240819e-01 8.637360e-01 1.315829e+00 -1.436457e+00 
1.312948e+00 8.628956e-01 -1.294891e-01 -1.213330e-01 8.640092e-01 1.312948e+00 -1.339952e+00 
1.311411e+00 8.644243e-01 -1.255489e-01 -1.173567e-01 8.655567e-01 1.311411e+00 -1.213113e+00 
1.311486e+00 8.674700e-01 -1.201563e-01 -1.119286e-01 8.686210e-01 1.311486e+00 -1.051237e+00 
1.312589e+00 8.714896e-01 -1.138245e-01 -1.055616e-01 8.726592e-01 1.312589e+00 -8.691536e-01 
1.314686e+00 8.764574e-01 -1.065722e-01 -9.827440e-02 8.776457e-01 1.314686e+00 -6.660188e-01 
1.317824e+00 8.824267e-01 -9.834336e-02 -9.001072e-02 8.836339e-01 1.317824e+00 -4.386237e-01 
1.322054e+00 8.894534e-01 -8.907848e-02 -8.071119e-02 8.906795e-01 1.322054e+00 -1.834968e-01 
1.327429e+00 8.975960e-01 -7.871510e-02 -7.031327e-02 8.988410e-01 1.327429e+00 1.031122e-01 
1.334003e+00 9.069159e-01 -6.718741e-02 -5.875109e-02 9.081799e-01 1.334003e+00 4.252514e-01 
1.341828e+00 9.174705e-01 -5.443395e-02 -4.596317e-02 9.187536e-01 1.341828e+00 7.868488e-01 
1.277203e+00 8.515672e-01 -1.255939e-01 -1.172776e-01 8.527222e-01 1.277203e+00 -1.444540e+00 
1.274477e+00 8.518478e-01 -1.228781e-01 -1.145243e-01 8.530226e-01 1.274477e+00 -1.348914e+00 
1.273075e+00 8.533861e-01 -1.189503e-01 -1.105595e-01 8.545807e-01 1.273075e+00 -1.223221e+00 
1.273264e+00 8.564225e-01 -1.135887e-01 -1.051615e-01 8.576367e-01 1.273264e+00 -1.062770e+00 
1.274469e+00 8.604235e-01 -1.072968e-01 -9.883357e-02 8.616574e-01 1.274469e+00 -8.821588e-01 
1.276654e+00 8.653624e-01 -1.000946e-01 -9.159557e-02 8.666160e-01 1.276654e+00 -6.806057e-01 
1.279868e+00 8.712900e-01 -9.192842e-02 -8.339370e-02 8.725635e-01 1.279868e+00 -4.550065e-01 
1.284156e+00 8.782595e-01 -8.274156e-02 -7.417133e-02 8.795529e-01 1.284156e+00 -2.020050e-01 
1.289570e+00 8.863264e-01 -7.247455e-02 -6.386893e-02 8.876397e-01 1.289570e+00 8.202335e-02 
1.296160e+00 8.955488e-01 -6.106484e-02 -5.242389e-02 8.968822e-01 1.296160e+00 4.009889e-01 
1.303975e+00 9.059811e-01 -4.845415e-02 -3.977789e-02 9.073347e-01 1.303975e+00 7.586845e-01 
1.239551e+00 8.404622e-01 -1.191599e-01 -1.106418e-01 8.416808e-01 1.239551e+00 -1.452369e+00 
1.236978e+00 8.407715e-01 -1.164380e-01 -1.078816e-01 8.420110e-01 1.236978e+00 -1.357534e+00 
1.235711e+00 8.423221e-01 -1.125204e-01 -1.039260e-01 8.435825e-01 1.235711e+00 -1.232901e+00 
1.236011e+00 8.453519e-01 -1.071872e-01 -9.855557e-02 8.466330e-01 1.236011e+00 -1.073790e+00 
1.237317e+00 8.493368e-01 -1.009330e-01 -9.226437e-02 8.506386e-01 1.237317e+00 -8.945686e-01 
1.239591e+00 8.542493e-01 -9.377852e-02 -8.507321e-02 8.555720e-01 1.239591e+00 -6.945166e-01 
1.242878e+00 8.601377e-01 -8.567259e-02 -7.693076e-02 8.614813e-01 1.242878e+00 -4.706329e-01 
1.247224e+00 8.670526e-01 -7.656130e-02 -6.778309e-02 8.684172e-01 1.247224e+00 -2.196748e-01 
1.252676e+00 8.750466e-01 -6.638806e-02 -5.757358e-02 8.764323e-01 1.252676e+00 6.185798e-02 
1.259281e+00 8.841746e-01 -5.509349e-02 -4.624281e-02 8.855815e-01 1.259281e+00 3.777399e-01 
1.267087e+00 8.944880e-01 -4.262244e-02 -3.373559e-02 8.959161e-01 1.267087e+00 7.316309e-01 
1.202999e+00 8.292883e-01 -1.129246e-01 -1.042004e-01 8.305732e-01 1.202999e+00 -1.460051e+00 
1.200579e+00 8.296294e-01 -1.101940e-01 -1.014305e-01 8.309363e-01 1.200579e+00 -1.365913e+00 
1.199445e+00 8.311954e-01 -1.062836e-01 -9.748126e-02 8.325242e-01 1.199445e+00 -1.242245e+00 
1.199856e+00 8.342216e-01 -1.009761e-01 -9.213560e-02 8.355723e-01 1.199856e+00 -1.084379e+00 
1.201261e+00 8.381934e-01 -9.475671e-02 -8.587834e-02 8.395660e-01 1.201261e+00 -9.064562e-01 
1.203622e+00 8.430826e-01 -8.764725e-02 -7.873126e-02 8.444771e-01 1.203622e+00 -7.078139e-01 
1.206983e+00 8.489349e-01 -7.959882e-02 -7.064541e-02 8.503515e-01 1.206983e+00 -4.855537e-01 
1.211385e+00 8.557984e-01 -7.056019e-02 -6.156951e-02 8.572371e-01 1.211385e+00 -2.365448e-01 
1.216874e+00 8.637228e-01 -6.047764e-02 -5.144980e-02 8.651837e-01 1.216874e+00 4.259032e-02 
1.223495e+00 8.727600e-01 -4.929490e-02 -4.022996e-02 8.742432e-01 1.223495e+00 3.554924e-01 
1.231292e+00 8.829583e-01 -3.695984e-02 -2.785784e-02 8.844640e-01 1.231292e+00 7.056897e-01 
1.167482e+00 8.180648e-01 -1.068748e-01 -9.793988e-02 8.194191e-01 1.167482e+00 -1.467558e+00 
1.165212e+00 8.184405e-01 -1.041330e-01 -9.515772e-02 8.198179e-01 1.165212e+00 -1.374026e+00 
1.164211e+00 8.200247e-01 -1.002273e-01 -9.121224e-02 8.214253e-01 1.164211e+00 -1.251234e+00 
1.164731e+00 8.230501e-01 -9.494288e-02 -8.588873e-02 8.244737e-01 1.164731e+00 -1.094524e+00 
1.166234e+00 8.270117e-01 -8.875581e-02 -7.966289e-02 8.284584e-01 1.166234e+00 -9.178114e-01 
1.168682e+00 8.318802e-01 -8.168881e-02 -7.255734e-02 8.333500e-01 1.168682e+00 -7.204927e-01 
1.172115e+00 8.376992e-01 -7.369533e-02 -6.452552e-02 8.391923e-01 1.172115e+00 -4.997696e-01 
1.176573e+00 8.445141e-01 -6.472671e-02 -5.551871e-02 8.460305e-01 1.176573e+00 -2.526220e-01 
1.182099e+00 8.523720e-01 -5.473204e-02 -4.548597e-02 8.539117e-01 1.182099e+00 2.420714e-02 
1.188735e+00 8.613216e-01 -4.365806e-02 -3.437398e-02 8.628849e-01 1.188735e+00 3.342263e-01 
1.196522e+00 8.714085e-01 -3.145562e-02 -2.213356e-02 8.729954e-01 1.196522e+00 6.808341e-01 
1.132928e+00 8.068124e-01 -1.009964e-01 -9.184565e-02 8.082399e-01 1.132928e+00 -1.474858e+00 
1.130808e+00 8.072251e-01 -9.824100e-02 -8.904895e-02 8.086770e-01 1.130808e+00 -1.381846e+00 
1.129937e+00 8.088300e-01 -9.433774e-02 -8.510488e-02 8.103063e-01 1.129937e+00 -1.259843e+00 
1.130566e+00 8.118572e-01 -8.907408e-02 -7.980117e-02 8.133578e-01 1.130566e+00 -1.104205e+00 
1.132166e+00 8.158109e-01 -8.291708e-02 -7.360444e-02 8.173359e-01 1.132166e+00 -9.286215e-01 
1.134699e+00 8.206613e-01 -7.589028e-02 -6.653816e-02 8.222106e-01 1.134699e+00 -7.325462e-01 
1.138203e+00 8.264495e-01 -6.794947e-02 -5.855806e-02 8.280232e-01 1.138203e+00 -5.132802e-01 
1.142717e+00 8.332184e-01 -5.904848e-02 -4.961795e-02 8.348167e-01 1.142717e+00 -2.679121e-01 
1.148278e+00 8.410124e-01 -4.913914e-02 -3.966959e-02 8.426354e-01 1.148278e+00 6.695798e-03 
1.154929e+00 8.498775e-01 -3.817115e-02 -2.866266e-02 8.515252e-01 1.154929e+00 3.139218e-01 
1.162707e+00 8.598562e-01 -2.609826e-02 -1.655086e-02 8.615288e-01 1.162707e+00 6.570368e-01 
1.099266e+00 7.955516e-01 -9.527521e-02 -8.590321e-02 7.970568e-01 1.099266e+00 -1.481919e+00 
1.097294e+00 7.960036e-01 -9.250421e-02 -8.308989e-02 7.975346e-01 1.097294e+00 -1.389345e+00 
1.096553e+00 7.976315e-01 -8.860126e-02 -7.914515e-02 7.991882e-01 1.096553e+00 -1.268050e+00 
1.097289e+00 8.006627e-01 -8.335628e-02 -7.385912e-02 8.022450e-01 1.097289e+00 -1.113405e+00 
1.098985e+00 8.046108e-01 -7.722733e-02 -6.768947e-02 8.062187e-01 1.098985e+00 -9.388741e-01 
1.101603e+00 8.094451e-01 -7.023875e-02 -6.066043e-02 8.110787e-01 1.101603e+00 -7.439678e-01 
1.105177e+00 8.152046e-01 -6.234858e-02 -5.273000e-02 8.168640e-01 1.105177e+00 -5.260848e-01 
1.109744e+00 8.219298e-01 -5.351312e-02 -4.385445e-02 8.236151e-01 1.109744e+00 -2.824211e-01 
1.115341e+00 8.296624e-01 -4.368684e-02 -3.398820e-02 8.313737e-01 1.115341e+00 -9.956385e-03 
1.122006e+00 8.384456e-01 -3.282235e-02 -2.308381e-02 8.401829e-01 1.122006e+00 2.945592e-01 
1.129774e+00 8.483189e-01 -2.087624e-02 -1.109782e-02 8.500825e-01 1.129774e+00 6.342704e-01 
1.066424e+00 7.843032e-01 -8.969708e-02 -8.009806e-02 7.858912e-01 1.066424e+00 -1.488709e+00 
1.064599e+00 7.847964e-01 -8.690866e-02 -7.726628e-02 7.864116e-01 1.064599e+00 -1.396495e+00 
1.063986e+00 7.864492e-01 -8.300420e-02 -7.331898e-02 7.880915e-01 1.063986e+00 -1.275831e+00 
1.064829e+00 7.894864e-01 -7.777605e-02 -6.804879e-02 7.911558e-01 1.064829e+00 -1.122105e+00 
1.066620e+00 7.934308e-01 -7.167340e-02 -6.190442e-02 7.951271e-01 1.066620e+00 -9.485567e-01 
1.069321e+00 7.982509e-01 -6.472130e-02 -5.491086e-02 7.999743e-01 1.069321e+00 -7.547507e-01 
1.072964e+00 8.039836e-01 -5.688001e-02 -4.702832e-02 8.057342e-01 1.072964e+00 -5.381828e-01 
