0.0013000 20.0000000 0.1517460 1.0813600 0.4560591 0.6789976 1.2092153 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3322 0.0000 0.1447 0.1441 0.3137 0.3208 0.0464 0.1012 0.1140 0.0311 0.0095 0.0268 0.0066 0.0083 -0.0282 -0.0030 -0.0267 0.0664 -0.0754 0.0736 -0.0417 0.0750 0.0014 -0.0845 -0.1063 0.0843 0.0024 -0.1544 -0.0795 0.0826 -0.0695 -0.1022 -0.2395 0.4081 0.2089 -0.1983 -0.0065 -0.0586 0.5
0.0020000 20.0000000 0.0986349 0.9744247 0.4926680 0.7049977 1.3033711 0.0009 -0.0006 0.0000 0.0012 -0.0009 -0.0007 -0.0014 -0.0005 0.3460 0.0005 0.1526 0.1450 0.3253 0.3354 0.0477 0.1045 -0.0146 0.0237 0.0159 -0.0204 0.0814 0.0706 -0.1526 -0.0868 -0.0223 0.1017 -0.1550 0.1210 0.0283 0.0409 -0.0257 -0.0488 -0.1046 0.1254 -0.0847 -0.1453 -0.0736 0.1041 -0.0756 -0.1017 -0.2768 0.4586 0.2162 -0.1999 -0.0060 -0.0602 0.5
0.0032000 20.0000000 0.0616468 0.8598469 0.5161212 0.7109976 1.2940408 0.0008 -0.0006 0.0000 0.0011 -0.0008 -0.0007 -0.0012 -0.0004 0.3407 0.0004 0.1496 0.1447 0.3218 0.3306 0.0469 0.1031 0.0197 0.0259 0.2047 -0.2272 0.0455 -0.0031 -0.0195 0.0887 -0.0472 0.0518 -0.1398 -0.1092 -0.1657 -0.1523 0.0214 0.0303 0.0097 -0.1555 0.1796 -0.1678 -0.1165 -0.0072 -0.0710 -0.0970 -0.2008 0.3218 0.1830 -0.1764 -0.0058 -0.0542 0.5
0.0050000 20.0000000 0.0394540 0.7709782 0.5511288 0.7279975 1.3000498 0.0006 -0.0004 0.0000 0.0008 -0.0006 -0.0005 -0.0009 -0.0003 0.3387 0.0003 0.1485 0.1445 0.3199 0.3283 0.0467 0.1027 0.0406 0.0256 0.1526 -0.2118 -0.0662 0.0433 -0.0534 0.0503 -0.0336 0.0342 -0.0936 -0.0947 -0.1821 -0.1078 0.0618 0.0125 0.0070 -0.1799 0.1617 -0.1644 -0.1163 -0.0094 -0.0711 -0.0970 -0.1924 0.3210 0.1876 -0.1821 -0.0062 -0.0545 0.5
0.0100000 20.0000000 0.0197270 0.6500376 0.4487370 0.6639976 1.2743149 0.0007 -0.0004 0.0000 0.0008 -0.0006 -0.0005 -0.0010 -0.0003 0.3344 0.0003 0.1469 0.1440 0.3158 0.3243 0.0463 0.1014 0.0610 0.0785 0.2625 -0.2661 0.1086 -0.0097 -0.0091 0.0735 -0.0043 0.0883 -0.1036 -0.0967 -0.2031 -0.1227 0.1405 -0.0119 0.0101 -0.2005 0.1701 -0.1586 -0.1375 -0.0622 -0.0758 -0.0986 -0.1845 0.3158 0.1894 -0.1840 -0.0063 -0.0546 0.5
0.0251000 20.0000000 0.0078594 0.5218939 0.5526224 1.7569941 2.3012857 -0.0022 0.0014 0.0000 -0.0027 0.0021 0.0017 0.0031 0.0011 0.2897 -0.0011 0.1255 0.1406 0.2731 0.2768 0.0435 0.0906 0.4652 0.3555 -0.0878 0.5140 0.4146 -0.1757 0.0748 0.0212 -0.1249 -0.2524 0.1177 -0.2704 -0.3857 -0.0866 0.1087 0.0680 0.0879 -0.3723 0.3093 -0.1715 -0.1535 -0.1075 -0.0736 -0.0909 -0.1547 0.2457 0.1639 -0.1617 -0.0055 -0.0506 0.5
0.0008000 25.0000000 0.3082340 1.2714350 0.4358422 0.6686732 1.1629710 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3322 0.0000 0.1446 0.1441 0.3138 0.3209 0.0463 0.1013 0.1136 0.0287 0.0126 0.0082 0.0009 -0.0046 -0.0012 0.0136 -0.0222 0.0491 -0.0427 0.0422 -0.0908 0.0614 0.0272 -0.0334 -0.0500 0.0397 0.0982 -0.1426 -0.1174 0.0020 -0.0652 -0.1174 -0.1824 0.3406 0.2251 -0.2201 -0.0095 0.0248 0.5
0.0013000 25.0000000 0.1896825 1.1379080 0.4718887 0.6879979 1.2046124 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3321 0.0000 0.1446 0.1441 0.3138 0.3208 0.0463 0.1012 0.1140 0.0297 0.0157 0.0238 -0.0082 -0.0009 -0.0102 0.0115 -0.0270 0.0640 -0.0624 0.0503 -0.0706 0.0849 -0.0068 -0.0562 -0.0808 0.0531 0.0512 -0.1552 -0.0917 0.0538 -0.0682 -0.1059 -0.2223 0.3850 0.2083 -0.2000 -0.0068 -0.0581 0.5
0.0020000 25.0000000 0.1232936 1.0291049 0.5081283 0.6909978 1.2520754 0.0008 -0.0005 0.0000 0.0010 -0.0007 -0.0006 -0.0011 -0.0004 0.3431 0.0004 0.1509 0.1449 0.3230 0.3325 0.0474 0.1038 0.0117 0.0267 0.0276 -0.0170 0.0644 0.0401 -0.1013 -0.0464 -0.0351 0.0936 -0.1415 0.0782 -0.0130 0.0585 -0.0746 0.0201 -0.0485 0.0294 0.0155 -0.1550 -0.0870 0.0720 -0.0725 -0.1050 -0.2524 0.4139 0.2085 -0.1958 -0.0061 -0.0589 0.5
0.0032000 25.0000000 0.0770585 0.9096172 0.5234308 0.7009975 1.3065892 0.0008 -0.0006 0.0000 0.0010 -0.0008 -0.0006 -0.0012 -0.0004 0.3413 0.0004 0.1498 0.1448 0.3224 0.3311 0.0469 0.1033 0.0180 0.0153 0.1960 -0.2214 0.0431 0.0087 -0.0434 0.0561 -0.0276 0.0973 -0.1345 -0.1136 -0.1951 -0.0555 0.0005 0.0707 0.0394 -0.2557 0.1660 -0.1751 -0.1054 0.0162 -0.0706 -0.0977 -0.2079 0.3308 0.1856 -0.1786 -0.0058 -0.0552 0.5
0.0050000 25.0000000 0.0493174 0.7967610 0.5394444 0.6989977 1.3023266 0.0007 -0.0005 0.0000 0.0009 -0.0007 -0.0006 -0.0010 -0.0004 0.3409 0.0004 0.1490 0.1449 0.3225 0.3306 0.0468 0.1032 0.0285 -0.0119 0.2083 -0.2314 0.0690 -0.0067 -0.0176 0.0722 -0.0336 0.0892 -0.1347 -0.0911 -0.1668 -0.0680 0.0075 0.0322 0.0110 -0.2212 0.1442 -0.1761 -0.0957 0.0381 -0.0698 -0.0948 -0.2134 0.3380 0.1845 -0.1770 -0.0057 -0.0552 0.5
0.0080000 25.0000000 0.0308234 0.7026864 0.5755461 0.7149976 1.3132570 0.0009 -0.0006 0.0000 0.0012 -0.0009 -0.0007 -0.0014 -0.0005 0.3415 0.0005 0.1504 0.1445 0.3221 0.3315 0.0470 0.1033 0.0070 0.0389 0.1735 -0.2241 -0.0893 0.0187 -0.0095 0.0872 -0.0154 0.0926 -0.1113 -0.0817 -0.1765 -0.0842 0.0417 0.0342 0.0177 -0.1125 0.2153 -0.1583 -0.1434 -0.0688 -0.0719 -0.1069 -0.1800 0.3083 0.1917 -0.1874 -0.0066 -0.0550 0.5
0.0130000 25.0000000 0.0189683 0.6363078 0.5519103 0.7329975 1.3926171 0.0005 -0.0003 0.0000 0.0006 -0.0005 -0.0004 -0.0007 -0.0003 0.3267 0.0003 0.1441 0.1430 0.3082 0.3167 0.0458 0.0993 0.1058 0.1646 0.2942 -0.2963 0.0356 -0.0202 0.0057 0.1175 -0.0023 0.1277 -0.1290 -0.1607 -0.2538 -0.1083 0.0708 0.0591 0.0506 -0.2128 0.2475 -0.1641 -0.1492 -0.0870 -0.0729 -0.1057 -0.1746 0.2944 0.1867 -0.1829 -0.0064 -0.0545 0.5
0.0398000 25.0000000 0.0061957 0.4983843 0.6181132 1.7829940 2.6216998 -0.0028 0.0019 -0.0001 -0.0035 0.0027 0.0022 0.0041 0.0014 0.2851 -0.0014 0.1237 0.1399 0.2674 0.2713 0.0437 0.0899 0.5243 0.4020 -0.4902 0.9464 -0.1147 -0.1449 0.1090 0.0629 -0.2121 -0.4504 0.2134 -0.4112 -0.4842 -0.1218 -0.0283 0.1666 0.1555 -0.5345 0.4597 -0.2010 -0.1320 -0.0578 -0.0602 -0.0835 -0.1212 0.1679 0.1391 -0.1437 -0.0053 -0.0466 0.5
0.0013000 35.0000000 0.2655555 1.2269670 0.4530605 0.6580955 1.1642513 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3322 0.0000 0.1446 0.1441 0.3138 0.3209 0.0463 0.1012 0.1134 0.0289 0.0172 0.0133 -0.0115 -0.0039 -0.0046 0.0160 -0.0341 0.0474 -0.0499 0.0301 -0.0909 0.0833 -0.0189 -0.0236 -0.0523 0.0038 0.0898 -0.1555 -0.1073 0.0172 -0.0771 -0.0923 -0.2089 0.3325 0.2258 -0.2114 -0.0100 0.0502 0.5
0.0020000 35.0000000 0.1726111 1.0982610 0.5037431 0.6745865 1.2120352 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3322 0.0000 0.1447 0.1441 0.3138 0.3209 0.0463 0.1012 0.1135 0.0292 0.0172 0.0141 -0.0017 0.0083 -0.0250 0.0000 -0.0317 0.0557 -0.0673 0.0451 -0.0677 0.0778 -0.0070 -0.0629 -0.0811 -0.0278 0.0090 -0.1630 -0.0698 0.0939 -0.0687 -0.1209 -0.2769 0.3340 0.2355 -0.2075 -0.0027 0.0174 0.5
0.0032000 35.0000000 0.1078819 0.9751568 0.5918173 0.7159978 1.3332461 0.0006 -0.0004 0.0000 0.0008 -0.0006 -0.0005 -0.0009 -0.0003 0.3417 0.0003 0.1500 0.1448 0.3218 0.3309 0.0473 0.1035 0.0284 0.0203 0.0122 -0.0131 0.0747 0.0611 -0.1444 -0.0795 -0.0440 0.0945 -0.1585 0.0780 -0.0033 0.0886 -0.1164 0.0385 -0.0450 -0.0462 -0.0375 -0.1668 -0.0536 0.1483 -0.0714 -0.0974 -0.2798 0.4396 0.2044 -0.1889 -0.0055 -0.0593 0.5
0.0050000 35.0000000 0.0690444 0.8544186 0.5985956 0.7159976 1.3411144 0.0009 -0.0006 0.0000 0.0011 -0.0009 -0.0007 -0.0013 -0.0004 0.3425 0.0004 0.1505 0.1449 0.3232 0.3323 0.0471 0.1036 0.0084 0.0173 0.1795 -0.1920 0.0405 0.0057 -0.0284 0.0444 -0.0138 0.0986 -0.1006 -0.0951 -0.2048 -0.0180 0.0440 0.0515 0.0401 -0.2954 0.1621 -0.1742 -0.1092 0.0038 -0.0717 -0.0971 -0.2000 0.3257 0.1872 -0.1811 -0.0060 -0.0553 0.5
0.0080000 35.0000000 0.0431528 0.7584278 0.6219865 0.7199975 1.3502208 0.0007 -0.0005 0.0000 0.0009 -0.0007 -0.0006 -0.0010 -0.0004 0.3402 0.0004 0.1490 0.1447 0.3215 0.3299 0.0468 0.1030 0.0309 0.0076 0.1895 -0.2106 -0.0034 -0.0117 -0.0057 0.1066 -0.0438 0.0701 -0.1380 -0.1441 -0.2012 -0.1210 -0.0041 0.0465 0.0189 -0.1838 0.1955 -0.1744 -0.1091 0.0089 -0.0683 -0.0978 -0.2003 0.3181 0.1817 -0.1759 -0.0058 -0.0544 0.5
0.0130000 35.0000000 0.0265555 0.6697771 0.6774362 0.7389973 1.3982433 0.0004 -0.0003 0.0000 0.0006 -0.0004 -0.0003 -0.0006 -0.0002 0.3310 0.0002 0.1453 0.1435 0.3125 0.3207 0.0461 0.1006 0.0881 0.0940 0.2022 -0.2776 -0.1119 0.0500 -0.0342 0.0540 0.0047 0.0879 -0.0658 -0.0737 -0.2085 -0.0398 0.0944 0.0454 0.0447 -0.1712 0.2401 -0.1524 -0.1643 -0.1209 -0.0743 -0.1100 -0.1596 0.2897 0.1950 -0.1927 -0.0070 -0.0549 0.5
0.0200000 35.0000000 0.0172611 0.6069070 0.6725605 0.7409975 1.5270212 0.0007 -0.0005 0.0000 0.0009 -0.0007 -0.0006 -0.0010 -0.0004 0.3272 0.0004 0.1446 0.1430 0.3087 0.3176 0.0457 0.0993 0.0926 0.1799 0.3909 -0.3445 0.2213 -0.0726 0.0166 0.1525 -0.0033 0.1866 -0.2163 -0.1978 -0.2469 -0.1773 0.0579 0.0416 0.0279 -0.2281 0.1827 -0.1738 -0.1176 -0.0138 -0.0730 -0.0979 -0.2096 0.3303 0.1827 -0.1750 -0.0056 -0.0550 0.5
