 First iteration    5290.8572821683747             1131   4.6780347322443632     
After minimisation    5290.86  1131     4.678

  Partial chi2s 
Dataset    1   1889.67(+49.28)   377  HERA1+2 NCep 920                                
Dataset    2    118.94(+10.09)    70  HERA1+2 NCep 820                                
Dataset    3    304.26(+37.55)   254  HERA1+2 NCep 575                                
Dataset    4    398.63(+26.78)   204  HERA1+2 NCep 460                                
Dataset    5    894.67( -2.56)   159  HERA1+2 NCem                                    
Dataset    6     92.50( -0.88)    39  HERA1+2 CCep                                    
Dataset    7    118.61( -4.38)    42  HERA1+2 CCem                                    

 Correlated Chi2    1357.6849338862980     
 Log penalty Chi2    115.88571241357327     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                         -0.0414   +/-   0.9327        :N:M:D
    2  sysHZComb1002                          0.2238   +/-   0.9360        :N:M:D
    3  sysHZComb1003                         -2.5784   +/-   0.5527        :N:M:D
    4  sysHZComb1004                         -7.6211   +/-   0.6177        :N:M:D
    5  sysHZComb1005                          6.4586   +/-   0.6087        :N:M:D
    6  sysHZComb1006                         -7.8482   +/-   0.7873        :N:M:D
    7  sysHZComb1007                          0.0724   +/-   0.9982        :N:M:D
    8  sysHZComb1008                         -0.0200   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.7100   +/-   0.8909        :N:M:D
   10  sysHZComb1010                         -0.6364   +/-   0.9932        :N:M:D
   11  sysHZComb1011                         -1.4654   +/-   0.9659        :N:M:D
   12  sysHZComb1012                         -1.5545   +/-   0.9718        :N:M:D
   13  sysHZComb1013                          0.7009   +/-   0.9613        :N:M:D
   14  sysHZComb1014                         -0.7810   +/-   0.9870        :N:M:D
   15  sysHZComb1015                         -0.1311   +/-   0.9619        :N:M:D
   16  sysHZComb1016                         -0.5167   +/-   0.9740        :N:M:D
   17  sysHZComb1017                          0.2817   +/-   0.9705        :N:M:D
   18  sysHZComb1018                         -1.8742   +/-   0.8183        :N:M:D
   19  sysHZComb1019                         -1.1354   +/-   0.9833        :N:M:D
   20  sysHZComb1020                         -0.0194   +/-   0.9809        :N:M:D
   21  sysHZComb1021                          0.0471   +/-   0.9733        :N:M:D
   22  sysHZComb1022                         -0.3573   +/-   0.9680        :N:M:D
   23  sysHZComb1023                          2.5081   +/-   0.9434        :N:M:D
   24  sysHZComb1024                         -0.2648   +/-   0.9878        :N:M:D
   25  sysHZComb1025                         -0.2732   +/-   0.9932        :N:M:D
   26  sysHZComb1026                         -0.5942   +/-   0.9163        :N:M:D
   27  sysHZComb1027                         -3.1387   +/-   0.9523        :N:M:D
   28  sysHZComb1028                          2.3149   +/-   0.9740        :N:M:D
   29  sysHZComb1029                          0.9550   +/-   0.9157        :N:M:D
   30  sysHZComb1030                         -2.5072   +/-   0.9423        :N:M:D
   31  sysHZComb1031                         -4.3012   +/-   0.8330        :N:M:D
   32  sysHZComb1032                         -0.1923   +/-   0.9630        :N:M:D
   33  sysHZComb1033                          1.5681   +/-   0.9699        :N:M:D
   34  sysHZComb1034                         -1.1687   +/-   0.9837        :N:M:D
   35  sysHZComb1035                          2.2042   +/-   0.9779        :N:M:D
   36  sysHZComb1036                         -0.9526   +/-   0.9731        :N:M:D
   37  sysHZComb1037                         -0.5528   +/-   0.9692        :N:M:D
   38  sysHZComb1038                         -4.1983   +/-   0.9097        :N:M:D
   39  sysHZComb1039                         -3.2624   +/-   0.9515        :N:M:D
   40  sysHZComb1040                          1.9489   +/-   0.9281        :N:M:D
   41  sysHZComb1041                         -0.7270   +/-   0.8035        :N:M:D
   42  sysHZComb1042                          1.1097   +/-   0.8689        :N:M:D
   43  sysHZComb1043                          6.2633   +/-   0.9069        :N:M:D
   44  sysHZComb1044                         -1.1436   +/-   0.9352        :N:M:D
   45  sysHZComb1045                         -5.4685   +/-   0.9295        :N:M:D
   46  sysHZComb1046                         -3.5621   +/-   0.9558        :N:M:D
   47  sysHZComb1047                          1.4497   +/-   0.9462        :N:M:D
   48  sysHZComb1048                          0.6540   +/-   0.9600        :N:M:D
