   60.000000             101          13  9.99999975E-05  0.99989998    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.398101E-03   6.15152      0.414045      0.498867      0.414045      0.498867       0.00000       0.00000      0.912911      0.207310      0.207310      0.207310      0.206734      0.842466E-01
  0.436509E-03   5.99346      0.403801      0.486183      0.403801      0.486183       0.00000       0.00000      0.889984      0.202191      0.202191      0.202191      0.201611      0.818016E-01
  0.478622E-03   5.83753      0.393685      0.473663      0.393685      0.473663       0.00000       0.00000      0.867348      0.197135      0.197135      0.197135      0.196550      0.793930E-01
  0.524798E-03   5.68653      0.383865      0.461526      0.383865      0.461526       0.00000       0.00000      0.845391      0.192228      0.192228      0.192228      0.191637      0.770692E-01
  0.575429E-03   5.53775      0.374178      0.449560      0.374178      0.449560       0.00000       0.00000      0.823738      0.187388      0.187388      0.187388      0.186790      0.747832E-01
  0.630945E-03   5.39175      0.364659      0.437810      0.364659      0.437810       0.00000       0.00000      0.802469      0.182633      0.182633      0.182633      0.182026      0.725450E-01
  0.691816E-03   5.24986      0.355387      0.426380      0.355387      0.426380       0.00000       0.00000      0.781768      0.178002      0.178002      0.178002      0.177386      0.703769E-01
  0.758561E-03   5.10990      0.346232      0.415100      0.346232      0.415100       0.00000       0.00000      0.761332      0.173429      0.173429      0.173429      0.172803      0.682416E-01
  0.831745E-03   4.97350      0.337292      0.404097      0.337292      0.404097       0.00000       0.00000      0.741389      0.168965      0.168965      0.168965      0.168327      0.661669E-01
  0.911989E-03   4.84009      0.328534      0.393328      0.328534      0.393328       0.00000       0.00000      0.721861      0.164592      0.164592      0.164592      0.163941      0.641431E-01
  0.999975E-03   4.70854      0.319887      0.382703      0.319887      0.382703       0.00000       0.00000      0.702590      0.160276      0.160276      0.160276      0.159611      0.621506E-01
  0.109645E-02   4.58121      0.311498      0.372410      0.311498      0.372410       0.00000       0.00000      0.683907      0.156090      0.156090      0.156090      0.155408      0.602297E-01
  0.120223E-02   4.45587      0.303229      0.362273      0.303229      0.362273       0.00000       0.00000      0.665502      0.151965      0.151965      0.151965      0.151264      0.583425E-01
  0.131822E-02   4.33289      0.295105      0.352321      0.295105      0.352321       0.00000       0.00000      0.647426      0.147913      0.147913      0.147913      0.147192      0.564951E-01
  0.144540E-02   4.21355      0.287204      0.342656      0.287204      0.342656       0.00000       0.00000      0.629860      0.143974      0.143974      0.143974      0.143230      0.547089E-01
  0.158485E-02   4.09588      0.279405      0.333124      0.279405      0.333124       0.00000       0.00000      0.612529      0.140086      0.140086      0.140086      0.139319      0.529508E-01
  0.173775E-02   3.98123      0.271792      0.323831      0.271792      0.323831       0.00000       0.00000      0.595623      0.136294      0.136294      0.136294      0.135498      0.512435E-01
  0.190540E-02   3.86925      0.264343      0.314750      0.264343      0.314750       0.00000       0.00000      0.579093      0.132584      0.132584      0.132584      0.131759      0.495808E-01
  0.208923E-02   3.75887      0.256994      0.305796      0.256994      0.305796       0.00000       0.00000      0.562790      0.128926      0.128926      0.128926      0.128068      0.479448E-01
  0.229079E-02   3.65209      0.249868      0.297131      0.249868      0.297131       0.00000       0.00000      0.546999      0.125381      0.125381      0.125381      0.124487      0.463690E-01
  0.251180E-02   3.54710      0.242853      0.288610      0.242853      0.288610       0.00000       0.00000      0.531463      0.121894      0.121894      0.121894      0.120959      0.448229E-01
  0.275413E-02   3.44409      0.235962      0.280249      0.235962      0.280249       0.00000       0.00000      0.516211      0.118470      0.118470      0.118470      0.117492      0.433098E-01
  0.301984E-02   3.34428      0.229272      0.272147      0.229272      0.272147       0.00000       0.00000      0.501419      0.115149      0.115149      0.115149      0.114123      0.418497E-01
  0.331118E-02   3.24592      0.222673      0.264164      0.222673      0.264164       0.00000       0.00000      0.486837      0.111875      0.111875      0.111875      0.110798      0.404136E-01
  0.363064E-02   3.15012      0.216235      0.256390      0.216235      0.256390       0.00000       0.00000      0.472625      0.108685      0.108685      0.108685      0.107550      0.390198E-01
  0.398091E-02   3.05666      0.209948      0.248810      0.209948      0.248810       0.00000       0.00000      0.458758      0.105573      0.105573      0.105573      0.104375      0.376647E-01
  0.436498E-02   2.96458      0.203748      0.241345      0.203748      0.241345       0.00000       0.00000      0.445093      0.102506      0.102506      0.102506      0.101242      0.363322E-01
  0.478610E-02   2.87557      0.197745      0.234135      0.197745      0.234135       0.00000       0.00000      0.431880      0.995426E-01  0.995426E-01  0.995426E-01  0.982025E-01  0.350500E-01
  0.524785E-02   2.78813      0.191845      0.227060      0.191845      0.227060       0.00000       0.00000      0.418905      0.966331E-01  0.966331E-01  0.966331E-01  0.952117E-01  0.337937E-01
  0.575415E-02   2.70235      0.186052      0.220125      0.186052      0.220125       0.00000       0.00000      0.406177      0.937802E-01  0.937802E-01  0.937802E-01  0.922718E-01  0.325646E-01
  0.630929E-02   2.61937      0.180443      0.213431      0.180443      0.213431       0.00000       0.00000      0.393875      0.910252E-01  0.910252E-01  0.910252E-01  0.894182E-01  0.313811E-01
  0.691799E-02   2.53763      0.174917      0.206846      0.174917      0.206846       0.00000       0.00000      0.381762      0.883140E-01  0.883140E-01  0.883140E-01  0.866027E-01  0.302178E-01
  0.758542E-02   2.45804      0.169533      0.200448      0.169533      0.200448       0.00000       0.00000      0.369982      0.856795E-01  0.856795E-01  0.856795E-01  0.838536E-01  0.290894E-01
  0.831724E-02   2.38050      0.164289      0.194235      0.164289      0.194235       0.00000       0.00000      0.358524      0.831205E-01  0.831205E-01  0.831205E-01  0.811681E-01  0.279944E-01
  0.911966E-02   2.30619      0.159265      0.188297      0.159265      0.188297       0.00000       0.00000      0.347562      0.806756E-01  0.806756E-01  0.806756E-01  0.785894E-01  0.269460E-01
  0.999950E-02   2.25277      0.155680      0.184107      0.155680      0.184107       0.00000       0.00000      0.339787      0.789607E-01  0.789607E-01  0.789607E-01  0.767189E-01  0.261859E-01
  0.109642E-01   2.18974      0.151435      0.179136      0.151435      0.179136       0.00000       0.00000      0.330571      0.769190E-01  0.769190E-01  0.769190E-01  0.745159E-01  0.252980E-01
  0.120220E-01   2.11821      0.146609      0.173487      0.146609      0.173487       0.00000       0.00000      0.320096      0.745935E-01  0.745935E-01  0.745935E-01  0.720151E-01  0.242998E-01
  0.131819E-01   2.04844      0.141909      0.168009      0.141909      0.168009       0.00000       0.00000      0.309918      0.723396E-01  0.723396E-01  0.723396E-01  0.695696E-01  0.233301E-01
  0.144536E-01   1.98039      0.137334      0.162701      0.137334      0.162701       0.00000       0.00000      0.300035      0.701566E-01  0.701566E-01  0.701566E-01  0.671776E-01  0.223878E-01
  0.158481E-01   1.91390      0.132874      0.157550      0.132874      0.157550       0.00000       0.00000      0.290425      0.680400E-01  0.680400E-01  0.680400E-01  0.648344E-01  0.214705E-01
  0.173770E-01   1.84894      0.128529      0.152558      0.128529      0.152558       0.00000       0.00000      0.281087      0.659902E-01  0.659902E-01  0.659902E-01  0.625391E-01  0.205776E-01
  0.190535E-01   1.78561      0.124310      0.147740      0.124310      0.147740       0.00000       0.00000      0.272050      0.640146E-01  0.640146E-01  0.640146E-01  0.602952E-01  0.197108E-01
  0.208917E-01   1.72385      0.120213      0.143094      0.120213      0.143094       0.00000       0.00000      0.263307      0.621124E-01  0.621124E-01  0.621124E-01  0.581008E-01  0.188689E-01
  0.229073E-01   1.66352      0.116231      0.138609      0.116231      0.138609       0.00000       0.00000      0.254840      0.602796E-01  0.602796E-01  0.602796E-01  0.559515E-01  0.180498E-01
  0.251174E-01   1.60459      0.112364      0.134288      0.112364      0.134288       0.00000       0.00000      0.246652      0.585174E-01  0.585174E-01  0.585174E-01  0.538465E-01  0.172529E-01
  0.275406E-01   1.54717      0.108624      0.130149      0.108624      0.130149       0.00000       0.00000      0.238773      0.568346E-01  0.568346E-01  0.568346E-01  0.517895E-01  0.164799E-01
  0.301976E-01   1.49117      0.105008      0.126189      0.105008      0.126189       0.00000       0.00000      0.231197      0.552300E-01  0.552300E-01  0.552300E-01  0.497778E-01  0.157295E-01
  0.331110E-01   1.43648      0.101508      0.122401      0.101508      0.122401       0.00000       0.00000      0.223909      0.537006E-01  0.537006E-01  0.537006E-01  0.478079E-01  0.149997E-01
  0.363055E-01   1.38307      0.981271E-01  0.118787      0.981271E-01  0.118787       0.00000       0.00000      0.216914      0.522482E-01  0.522482E-01  0.522482E-01  0.458789E-01  0.142902E-01
  0.398081E-01   1.33104      0.948780E-01  0.115369      0.948780E-01  0.115369       0.00000       0.00000      0.210247      0.508834E-01  0.508834E-01  0.508834E-01  0.439946E-01  0.136026E-01
  0.436487E-01   1.28031      0.917567E-01  0.112145      0.917567E-01  0.112145       0.00000       0.00000      0.203902      0.496049E-01  0.496049E-01  0.496049E-01  0.421518E-01  0.129353E-01
  0.478598E-01   1.23076      0.887579E-01  0.109107      0.887579E-01  0.109107       0.00000       0.00000      0.197865      0.484103E-01  0.484103E-01  0.484103E-01  0.403476E-01  0.122868E-01
  0.524772E-01   1.18237      0.858834E-01  0.106261      0.858834E-01  0.106261       0.00000       0.00000      0.192144      0.473021E-01  0.473021E-01  0.473021E-01  0.385812E-01  0.116568E-01
  0.575400E-01   1.13525      0.831498E-01  0.103634      0.831498E-01  0.103634       0.00000       0.00000      0.186784      0.462937E-01  0.462937E-01  0.462937E-01  0.368561E-01  0.110467E-01
  0.630913E-01   1.08928      0.805518E-01  0.101220      0.805518E-01  0.101220       0.00000       0.00000      0.181772      0.453826E-01  0.453826E-01  0.453826E-01  0.351692E-01  0.104551E-01
  0.691782E-01   1.04439      0.780850E-01  0.990152E-01  0.780850E-01  0.990152E-01   0.00000       0.00000      0.177100      0.445674E-01  0.445674E-01  0.445674E-01  0.335177E-01  0.988051E-02
  0.758523E-01   1.00055      0.757520E-01  0.970246E-01  0.757520E-01  0.970246E-01   0.00000       0.00000      0.172777      0.438510E-01  0.438510E-01  0.438510E-01  0.319010E-01  0.932270E-02
  0.831703E-01  0.957848      0.735720E-01  0.952823E-01  0.735720E-01  0.952823E-01   0.00000       0.00000      0.168854      0.432496E-01  0.432496E-01  0.432496E-01  0.303225E-01  0.878322E-02
  0.911943E-01  0.916177      0.715378E-01  0.937786E-01  0.715378E-01  0.937786E-01   0.00000       0.00000      0.165316      0.427591E-01  0.427591E-01  0.427591E-01  0.287787E-01  0.826042E-02
  0.999925E-01  0.880927      0.700467E-01  0.929902E-01  0.700467E-01  0.929902E-01   0.00000       0.00000      0.163037      0.425869E-01  0.425869E-01  0.425869E-01  0.274599E-01  0.781655E-02
  0.109639      0.843432      0.684696E-01  0.921667E-01  0.684696E-01  0.921667E-01   0.00000       0.00000      0.160636      0.424081E-01  0.424081E-01  0.424081E-01  0.260616E-01  0.735056E-02
  0.120217      0.804413      0.668723E-01  0.913979E-01  0.668723E-01  0.913979E-01   0.00000       0.00000      0.158270      0.422630E-01  0.422630E-01  0.422630E-01  0.246092E-01  0.687181E-02
  0.131815      0.766282      0.654272E-01  0.908865E-01  0.654272E-01  0.908865E-01   0.00000       0.00000      0.156314      0.422392E-01  0.422392E-01  0.422392E-01  0.231880E-01  0.640803E-02
  0.144533      0.729041      0.641425E-01  0.906479E-01  0.641425E-01  0.906479E-01   0.00000       0.00000      0.154790      0.423442E-01  0.423442E-01  0.423442E-01  0.217983E-01  0.595955E-02
  0.158477      0.692614      0.630110E-01  0.906715E-01  0.630110E-01  0.906715E-01   0.00000       0.00000      0.153682      0.425730E-01  0.425730E-01  0.425730E-01  0.204380E-01  0.552536E-02
  0.173766      0.657001      0.620388E-01  0.909685E-01  0.620388E-01  0.909685E-01   0.00000       0.00000      0.153007      0.429313E-01  0.429313E-01  0.429313E-01  0.191075E-01  0.510585E-02
  0.190530      0.622120      0.612150E-01  0.915212E-01  0.612150E-01  0.915212E-01   0.00000       0.00000      0.152736      0.434106E-01  0.434106E-01  0.434106E-01  0.178044E-01  0.469999E-02
  0.208912      0.587961      0.605410E-01  0.923321E-01  0.605410E-01  0.923321E-01   0.00000       0.00000      0.152873      0.440120E-01  0.440120E-01  0.440120E-01  0.165291E-01  0.430818E-02
  0.229067      0.554438      0.600002E-01  0.933718E-01  0.600002E-01  0.933718E-01   0.00000       0.00000      0.153372      0.447212E-01  0.447212E-01  0.447212E-01  0.152790E-01  0.392942E-02
  0.251167      0.521523      0.595852E-01  0.946258E-01  0.595852E-01  0.946258E-01   0.00000       0.00000      0.154211      0.455308E-01  0.455308E-01  0.455308E-01  0.140544E-01  0.356412E-02
  0.275399      0.489122      0.592701E-01  0.960464E-01  0.592701E-01  0.960464E-01   0.00000       0.00000      0.155317      0.464176E-01  0.464176E-01  0.464176E-01  0.128525E-01  0.321128E-02
  0.301969      0.457184      0.590320E-01  0.975888E-01  0.590320E-01  0.975888E-01   0.00000       0.00000      0.156621      0.473587E-01  0.473587E-01  0.473587E-01  0.116733E-01  0.287135E-02
  0.331102      0.425597      0.588306E-01  0.991764E-01  0.588306E-01  0.991764E-01   0.00000       0.00000      0.158007      0.483165E-01  0.483165E-01  0.483165E-01  0.105141E-01  0.254339E-02
  0.363046      0.394275      0.586161E-01  0.100710      0.586161E-01  0.100710       0.00000       0.00000      0.159327      0.492412E-01  0.492412E-01  0.492412E-01  0.937489E-02  0.222796E-02
  0.398071      0.363081      0.583253E-01  0.102068      0.583253E-01  0.102068       0.00000       0.00000      0.160394      0.500720E-01  0.500720E-01  0.500720E-01  0.825322E-02  0.192426E-02
  0.436476      0.334510      0.581279E-01  0.103422      0.581279E-01  0.103422       0.00000       0.00000      0.161550      0.508825E-01  0.508825E-01  0.508825E-01  0.724546E-02  0.165711E-02
  0.478586      0.303122      0.573986E-01  0.103859      0.573986E-01  0.103859       0.00000       0.00000      0.161257      0.512406E-01  0.512406E-01  0.512406E-01  0.615803E-02  0.137746E-02
  0.524759      0.271323      0.562394E-01  0.103410      0.562394E-01  0.103410       0.00000       0.00000      0.159649      0.511493E-01  0.511493E-01  0.511493E-01  0.509011E-02  0.111131E-02
  0.575386      0.238821      0.544514E-01  0.101670      0.544514E-01  0.101670       0.00000       0.00000      0.156121      0.504049E-01  0.504049E-01  0.504049E-01  0.404652E-02  0.860266E-03
  0.630897      0.205239      0.517697E-01  0.980919E-01  0.517697E-01  0.980919E-01   0.00000       0.00000      0.149862      0.487324E-01  0.487324E-01  0.487324E-01  0.303733E-02  0.627134E-03
  0.691764      0.170073      0.478344E-01  0.919222E-01  0.478344E-01  0.919222E-01   0.00000       0.00000      0.139757      0.457528E-01  0.457528E-01  0.457528E-01  0.208163E-02  0.416536E-03
  0.758504      0.134214      0.422920E-01  0.823326E-01  0.422920E-01  0.823326E-01   0.00000       0.00000      0.124625      0.410452E-01  0.410452E-01  0.410452E-01  0.124681E-02  0.242163E-03
  0.831682      0.937223E-01  0.340708E-01  0.672011E-01  0.340708E-01  0.672011E-01   0.00000       0.00000      0.101272      0.335503E-01  0.335503E-01  0.335503E-01  0.520583E-03  0.100595E-03
  0.911920      0.486367E-01  0.218720E-01  0.436619E-01  0.218720E-01  0.436619E-01   0.00000       0.00000      0.655338E-01  0.218231E-01  0.218231E-01  0.218231E-01  0.488410E-04  0.156277E-04
  0.999900      0.369756E-04  0.350879E-04  0.703748E-04  0.350879E-04  0.703748E-04   0.00000       0.00000      0.105463E-03  0.351896E-04  0.351896E-04  0.351896E-04  -.101675E-06  -.434633E-08
