LHAPDF set=     NNPDF31_nlo_as_0118_hessian
100
  1  0.0000  0.9140
  2  0.0000  0.8386
  3  0.0000  0.9453
  4  0.0000  0.6514
  5  0.0000  0.9444
  6  0.0000  0.9703
  7  0.0000  0.9499
  8  0.0000  0.9713
  9  0.0000  0.9052
 10  0.0000  0.8576
 11  0.0000  0.9712
 12  0.0000  0.9452
 13  0.0000  0.9543
 14  0.0000  0.9354
 15  0.0000  0.9219
 16  0.0000  0.9321
 17  0.0000  0.9696
 18  0.0000  0.9641
 19  0.0000  0.9540
 20  0.0000  0.9107
 21  0.0000  0.8844
 22  0.0000  0.9948
 23  0.0000  0.9806
 24  0.0000  0.9590
 25  0.0000  0.9471
 26  0.0000  0.9933
 27  0.0000  0.9594
 28  0.0000  0.9751
 29  0.0000  0.9202
 30  0.0000  0.7689
 31  0.0000  0.9754
 32  0.0000  0.9736
 33  0.0000  0.9282
 34  0.0000  0.9492
 35  0.0000  0.9289
 36  0.0000  0.9409
 37  0.0000  0.9204
 38  0.0000  0.9356
 39  0.0000  0.9869
 40  0.0000  0.9716
 41  0.0000  0.9486
 42  0.0000  0.9808
 43  0.0000  0.9664
 44  0.0000  0.9795
 45  0.0000  0.9677
 46  0.0000  0.9834
 47  0.0000  0.9797
 48  0.0000  0.8868
 49  0.0000  0.9714
 50  0.0000  0.9653
 51  0.0000  0.9586
 52  0.0000  0.9711
 53  0.0000  0.9695
 54  0.0000  0.9440
 55  0.0000  0.9854
 56  0.0000  0.9173
 57  0.0000  0.9810
 58  0.0000  0.9338
 59  0.0000  0.9435
 60  0.0000  0.9634
 61  0.0000  0.9884
 62  0.0000  0.9716
 63  0.0000  0.9663
 64  0.0000  0.9703
 65  0.0000  0.9859
 66  0.0000  0.9791
 67  0.0000  0.9636
 68  0.0000  0.9545
 69  0.0000  0.9650
 70  0.0000  0.9829
 71  0.0000  0.9599
 72  0.0000  0.9825
 73  0.0000  0.9776
 74  0.0000  0.9786
 75  0.0000  0.9776
 76  0.0000  0.9694
 77  0.0000  0.9607
 78  0.0000  0.9677
 79  0.0000  0.9736
 80  0.0000  0.9823
 81  0.0000  0.9780
 82  0.0000  0.9947
 83  0.0000  0.9820
 84  0.0000  0.9692
 85  0.0000  0.9892
 86  0.0000  0.9918
 87  0.0000  0.9834
 88  0.0000  0.9841
 89  0.0000  0.9635
 90  0.0000  0.9766
 91  0.0000  0.9809
 92  0.0000  0.9555
 93  0.0000  0.9737
 94  0.0000  0.9759
 95  0.0000  0.9724
 96  0.0000  0.9779
 97  0.0000  0.9805
 98  0.0000  0.9683
 99  0.0000  0.9794
100  0.0000  0.9883
