 29
 13 -0.0011  0.0046 -0.0000  0.0000 -0.0757 -0.0397  0.0308 -0.0188  0.0030  0.0304 -0.0038 -0.2040  1.0000  0.0426  0.0584  0.0074 -0.0120  0.0156  0.0426  0.0335 -0.0655  0.0011 -0.1489  0.0012 -0.0608  0.0425 -0.0253  0.0331 -0.0522
 14  0.0009  0.0005 -0.0002  0.0428 -0.0110 -0.1384  0.0655 -0.0236  0.0471 -0.0342 -0.0077  0.0790  0.0426  1.0000 -0.0010 -0.0361  0.0283  0.0156 -0.0110 -0.0396  0.0429 -0.0346  0.1555  0.0379 -0.0144 -0.0560 -0.0371 -0.0402  0.0412
 15  0.0013 -0.0044  0.0001 -0.0188  0.0687  0.0897 -0.0476  0.0110 -0.0127 -0.0147  0.0049  0.1250  0.0584 -0.0010  1.0000  0.0005  0.0026 -0.0149 -0.0270 -0.0156  0.0408  0.0224  0.0372 -0.0090  0.0492 -0.0002  0.0212 -0.0137  0.0352
 16  0.0013 -0.0004 -0.0001  0.0201 -0.0028 -0.0690  0.0388 -0.0300  0.0361 -0.0216 -0.0057  0.0215  0.0074 -0.0361  0.0005  1.0000  0.0201  0.0132 -0.0007 -0.0258  0.0266 -0.0012  0.0397  0.0284 -0.0133 -0.0094 -0.0417 -0.0250  0.0344
 17 -0.0011  0.0007  0.0001 -0.0149 -0.0068  0.0454 -0.0245  0.0177 -0.0246  0.0161  0.0037 -0.0102 -0.0120  0.0283  0.0026  0.0201  1.0000 -0.0097  0.0012  0.0158 -0.0180  0.0057 -0.0392 -0.0191  0.0131  0.0112  0.0226  0.0153 -0.0211
 18 -0.0005 -0.0010  0.0001 -0.0149  0.0171  0.0573 -0.0317  0.0166 -0.0188  0.0046  0.0041  0.0472  0.0156  0.0156 -0.0149  0.0132 -0.0097  1.0000 -0.0094 -0.0059  0.0088  0.0180 -0.0161 -0.0156  0.0441  0.0092  0.0184  0.0000  0.0072
 19  0.0003 -0.0019  0.0000 -0.0056  0.0295  0.0307 -0.0191  0.0078 -0.0053 -0.0110  0.0029  0.1080  0.0426 -0.0110 -0.0270 -0.0007  0.0012 -0.0094  1.0000 -0.0109  0.0277  0.0207  0.0236 -0.0043  0.0380 -0.0040 -0.0076 -0.0224  0.0346
 20  0.0009 -0.0014 -0.0001  0.0151  0.0056 -0.0454  0.0235 -0.0224  0.0322 -0.0281 -0.0040  0.1161  0.0335 -0.0396 -0.0156 -0.0258  0.0158 -0.0059 -0.0109  1.0000  0.0656  0.0082  0.0847  0.0249  0.0615 -0.0155 -0.0207 -0.0375  0.0614
 21 -0.0017  0.0035  0.0000 -0.0063 -0.0412  0.0044 -0.0019  0.0180 -0.0249  0.0368  0.0016 -0.1868 -0.0655  0.0429  0.0408  0.0266 -0.0180  0.0088  0.0277  0.0656  1.0000 -0.0119 -0.1177 -0.0215 -0.0653  0.0225  0.0109  0.0437 -0.0738
 22 -0.0005  0.0031 -0.0001  0.0296 -0.0303 -0.1015  0.0445  0.0065  0.0034 -0.0027 -0.0058 -0.0518  0.0011 -0.0346  0.0224 -0.0012  0.0057  0.0180  0.0207  0.0082 -0.0119  1.0000  0.3133  0.0164 -0.1080 -0.1170  0.1282  0.0565 -0.1072
 23 -0.0013 -0.0001  0.0003 -0.0720 -0.0195  0.2081 -0.0833 -0.0021 -0.0369  0.0704  0.0115 -0.2811 -0.1489  0.1555  0.0372  0.0397 -0.0392 -0.0161  0.0236  0.0847 -0.1177  0.3133  1.0000 -0.0599  0.0951  0.2925 -0.2423 -0.0281  0.0825
 24 -0.0010 -0.0005  0.0001 -0.0245  0.0173  0.0893 -0.0489  0.0311 -0.0376  0.0196  0.0067 -0.0070  0.0012  0.0379 -0.0090  0.0284 -0.0191 -0.0156 -0.0043  0.0249 -0.0215  0.0164 -0.0599  1.0000  0.0247  0.0185  0.0342  0.0195 -0.0225
 25  0.0006  0.0039 -0.0001  0.0293 -0.0468 -0.1189  0.0656 -0.0231  0.0208  0.0075 -0.0086 -0.2060 -0.0608 -0.0144  0.0492 -0.0133  0.0131  0.0441  0.0380  0.0615 -0.0653 -0.1080  0.0951  0.0247  1.0000 -0.0497  0.0272  0.0506 -0.0994
 26 -0.0002  0.0015 -0.0001  0.0314 -0.0114 -0.0982  0.0397  0.0064  0.0110 -0.0181 -0.0044  0.0641  0.0425 -0.0560 -0.0002 -0.0094  0.0112  0.0092 -0.0040 -0.0155  0.0225 -0.1170  0.2925  0.0185 -0.0497  1.0000  0.0802  0.0138 -0.0429
 27  0.0009  0.0013 -0.0001  0.0271 -0.0441 -0.1177  0.0694 -0.0544  0.0594 -0.0181 -0.0063  0.0041 -0.0253 -0.0371  0.0212 -0.0417  0.0226  0.0184 -0.0076 -0.0207  0.0109  0.1282 -0.2423  0.0342  0.0272  0.0802  1.0000 -0.1010  0.1340
 28  0.0007 -0.0009 -0.0001  0.0154  0.0014 -0.0517  0.0264 -0.0214  0.0305 -0.0244 -0.0022  0.1152  0.0331 -0.0402 -0.0137 -0.0250  0.0153  0.0000 -0.0224 -0.0375  0.0437  0.0565 -0.0281  0.0195  0.0506  0.0138 -0.1010  1.0000  0.0913
 29 -0.0017  0.0035  0.0000 -0.0069 -0.0310  0.0140 -0.0105  0.0311 -0.0382  0.0364  0.0013 -0.1787 -0.0522  0.0412  0.0352  0.0344 -0.0211  0.0072  0.0346  0.0614 -0.0738 -0.1072  0.0825 -0.0225 -0.0994 -0.0429  0.1340  0.0913  1.0000
