   1.89999998             200          15   1.00000005E-03   1.00000000    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-02   5.79023      0.895913E-01  0.476417E-02  0.238209E-02  0.919734E-01  0.872092E-01  -.872092E-01  0.943555E-01  0.238209E-02  0.895913E-01  0.238209E-02   0.00000       0.00000       0.00000      0.238209E-02
  0.103532E-02   5.71116      0.903091E-01  0.496314E-02  0.248157E-02  0.927907E-01  0.878276E-01  -.878276E-01  0.952723E-01  0.248157E-02  0.903091E-01  0.248157E-02   0.00000       0.00000       0.00000      0.248157E-02
  0.107189E-02   5.63210      0.910269E-01  0.516212E-02  0.258106E-02  0.936080E-01  0.884459E-01  -.884459E-01  0.961891E-01  0.258106E-02  0.910269E-01  0.258106E-02   0.00000       0.00000       0.00000      0.258106E-02
  0.110975E-02   5.55303      0.917448E-01  0.536109E-02  0.268055E-02  0.944253E-01  0.890642E-01  -.890642E-01  0.971059E-01  0.268055E-02  0.917448E-01  0.268055E-02   0.00000       0.00000       0.00000      0.268055E-02
  0.114895E-02   5.47397      0.924626E-01  0.556007E-02  0.278003E-02  0.952426E-01  0.896825E-01  -.896825E-01  0.980226E-01  0.278003E-02  0.924626E-01  0.278003E-02   0.00000       0.00000       0.00000      0.278003E-02
  0.118953E-02   5.40230      0.929128E-01  0.587249E-02  0.293624E-02  0.958490E-01  0.899766E-01  -.899766E-01  0.987853E-01  0.293624E-02  0.929128E-01  0.293624E-02   0.00000       0.00000       0.00000      0.293624E-02
  0.123155E-02   5.33138      0.933358E-01  0.619645E-02  0.309823E-02  0.964340E-01  0.902376E-01  -.902376E-01  0.995322E-01  0.309823E-02  0.933358E-01  0.309823E-02   0.00000       0.00000       0.00000      0.309823E-02
  0.127505E-02   5.26047      0.937588E-01  0.652042E-02  0.326021E-02  0.970190E-01  0.904986E-01  -.904986E-01  0.100279      0.326021E-02  0.937588E-01  0.326021E-02   0.00000       0.00000       0.00000      0.326021E-02
  0.132009E-02   5.18955      0.941818E-01  0.684438E-02  0.342219E-02  0.976040E-01  0.907596E-01  -.907596E-01  0.101026      0.342219E-02  0.941818E-01  0.342219E-02   0.00000       0.00000       0.00000      0.342219E-02
  0.136672E-02   5.11864      0.946048E-01  0.716835E-02  0.358417E-02  0.981889E-01  0.910206E-01  -.910206E-01  0.101773      0.358417E-02  0.946048E-01  0.358417E-02   0.00000       0.00000       0.00000      0.358417E-02
  0.141499E-02   5.04772      0.950278E-01  0.749231E-02  0.374616E-02  0.987739E-01  0.912816E-01  -.912816E-01  0.102520      0.374616E-02  0.950278E-01  0.374616E-02   0.00000       0.00000       0.00000      0.374616E-02
  0.146497E-02   4.97681      0.954508E-01  0.781628E-02  0.390814E-02  0.993589E-01  0.915426E-01  -.915426E-01  0.103267      0.390814E-02  0.954508E-01  0.390814E-02   0.00000       0.00000       0.00000      0.390814E-02
  0.151672E-02   4.90589      0.958737E-01  0.814024E-02  0.407012E-02  0.999439E-01  0.918036E-01  -.918036E-01  0.104014      0.407012E-02  0.958737E-01  0.407012E-02   0.00000       0.00000       0.00000      0.407012E-02
  0.157029E-02   4.83811      0.962263E-01  0.853506E-02  0.426753E-02  0.100494      0.919587E-01  -.919587E-01  0.104761      0.426753E-02  0.962263E-01  0.426753E-02   0.00000       0.00000       0.00000      0.426753E-02
