   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.331127E-03   49.5137       4.30127       6.09874       4.27039       6.08694      0.308850E-01  0.117978E-01   10.3573       2.37762       2.37574       2.24425       1.89277       1.46714       0.00000    
  0.363073E-03   47.5511       4.15607       5.88834       4.12336       5.87579      0.327132E-01  0.125516E-01   9.99915       2.30013       2.29811       2.16833       1.82323       1.40952       0.00000    
  0.398101E-03   45.6625       4.01583       5.68500       3.98116       5.67164      0.346712E-01  0.133661E-01   9.65280       2.22510       2.22294       2.09485       1.75607       1.35403       0.00000    
  0.436509E-03   43.8331       3.87960       5.48734       3.84285       5.47310      0.367464E-01  0.142364E-01   9.31596       2.15204       2.14973       2.02333       1.69081       1.30022       0.00000    
  0.478622E-03   42.0411       3.74590       5.29327       3.70700       5.27813      0.388966E-01  0.151426E-01   8.98513       2.08023       2.07776       1.95304       1.62677       1.24749       0.00000    
  0.524798E-03   40.3355       3.61809       5.10752       3.57685       5.09138      0.412396E-01  0.161422E-01   8.66823       2.01132       2.00868       1.88562       1.56552       1.19724       0.00000    
  0.575429E-03   38.6682       3.49291       4.92549       3.44923       4.90830      0.436790E-01  0.171894E-01   8.35753       1.94371       1.94088       1.81948       1.50552       1.14809       0.00000    
  0.630945E-03   37.0492       3.37106       4.74814       3.32482       4.72984      0.462401E-01  0.182967E-01   8.05466       1.87772       1.87470       1.75496       1.44710       1.10032       0.00000    
  0.691816E-03   35.5007       3.25411       4.57766       3.20511       4.55815      0.490013E-01  0.195046E-01   7.76326       1.81413       1.81090       1.69281       1.39098       1.05458       0.00000    
  0.758561E-03   33.9851       3.13945       4.41039       3.08759       4.38963      0.518630E-01  0.207637E-01   7.47722       1.75165       1.74821       1.63176       1.33594       1.00978       0.00000    
  0.831745E-03   32.5298       3.02904       4.24904       2.97412       4.22692      0.549179E-01  0.221217E-01   7.20104       1.69124       1.68756       1.57275       1.28288      0.966726       0.00000    
  0.911989E-03   31.1248       2.92218       4.09265       2.86403       4.06907      0.581539E-01  0.235743E-01   6.93310       1.63254       1.62862       1.51544       1.23149      0.925116       0.00000    
  0.999975E-03   29.7508       2.81752       3.93931       2.75602       3.91422      0.615033E-01  0.250864E-01   6.67024       1.57491       1.57073       1.45919       1.18111      0.884399       0.00000    
  0.109645E-02   28.4471       2.71789       3.79292       2.65275       3.76617      0.651373E-01  0.267501E-01   6.41892       1.51969       1.51523       1.40532       1.13306      0.845706       0.00000    
  0.120223E-02   27.1759       2.62061       3.64979       2.55169       3.62130      0.689199E-01  0.284945E-01   6.17299       1.46559       1.46084       1.35257       1.08610      0.807953       0.00000    
  0.131822E-02   25.9434       2.52613       3.51051       2.45325       3.48018      0.728787E-01  0.303348E-01   5.93343       1.41283       1.40777       1.30113       1.04042      0.771317       0.00000    
  0.144540E-02   24.7697       2.43596       3.37713       2.35882       3.34479      0.771387E-01  0.323423E-01   5.70361       1.36211       1.35672       1.25172      0.996707      0.736381       0.00000    
  0.158485E-02   23.6229       2.34776       3.24645       2.26622       3.21202      0.815467E-01  0.344331E-01   5.47824       1.31233       1.30659       1.20323      0.953891      0.702220       0.00000    
  0.173775E-02   22.5244       2.26314       3.12065       2.17691       3.08397      0.862318E-01  0.366810E-01   5.26087       1.26422       1.25811       1.15640      0.912692      0.669457       0.00000    
  0.190540E-02   21.4677       2.18165       2.99909       2.09047       2.96001      0.911859E-01  0.390848E-01   5.05047       1.21757       1.21108       1.11101      0.872900      0.637906       0.00000    
  0.208923E-02   20.4362       2.10205       2.88009       2.00575       2.83851      0.963046E-01  0.415844E-01   4.84425       1.17179       1.16490       1.06649      0.833953      0.607084       0.00000    
  0.229079E-02   19.4607       2.02669       2.76681       1.92487       2.72249      0.101825      0.443220E-01   4.64735       1.12797       1.12065       1.02391      0.796892      0.577883       0.00000    
  0.251180E-02   18.5123       1.95342       2.65633       1.84586       2.60913      0.107563      0.471915E-01   4.45499       1.08511       1.07733      0.982264      0.760750      0.549472       0.00000    
  0.275413E-02   17.5943       1.88248       2.54896       1.76894       2.49876      0.113543      0.502081E-01   4.26769       1.04330       1.03506      0.941673      0.725633      0.521942       0.00000    
  0.301984E-02   16.7244       1.81529       2.44660       1.69533       2.39311      0.119952      0.534906E-01   4.08844       1.00318      0.994437      0.902755      0.692149      0.495812       0.00000    
  0.331118E-02   15.8760       1.74978       2.34646       1.62322       2.28956      0.126566      0.569025E-01   3.91278      0.963821      0.954553      0.864583      0.659395      0.470306       0.00000    
  0.363064E-02   15.0654       1.68727       2.25029       1.55371       2.18974      0.133552      0.605518E-01   3.74345      0.925786      0.915969      0.827728      0.627928      0.445904       0.00000    
  0.398091E-02   14.2890       1.62749       2.15772       1.48658       2.09327      0.140910      0.644434E-01   3.57985      0.888949      0.878556      0.792063      0.597626      0.422498       0.00000    
  0.436498E-02   13.5325       1.56931       2.06725       1.42082       1.99877      0.148490      0.684805E-01   3.41960      0.852815      0.841828      0.757095      0.568006      0.399675       0.00000    
  0.478610E-02   12.8198       1.51469       1.98144       1.35810       1.90857      0.156592      0.728671E-01   3.26667      0.818215      0.806595      0.723652      0.539882      0.378131       0.00000    
  0.524785E-02   12.1292       1.46190       1.89801       1.29691       1.82056      0.164984      0.774529E-01   3.11747      0.784394      0.772122      0.690985      0.512521      0.357237       0.00000    
  0.575415E-02   11.4618       1.41103       1.81708       1.23735       1.73483      0.173679      0.822478E-01   2.97218      0.751391      0.738444      0.659132      0.485959      0.337027       0.00000    
  0.630929E-02   10.8330       1.36339       1.74034       1.18047       1.65291      0.182921      0.874291E-01   2.83338      0.719741      0.706082      0.628629      0.460727      0.317950       0.00000    
  0.691799E-02   10.2210       1.31717       1.66544       1.12476       1.57264      0.192413      0.927920E-01   2.69740      0.688681      0.674293      0.598717      0.436078      0.299370       0.00000    
  0.758542E-02   9.63805       1.27342       1.59372       1.07108       1.49525      0.202349      0.984773E-01   2.56632      0.658639      0.643494      0.569826      0.412436      0.281647       0.00000    
  0.831724E-02   9.08228       1.23203       1.52504       1.01930       1.42055      0.212727      0.104495       2.43984      0.629554      0.613624      0.541895      0.389744      0.264733       0.00000    
  0.911966E-02   8.54030       1.19184       1.45792      0.968491       1.34722      0.223353      0.110700       2.31571      0.600954      0.584225      0.514453      0.367537      0.248230       0.00000    
  0.999950E-02   8.01601       1.15344       1.39296      0.918969       1.27568      0.234472      0.117280       2.19465      0.572993      0.555436      0.487658      0.345976      0.232266       0.00000    
  0.109642E-01   7.51437       1.11689       1.33047      0.871014       1.20638      0.245875      0.124089       2.07739      0.545815      0.527416      0.461656      0.325198      0.216973       0.00000    
  0.120220E-01   7.04709       1.08323       1.27179      0.825456       1.14049      0.257776      0.131300       1.96594      0.519832      0.500570      0.436868      0.305623      0.202703       0.00000    
  0.131819E-01   6.60164       1.05152       1.21564      0.781450       1.07680      0.270073      0.138841       1.85825      0.494618      0.474479      0.412869      0.286832      0.189095       0.00000    
  0.144536E-01   6.17703       1.02168       1.16193      0.738933       1.01522      0.282744      0.146701       1.75416      0.470140      0.449112      0.389629      0.268793      0.176121       0.00000    
  0.158481E-01   5.77109      0.993505       1.11042      0.697758      0.955565      0.295746      0.154852       1.65332      0.446322      0.424402      0.367077      0.251436      0.163718       0.00000    
  0.173770E-01   5.38322      0.966950       1.06106      0.657892      0.897776      0.309058      0.163283       1.55567      0.423147      0.400333      0.345197      0.234745      0.151873       0.00000    
  0.190535E-01   5.01450      0.942100       1.01399      0.619422      0.841990      0.322678      0.172002       1.46141      0.400655      0.376954      0.324040      0.218767      0.140620       0.00000    
  0.208917E-01   4.66381      0.918845      0.969098      0.582282      0.788119      0.336563      0.180979       1.37040      0.378813      0.354237      0.303574      0.203469      0.129930       0.00000    
  0.229073E-01   4.32938      0.897008      0.926173      0.546353      0.736004      0.350655      0.190169       1.28236      0.357561      0.332129      0.283745      0.188792      0.119752       0.00000    
  0.251174E-01   4.01069      0.876522      0.885157      0.511611      0.685618      0.364912      0.199539       1.19723      0.336886      0.310625      0.264544      0.174725      0.110073       0.00000    
  0.275406E-01   3.70877      0.857441      0.846175      0.478151      0.637115      0.379290      0.209060       1.11527      0.316833      0.289784      0.246029      0.161318      0.100929       0.00000    
  0.301976E-01   3.42247      0.839624      0.809079      0.445906      0.590410      0.393717      0.218669       1.03632      0.297371      0.269583      0.228172      0.148536      0.922886E-01   0.00000    
  0.331110E-01   3.15035      0.822907      0.773682      0.414785      0.545384      0.408122      0.228298      0.960168      0.278453      0.249985      0.210931      0.136332      0.841084E-01   0.00000    
  0.363055E-01   2.89200      0.807205      0.739910      0.384773      0.502029      0.422432      0.237881      0.886802      0.260075      0.230995      0.194306      0.124698      0.763781E-01   0.00000    
  0.398081E-01   2.64841      0.792514      0.707845      0.355977      0.460530      0.436537      0.247316      0.816507      0.242291      0.212689      0.178367      0.113687      0.691340E-01   0.00000    
  0.436487E-01   2.41843      0.778672      0.677308      0.328333      0.420805      0.450339      0.256502      0.749138      0.225070      0.195049      0.163087      0.103263      0.623419E-01   0.00000    
  0.478598E-01   2.20094      0.765519      0.648112      0.301769      0.382768      0.463750      0.265344      0.684537      0.208382      0.178051      0.148437      0.933877E-01  0.559664E-01   0.00000    
  0.524772E-01   1.99558      0.752943      0.620158      0.276284      0.346431      0.476660      0.273727      0.622714      0.192229      0.161710      0.134423      0.840549E-01  0.499979E-01   0.00000    
  0.575400E-01   1.80335      0.740862      0.593449      0.251999      0.312012      0.488863      0.281437      0.564010      0.176678      0.146126      0.121131      0.753208E-01  0.444714E-01   0.00000    
  0.630913E-01   1.62313      0.729095      0.567771      0.228848      0.279425      0.500247      0.288346      0.508273      0.161704      0.131277      0.108530      0.671449E-01  0.393506E-01   0.00000    
  0.691782E-01   1.45402      0.717481      0.542933      0.206780      0.248603      0.510702      0.294331      0.455382      0.147286      0.117150      0.965992E-01  0.594938E-01  0.346049E-01   0.00000    
  0.758523E-01   1.29573      0.705873      0.518794      0.185797      0.219568      0.520076      0.299226      0.405365      0.133436      0.103764      0.853482E-01  0.523615E-01  0.302245E-01   0.00000    
  0.831703E-01   1.14926      0.694073      0.495249      0.166042      0.192566      0.528032      0.302684      0.358608      0.120239      0.912392E-01  0.748737E-01  0.458031E-01  0.262410E-01   0.00000    
  0.911943E-01   1.01349      0.681892      0.472072      0.147438      0.167482      0.534454      0.304590      0.314920      0.107668      0.795395E-01  0.651343E-01  0.397708E-01  0.226148E-01   0.00000    
  0.999925E-01  0.885587      0.669176      0.448962      0.129745      0.143945      0.539431      0.305017      0.273690      0.956013E-01  0.685230E-01  0.559924E-01  0.341437E-01  0.192553E-01   0.00000    
  0.109639      0.768544      0.655723      0.425949      0.113272      0.122427      0.542450      0.303522      0.235699      0.842233E-01  0.583951E-01  0.476266E-01  0.290492E-01  0.162494E-01   0.00000    
  0.120217      0.663016      0.641158      0.402809      0.981474E-01  0.103130      0.543011      0.299680      0.201277      0.736240E-01  0.492611E-01  0.401177E-01  0.245235E-01  0.136135E-01   0.00000    
  0.131815      0.566811      0.625304      0.379326      0.841755E-01  0.857253E-01  0.541129      0.293601      0.169901      0.637112E-01  0.409902E-01  0.333420E-01  0.204644E-01  0.112731E-01   0.00000    
  0.144533      0.480041      0.607799      0.355326      0.714119E-01  0.702749E-01  0.536387      0.285051      0.141687      0.545366E-01  0.336211E-01  0.273249E-01  0.168754E-01  0.922550E-02   0.00000    
  0.158477      0.401971      0.588407      0.330715      0.598014E-01  0.566522E-01  0.528606      0.274063      0.116454      0.460848E-01  0.271048E-01  0.220184E-01  0.137165E-01  0.744120E-02   0.00000    
  0.173766      0.332675      0.566684      0.305383      0.493930E-01  0.448855E-01  0.517291      0.260497      0.942785E-01  0.384069E-01  0.214626E-01  0.174346E-01  0.109861E-01  0.591477E-02   0.00000    
  0.190530      0.271382      0.542396      0.279342      0.401165E-01  0.348106E-01  0.502280      0.244531      0.749271E-01  0.314768E-01  0.166239E-01  0.135104E-01  0.863972E-02  0.461589E-02   0.00000    
  0.208912      0.218101      0.515043      0.252607      0.320081E-01  0.264127E-01  0.483035      0.226195      0.584208E-01  0.253385E-01  0.125872E-01  0.102405E-01  0.666957E-02  0.353630E-02   0.00000    
  0.229067      0.172017      0.484460      0.225344      0.249779E-01  0.194918E-01  0.459482      0.205852      0.444697E-01  0.199497E-01  0.926081E-02  0.754717E-02  0.502820E-02  0.264546E-02   0.00000    
  0.251167      0.133055      0.450195      0.197760      0.190407E-01  0.139865E-01  0.431155      0.183774      0.330272E-01  0.153395E-01  0.661791E-02  0.540661E-02  0.370126E-02  0.193242E-02   0.00000    
  0.275399      0.100356      0.412305      0.170195      0.140841E-01  0.967238E-02  0.398221      0.160523      0.237565E-01  0.114441E-01  0.455170E-02  0.373115E-02  0.263997E-02  0.136745E-02   0.00000    
  0.301969      0.737369E-01  0.370630      0.143098      0.100933E-01  0.644803E-02  0.360537      0.136650      0.165414E-01  0.826890E-02  0.301351E-02  0.248098E-02  0.182443E-02  0.937546E-03   0.00000    
  0.331102      0.523099E-01  0.325701      0.116950      0.693377E-02  0.408672E-02  0.318768      0.112863      0.110205E-01  0.572651E-02  0.189308E-02  0.156730E-02  0.120726E-02  0.615208E-03   0.00000    
  0.363046      0.357762E-01  0.278053      0.924171E-01  0.455731E-02  0.246555E-02  0.273495      0.899515E-01  0.702286E-02  0.379226E-02  0.112982E-02  0.941783E-03  0.765058E-03  0.386530E-03   0.00000    
  0.398071      0.232442E-01  0.228964      0.699955E-01  0.281483E-02  0.138411E-02  0.226149      0.686114E-01  0.419894E-02  0.235942E-02  0.625574E-03  0.525956E-03  0.455410E-03  0.227912E-03   0.00000    
  0.436476      0.140867E-01  0.179865      0.502307E-01  0.160630E-02  0.708095E-03  0.178259      0.495227E-01  0.231439E-02  0.135683E-02  0.314889E-03  0.267338E-03  0.249467E-03  0.123149E-03   0.00000    
  0.478586      0.799905E-02  0.133138      0.338273E-01  0.844524E-03  0.332917E-03  0.132294      0.334944E-01  0.117744E-02  0.717735E-03  0.145034E-03  0.124630E-03  0.126789E-03  0.617844E-04   0.00000    
  0.524759      0.412401E-02  0.910940E-01  0.209422E-01  0.395563E-03  0.138321E-03  0.906984E-01  0.208039E-01  0.533884E-03  0.337931E-03  0.587569E-04  0.512074E-04  0.576320E-04  0.276454E-04   0.00000    
  0.575386      0.187006E-02  0.560507E-01  0.115971E-01  0.158996E-03  0.489449E-04  0.558918E-01  0.115481E-01  0.207941E-03  0.136367E-03  0.201572E-04  0.178504E-04  0.226295E-04  0.106391E-04   0.00000    
  0.630897      0.710061E-03  0.297308E-01  0.550689E-02  0.517659E-04  0.139365E-04  0.296790E-01  0.549295E-02  0.657024E-04  0.444877E-04  0.552515E-05  0.497843E-05  0.727826E-05  0.333053E-05   0.00000    
  0.691764      0.208019E-03  0.126710E-01  0.209002E-02  0.124015E-04  0.290608E-05  0.126586E-01  0.208712E-02  0.153076E-04  0.106448E-04  0.109886E-05  0.100743E-05  0.175665E-05  0.773530E-06   0.00000    
  0.758504      0.389409E-04  0.376288E-02  0.548499E-03  0.177320E-05  0.352681E-06  0.376111E-02  0.548147E-03  0.212588E-05  0.151330E-05  0.125446E-06  0.116556E-06  0.259905E-06  0.106583E-06   0.00000    
  0.831682      0.346543E-05  0.587743E-03  0.753616E-04  0.105566E-06  0.179689E-07  0.587637E-03  0.753437E-04  0.123535E-06  0.881670E-07  0.583935E-08  0.545538E-08  0.173992E-07  0.639938E-08   0.00000    
  0.911920      0.490985E-07  0.189496E-04  0.211762E-05  0.732427E-09  0.109139E-09  0.189489E-04  0.211751E-05  0.841566E-09  0.564833E-09  0.292479E-10  0.273764E-10  0.167595E-09  0.502197E-10   0.00000    
  0.999900      0.145535E-14  0.193495E-11  0.183824E-12  0.723174E-18  0.934817E-18  0.193495E-11  0.183823E-12  0.165799E-17  -.909145E-18  0.116733E-18  0.244353E-18  0.163232E-17  0.554959E-18   0.00000    
