   5.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.575415E-02   4.24425      0.551702      0.694180      0.449771      0.653247      0.101931      0.409335E-01   1.10302      0.381770      0.373540      0.279654      0.680003E-01   0.00000       0.00000    
  0.630929E-02   4.17345      0.549608      0.682546      0.440600      0.638066      0.109008      0.444802E-01   1.07867      0.373934      0.365091      0.272913      0.666661E-01   0.00000       0.00000    
  0.691799E-02   4.10186      0.547802      0.671083      0.431426      0.622866      0.116376      0.482165E-01   1.05429      0.366106      0.356623      0.266171      0.653204E-01   0.00000       0.00000    
  0.758542E-02   4.02891      0.546507      0.659921      0.422242      0.607626      0.124265      0.522948E-01   1.02987      0.358288      0.348122      0.259423      0.639537E-01   0.00000       0.00000    
  0.831724E-02   3.95463      0.545746      0.649074      0.413035      0.592322      0.132711      0.567513E-01   1.00536      0.350472      0.339573      0.252659      0.625633E-01   0.00000       0.00000    
  0.911966E-02   3.87960      0.545291      0.638408      0.403811      0.576978      0.141480      0.614299E-01  0.980789      0.342653      0.330994      0.245885      0.611587E-01   0.00000       0.00000    
  0.999950E-02   3.80286      0.545520      0.628137      0.394531      0.561510      0.150989      0.666271E-01  0.956041      0.334812      0.322331      0.239071      0.597191E-01   0.00000       0.00000    
  0.109642E-01   3.72543      0.546086      0.618077      0.385228      0.545991      0.160858      0.720855E-01  0.931219      0.326964      0.313630      0.232244      0.582644E-01   0.00000       0.00000    
  0.120220E-01   3.64665      0.547287      0.608408      0.375872      0.530359      0.171415      0.780486E-01  0.906231      0.319092      0.304850      0.225384      0.567792E-01   0.00000       0.00000    
  0.131819E-01   3.56661      0.549058      0.599092      0.366451      0.514602      0.182606      0.844903E-01  0.881054      0.311187      0.295986      0.218483      0.552643E-01   0.00000       0.00000    
  0.144536E-01   3.48529      0.551405      0.590140      0.356959      0.498707      0.194446      0.914336E-01  0.855666      0.303240      0.287031      0.211535      0.537187E-01   0.00000       0.00000    
  0.158481E-01   3.40274      0.554297      0.581539      0.347390      0.482672      0.206906      0.988674E-01  0.830062      0.295247      0.277983      0.204541      0.521439E-01   0.00000       0.00000    
  0.173770E-01   3.31891      0.557738      0.573300      0.337739      0.466486      0.220000      0.106814      0.804224      0.287200      0.268836      0.197495      0.505390E-01   0.00000       0.00000    
  0.190535E-01   3.23362      0.561788      0.565474      0.327986      0.450124      0.233802      0.115350      0.778111      0.279085      0.259575      0.190389      0.489008E-01   0.00000       0.00000    
  0.208917E-01   3.14685      0.566434      0.558065      0.318127      0.433582      0.248307      0.124482      0.751709      0.270897      0.250196      0.183221      0.472298E-01   0.00000       0.00000    
  0.229073E-01   3.05861      0.571634      0.551057      0.308161      0.416865      0.263473      0.134191      0.725026      0.262632      0.240704      0.175992      0.455284E-01   0.00000       0.00000    
  0.251174E-01   2.96884      0.577380      0.544459      0.298081      0.399970      0.279299      0.144489      0.698051      0.254284      0.231096      0.168701      0.437971E-01   0.00000       0.00000    
  0.275406E-01   2.87731      0.583718      0.538322      0.287870      0.382876      0.295848      0.155446      0.670746      0.245836      0.221359      0.161342      0.420339E-01   0.00000       0.00000    
  0.301976E-01   2.78399      0.590607      0.532636      0.277527      0.365595      0.313080      0.167041      0.643122      0.237285      0.211500      0.153918      0.402415E-01   0.00000       0.00000    
  0.331110E-01   2.68894      0.597989      0.527374      0.267056      0.348144      0.330934      0.179230      0.615200      0.228632      0.201529      0.146437      0.384236E-01   0.00000       0.00000    
  0.363055E-01   2.59209      0.605838      0.522532      0.256455      0.330534      0.349383      0.191998      0.586989      0.219872      0.191452      0.138904      0.365824E-01   0.00000       0.00000    
  0.398081E-01   2.49319      0.614160      0.518141      0.245709      0.312766      0.368451      0.205374      0.558475      0.210990      0.181269      0.131321      0.347190E-01   0.00000       0.00000    
  0.436487E-01   2.39232      0.622883      0.514158      0.234827      0.294874      0.388056      0.219284      0.529701      0.201988      0.170999      0.123700      0.328384E-01   0.00000       0.00000    
  0.478598E-01   2.28958      0.631930      0.510529      0.223820      0.276893      0.408111      0.233636      0.500713      0.192874      0.160664      0.116058      0.309458E-01   0.00000       0.00000    
  0.524772E-01   2.18498      0.641242      0.507215      0.212693      0.258859      0.428548      0.248355      0.471553      0.183648      0.150285      0.108407      0.290457E-01   0.00000       0.00000    
  0.575400E-01   2.07839      0.650763      0.504181      0.201445      0.240817      0.449318      0.263364      0.442263      0.174301      0.139886      0.100769      0.271438E-01   0.00000       0.00000    
  0.630913E-01   1.97002      0.660390      0.501326      0.190097      0.222828      0.470293      0.278498      0.412924      0.164849      0.129504      0.931673E-01  0.252472E-01   0.00000       0.00000    
  0.691782E-01   1.86011      0.670022      0.498544      0.178669      0.204950      0.491353      0.293594      0.383619      0.155307      0.119174      0.856264E-01  0.233623E-01   0.00000       0.00000    
  0.758523E-01   1.74885      0.679562      0.495718      0.167182      0.187250      0.512380      0.308468      0.354432      0.145686      0.108934      0.781735E-01  0.214962E-01   0.00000       0.00000    
  0.831703E-01   1.63637      0.688860      0.492670      0.155658      0.169845      0.533201      0.322825      0.325504      0.135998      0.988530E-01  0.708579E-01  0.196605E-01   0.00000       0.00000    
  0.911943E-01   1.52313      0.697784      0.489215      0.144135      0.152813      0.553649      0.336403      0.296948      0.126273      0.889765E-01  0.637104E-01  0.178624E-01   0.00000       0.00000    
  0.999925E-01   1.40941      0.706225      0.485182      0.132636      0.136207      0.573589      0.348975      0.268843      0.116532      0.793387E-01  0.567513E-01  0.161043E-01   0.00000       0.00000    
  0.109639       1.29580      0.714004      0.480329      0.121217      0.120152      0.592787      0.360177      0.241369      0.106816      0.700120E-01  0.500330E-01  0.144008E-01   0.00000       0.00000    
  0.120217       1.18290      0.720816      0.474243      0.109941      0.104837      0.610875      0.369406      0.214778      0.971728E-01  0.611058E-01  0.436337E-01  0.127687E-01   0.00000       0.00000    
  0.131815       1.07125      0.726501      0.466708      0.988518E-01  0.903034E-01  0.627649      0.376404      0.189155      0.876421E-01  0.526475E-01  0.375683E-01  0.112097E-01   0.00000       0.00000    
  0.144533      0.961580      0.730698      0.457304      0.880225E-01  0.767004E-01  0.642676      0.380603      0.164723      0.782860E-01  0.447247E-01  0.318978E-01  0.973642E-02   0.00000       0.00000    
  0.158477      0.854527      0.733118      0.445764      0.775104E-01  0.640868E-01  0.655608      0.381677      0.141597      0.691571E-01  0.373736E-01  0.266449E-01  0.835324E-02   0.00000       0.00000    
  0.173766      0.751009      0.733198      0.431613      0.674093E-01  0.526055E-01  0.665789      0.379008      0.120015      0.603369E-01  0.306787E-01  0.218677E-01  0.707241E-02   0.00000       0.00000    
  0.190530      0.651634      0.730491      0.414646      0.577776E-01  0.422751E-01  0.672714      0.372371      0.100053      0.518821E-01  0.246523E-01  0.175725E-01  0.589546E-02   0.00000       0.00000    
  0.208912      0.557453      0.724111      0.394418      0.487246E-01  0.332096E-01  0.675386      0.361208      0.819342E-01  0.438914E-01  0.193622E-01  0.138054E-01  0.483316E-02   0.00000       0.00000    
  0.229067      0.468977      0.713390      0.370890      0.403007E-01  0.253693E-01  0.673090      0.345521      0.656699E-01  0.364174E-01  0.147862E-01  0.105486E-01  0.388326E-02   0.00000       0.00000    
  0.251167      0.387308      0.697007      0.343797      0.326210E-01  0.188144E-01  0.664386      0.324982      0.514354E-01  0.295672E-01  0.109604E-01  0.782635E-02  0.305378E-02   0.00000       0.00000    
  0.275399      0.312754      0.674107      0.313412      0.257132E-01  0.134365E-01  0.648394      0.299975      0.391497E-01  0.233752E-01  0.782207E-02  0.559284E-02  0.233799E-02   0.00000       0.00000    
  0.301969      0.246343      0.642994      0.279863      0.196799E-01  0.922497E-02  0.623314      0.270638      0.289049E-01  0.179401E-01  0.536534E-02  0.384323E-02  0.173980E-02   0.00000       0.00000    
  0.331102      0.188053      0.602949      0.243877      0.145073E-01  0.600882E-02  0.588442      0.237868      0.205162E-01  0.132596E-01  0.349043E-02  0.250639E-02  0.124776E-02   0.00000       0.00000    
  0.363046      0.138657      0.552454      0.206200      0.102595E-01  0.370814E-02  0.542195      0.202492      0.139677E-01  0.939888E-02  0.215052E-02  0.154916E-02  0.860658E-03   0.00000       0.00000    
  0.398071      0.976645E-01  0.491796      0.168048      0.686339E-02  0.211946E-02  0.484932      0.165929      0.898285E-02  0.630049E-02  0.122652E-02  0.887292E-03  0.562894E-03   0.00000       0.00000    
  0.436476      0.650987E-01  0.421200      0.130789      0.429906E-02  0.111051E-02  0.416901      0.129679      0.540956E-02  0.395345E-02  0.640894E-03  0.466062E-03  0.345603E-03   0.00000       0.00000    
  0.478586      0.406178E-01  0.342854      0.960807E-01  0.248334E-02  0.524131E-03  0.340371      0.955565E-01  0.300747E-02  0.228606E-02  0.301371E-03  0.220690E-03  0.197283E-03   0.00000       0.00000    
  0.524759      0.232300E-01  0.260793      0.655035E-01  0.129016E-02  0.215814E-03  0.259503      0.652877E-01  0.150598E-02  0.118792E-02  0.123481E-03  0.912394E-04  0.102241E-03   0.00000       0.00000    
  0.575386      0.118379E-01  0.180830      0.404392E-01  0.582275E-03  0.743264E-04  0.180248      0.403649E-01  0.656601E-03  0.535602E-03  0.422441E-04  0.315755E-04  0.466728E-04   0.00000       0.00000    
  0.630897      0.514410E-02  0.110013      0.217662E-01  0.216353E-03  0.200707E-04  0.109796      0.217461E-01  0.236424E-03  0.198441E-03  0.113038E-04  0.857124E-05  0.179123E-04   0.00000       0.00000    
  0.691764      0.177101E-02  0.551076E-01  0.958716E-02  0.605060E-04  0.381509E-05  0.550470E-01  0.958335E-02  0.643211E-04  0.551590E-04  0.212196E-05  0.163534E-05  0.534702E-05   0.00000       0.00000    
  0.758504      0.417242E-03  0.201497E-01  0.306166E-02  0.107018E-04  0.408709E-06  0.201390E-01  0.306125E-02  0.111105E-04  0.964109E-05  0.223695E-06  0.174041E-06  0.106067E-05   0.00000       0.00000    
  0.831682      0.499048E-04  0.413327E-02  0.545021E-03  0.830518E-06  0.152045E-07  0.413244E-02  0.545006E-03  0.845722E-06  0.728158E-06  0.817064E-08  0.608675E-08  0.102359E-06   0.00000       0.00000    
  0.911920      0.113047E-05  0.204566E-03  0.231781E-04  0.867520E-08  0.128931E-10  0.204557E-03  0.231781E-04  0.868809E-08  0.699000E-08  0.647967E-11  -.529991E-11  0.168519E-08   0.00000       0.00000    
  0.999900      0.475245E-13  0.409338E-10  0.388879E-11  0.272406E-16  0.279427E-17  0.409338E-10  0.388878E-11  0.300349E-16  -.376835E-17  0.750597E-18  0.188305E-17  0.310090E-16   0.00000       0.00000    
