 First iteration    5519.0543887127569             1131   4.8798005205240997     
After minimisation    5519.05  1131     4.880

  Partial chi2s 
Dataset    1   2003.54(+48.85)   377  HERA1+2 NCep 920                                
Dataset    2    112.55(+10.54)    70  HERA1+2 NCep 820                                
Dataset    3    294.12(+37.91)   254  HERA1+2 NCep 575                                
Dataset    4    363.85(+26.96)   204  HERA1+2 NCep 460                                
Dataset    5    962.23( -0.99)   159  HERA1+2 NCem                                    
Dataset    6    106.01( -0.96)    39  HERA1+2 CCep                                    
Dataset    7    127.75( -4.45)    42  HERA1+2 CCem                                    

 Correlated Chi2    1431.1465282633560     
 Log penalty Chi2    117.85606356126065     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
   83  sysHZComb1083                         -3.1751   +/-   0.8886        :N:M:D
   84  sysHZComb1084                          0.3229   +/-   0.9687        :N:M:D
   85  sysHZComb1085                         -1.5820   +/-   0.8661        :N:M:D
   86  sysHZComb1086                         -7.3177   +/-   0.7891        :N:M:D
   87  sysHZComb1087                          1.8589   +/-   0.8564        :N:M:D
   88  sysHZComb1088                          0.4384   +/-   0.9909        :N:M:D
   89  sysHZComb1089                          0.1159   +/-   0.9603        :N:M:D
   90  sysHZComb1090                          0.4305   +/-   0.9425        :N:M:D
   91  sysHZComb1091                          0.6840   +/-   0.8853        :N:M:D
   92  sysHZComb1092                          3.7543   +/-   0.8026        :N:M:D
   93  sysHZComb1093                         -1.3857   +/-   0.7846        :N:M:D
   94  sysHZComb1094                          0.2558   +/-   0.9992        :N:M:D
   95  sysHZComb1095                          2.2419   +/-   0.8465        :N:M:D
   96  sysHZComb1096                         -1.7269   +/-   0.8949        :N:M:D
   97  sysHZComb1097                          0.8217   +/-   0.9878        :N:M:D
   98  sysHZComb1098                         -1.8766   +/-   0.7363        :N:M:D
   99  sysHZComb1099                          1.1414   +/-   0.6811        :N:M:D
  100  sysHZComb1100                          1.0316   +/-   0.6818        :N:M:D
  101  sysHZComb1101                         -5.3013   +/-   0.7703        :N:M:D
  102  sysHZComb1102                         -0.4739   +/-   0.9019        :N:M:D
  103  sysHZComb1103                          2.3564   +/-   0.7882        :N:M:D
  104  sysHZComb1104                         -1.8409   +/-   0.7864        :N:M:D
  105  sysHZComb1105                          4.0573   +/-   0.6861        :N:M:D
  106  sysHZComb1106                          2.7996   +/-   0.7662        :N:M:D
  107  sysHZComb1107                          0.2444   +/-   0.7373        :N:M:D
  108  sysHZComb1108                          3.8009   +/-   0.6692        :N:M:D
  109  sysHZComb1109                          0.2611   +/-   0.9896        :N:M:D
  110  sysHZComb1110                          3.5881   +/-   0.6942        :N:M:D
  111  sysHZComb1111                         -2.8221   +/-   0.5412        :N:M:D
  112  sysHZComb1112                          1.5766   +/-   0.9902        :N:M:D
  113  sysHZComb1113                          0.5012   +/-   0.8443        :N:M:D
  114  sysHZComb1114                          3.4134   +/-   0.8024        :N:M:D
  115  sysHZComb1115                          7.2520   +/-   0.7498        :N:M:D
  116  sysHZComb1116                         -1.2476   +/-   0.7657        :N:M:D
  117  sysHZComb1117                         -0.4944   +/-   0.8221        :N:M:D
  118  sysHZComb1118                         -0.5715   +/-   0.9965        :N:M:D
  119  sysHZComb1119                          0.0256   +/-   0.9741        :N:M:D
  120  sysHZComb1120                          4.2877   +/-   0.8566        :N:M:D
  121  sysHZComb1121                          0.6671   +/-   0.9897        :N:M:D
  122  sysHZComb1122                         -2.3498   +/-   0.9329        :N:M:D
  123  sysHZComb1123                         -1.8908   +/-   0.9275        :N:M:D
  124  sysHZComb1124                         -5.0036   +/-   0.8597        :N:M:D
  125  sysHZComb1125                          0.7710   +/-   0.8766        :N:M:D
  126  sysHZComb1126                         -0.4468   +/-   0.9113        :N:M:D
  127  sysHZComb1127                         -1.7039   +/-   0.9216        :N:M:D
  128  sysHZComb1128                         -0.3225   +/-   0.9544        :N:M:D
  129  sysHZComb1129                         -0.9378   +/-   0.8565        :N:M:D
  130  sysHZComb1130                         -0.4472   +/-   0.8021        :N:M:D
  131  sysHZComb1131                          8.4592   +/-   0.7895        :N:M:D
  132  sysHZComb1132                        -13.4999   +/-   0.7884        :N:M:D
  133  sysHZComb1133                          5.5717   +/-   0.8178        :N:M:D
  134  sysHZComb1134                          1.9971   +/-   0.9782        :N:M:D
  135  sysHZComb1135                         -7.6185   +/-   0.8175        :N:M:D
  136  sysHZComb1136                          0.7757   +/-   0.8760        :N:M:D
  137  sysHZComb1137                         -2.6079   +/-   0.8821        :N:M:D
  138  sysHZComb1138                         -1.8833   +/-   0.9194        :N:M:D
  139  sysHZComb1139                         -2.9142   +/-   0.9386        :N:M:D
  140  sysHZComb1140                         -1.3879   +/-   0.9572        :N:M:D
  141  sysHZComb1141                         -0.5484   +/-   0.9696        :N:M:D
  142  sysHZComb1142                          2.7795   +/-   0.8615        :N:M:D
  143  sysHZComb1143                          2.4225   +/-   0.8560        :N:M:D
  144  sysHZComb1144                          0.3533   +/-   0.8394        :N:M:D
  145  sysHZComb1145                         -0.1587   +/-   0.9854        :N:M:D
  146  sysHZComb1146                         -0.0767   +/-   0.9891        :N:M:D
  147  sysHZComb1147                         -1.4482   +/-   0.8001        :N:M:D
  148  sysHZComb1148                         -0.3955   +/-   0.7826        :N:M:D
  149  sysHZComb1149                         -2.4304   +/-   0.7720        :N:M:D
  150  sysHZComb1150                          1.7267   +/-   0.7870        :N:M:D
  151  sysHZComb1151                         -0.3153   +/-   0.9613        :N:M:D
  152  sysHZComb1152                          0.0623   +/-   0.7359        :N:M:D
  153  sysHZComb1153                          2.5681   +/-   0.8334        :N:M:D
  154  sysHZComb1154                         -4.8781   +/-   0.8099        :N:M:D
  155  sysHZComb1155                          0.7446   +/-   0.8132        :N:M:D
  156  sysHZComb1156                          2.1765   +/-   0.9153        :N:M:D
  157  sysHZComb1157                          2.4396   +/-   0.7207        :N:M:D
  158  sysHZComb1158                         -2.0163   +/-   0.7920        :N:M:D
  159  sysHZComb1159                         -0.0011   +/-   1.0000        :N:M:D
  160  sysHZComb1160                          0.2691   +/-   0.8786        :N:M:D
  161  sysHZComb1161                          0.9292   +/-   0.8355        :N:M:D
  162  sysHZComb1162                         -6.0084   +/-   0.8870        :N:M:D
  163  proc_nrl                               2.5661   +/-   0.3852        :N:M:D
  164  proc_tb21                             -0.3564   +/-   0.6667        :N:M:D
  165  proc_tb22                             -0.6092   +/-   0.3021        :N:M:D
  166  proc_tb23                              0.1054   +/-   0.4353        :N:M:D
  167  proc_tb24                             -7.6947   +/-   0.4054        :N:M:D
  168  proc_gp                               -2.3791   +/-   0.4486        :N:M:D
  169  proc_had                              -0.1530   +/-   0.5342        :N:M:D
