After minimisation    1430.17  1186     1.206

  Partial chi2s 
Dataset    1    442.49( +7.94)   377  HERA1+2 NCep 920                                
Dataset    2     66.14( +0.02)    70  HERA1+2 NCep 820                                
Dataset    3    219.14( +1.06)   254  HERA1+2 NCep 575                                
Dataset    4    217.70( -0.88)   204  HERA1+2 NCep 460                                
Dataset    5    219.29( -0.22)   159  HERA1+2 NCem                                    
Dataset    6     44.90( +0.38)    39  HERA1+2 CCep                                    
Dataset    7     55.97( -2.14)    42  HERA1+2 CCem                                    
Dataset    8     43.55( +0.83)    55  CDF ZPT 1.96 TEV                                

 Correlated Chi2    113.99174880288339     
 Log penalty Chi2    6.9923011116032976     
 Systematic shifts          226
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3178   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5120   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2725   +/-   0.5567        :N:M:D
    4  sysHZComb1004                          0.2141   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          1.0181   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -0.9989   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1272   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0631   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0148   +/-   0.8995        :N:M:D
   10  sysHZComb1010                         -0.3735   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8148   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4342   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.6284   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0460   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.0983   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.0860   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.3049   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.2014   +/-   0.8226        :N:M:D
   19  sysHZComb1019                         -0.3632   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3560   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0881   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1699   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1206   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0677   +/-   0.9879        :N:M:D
   25  sysHZComb1025                          0.1330   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8799   +/-   0.9201        :N:M:D
   27  sysHZComb1027                         -1.0841   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8094   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5861   +/-   0.9184        :N:M:D
   30  sysHZComb1030                         -0.3235   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.6758   +/-   0.8387        :N:M:D
   32  sysHZComb1032                          0.6469   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7527   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4392   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0246   +/-   0.9781        :N:M:D
   36  sysHZComb1036                         -0.4222   +/-   0.9742        :N:M:D
   37  sysHZComb1037                          0.5026   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.5828   +/-   0.9126        :N:M:D
   39  sysHZComb1039                         -0.4751   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.1763   +/-   0.9302        :N:M:D
   41  sysHZComb1041                         -0.6096   +/-   0.8122        :N:M:D
   42  sysHZComb1042                         -0.1431   +/-   0.8744        :N:M:D
   43  sysHZComb1043                          0.0532   +/-   0.9096        :N:M:D
   44  sysHZComb1044                         -0.0430   +/-   0.9367        :N:M:D
   45  sysHZComb1045                         -0.4635   +/-   0.9310        :N:M:D
   46  sysHZComb1046                         -0.2536   +/-   0.9569        :N:M:D
   47  sysHZComb1047                          0.2658   +/-   0.9468        :N:M:D
   48  sysHZComb1048                         -0.0213   +/-   0.9610        :N:M:D
   49  sysHZComb1049                         -0.5106   +/-   0.9457        :N:M:D
   50  sysHZComb1050                          0.3862   +/-   0.9429        :N:M:D
   51  sysHZComb1051                          0.3428   +/-   0.9523        :N:M:D
   52  sysHZComb1052                          0.8493   +/-   0.9507        :N:M:D
   53  sysHZComb1053                         -2.6727   +/-   0.9191        :N:M:D
   54  sysHZComb1054                         -0.0054   +/-   0.9750        :N:M:D
   55  sysHZComb1055                         -1.5709   +/-   0.9056        :N:M:D
   56  sysHZComb1056                         -1.4222   +/-   0.8904        :N:M:D
