 0.180    10.25 0.303509  0.36457  1.30 10 -0.40 -0.30 0.10 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.36227
 0.180    11.75 0.347925  0.36492  1.37 10 -0.40 -0.30 0.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.36808
 0.180    13.25 0.392341  0.36270  1.47 10 -0.40 -0.20 0.50 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.39892
 0.180    15.00 0.44416   0.36228  1.44 10 -0.30 -0.20 0.30 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.35451
 0.180    17.00 0.503382  0.35350  1.62 10 -0.30 -0.10 -0.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.33896
 0.225    10.25 0.242808  0.34051  1.41 10 -0.50 -0.30 -0.10 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.37967
 0.225    11.75 0.27834   0.34545  1.45 10 -0.40 -0.30 0.00 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.36033
 0.225    13.25 0.313873  0.33693  1.54 10 -0.40 -0.20 0.10 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.35257
 0.225    15.00 0.355328  0.33517  1.46 10 -0.40 -0.20 -0.10 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.35257
 0.225    17.00 0.402705  0.31962  1.63 10 -0.30 -0.10 0.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.33896
 0.225    19.00 0.450082  0.32172  1.80 10 -0.30 -0.10 0.40 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.36227
 0.225    21.50 0.509304  0.31154  1.77 10 -0.30 -0.10 0.30 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.34869
 0.225    24.50 0.580369  0.32112  1.63 10 -0.30 0.00 -0.10 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.33117
 0.225    28.00 0.663279  0.31410  1.68 10 -0.30 0.00 0.30 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.34675
 0.275    10.25 0.198661  0.30440  1.76 10 -0.40 0.20 -1.30 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.66734
 0.275    11.75 0.227733  0.29925  1.82 10 -0.40 0.20 -0.60 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.42
 0.275    13.25 0.256805  0.30155  1.90 10 -0.40 0.10 -0.30 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.36227
 0.275    15.00 0.290723  0.30341  1.74 10 -0.30 0.10 -0.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.33896
 0.275    17.00 0.329486  0.30373  1.86 10 -0.30 0.10 -0.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.33896
 0.275    19.00 0.368249  0.28923  2.05 10 -0.30 0.00 -0.30 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.34675
 0.275    21.50 0.416703  0.29763  1.88 10 -0.30 0.00 -0.10 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.33117
 0.275    24.50 0.474848  0.27886  1.79 10 -0.30 0.00 0.00 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.12942
 0.275    28.00 0.542683  0.28971  1.75 10 -0.30 0.00 0.40 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.16203
 0.275    32.50 0.6299	  0.28090  1.68 10 -0.20 0.10 0.30 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.13964
 0.275    37.50 0.726808  0.26784  2.18 10 -0.20 0.10 0.20 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.12942
 0.350    11.75 0.178933  0.24001  1.78 10 -0.20 0.20 -1.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.59987
 0.350    13.25 0.201776  0.23349  1.86 10 -0.20 0.20 -0.90 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.48264
 0.350    15.00 0.228425  0.23093  1.66 10 -0.20 0.20 -0.70 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.42191
 0.350    17.00 0.258882  0.23689  1.73 10 -0.20 0.20 -0.50 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.37581
 0.350    19.00 0.289339  0.22257  1.87 10 -0.20 0.20 -0.40 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.35839
 0.350    21.50 0.32741   0.23218  1.67 10 -0.20 0.20 -0.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.33507
 0.350    24.50 0.373095  0.22318  1.27 10 -0.20 0.20 -0.30 0.00 0.40 3.00 1.00 0.00 0.00 0.00 4.17824
 0.350    28.00 0.426394  0.22454  1.57 10 -0.20 0.20 -0.40 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.16
 0.350    32.50 0.494921  0.21917  1.46 10 -0.20 0.20 0.20 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.13555
 0.350    37.50 0.571063  0.21761  1.58 10 -0.20 0.20 -0.10 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.12942
 0.350    43.00 0.654819  0.21422  1.71 10 -0.20 0.20 0.00 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.12737
 0.450    11.75 0.13917   0.16020  2.55 10 0.40 1.20 0.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.62186
 0.450    13.25 0.156937  0.15598  2.76 10 0.30 1.10 -0.50 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.60538
 0.450    15.00 0.177664  0.15493  2.44 10 0.30 1.00 -0.60 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.58699
 0.450    17.00 0.201353  0.15323  2.63 10 0.20 0.90 -0.10 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.47699
 0.450    19.00 0.225041  0.15558  2.76 10 0.10 0.80 0.40 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.46754
 0.450    21.50 0.254652  0.14470  2.50 10 0.10 0.80 -0.40 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.46754
 0.450    24.50 0.290185  0.14443  1.77 10 0.00 0.70 -1.20 0.00 0.40 3.00 1.00 0.00 0.00 0.00 4.52019
 0.450    28.00 0.33164   0.13996  2.24 10 0.00 0.60 -0.30 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.20244
 0.450    32.50 0.384939  0.14332  1.97 10 -0.10 0.60 -0.40 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.21849
 0.450    37.50 0.44416   0.14506  2.14 10 -0.10 0.50 -0.20 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.17217
 0.450    43.00 0.509304  0.14063  2.21 10 -0.10 0.50 -0.40 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.1964
 0.450    49.50 0.586291  0.13379  2.70 10 -0.10 0.50 -0.20 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.17217
 0.450    57.00 0.675123  0.13603  2.60 10 -0.20 0.40 -0.20 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.16
 0.550    11.75 0.113867  0.09286  3.40 10 1.60 3.10 2.10 0.00 1.00 3.00 1.00 0.00 0.00 0.00 6.82717
 0.550    13.25 0.128403  0.08784  3.75 10 1.40 2.80 1.50 0.00 1.00 3.00 1.00 0.00 0.00 0.00 6.24135
 0.550    15.00 0.145362  0.08998  3.40 10 1.20 2.50 1.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 5.83264
 0.550    17.00 0.164743  0.08469  3.64 10 1.00 2.30 0.80 0.00 1.00 3.00 1.00 0.00 0.00 0.00 5.5047
 0.550    19.00 0.184125  0.08286  3.85 10 0.80 2.10 0.60 0.00 1.00 3.00 1.00 0.00 0.00 0.00 5.2662
 0.550    21.50 0.208352  0.08279  3.49 10 0.70 1.80 0.30 0.00 1.00 3.00 1.00 0.00 0.00 0.00 5.00458
 0.550    24.50 0.237424  0.08513  2.42 10 0.50 1.70 0.60 0.00 0.40 3.00 1.00 0.00 0.00 0.00 4.80473
 0.550    28.00 0.271341  0.08099  2.46 10 0.40 1.50 0.80 0.00 0.40 3.00 1.00 0.00 0.00 0.00 4.72492
 0.550    32.50 0.31495   0.08516  2.77 10 0.30 1.30 0.50 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.50896
 0.550    37.50 0.363404  0.08100  3.05 10 0.20 1.20 0.20 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.41235
 0.550    43.00 0.416703  0.08005  3.14 10 0.10 1.00 0.00 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.31357
 0.550    49.50 0.479693  0.07690  3.25 10 0.00 0.90 -0.10 0.00 0.40 3.00 1.00 0.00 0.00 0.00 4.30769
 0.550    57.00 0.552374  0.07387  3.61 10 0.00 0.90 -0.10 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.27619
 0.550    65.50 0.634745  0.07196  3.99 10 -0.10 0.80 -0.20 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.25042
 0.650    13.25 0.108648  0.04389  4.26 10 3.40 6.00 8.40 0.00 1.00 3.00 1.00 0.00 0.00 0.00 14.772
 0.650    15.00 0.122998  0.04264  3.89 10 3.00 5.40 7.10 0.00 1.00 3.00 1.00 0.00 0.00 0.00 12.972
 0.650    17.00 0.139398  0.04166  4.42 10 2.60 4.80 6.30 0.00 1.00 3.00 1.00 0.00 0.00 0.00 11.6631
 0.650    19.00 0.155798  0.04150  4.77 10 2.20 4.40 5.20 0.00 1.00 3.00 1.00 0.00 0.00 0.00 10.256
 0.650    21.50 0.176297  0.04010  4.44 10 1.80 3.90 4.40 0.00 1.00 3.00 1.00 0.00 0.00 0.00 9.08234
 0.650    24.50 0.200897  0.04115  2.94 10 1.50 3.50 2.80 0.00 0.30 3.00 1.00 0.00 0.00 0.00 7.40315
 0.650    28.00 0.229597  0.03869  3.13 10 1.30 3.10 2.60 0.00 0.30 3.00 1.00 0.00 0.00 0.00 6.89735
 0.650    32.50 0.266496  0.03826  3.74 10 1.00 2.70 2.10 0.00 0.00 3.00 1.00 0.00 0.00 0.00 6.19379
 0.650    37.50 0.307496  0.03662  4.39 10 0.80 2.40 1.50 0.00 0.00 3.00 1.00 0.00 0.00 0.00 5.61413
 0.650    43.00 0.352595  0.03524  4.71 10 0.60 2.10 1.10 0.00 0.00 3.00 1.00 0.00 0.00 0.00 5.19675
 0.650    49.50 0.405894  0.03303  5.03 10 0.40 1.90 0.80 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.93487
 0.650    57.00 0.467393  0.03363  5.47 10 0.30 1.70 0.60 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.74812
 0.650    65.50 0.537092  0.02980  6.24 10 0.20 1.50 0.50 0.00 1.00 3.00 1.00 0.00 0.00 0.00 4.78358
 0.650    75.00 0.614991  0.03194  6.79 10 0.10 1.40 0.30 0.00 0.00 3.00 1.00 0.00 0.00 0.00 4.51458
 0.750    24.50 0.174111  0.01357  4.72 10 4.00 7.60 8.80 0.00 0.00 3.00 1.00 0.00 0.00 0.00 16.5054
 0.750    28.00 0.198984  0.01365  4.98 10 3.30 6.70 7.20 0.00 0.00 3.00 1.00 0.00 0.00 0.00 14.0989
 0.750    32.50 0.230963  0.01307  4.97 10 2.70 5.90 6.40 0.00 0.00 3.00 1.00 0.00 0.00 0.00 12.5408
 0.750    37.50 0.266496  0.01169  6.33 10 2.20 5.20 5.10 0.00 0.00 3.00 1.00 0.00 0.00 0.00 10.7114
 0.750    43.00 0.305582  0.01105  7.15 10 1.80 4.60 4.60 0.00 0.00 3.00 1.00 0.00 0.00 0.00 9.69002
 0.750    49.50 0.351775  0.01082  7.76 10 1.40 4.00 3.70 0.00 0.00 3.00 1.00 0.00 0.00 0.00 8.38979
 0.750    57.00 0.405074  0.01148  8.71 10 1.10 3.60 2.50 0.00 0.00 3.00 1.00 0.00 0.00 0.00 7.17006
 0.750    65.50 0.46548   0.00966  10.56 10 0.80 3.20 2.10 0.00 0.00 3.00 1.00 0.00 0.00 0.00 6.53759
 0.750    75.00 0.532992  0.01031  11.54 10 0.60 2.80 1.70 0.00 0.00 3.00 1.00 0.00 0.00 0.00 5.9701
