 0.180    13.25  0.326986   0.35608  1.93 10 -0.40 -0.30 0.00 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.36033
 0.180    15.00  0.370173   0.34792  1.85 10 -0.40 -0.20 0.20 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.35839
 0.180    17.00  0.419529   0.35021  1.98 10 -0.30 -0.20 0.30 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.35451
 0.180    19.00  0.468886   0.34539  2.16 10 -0.30 -0.10 0.30 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.34869
 0.180    21.50  0.530581   0.35670  1.95 10 -0.30 -0.10 0.20 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.33896
 0.180    24.50  0.604616   0.33272  2.40 10 -0.30 -0.10 0.00 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.33117
 0.225    11.75  0.231975   0.32274  2.05 10 -0.50 -0.30 0.20 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.38545
 0.225    13.25  0.261589   0.34040  2.07 10 -0.40 -0.30 0.20 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.36808
 0.225    15.00  0.296138   0.32526  1.94 10 -0.40 -0.20 0.10 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.35257
 0.225    17.00  0.335623   0.33403  2.03 10 -0.40 -0.20 0.00 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.35063
 0.225    19.00  0.375109   0.31631  2.23 10 -0.30 -0.10 0.20 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.33896
 0.225    21.50  0.424465   0.32392  2.00 10 -0.30 -0.10 0.30 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.34869
 0.225    24.50  0.483693   0.31374  2.26 10 -0.30 -0.10 0.10 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.33312
 0.225    28.00  0.552792   0.31301  1.89 10 -0.30 0.00 0.30 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.14779
 0.225    32.50  0.641633   0.31897  1.82 10 -0.30 0.00 0.20 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.1376
 0.275    13.25  0.214027   0.30041  2.61 10 -0.40 -0.20 0.30 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.36808
 0.275    15.00  0.242295   0.31094  2.35 10 -0.40 -0.10 0.60 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.41426
 0.275    17.00  0.274601   0.29574  2.44 10 -0.30 -0.10 0.20 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.33896
 0.275    19.00  0.306907   0.29560  2.55 10 -0.30 -0.10 0.50 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.37967
 0.275    21.50  0.34729    0.29235  2.31 10 -0.30 0.00 0.00 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.32921
 0.275    24.50  0.395749   0.28614  1.69 10 -0.30 0.00 0.30 0.00 0.40 3.00 0.00 1.00 0.00 0.00 4.18026
 0.275    28.00  0.452284   0.28387  1.63 10 -0.30 0.00 -0.20 0.00 0.40 3.00 0.00 1.00 0.00 0.00 4.17014
 0.275    32.50  0.524973   0.28255  1.67 10 -0.30 0.00 0.10 0.00 0.20 3.00 0.00 1.00 0.00 0.00 4.13964
 0.275    37.50  0.605738   0.28359  2.15 10 -0.20 0.10 0.40 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.1539
 0.275    43.00  0.694579   0.26798  2.29 10 -0.20 0.10 0.60 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.19439
 0.350    13.25  0.168164   0.23697  2.55 10 -0.20 0.20 0.60 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.397
 0.350    15.00  0.190375   0.23426  2.33 10 -0.20 0.20 0.60 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.397
 0.350    17.00  0.215758   0.23448  2.28 10 -0.20 0.20 0.10 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.32921
 0.350    19.00  0.241141   0.22909  2.40 10 -0.20 0.20 0.40 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.35839
 0.350    21.50  0.27287    0.22136  2.10 10 -0.20 0.20 -0.30 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.3448
 0.350    24.50  0.310945   0.23127  1.52 10 -0.20 0.20 0.40 0.00 0.40 3.00 0.00 1.00 0.00 0.00 4.19237
 0.350    28.00  0.355366   0.22575  1.47 10 -0.20 0.20 0.30 0.00 0.40 3.00 0.00 1.00 0.00 0.00 4.17824
 0.350    32.50  0.412478   0.22033  1.45 10 -0.20 0.20 0.00 0.00 0.30 3.00 0.00 1.00 0.00 0.00 4.14576
 0.350    37.50  0.475937   0.22098  1.87 10 -0.20 0.20 0.00 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.12737
 0.350    43.00  0.545741   0.21710  1.93 10 -0.20 0.20 0.40 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.16
 0.350    49.50  0.628236   0.20737  2.03 10 -0.20 0.20 0.10 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.12942
 0.350    57.00  0.723424   0.21152  2.35 10 -0.20 0.20 0.40 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.16
 0.450    13.25  0.130794   0.15958  3.72 10 0.50 1.30 0.30 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.69262
 0.450    15.00  0.148069   0.16145  3.40 10 0.40 1.20 -0.30 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.63099
 0.450    17.00  0.167812   0.15240  3.46 10 0.30 1.10 -0.40 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.58883
 0.450    19.00  0.187554   0.15374  3.60 10 0.20 1.00 0.70 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.60171
 0.450    21.50  0.212232   0.15342  3.13 10 0.20 0.90 0.20 0.00 1.00 3.00 0.00 1.00 0.00 0.00 4.48264
 0.450    24.50  0.241846   0.14968  2.13 10 0.10 0.80 0.00 0.00 0.40 3.00 0.00 1.00 0.00 0.00 4.27421
 0.450    28.00  0.276396   0.14585  2.08 10 0.00 0.70 0.30 0.00 0.40 3.00 0.00 1.00 0.00 0.00 4.26035
 0.450    32.50  0.320817   0.14579  2.00 10 0.00 0.60 -0.10 0.00 0.30 3.00 0.00 1.00 0.00 0.00 4.20445
 0.450    37.50  0.370173   0.14296  2.21 10 -0.10 0.60 -0.10 0.00 0.20 3.00 0.00 1.00 0.00 0.00 4.1964
 0.450    43.00  0.424465   0.14187  2.57 10 -0.10 0.50 0.40 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.1964
 0.450    49.50  0.488628   0.13688  2.68 10 -0.10 0.50 0.30 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.18228
 0.450    57.00  0.562663   0.13681  2.82 10 -0.10 0.50 0.70 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.26234
 0.450    65.50  0.646569   0.13381  3.15 10 -0.20 0.40 0.20 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.16
 0.450    75.00  0.740346   0.12253  3.91 10 -0.20 0.40 0.00 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.15187
 0.550    15.00  0.121148   0.08494  4.53 10 1.50 3.00 1.80 0.00 1.00 3.00 0.00 1.00 0.00 0.00 6.56339
 0.550    17.00  0.137301   0.07999  4.53 10 1.30 2.70 1.50 0.00 1.00 3.00 0.00 1.00 0.00 0.00 6.12933
 0.550    19.00  0.153454   0.09073  4.97 10 1.10 2.40 0.60 0.00 1.00 3.00 0.00 1.00 0.00 0.00 5.56576
 0.550    21.50  0.173645   0.08537  4.35 10 0.90 2.20 0.70 0.00 1.00 3.00 0.00 1.00 0.00 0.00 5.38206
 0.550    24.50  0.197874   0.09156  4.73 10 0.70 1.90 0.60 0.00 1.00 3.00 0.00 1.00 0.00 0.00 5.1115
 0.550    28.00  0.226142   0.08154  2.81 10 0.60 1.70 0.60 0.00 0.40 3.00 0.00 1.00 0.00 0.00 4.82403
 0.550    32.50  0.262486   0.07923  2.78 10 0.40 1.50 0.30 0.00 0.30 3.00 0.00 1.00 0.00 0.00 4.61271
 0.550    37.50  0.302869   0.07860  3.14 10 0.30 1.40 0.40 0.00 0.20 3.00 0.00 1.00 0.00 0.00 4.55
 0.550    43.00  0.34729    0.07617  3.74 10 0.20 1.20 0.40 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.43527
 0.550    49.50  0.399787   0.07888  3.80 10 0.10 1.10 0.30 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.37194
 0.550    57.00  0.460361   0.07464  4.14 10 0.10 1.00 0.10 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.31553
 0.550    65.50  0.529011   0.06671  4.80 10 0.00 0.90 0.00 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.27421
 0.550    75.00  0.605738   0.07039  5.07 10 -0.10 0.80 -0.10 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.24446
 0.550    86.00  0.694579   0.07020  5.40 10 -0.10 0.70 0.20 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.2205
 0.650    17.00  0.116177   0.04111  5.21 10 3.20 5.70 6.90 0.00 1.00 3.00 0.00 1.00 0.00 0.00 13.0868
 0.650    19.00  0.129845   0.04282  5.56 10 2.80 5.20 5.90 0.00 1.00 3.00 0.00 1.00 0.00 0.00 11.6776
 0.650    21.50  0.14693    0.04106  5.31 10 2.40 4.60 5.50 0.00 1.00 3.00 0.00 1.00 0.00 0.00 10.7335
 0.650    24.50  0.167432   0.03654  6.29 10 2.00 4.10 4.60 0.00 1.00 3.00 0.00 1.00 0.00 0.00 9.46146
 0.650    28.00  0.191351   0.03692  6.09 10 1.70 3.70 3.80 0.00 1.00 3.00 0.00 1.00 0.00 0.00 8.42697
 0.650    32.50  0.222104   0.03679  3.70 10 1.30 3.20 2.80 0.00 0.30 3.00 0.00 1.00 0.00 0.00 7.10376
 0.650    37.50  0.256274   0.04065  4.18 10 1.10 2.80 2.20 0.00 0.20 3.00 0.00 1.00 0.00 0.00 6.35938
 0.650    43.00  0.29386    0.03612  5.09 10 0.90 2.50 1.80 0.00 0.00 3.00 0.00 1.00 0.00 0.00 5.85722
 0.650    49.50  0.338281   0.03589  5.52 10 0.70 2.20 1.50 0.00 0.00 3.00 0.00 1.00 0.00 0.00 5.45071
 0.650    57.00  0.389536   0.03042  6.34 10 0.50 2.00 1.10 0.00 0.00 3.00 0.00 1.00 0.00 0.00 5.1115
 0.650    65.50  0.447625   0.03560  6.49 10 0.30 1.80 1.00 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.92115
 0.650    75.00  0.512547   0.03168  7.67 10 0.20 1.60 0.80 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.73029
 0.650    86.00  0.587721   0.03041  8.25 10 0.10 1.40 0.90 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.64739
 0.650    99.00  0.676562   0.03436  8.59 10 0.00 1.30 0.60 0.00 0.00 3.00 0.00 1.00 0.00 0.00 4.5127
 0.750    32.50  0.19249    0.01335  5.62 10 3.50 7.00 7.50 0.00 0.00 3.00 0.00 1.00 0.00 0.00 14.6791
 0.750    37.50  0.222104   0.01194  7.04 10 2.90 6.10 6.80 0.00 0.00 3.00 0.00 1.00 0.00 0.00 13.1203
 0.750    43.00  0.254679   0.01238  7.35 10 2.40 5.40 6.10 0.00 0.00 3.00 0.00 1.00 0.00 0.00 11.7813
 0.750    49.50  0.293177   0.01155  8.40 10 1.90 4.80 5.40 0.00 0.00 3.00 0.00 1.00 0.00 0.00 10.546
 0.750    57.00  0.337598   0.01169  8.98 10 1.50 4.20 4.60 0.00 0.00 3.00 0.00 1.00 0.00 0.00 9.28841
 0.750    65.50  0.387941   0.01056  11.08 10 1.20 3.70 4.10 0.00 0.00 3.00 0.00 1.00 0.00 0.00 8.41894
 0.750    75.00  0.444208   0.00992  12.50 10 0.90 3.30 3.00 0.00 0.00 3.00 0.00 1.00 0.00 0.00 7.20299
 0.750    86.00  0.509358   0.00961  13.94 10 0.60 2.90 2.60 0.00 0.00 3.00 0.00 1.00 0.00 0.00 6.56854
 0.750    99.00  0.586354   0.00815  16.07 10 0.40 2.60 2.00 0.00 0.00 3.00 0.00 1.00 0.00 0.00 5.94599
