   8317.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   77.3081       6.27942       8.99652       6.25528       8.98693      0.241418E-01  0.958905E-02   15.2422       3.40688       3.40745       3.32772       2.84840       2.25122       0.00000       3.32826    
  0.109648E-03   74.6597       6.09060       8.72404       6.06515       8.71384      0.254482E-01  0.102045E-01   14.7790       3.30805       3.30864       3.22973       2.75711       2.17492       0.00000       3.23028    
  0.120226E-03   72.0486       5.90413       8.45494       5.87735       8.44411      0.267761E-01  0.108306E-01   14.3215       3.21036       3.21098       3.13289       2.66699       2.09968       0.00000       3.13346    
  0.131825E-03   69.4820       5.72051       8.18991       5.69236       8.17844      0.281405E-01  0.114779E-01   13.8708       3.11407       3.11472       3.03744       2.57829       2.02570       0.00000       3.03802    
  0.144543E-03   66.9672       5.54023       7.92965       5.51067       7.91749      0.295565E-01  0.121566E-01   13.4282       3.01941       3.02009       2.94362       2.49126       1.95319       0.00000       2.94421    
  0.158489E-03   64.5113       5.36379       7.67484       5.33275       7.66197      0.310393E-01  0.128771E-01   12.9947       2.92661       2.92734       2.85166       2.40614       1.88236       0.00000       2.85227    
  0.173779E-03   62.1216       5.19169       7.42618       5.15908       7.41253      0.326039E-01  0.136497E-01   12.5716       2.83592       2.83670       2.76181       2.32317       1.81340       0.00000       2.76243    
  0.190545E-03   59.8053       5.02443       7.18436       4.99016       7.16988      0.342655E-01  0.144849E-01   12.1600       2.74758       2.74841       2.67429       2.24259       1.74654       0.00000       2.67493    
  0.208928E-03   57.5695       4.86249       6.95006       4.82645       6.93467      0.360344E-01  0.153893E-01   11.7611       2.66182       2.66270       2.58935       2.16464       1.68197       0.00000       2.59000    
  0.229085E-03   55.4161       4.70590       6.72336       4.66801       6.70701      0.378895E-01  0.163462E-01   11.3750       2.57866       2.57960       2.50701       2.08935       1.61973       0.00000       2.50768    
  0.251186E-03   53.3374       4.55418       6.50357       4.51436       6.48622      0.398260E-01  0.173534E-01   11.0006       2.49787       2.49887       2.42704       2.01649       1.55962       0.00000       2.42772    
