   100.0000             101          13  9.9999997E-05  0.9999000    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.630945E-03   20.7553       1.79130       2.21067       1.73751       2.18224      0.537937E-01  0.284368E-01   3.91974       1.04034       1.03932      0.853271      0.697172      0.289645    
  0.691816E-03   20.0908       1.74518       2.15027       1.68847       2.12028      0.567161E-01  0.299844E-01   3.80875       1.01339       1.01229      0.828919      0.675078      0.279071    
  0.758561E-03   19.4370       1.69984       2.09079       1.64010       2.05921      0.597341E-01  0.315829E-01   3.69931      0.986799      0.985621      0.804902      0.653304      0.268684    
  0.831745E-03   18.8025       1.65593       2.03303       1.59299       1.99975      0.629352E-01  0.332788E-01   3.59274      0.960869      0.959602      0.781504      0.632122      0.258642    
  0.911989E-03   18.1844       1.61324       1.97671       1.54693       1.94164      0.663064E-01  0.350654E-01   3.48857      0.935494      0.934131      0.758625      0.611435      0.248888    
  0.999975E-03   17.5763       1.57130       1.92128       1.50151       1.88437      0.697840E-01  0.369086E-01   3.38589      0.910461      0.908997      0.736066      0.591054      0.239311    
  0.109645E-02   16.9911       1.53110       1.86790       1.45758       1.82901      0.735263E-01  0.388929E-01   3.28659      0.886208      0.884632      0.714237      0.571371      0.230138    
  0.120223E-02   16.4166       1.49174       1.81548       1.41433       1.77453      0.774055E-01  0.409503E-01   3.18886      0.862319      0.860626      0.692751      0.552015      0.221152    
  0.131822E-02   15.8548       1.45336       1.76420       1.37191       1.72111      0.814471E-01  0.430944E-01   3.09302      0.838864      0.837048      0.671669      0.533048      0.212390    
  0.144540E-02   15.3124       1.41652       1.71469       1.33075       1.66930      0.857636E-01  0.453854E-01   3.00005      0.816074      0.814122      0.651210      0.514678      0.203970    
  0.158485E-02   14.7790       1.38039       1.66598       1.29017       1.61824      0.902143E-01  0.477483E-01   2.90841      0.793589      0.791494      0.631036      0.496582      0.195705    
  0.173775E-02   14.2616       1.34555       1.61875       1.25064       1.56851      0.949157E-01  0.502454E-01   2.81914      0.771654      0.769407      0.611376      0.478981      0.187722    
  0.190540E-02   13.7583       1.31187       1.57281       1.21202       1.51994      0.998581E-01  0.528717E-01   2.73196      0.750201      0.747789      0.592168      0.461814      0.179985    
  0.208923E-02   13.2634       1.27889       1.52766       1.17395       1.47208      0.104948      0.555770E-01   2.64603      0.729037      0.726455      0.573229      0.444908      0.172396    
  0.229079E-02   12.7875       1.24751       1.48426       1.13711       1.42579      0.110394      0.584739E-01   2.56290      0.708523      0.705752      0.554899      0.428589      0.165137    
  0.251180E-02   12.3208       1.21692       1.44174       1.10089       1.38026      0.116031      0.614737E-01   2.48115      0.688328      0.685359      0.536865      0.412558      0.158039    
  0.275413E-02   11.8645       1.18722       1.40019       1.06534       1.33560      0.121882      0.645885E-01   2.40093      0.668488      0.665310      0.519165      0.396850      0.151122    
  0.301984E-02   11.4248       1.15898       1.36021       1.03088       1.29230      0.128105      0.679047E-01   2.32318      0.649217      0.645812      0.501996      0.381659      0.144494    
  0.331119E-02   10.9926       1.13141       1.32094      0.996903       1.24962      0.134506      0.713168E-01   2.24652      0.630202      0.626559      0.485066      0.366701      0.137996    
  0.363064E-02   10.5735       1.10502       1.28293      0.963795       1.20803      0.141229      0.749032E-01   2.17182      0.611639      0.607742      0.468559      0.352156      0.131726    
  0.398091E-02   10.1664       1.07975       1.24608      0.931478       1.16742      0.148269      0.786620E-01   2.09890      0.593488      0.589317      0.452437      0.337990      0.125665    
  0.436498E-02   9.76630       1.05512       1.20991      0.899623       1.12739      0.155499      0.825237E-01   2.02701      0.575578      0.571124      0.436541      0.324045      0.119726    
  0.478610E-02   9.38172       1.03196       1.17526      0.868792       1.08863      0.163170      0.866261E-01   1.95743      0.558200      0.553436      0.421143      0.310592      0.114056    
  0.524785E-02   9.00510       1.00957       1.14139      0.838488       1.05053      0.171084      0.908614E-01   1.88902      0.541095      0.536005      0.406000      0.297393      0.108525    
  0.575415E-02   8.63682      0.987988       1.10835      0.808736       1.01311      0.179252      0.952360E-01   1.82184      0.524276      0.518845      0.391125      0.284460      0.103139    
  0.630929E-02   8.28251      0.967786       1.07669      0.779912      0.976830      0.187873      0.998596E-01   1.75674      0.507936      0.502133      0.376700      0.271976      0.979966E-01
  0.691799E-02   7.93434      0.948200       1.04565      0.751499      0.941051      0.196702      0.104597       1.69255      0.491807      0.485618      0.362472      0.259692      0.929613E-01
  0.758542E-02   7.59680      0.929688       1.01567      0.723795      0.906139      0.205893      0.109535       1.62993      0.476041      0.469441      0.348586      0.247753      0.881118E-01
  0.831724E-02   7.26934      0.912212      0.986720      0.696768      0.872048      0.215444      0.114672       1.56882      0.460622      0.453582      0.335027      0.236146      0.834393E-01
  0.911966E-02   6.94717      0.895297      0.958311      0.670100      0.838389      0.225197      0.119922       1.50849      0.445386      0.437890      0.321639      0.224714      0.788597E-01
  0.999950E-02   6.63305      0.879376      0.930810      0.644003      0.805402      0.235373      0.125408       1.44941      0.430441      0.422458      0.308521      0.213562      0.744235E-01
  0.109642E-01   6.32659      0.864167      0.904038      0.618410      0.773027      0.245757      0.131011       1.39144      0.415750      0.407259      0.295646      0.202660      0.701220E-01
  0.120220E-01   6.03228      0.850145      0.878451      0.593627      0.741628      0.256518      0.136824       1.33525      0.401466      0.392432      0.283161      0.192161      0.660353E-01
  0.131819E-01   5.74635      0.837008      0.853720      0.569423      0.710912      0.267586      0.142809       1.28033      0.387470      0.377863      0.270951      0.181953      0.620988E-01
  0.144536E-01   5.46850      0.824720      0.829809      0.545778      0.680854      0.278941      0.148955       1.22663      0.373752      0.363540      0.259007      0.172026      0.583076E-01
  0.158481E-01   5.19795      0.813192      0.806634      0.522646      0.651393      0.290546      0.155242       1.17404      0.360286      0.349438      0.247306      0.162359      0.546486E-01
  0.173770E-01   4.93452      0.802398      0.784173      0.500016      0.622516      0.302382      0.161657       1.12253      0.347067      0.335553      0.235843      0.152949      0.511197E-01
  0.190535E-01   4.67871      0.792373      0.762463      0.477931      0.594266      0.314442      0.168196       1.07220      0.334112      0.321897      0.224639      0.143819      0.477307E-01
  0.208917E-01   4.43015      0.783060      0.741454      0.456371      0.566617      0.326689      0.174837       1.02299      0.321410      0.308460      0.213682      0.134960      0.444761E-01
  0.229073E-01   4.18820      0.774372      0.721070      0.435295      0.539520      0.339077      0.181550      0.974815      0.308940      0.295221      0.202954      0.126355      0.413450E-01
  0.251174E-01   3.95273      0.766268      0.701280      0.414699      0.512967      0.351569      0.188312      0.927666      0.296697      0.282178      0.192453      0.118002      0.383357E-01
  0.275406E-01   3.72423      0.758757      0.682102      0.394629      0.487007      0.364128      0.195095      0.881636      0.284701      0.269346      0.182202      0.109928      0.354589E-01
  0.301976E-01   3.50234      0.751759      0.663474      0.375064      0.461615      0.376695      0.201860      0.836679      0.272940      0.256716      0.172190      0.102125      0.327083E-01
  0.331110E-01   3.28655      0.745189      0.645319      0.355974      0.436752      0.389215      0.208567      0.792726      0.261397      0.244273      0.162404      0.945765E-01  0.300749E-01
  0.363055E-01   3.07678      0.738989      0.627594      0.337357      0.412419      0.401632      0.215176      0.749775      0.250071      0.232017      0.152844      0.872859E-01  0.275577E-01
  0.398081E-01   2.87359      0.733124      0.610290      0.319267      0.388673      0.413857      0.221617      0.707940      0.238983      0.219968      0.143537      0.802840E-01  0.251681E-01
  0.436487E-01   2.67664      0.727502      0.593327      0.301683      0.365493      0.425820      0.227834      0.667176      0.228121      0.208119      0.134475      0.735615E-01  0.228994E-01
  0.478598E-01   2.48555      0.722035      0.576627      0.284580      0.342852      0.437455      0.233775      0.627432      0.217473      0.196462      0.125646      0.671065E-01  0.207439E-01
  0.524772E-01   2.30032      0.716646      0.560132      0.267962      0.320758      0.448684      0.239374      0.588720      0.207039      0.185000      0.117056      0.609234E-01  0.187011E-01
  0.575400E-01   2.12166      0.711247      0.543784      0.251892      0.299285      0.459355      0.244500      0.551176      0.196843      0.173763      0.108738      0.550488E-01  0.167832E-01
  0.630913E-01   1.94926      0.705736      0.527495      0.236344      0.278410      0.469392      0.249084      0.514755      0.186873      0.162745      0.100683      0.494710E-01  0.149824E-01
  0.691782E-01   1.78289      0.700023      0.511182      0.221301      0.258120      0.478722      0.253062      0.479421      0.177120      0.151943      0.928848E-01  0.441803E-01  0.132923E-01
  0.758523E-01   1.62265      0.694008      0.494768      0.206766      0.238429      0.487241      0.256339      0.445195      0.167585      0.141367      0.853498E-01  0.391815E-01  0.117121E-01
  0.831703E-01   1.46946      0.687521      0.478137      0.192811      0.219431      0.494710      0.258706      0.412243      0.158295      0.131057      0.781196E-01  0.345162E-01  0.102545E-01
  0.911943E-01   1.32302      0.680457      0.461202      0.179403      0.201102      0.501054      0.260099      0.380505      0.149236      0.121010      0.711826E-01  0.301664E-01  0.890986E-02
  0.999925E-01   1.18214      0.672731      0.443860      0.166446      0.183336      0.506285      0.260524      0.349782      0.140363      0.111186      0.644938E-01  0.260823E-01  0.765642E-02
  0.109639       1.04864      0.664176      0.426069      0.154056      0.166298      0.510119      0.259771      0.320355      0.131731      0.101661      0.581211E-01  0.223257E-01  0.651653E-02
  0.120217      0.923553      0.654482      0.407658      0.142295      0.150092      0.512186      0.257566      0.292387      0.123362      0.924846E-01  0.521077E-01  0.189331E-01  0.549951E-02
  0.131815      0.805962      0.643533      0.388573      0.131076      0.134630      0.512456      0.253944      0.265706      0.115220      0.836297E-01  0.464143E-01  0.158561E-01  0.458560E-02
  0.144533      0.696472      0.631010      0.368698      0.120419      0.119970      0.510591      0.248727      0.240389      0.107312      0.751310E-01  0.410632E-01  0.131064E-01  0.377634E-02
  0.158477      0.594959      0.616693      0.347998      0.110290      0.106101      0.506404      0.241897      0.216391      0.996253E-01  0.669923E-01  0.360452E-01  0.106644E-01  0.306349E-02
  0.173766      0.502030      0.600139      0.326385      0.100702      0.930818E-01  0.499437      0.233303      0.193784      0.921654E-01  0.592528E-01  0.313817E-01  0.853695E-02  0.244725E-02
  0.190530      0.417445      0.581067      0.303879      0.916145E-01  0.808914E-01  0.489453      0.222988      0.172506      0.849164E-01  0.519142E-01  0.270591E-01  0.669811E-02  0.191812E-02
  0.208912      0.341747      0.558890      0.280450      0.830307E-01  0.695900E-01  0.475859      0.210860      0.152621      0.778827E-01  0.450187E-01  0.230966E-01  0.514795E-02  0.147465E-02
  0.229068      0.274516      0.533304      0.256201      0.749012E-01  0.591458E-01  0.458403      0.197055      0.134047      0.710466E-01  0.385641E-01  0.194754E-01  0.385463E-02  0.110624E-02
  0.251167      0.216143      0.503635      0.231207      0.672224E-01  0.496160E-01  0.436412      0.181591      0.116838      0.644119E-01  0.325950E-01  0.162112E-01  0.281056E-02  0.809696E-03
  0.275399      0.165972      0.469692      0.205682      0.599412E-01  0.409572E-01  0.409751      0.164725      0.100898      0.579620E-01  0.271031E-01  0.132802E-01  0.197927E-02  0.573795E-03
  0.301969      0.124150      0.430933      0.179858      0.530499E-01  0.332212E-01  0.377883      0.146637      0.862712E-01  0.517040E-01  0.221333E-01  0.106942E-01  0.134598E-02  0.393807E-03
  0.331102      0.897660E-01  0.387581      0.154073      0.464997E-01  0.263524E-01  0.341081      0.127721      0.728521E-01  0.456270E-01  0.176691E-01  0.842456E-02  0.872624E-03  0.258689E-03
  0.363046      0.626596E-01  0.339694      0.128760      0.402879E-01  0.203940E-01  0.299406      0.108366      0.606820E-01  0.397483E-01  0.137521E-01  0.647907E-02  0.539618E-03  0.162817E-03
  0.398071      0.417010E-01  0.288348      0.104364      0.343804E-01  0.152767E-01  0.253967      0.890873E-01  0.496571E-01  0.340687E-01  0.103547E-01  0.482563E-02  0.311676E-03  0.963511E-04
  0.436476      0.261575E-01  0.234794      0.814166E-01  0.287766E-01  0.109952E-01  0.206018      0.704214E-01  0.397718E-01  0.286114E-01  0.748690E-02  0.345560E-02  0.165224E-03  0.527079E-04
  0.478586      0.154615E-01  0.181313      0.606016E-01  0.235068E-01  0.754777E-02  0.157806      0.530539E-01  0.310546E-01  0.234261E-01  0.515848E-02  0.236242E-02  0.806976E-04  0.268689E-04
  0.524759      0.843296E-02  0.130680      0.424327E-01  0.185878E-01  0.486382E-02  0.112092      0.375689E-01  0.234516E-01  0.185527E-01  0.333404E-02  0.151740E-02  0.351279E-04  0.123803E-04
  0.575386      0.415783E-02  0.859756E-01  0.273956E-01  0.140680E-01  0.288107E-02  0.719077E-01  0.245145E-01  0.169490E-01  0.140547E-01  0.197942E-02  0.896629E-03  0.132255E-04  0.502510E-05
  0.630897      0.180112E-02  0.500126E-01  0.158126E-01  0.100157E-01  0.151846E-02  0.399969E-01  0.142941E-01  0.115342E-01  0.100116E-01  0.104497E-02  0.471763E-03  0.413471E-05  0.173284E-05
  0.691765      0.657946E-03  0.245421E-01  0.774926E-02  0.651779E-02  0.674375E-03  0.180243E-01  0.707488E-02  0.719216E-02  0.651677E-02  0.464602E-03  0.209293E-03  0.101324E-05  0.480309E-06
  0.758504      0.187304E-03  0.943245E-02  0.291477E-02  0.367016E-02  0.226706E-03  0.576229E-02  0.268806E-02  0.389687E-02  0.366999E-02  0.156298E-03  0.703141E-04  0.169835E-06  0.937433E-07
  0.831682      0.372527E-04  0.257956E-02  0.681245E-03  0.158883E-02  0.462561E-04  0.990732E-03  0.634989E-03  0.163509E-02  0.158882E-02  0.319042E-04  0.143417E-04  0.143997E-07  0.101886E-07
  0.911921      0.322580E-05  0.398166E-03  0.496228E-04  0.361025E-03  0.277034E-05  0.371408E-04  0.468525E-04  0.363796E-03  0.361026E-03  0.191160E-05  0.858623E-06  -.380918E-09  0.116138E-09
  0.999900      0.412686E-10  0.290550E-07  0.819861E-10  0.290506E-07  0.270622E-11  0.435486E-11  0.792798E-10  0.290533E-07  0.290506E-07  0.187505E-11  0.834765E-12  -.138797E-13  -.359944E-14
