   8317.000             101          13  9.9999997E-05  0.9999000    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.524785E-02   12.2083       1.45452       1.79963       1.25391       1.69327      0.200617      0.106360       2.94717      0.742102      0.735455      0.613576      0.511804      0.344238    
  0.575415E-02   11.5367       1.40562       1.72460       1.19641       1.61366      0.209208      0.110939       2.81007      0.711417      0.704367      0.584800      0.484992      0.324490    
  0.630929E-02   10.9044       1.35976       1.65354       1.14159       1.53782      0.218168      0.115716       2.67941      0.682081      0.674600      0.557351      0.459510      0.305870    
  0.691799E-02   10.2891       1.31524       1.58421       1.08795       1.46363      0.227291      0.120582       2.55158      0.653335      0.645407      0.530481      0.434612      0.287743    
  0.758542E-02   9.70322       1.27302       1.51789       1.03633       1.39229      0.236695      0.125599       2.42862      0.625607      0.617208      0.504613      0.410722      0.270466    
  0.831724E-02   9.14482       1.23299       1.45438      0.986628       1.32362      0.246363      0.130759       2.31025      0.598840      0.589944      0.479691      0.387788      0.253989    
  0.911966E-02   8.60040       1.19408       1.39233      0.937907       1.25633      0.256178      0.135997       2.19424      0.572564      0.563156      0.455253      0.365342      0.237922    
  0.999950E-02   8.07426       1.15682       1.33229      0.890532       1.19089      0.266285      0.141395       2.08142      0.546964      0.537015      0.431474      0.343568      0.222402    
  0.109642E-01   7.57062       1.12124       1.27450      0.844710       1.12763      0.276528      0.146864       1.97234      0.522138      0.511630      0.408465      0.322572      0.207536    
  0.120220E-01   7.10123       1.08829       1.22018      0.801286       1.06772      0.287005      0.152456       1.86901      0.498508      0.487408      0.386640      0.302778      0.193674    
  0.131819E-01   6.65370       1.05709       1.16814      0.759440       1.01000      0.297651      0.158136       1.76944      0.475662      0.463945      0.365593      0.283778      0.180465    
  0.144536E-01   6.22700       1.02755       1.11827      0.719114      0.954384      0.308437      0.163885       1.67350      0.453570      0.441208      0.345295      0.265543      0.167880    
  0.158481E-01   5.81895      0.999486       1.07034      0.680162      0.900661      0.319324      0.169682       1.58082      0.432158      0.419127      0.325674      0.248003      0.155860    
  0.173770E-01   5.42895      0.972836       1.02430      0.642553      0.848788      0.330283      0.175508       1.49134      0.411409      0.397685      0.306715      0.231143      0.144388    
  0.190535E-01   5.05803      0.947662      0.980228      0.606380      0.798887      0.341282      0.181341       1.40527      0.391367      0.376923      0.288464      0.215013      0.133500    
  0.208917E-01   4.70508      0.923851      0.938016      0.571578      0.750864      0.352273      0.187152       1.32244      0.371998      0.356808      0.270889      0.199580      0.123167    
  0.229073E-01   4.36834      0.901241      0.897463      0.538027      0.704551      0.363214      0.192912       1.24258      0.353240      0.337283      0.253930      0.184787      0.113338    
  0.251174E-01   4.04728      0.879761      0.858503      0.505702      0.659911      0.374059      0.198592       1.16561      0.335081      0.318335      0.237577      0.170621      0.103999    
  0.275406E-01   3.74291      0.859439      0.821216      0.474701      0.617075      0.384738      0.204141       1.09178      0.317565      0.300009      0.221880      0.157136      0.951872E-01
  0.301976E-01   3.45411      0.840144      0.785462      0.444955      0.575944      0.395190      0.209519       1.02090      0.300657      0.282271      0.206803      0.144298      0.868701E-01
  0.331110E-01   3.17945      0.821730      0.751072      0.416364      0.536381      0.405366      0.214690      0.952745      0.284307      0.265075      0.192300      0.132057      0.790058E-01
  0.363055E-01   2.91851      0.804114      0.717971      0.388911      0.498362      0.415203      0.219609      0.887273      0.268504      0.248415      0.178363      0.120407      0.715835E-01
  0.398081E-01   2.67229      0.787279      0.686211      0.362699      0.462025      0.424580      0.224187      0.824723      0.253297      0.232340      0.165046      0.109402      0.646388E-01
  0.436487E-01   2.43967      0.771083      0.655639      0.337652      0.427267      0.433430      0.228372      0.764920      0.238646      0.216816      0.152313      0.990063E-01  0.581378E-01
  0.478598E-01   2.21953      0.755392      0.626105      0.313691      0.393982      0.441701      0.232123      0.707673      0.224512      0.201810      0.140126      0.891788E-01  0.520456E-01
  0.524772E-01   2.01153      0.740109      0.597528      0.290800      0.362151      0.449309      0.235377      0.652952      0.210887      0.187318      0.128481      0.799138E-01  0.463523E-01
  0.575400E-01   1.81670      0.725157      0.569916      0.269088      0.331925      0.456070      0.237992      0.601013      0.197819      0.173397      0.117436      0.712692E-01  0.410923E-01
  0.630913E-01   1.63394      0.710392      0.543114      0.248470      0.303194      0.461922      0.239919      0.551664      0.185267      0.160013      0.106952      0.632027E-01  0.362295E-01
  0.691782E-01   1.46235      0.695687      0.516989      0.228878      0.275873      0.466809      0.241116      0.504751      0.173199      0.147141      0.969980E-01  0.556793E-01  0.317338E-01
  0.758523E-01   1.30169      0.680925      0.491452      0.210298      0.249948      0.470627      0.241504      0.460246      0.161606      0.134782      0.875712E-01  0.486923E-01  0.275954E-01
  0.831703E-01   1.15298      0.665942      0.466467      0.192834      0.225577      0.473108      0.240890      0.418411      0.150536      0.123000      0.787320E-01  0.422979E-01  0.238447E-01
  0.911943E-01   1.01513      0.650595      0.441890      0.176391      0.202639      0.474204      0.239251      0.379030      0.139945      0.111760      0.704366E-01  0.364461E-01  0.204428E-01
  0.999925E-01  0.885336      0.634748      0.417475      0.160730      0.180813      0.474017      0.236662      0.341543      0.129716      0.100945      0.625652E-01  0.310146E-01  0.173025E-01
  0.109639      0.766597      0.618273      0.393366      0.146099      0.160465      0.472174      0.232902      0.306564      0.119971      0.907053E-01  0.552538E-01  0.261284E-01  0.145055E-01
  0.120217      0.659624      0.600866      0.369477      0.132566      0.141716      0.468301      0.227760      0.274282      0.110742      0.810996E-01  0.485496E-01  0.218235E-01  0.120672E-01
  0.131815      0.562240      0.582386      0.345648      0.119931      0.124306      0.462455      0.221342      0.244237      0.101936      0.720373E-01  0.423535E-01  0.179948E-01  0.991532E-02
  0.144533      0.474585      0.562543      0.321819      0.108200      0.108272      0.454343      0.213547      0.216472      0.935565E-01  0.635468E-01  0.366790E-01  0.146436E-01  0.804594E-02
  0.158477      0.395926      0.541154      0.297947      0.972965E-01  0.935269E-01  0.443858      0.204420      0.190823      0.855698E-01  0.556053E-01  0.314920E-01  0.117267E-01  0.642959E-02
  0.173766      0.326351      0.517867      0.274011      0.872172E-01  0.801037E-01  0.430650      0.193907      0.167321      0.779783E-01  0.482415E-01  0.268026E-01  0.923895E-02  0.505961E-02
  0.190530      0.265065      0.492504      0.250020      0.778788E-01  0.679063E-01  0.414625      0.182114      0.145785      0.707464E-01  0.414285E-01  0.225723E-01  0.713247E-02  0.390547E-02
  0.208912      0.212068      0.464681      0.226017      0.692697E-01  0.569584E-01  0.395411      0.169058      0.126228      0.638749E-01  0.351943E-01  0.188067E-01  0.539486E-02  0.295746E-02
  0.229068      0.166498      0.434291      0.202081      0.613039E-01  0.471553E-01  0.372987      0.154926      0.108459      0.573290E-01  0.295071E-01  0.154632E-01  0.397495E-02  0.218493E-02
  0.251167      0.128238      0.401019      0.178350      0.539636E-01  0.385109E-01  0.347055      0.139839      0.924745E-01  0.511102E-01  0.243926E-01  0.125427E-01  0.285346E-02  0.157557E-02
  0.275399      0.963614E-01  0.364965      0.154982      0.471664E-01  0.309132E-01  0.317798      0.124069      0.780797E-01  0.451877E-01  0.198135E-01  0.999977E-02  0.197872E-02  0.110000E-02
  0.301969      0.706236E-01  0.326095      0.132235      0.408946E-01  0.243661E-01  0.285200      0.107869      0.652607E-01  0.395682E-01  0.157912E-01  0.783056E-02  0.132645E-02  0.744308E-03
  0.331102      0.500657E-01  0.284921      0.110340      0.350774E-01  0.187533E-01  0.249844      0.915871E-01  0.538307E-01  0.342290E-01  0.122824E-01  0.598876E-02  0.848393E-03  0.482155E-03
  0.363046      0.343217E-01  0.242011      0.896786E-01  0.297067E-01  0.140680E-01  0.212304      0.756106E-01  0.437747E-01  0.291881E-01  0.930175E-02  0.446663E-02  0.518671E-03  0.299620E-03
  0.398071      0.224541E-01  0.198476      0.705110E-01  0.247320E-01  0.101920E-01  0.173744      0.603190E-01  0.349240E-01  0.244351E-01  0.679812E-02  0.321873E-02  0.296816E-03  0.175184E-03
  0.436476      0.138126E-01  0.155561      0.531698E-01  0.201399E-01  0.706757E-02  0.135421      0.461022E-01  0.272075E-01  0.199843E-01  0.475203E-02  0.222118E-02  0.155649E-03  0.943591E-04
  0.478586      0.804573E-02  0.115261      0.381492E-01  0.159642E-01  0.466846E-02  0.992967E-01  0.334807E-01  0.206327E-01  0.158882E-01  0.315936E-02  0.146146E-02  0.759582E-04  0.476451E-04
  0.524759      0.432894E-02  0.793784E-01  0.256340E-01  0.121992E-01  0.288381E-02  0.671792E-01  0.227502E-01  0.150830E-01  0.121659E-01  0.196209E-02  0.899931E-03  0.333024E-04  0.217900E-04
  0.575386      0.210611E-02  0.496647E-01  0.157900E-01  0.887297E-02  0.162905E-02  0.407917E-01  0.141610E-01  0.105020E-01  0.886020E-02  0.111310E-02  0.507145E-03  0.127764E-04  0.879934E-05
  0.630897      0.898953E-03  0.273258E-01  0.862699E-02  0.602400E-02  0.812882E-03  0.213018E-01  0.781410E-02  0.683688E-02  0.601986E-02  0.557227E-03  0.252630E-03  0.413650E-05  0.302538E-05
  0.691765      0.321796E-03  0.126071E-01  0.395699E-02  0.369605E-02  0.338178E-03  0.891101E-02  0.361881E-02  0.403423E-02  0.369498E-02  0.232359E-03  0.104982E-03  0.107031E-05  0.836727E-06
  0.758504      0.878072E-04  0.451052E-02  0.136355E-02  0.192430E-02  0.104230E-03  0.258622E-02  0.125932E-02  0.202853E-02  0.192411E-02  0.717346E-04  0.323342E-04  0.191927E-06  0.161378E-06
  0.831682      0.160905E-04  0.113753E-02  0.283165E-03  0.745574E-03  0.189304E-04  0.391957E-03  0.264235E-03  0.764504E-03  0.745555E-03  0.130427E-04  0.587014E-05  0.188991E-07  0.176030E-07
  0.911921      0.114342E-05  0.152039E-03  0.169947E-04  0.139985E-03  0.936562E-06  0.120545E-04  0.160581E-04  0.140921E-03  0.139985E-03  0.645916E-06  0.290286E-06  0.167892E-09  0.359381E-09
  0.999900      0.884479E-11  0.695459E-08  0.196218E-10  0.695355E-08  0.645349E-12  0.104238E-11  0.189764E-10  0.695419E-08  0.695355E-08  0.448008E-12  0.199006E-12  -.412584E-14  -.166517E-14
