   1.900000             101          13  9.9999997E-05  0.9999000    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.524798E-03   2.07851      0.404974      0.559744      0.376116      0.544507      0.288585E-01  0.152373E-01  0.920623      0.376116      0.375710      0.168797       0.00000       0.00000    
  0.575429E-03   2.09063      0.401471      0.553036      0.370892      0.536889      0.305786E-01  0.161466E-01  0.907782      0.370892      0.370454      0.166436       0.00000       0.00000    
  0.630945E-03   2.10276      0.398119      0.546461      0.365731      0.529358      0.323875E-01  0.171029E-01  0.895089      0.365731      0.365257      0.164101       0.00000       0.00000    
  0.691816E-03   2.11489      0.395005      0.540092      0.360662      0.521954      0.343434E-01  0.181372E-01  0.882616      0.360662      0.360148      0.161806       0.00000       0.00000    
  0.758561E-03   2.12700      0.392009      0.533821      0.355635      0.514610      0.363734E-01  0.192109E-01  0.870245      0.355635      0.355081      0.159529       0.00000       0.00000    
  0.831745E-03   2.13909      0.389234      0.527735      0.350688      0.507374      0.385465E-01  0.203606E-01  0.858062      0.350688      0.350088      0.157286       0.00000       0.00000    
  0.911989E-03   2.15115      0.386662      0.521812      0.345807      0.500230      0.408551E-01  0.215822E-01  0.846037      0.345807      0.345159      0.155071       0.00000       0.00000    
  0.999975E-03   2.16319      0.384216      0.515990      0.340968      0.493141      0.432485E-01  0.228490E-01  0.834109      0.340968      0.340268      0.152874       0.00000       0.00000    
  0.109645E-02   2.17514      0.382079      0.510410      0.336222      0.486180      0.458568E-01  0.242301E-01  0.822402      0.336222      0.335464      0.150716       0.00000       0.00000    
  0.120223E-02   2.18704      0.380099      0.504949      0.331521      0.479277      0.485786E-01  0.256717E-01  0.810798      0.331521      0.330701      0.148576       0.00000       0.00000    
  0.131822E-02   2.19888      0.378306      0.499629      0.326871      0.472444      0.514351E-01  0.271850E-01  0.799315      0.326871      0.325986      0.146458       0.00000       0.00000    
  0.144540E-02   2.21058      0.376826      0.494539      0.322302      0.465716      0.545243E-01  0.288227E-01  0.788018      0.322302      0.321344      0.144372       0.00000       0.00000    
  0.158485E-02   2.22220      0.375499      0.489558      0.317770      0.459036      0.577291E-01  0.305220E-01  0.776806      0.317770      0.316735      0.142301       0.00000       0.00000    
  0.173775E-02   2.23367      0.374454      0.484779      0.313303      0.452442      0.611510E-01  0.323374E-01  0.765745      0.313303      0.312185      0.140257       0.00000       0.00000    
  0.190540E-02   2.24497      0.373682      0.480187      0.308895      0.445920      0.647870E-01  0.342675E-01  0.754814      0.308895      0.307685      0.138235       0.00000       0.00000    
  0.208923E-02   2.25615      0.373075      0.475710      0.304521      0.439442      0.685542E-01  0.362680E-01  0.743963      0.304521      0.303215      0.136227       0.00000       0.00000    
  0.229079E-02   2.26703      0.372870      0.471502      0.300224      0.433059      0.726462E-01  0.384429E-01  0.733283      0.300224      0.298811      0.134248       0.00000       0.00000    
  0.251180E-02   2.27771      0.372882      0.467436      0.295965      0.426721      0.769172E-01  0.407142E-01  0.722686      0.295965      0.294438      0.132284       0.00000       0.00000    
  0.275413E-02   2.28818      0.373136      0.463527      0.291748      0.420434      0.813879E-01  0.430930E-01  0.712182      0.291748      0.290099      0.130334       0.00000       0.00000    
  0.301984E-02   2.29822      0.373816      0.459888      0.287598      0.414222      0.862180E-01  0.456661E-01  0.701820      0.287598      0.285813      0.128409       0.00000       0.00000    
  0.331119E-02   2.30804      0.374700      0.456377      0.283477      0.408044      0.912228E-01  0.483338E-01  0.691520      0.283477      0.281550      0.126494       0.00000       0.00000    
  0.363064E-02   2.31742      0.375955      0.453097      0.279408      0.401922      0.965476E-01  0.511749E-01  0.681329      0.279408      0.277326      0.124596       0.00000       0.00000    
  0.398091E-02   2.32632      0.377584      0.450041      0.275385      0.395847      0.102199      0.541938E-01  0.671232      0.275385      0.273134      0.122713       0.00000       0.00000    
  0.436498E-02   2.33491      0.379436      0.447119      0.271390      0.389799      0.108046      0.573195E-01  0.661189      0.271390      0.268961      0.120838       0.00000       0.00000    
  0.478610E-02   2.34273      0.381816      0.444509      0.267453      0.383806      0.114363      0.607029E-01  0.651259      0.267453      0.264826      0.118980       0.00000       0.00000    
  0.524785E-02   2.35005      0.384495      0.442071      0.263545      0.377837      0.120951      0.642344E-01  0.641381      0.263545      0.260707      0.117129       0.00000       0.00000    
  0.575415E-02   2.35685      0.387486      0.439814      0.259667      0.371892      0.127820      0.679213E-01  0.631559      0.259667      0.256606      0.115287       0.00000       0.00000    
  0.630929E-02   2.36258      0.391051      0.437880      0.255837      0.365981      0.135214      0.718987E-01  0.621818      0.255837      0.252527      0.113454       0.00000       0.00000    
  0.691799E-02   2.36777      0.394884      0.436096      0.252028      0.360081      0.142856      0.760143E-01  0.612110      0.252028      0.248456      0.111625       0.00000       0.00000    
  0.758542E-02   2.37197      0.399193      0.434575      0.248254      0.354199      0.150939      0.803763E-01  0.602453      0.248254      0.244397      0.109802       0.00000       0.00000    
  0.831724E-02   2.37501      0.403993      0.433322      0.244510      0.348324      0.159484      0.849975E-01  0.592834      0.244510      0.240344      0.107980       0.00000       0.00000    
  0.911966E-02   2.37736      0.409080      0.432223      0.240782      0.342452      0.168297      0.897707E-01  0.583235      0.240782      0.236292      0.106160       0.00000       0.00000    
  0.999950E-02   2.37797      0.414824      0.431475      0.237089      0.336577      0.177735      0.948984E-01  0.573666      0.237089      0.232238      0.104339       0.00000       0.00000    
  0.109642E-01   2.37776      0.420851      0.430876      0.233407      0.330695      0.187444      0.100181      0.564102      0.233407      0.228179      0.102515       0.00000       0.00000    
  0.120220E-01   2.37588      0.427426      0.430563      0.229747      0.324796      0.197679      0.105767      0.554544      0.229747      0.224109      0.100687       0.00000       0.00000    
  0.131819E-01   2.37232      0.434504      0.430509      0.226103      0.318874      0.208400      0.111635      0.544977      0.226103      0.220023      0.988509E-01   0.00000       0.00000    
  0.144536E-01   2.36693      0.442082      0.430709      0.222471      0.312920      0.219610      0.117789      0.535392      0.222471      0.215915      0.970052E-01   0.00000       0.00000    
  0.158481E-01   2.35969      0.450125      0.431143      0.218848      0.306930      0.231277      0.124213      0.525778      0.218848      0.211781      0.951482E-01   0.00000       0.00000    
  0.173770E-01   2.35043      0.458632      0.431806      0.215230      0.300895      0.243402      0.130910      0.516126      0.215230      0.207618      0.932776E-01   0.00000       0.00000    
  0.190535E-01   2.33877      0.467641      0.432712      0.211615      0.294804      0.256027      0.137908      0.506418      0.211615      0.203415      0.913892E-01   0.00000       0.00000    
  0.208917E-01   2.32455      0.477131      0.433846      0.207997      0.288647      0.269134      0.145199      0.496644      0.207997      0.199167      0.894807E-01   0.00000       0.00000    
  0.229073E-01   2.30774      0.487056      0.435181      0.204373      0.282421      0.282683      0.152760      0.486794      0.204373      0.194870      0.875505E-01   0.00000       0.00000    
  0.251174E-01   2.28814      0.497400      0.436701      0.200740      0.276116      0.296659      0.160585      0.476857      0.200740      0.190520      0.855961E-01   0.00000       0.00000    
  0.275406E-01   2.26522      0.508178      0.438406      0.197092      0.269715      0.311086      0.168691      0.466807      0.197092      0.186103      0.836116E-01   0.00000       0.00000    
  0.301976E-01   2.23885      0.519344      0.440260      0.193424      0.263209      0.325920      0.177051      0.456633      0.193424      0.181614      0.815948E-01   0.00000       0.00000    
  0.331110E-01   2.20900      0.530839      0.442227      0.189733      0.256595      0.341106      0.185632      0.446328      0.189733      0.177051      0.795445E-01   0.00000       0.00000    
  0.363055E-01   2.17546      0.542624      0.444274      0.186013      0.249864      0.356611      0.194410      0.435877      0.186013      0.172406      0.774579E-01   0.00000       0.00000    
  0.398081E-01   2.13755      0.554674      0.446362      0.182256      0.242991      0.372418      0.203370      0.425247      0.182256      0.167664      0.753274E-01   0.00000       0.00000    
  0.436487E-01   2.09522      0.566915      0.448433      0.178457      0.235972      0.388459      0.212461      0.414429      0.178457      0.162821      0.731515E-01   0.00000       0.00000    
  0.478598E-01   2.04850      0.579275      0.450433      0.174612      0.228805      0.404663      0.221628      0.403417      0.174612      0.157876      0.709297E-01   0.00000       0.00000    
  0.524772E-01   1.99719      0.591688      0.452298      0.170715      0.221481      0.420972      0.230817      0.392196      0.170715      0.152822      0.686592E-01   0.00000       0.00000    
  0.575400E-01   1.94056      0.604070      0.453924      0.166753      0.213972      0.437317      0.239952      0.380725      0.166753      0.147640      0.663312E-01   0.00000       0.00000    
  0.630913E-01   1.87874      0.616331      0.455225      0.162722      0.206278      0.453609      0.248947      0.369000      0.162722      0.142332      0.639462E-01   0.00000       0.00000    
  0.691782E-01   1.81189      0.628388      0.456119      0.158618      0.198402      0.469769      0.257717      0.357021      0.158618      0.136898      0.615047E-01   0.00000       0.00000    
  0.758523E-01   1.73994      0.640149      0.456500      0.154434      0.190339      0.485715      0.266161      0.344773      0.154434      0.131334      0.590051E-01   0.00000       0.00000    
  0.831703E-01   1.66230      0.651458      0.456155      0.150151      0.182061      0.501306      0.274094      0.332212      0.150151      0.125622      0.564388E-01   0.00000       0.00000    
  0.911943E-01   1.57944      0.662221      0.454978      0.145767      0.173580      0.516455      0.281398      0.319347      0.145767      0.119770      0.538098E-01   0.00000       0.00000    
  0.999925E-01   1.49179      0.672345      0.452854      0.141277      0.164907      0.531068      0.287947      0.306184      0.141277      0.113786      0.511212E-01   0.00000       0.00000    
  0.109639       1.39965      0.681710      0.449636      0.136676      0.156047      0.545035      0.293589      0.292723      0.136676      0.107673      0.483746E-01   0.00000       0.00000    
  0.120217       1.30291      0.690049      0.444984      0.131939      0.146986      0.558110      0.297997      0.278925      0.131939      0.101420      0.455657E-01   0.00000       0.00000    
  0.131815       1.20258      0.697253      0.438815      0.127069      0.137755      0.570185      0.301061      0.264823      0.127069      0.950507E-01  0.427039E-01   0.00000       0.00000    
  0.144533       1.09924      0.703029      0.430851      0.122050      0.128365      0.580979      0.302487      0.250415      0.122050      0.885718E-01  0.397931E-01   0.00000       0.00000    
  0.158477      0.993915      0.707151      0.420970      0.116882      0.118849      0.590269      0.302121      0.235732      0.116882      0.820061E-01  0.368433E-01   0.00000       0.00000    
  0.173766      0.887626      0.709139      0.408871      0.111549      0.109236      0.597590      0.299635      0.220786      0.111549      0.753731E-01  0.338633E-01   0.00000       0.00000    
  0.190530      0.781622      0.708611      0.394478      0.106053      0.995711E-01  0.602559      0.294907      0.205624      0.106053      0.687040E-01  0.308670E-01   0.00000       0.00000    
  0.208912      0.677352      0.704771      0.377507      0.100378      0.899036E-01  0.604393      0.287604      0.190282      0.100378      0.620335E-01  0.278701E-01   0.00000       0.00000    
  0.229068      0.576184      0.696997      0.357976      0.945306E-01  0.802931E-01  0.602466      0.277683      0.174824      0.945306E-01  0.554022E-01  0.248909E-01   0.00000       0.00000    
  0.251167      0.479913      0.684037      0.335684      0.884989E-01  0.708164E-01  0.595538      0.264868      0.159315      0.884989E-01  0.488633E-01  0.219531E-01   0.00000       0.00000    
  0.275399      0.389801      0.665028      0.310804      0.822941E-01  0.615455E-01  0.582734      0.249258      0.143840      0.822941E-01  0.424664E-01  0.190791E-01   0.00000       0.00000    
  0.301969      0.307748      0.638272      0.283322      0.759116E-01  0.525874E-01  0.562361      0.230734      0.128499      0.759116E-01  0.362853E-01  0.163021E-01   0.00000       0.00000    
  0.331102      0.234568      0.602938      0.253639      0.693710E-01  0.440217E-01  0.533568      0.209617      0.113393      0.693710E-01  0.303750E-01  0.136467E-01   0.00000       0.00000    
  0.363046      0.171855      0.557352      0.222060      0.626796E-01  0.359837E-01  0.494672      0.186076      0.986633E-01  0.626796E-01  0.248288E-01  0.111549E-01   0.00000       0.00000    
  0.398071      0.119586      0.501531      0.189279      0.558700E-01  0.285488E-01  0.445661      0.160730      0.844188E-01  0.558700E-01  0.196987E-01  0.885014E-02   0.00000       0.00000    
  0.436476      0.783529E-01  0.435306      0.156038      0.489712E-01  0.218537E-01  0.386335      0.134185      0.708249E-01  0.489712E-01  0.150791E-01  0.677466E-02   0.00000       0.00000    
  0.478586      0.475739E-01  0.360494      0.123352      0.420326E-01  0.159920E-01  0.318461      0.107360      0.580246E-01  0.420326E-01  0.110345E-01  0.495753E-02   0.00000       0.00000    
  0.524759      0.261918E-01  0.280587      0.923852E-01  0.351186E-01  0.110449E-01  0.245469      0.813403E-01  0.461635E-01  0.351186E-01  0.762098E-02  0.342392E-02   0.00000       0.00000    
  0.575386      0.126681E-01  0.200964      0.644039E-01  0.283150E-01  0.706618E-02  0.172649      0.573378E-01  0.353812E-01  0.283150E-01  0.487566E-02  0.219052E-02   0.00000       0.00000    
  0.630897      0.512522E-02  0.128450      0.406600E-01  0.217353E-01  0.406807E-02  0.106714      0.365919E-01  0.258034E-01  0.217353E-01  0.280697E-02  0.126110E-02   0.00000       0.00000    
  0.691765      0.159770E-02  0.699775E-01  0.222037E-01  0.155298E-01  0.200765E-02  0.544476E-01  0.201960E-01  0.175375E-01  0.155298E-01  0.138528E-02  0.622373E-03   0.00000       0.00000    
  0.758504      0.328665E-03  0.302960E-01  0.962119E-02  0.989934E-02  0.775247E-03  0.203966E-01  0.884594E-02  0.106746E-01  0.989934E-02  0.534921E-03  0.240327E-03   0.00000       0.00000    
  0.831682      0.316250E-04  0.943971E-02  0.272797E-02  0.511908E-02  0.191035E-03  0.432063E-02  0.253693E-02  0.531011E-02  0.511908E-02  0.131814E-03  0.592208E-04   0.00000       0.00000    
  0.911921      0.472978E-06  0.181073E-02  0.273484E-03  0.158560E-02  0.156612E-04  0.225128E-03  0.257823E-03  0.160126E-02  0.158560E-02  0.108062E-04  0.485497E-05   0.00000       0.00000    
  0.999900      0.206538E-14  0.296874E-06  0.838025E-09  0.296829E-06  0.279718E-10  0.444964E-10  0.810054E-09  0.296857E-06  0.296829E-06  0.193005E-10  0.867125E-11   0.00000       0.00000    
