 First iteration    2386.38054562189             1617   1.47580738752127     
After minimisation    2152.79  1617     1.331

  Partial chi2s 
Dataset    1    119.52   145  NC cross section HERA-I H1-ZEUS combined e-p.   
Dataset    2    475.55   379  NC cross section HERA-I H1-ZEUS combined e+p.   
Dataset    3     22.47    34  CC cross section HERA-I H1-ZEUS combined e-p.   
Dataset    4     39.11    34  CC cross section HERA-I H1-ZEUS combined e+p.   
Dataset    5     12.88    24  H1 normalised inclusive jet 99-07 data          
Dataset    6     12.09    24  H1 inclusive jet 99-00 data                     
Dataset    7     20.05    28  H1 low Q2 inclusive jet 99-00 data              
Dataset    8     27.40    30  ZEUS inclusive jet 96-97 data                   
Dataset    9     25.64    30  ZEUS inclusive jet 98-00 data                   
Dataset   10     17.16    22  ZEUS inclusive dijet 98-00/04-07 data           
Dataset   11    169.93   124  H1 Low Ep : 460, 575 GeV                        
Dataset   12     43.13    47  Charm cross section H1-ZEUS combined            
Dataset   13    136.39    83  BCDMS F2p 100GeV                                
Dataset   14     82.86    91  BCDMS F2p 120GeV                                
Dataset   15    115.02    79  BCDMS F2p 200GeV                                
Dataset   16     78.93    75  BCDMS F2p 280GeV                                
Dataset   17     23.91    28  D0 Z Boson rapidity 2007                        
Dataset   18    185.36    72  CDF inclusive jets                              
Dataset   19     16.38     1  CDF inclusive ttbar cross section               
Dataset   20     96.85   110  D0 pp jets                                      
Dataset   21      4.64     1  CMS inclusive ttbar cross section               
Dataset   22     75.65    35  CMS Boson rapidity                              
Dataset   23     39.09    11  CMS electon Asymmetry rapidity                  
Dataset   24     15.67    16  ATLAS Jet data 0 <= |y| < 0.3                   
Dataset   25      7.35    16  ATLAS Jet data 0.3 <= |y| < 0.8                 
Dataset   26      6.95    16  ATLAS Jet data 0.8 <= |y| < 1.2                 
Dataset   27      6.39    15  ATLAS Jet data 1.2 <= |y| < 2.1                 
Dataset   28      2.96    12  ATLAS Jet data 2.1 <= |y| < 2.8                 
Dataset   29      2.96     9  ATLAS Jet data 2.8 <= |y| < 3.6                 
Dataset   30      0.60     6  ATLAS Jet data 3.6 <= |y| < 4.4                 
Dataset   31     30.31    11  ATLAS W+ lepton pseudorapidity, 2010 data       
Dataset   32     27.74    11  ATLAS W- lepton pseudorapidity, 2010 data       
Dataset   33     10.72     8  ATLAS Z rapidity, 2010 data                     

 Correlated Chi2    201.123262179771     
 Systematic shifts          243
  
                                Name          Shift   +/-    Error          Type
    1  H1_NormInclJets_DESY-09-032_elE       -0.5700   +/-   0.8128          :N:M
    2  H1_NormInclJets_DESY-09-032_elTh      -0.7405   +/-   0.9291          :N:M
    3  H1_NormInclJets_DESY-09-032_hfs       -1.2883   +/-   0.4761          :N:M
    4  H1_InclJets_DESY-07-073_model         -0.3975   +/-   0.6504          :N:M
    5  H1_InclJets_DESY-07-073_elE            0.4030   +/-   0.8998          :N:M
    6  H1_InclJets_DESY-07-073_elTh           0.0567   +/-   0.9786          :N:M
    7  H1_InclJets_DESY-07-073_hfs            0.1396   +/-   0.6522          :N:M
    8  H1_InclJets_DESY-07-073_lumi          -0.0878   +/-   0.9255          :N:M
    9  H1_InclJets_DESY-09-162_model         -1.2214   +/-   0.6184          :N:M
   10  H1_InclJets_DESY-09-162_elE           -0.1440   +/-   0.9954          :N:M
   11  H1_InclJets_DESY-09-162_elTh           0.1352   +/-   0.9864          :N:M
   12  H1_InclJets_DESY-09-162_hfs           -0.5319   +/-   0.5674          :N:M
   13  H1_InclJets_DESY-09-162_lumi           0.0077   +/-   0.9324          :N:M
   14  ZEUS_InclJets_DESY-02-112_hfs         -1.1811   +/-   0.4106          :N:M
   15  ZEUS_InclJets_DESY-02-112_lumi        -0.4593   +/-   0.9089          :N:M
   16  ZEUS_InclJets_DESY-06-128_hfs         -0.4588   +/-   0.3914          :N:M
   17  ZEUS_InclJets_DESY-06-128_lumi        -0.4609   +/-   0.7832          :N:M
   18  ZEUS_dijet_DESY-10-170_ES              0.1421   +/-   0.2684          :N:M
   19  ZEUS_dijet_DESY-10-170_lumi           -0.9614   +/-   0.5289          :N:M
   20  H1_low_ep_sp_Source_1                  2.0278   +/-   0.6587          :N:M
   21  H1_low_ep_sp_Source_2                  2.0821   +/-   0.5829          :N:M
   22  H1_low_ep_sp_Source_3                  1.1093   +/-   0.9222          :N:M
   23  H1_low_ep_sp_Source_4                 -2.9699   +/-   0.8006          :N:M
   24  H1_low_ep_sp_Source_5                 -2.4917   +/-   0.5535          :N:M
   25  H1_low_ep_sp_Source_6                  0.1841   +/-   0.5904          :N:M
   26  H1_low_ep_sp_Source_7                  1.4208   +/-   0.5244          :N:M
   27  H1_low_ep_sp_Source_8                  1.0898   +/-   0.7030          :N:M
   28  HERA_BH_corlum                        -0.0754   +/-   0.9852          :N:M
   29  HERA_Charm_Source_01                   0.0195   +/-   0.9996          :N:M
