49.0 -1.0 -0.7 1.2 1.6 116.0 150.0 0.000122549
50.0 -0.7 -0.4 1.2 1.6 116.0 150.0 0.000122549
51.0 0.0 0.0 0.0 0.0 0.0 0.0 1000
52.0 0.0 0.0 0.0 0.0 0.0 0.0 1000
53.0 0.4 0.7 1.2 1.6 116.0 150.0 0.000122549
54.0 0.7 1.0 1.2 1.6 116.0 150.0 0.000122549
55.0 -1.0 -0.7 1.6 2.0 116.0 150.0 0.000122549
56.0 -0.7 -0.4 1.6 2.0 116.0 150.0 0.000122549
57.0 0.0 0.0 0.0 0.0 0.0 0.0 1000
58.0 0.0 0.0 0.0 0.0 0.0 0.0 1000
59.0 0.4 0.7 1.6 2.0 116.0 150.0 0.000122549
60.0 0.7 1.0 1.6 2.0 116.0 150.0 0.000122549
61.0 -1.0 -0.7 2.0 2.4 116.0 150.0 0.000122549
62.0 -0.7 -0.4 2.0 2.4 116.0 150.0 0.000122549
63.0 -0.4 0.0 2.0 2.4 116.0 150.0 9.19118e-05
64.0 0.0 0.4 2.0 2.4 116.0 150.0 9.19118e-05
65.0 0.4 0.7 2.0 2.4 116.0 150.0 0.000122549
66.0 0.7 1.0 2.0 2.4 116.0 150.0 0.000122549
67.0 -1.0 -0.7 2.4 2.8 116.0 150.0 0.000122549
68.0 -0.7 -0.4 2.4 2.8 116.0 150.0 0.000122549
69.0 -0.4 0.0 2.4 2.8 116.0 150.0 9.19118e-05
70.0 0.0 0.4 2.4 2.8 116.0 150.0 9.19118e-05
71.0 0.4 0.7 2.4 2.8 116.0 150.0 0.000122549
72.0 0.7 1.0 2.4 2.8 116.0 150.0 0.000122549
1.0 -1.0 -0.7 2.8 3.6 116.0 150.0 6.12745e-05
2.0 -0.7 -0.4 2.8 3.6 116.0 150.0 6.12745e-05
3.0 0.0 0.0 0.0 0.0 0.0 0.0 1000
4.0 0.0 0.0 0.0 0.0 0.0 0.0 1000
5.0 0.4 0.7 2.8 3.6 116.0 150.0 6.12745e-05
6.0 0.7 1.0 2.8 3.6 116.0 150.0 6.12745e-05
