   6464.00000             101          15   9.99999975E-05  0.990000010    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   95.2542       3.66780       7.15384       3.64996       7.14676      0.178395E-01  0.707768E-02   10.7967       3.64996       3.64876       3.49800       0.00000       0.00000       0.00000       3.49800    
  0.109637E-03   91.6957       3.55363       6.92594       3.53475       6.91841      0.188768E-01  0.753222E-02   10.4532       3.53475       3.53347       3.38494       0.00000       0.00000       0.00000       3.38494    
  0.120202E-03   88.2483       3.44261       6.70422       3.42263       6.69620      0.199728E-01  0.801585E-02   10.1188       3.42263       3.42126       3.27494       0.00000       0.00000       0.00000       3.27494    
  0.131786E-03   84.9086       3.33467       6.48852       3.31354       6.47999      0.211308E-01  0.852950E-02   9.79353       3.31354       3.31207       3.16793       0.00000       0.00000       0.00000       3.16793    
  0.144486E-03   81.6749       3.22977       6.27877       3.20741       6.26970      0.223528E-01  0.907401E-02   9.47711       3.20741       3.20585       3.06385       0.00000       0.00000       0.00000       3.06385    
  0.158410E-03   78.5434       3.12782       6.07477       3.10417       6.06512      0.236427E-01  0.965327E-02   9.16929       3.10417       3.10250       2.96262       0.00000       0.00000       0.00000       2.96262    
  0.173675E-03   75.5119       3.02877       5.87643       3.00376       5.86616      0.250043E-01  0.102686E-01   8.86992       3.00376       3.00197       2.86419       0.00000       0.00000       0.00000       2.86419    
  0.190412E-03   72.5782       2.93257       5.68364       2.90613       5.67272      0.264414E-01  0.109215E-01   8.57884       2.90613       2.90422       2.76850       0.00000       0.00000       0.00000       2.76850    
  0.208762E-03   69.7387       2.83914       5.49622       2.81118       5.48460      0.279582E-01  0.116155E-01   8.29578       2.81118       2.80914       2.67546       0.00000       0.00000       0.00000       2.67546    
  0.228880E-03   66.9918       2.74844       5.31409       2.71888       5.30174      0.295576E-01  0.123518E-01   8.02062       2.71888       2.71671       2.58504       0.00000       0.00000       0.00000       2.58504    
  0.250936E-03   64.3346       2.66040       5.13713       2.62916       5.12400      0.312445E-01  0.131324E-01   7.75316       2.62916       2.62684       2.49716       0.00000       0.00000       0.00000       2.49716    
  0.275119E-03   61.7645       2.57497       4.96520       2.54195       4.95123      0.330239E-01  0.139612E-01   7.49318       2.54195       2.53948       2.41176       0.00000       0.00000       0.00000       2.41176    
  0.301631E-03   59.2799       2.49211       4.79821       2.45721       4.78337      0.348988E-01  0.148403E-01   7.24058       2.45721       2.45458       2.32880       0.00000       0.00000       0.00000       2.32880    
  0.330699E-03   56.8777       2.41174       4.63602       2.37487       4.62025      0.368766E-01  0.157731E-01   6.99512       2.37487       2.37206       2.24819       0.00000       0.00000       0.00000       2.24819    
  0.362567E-03   54.5558       2.33383       4.47854       2.29487       4.46177      0.389612E-01  0.167626E-01   6.75664       2.29487       2.29187       2.16990       0.00000       0.00000       0.00000       2.16990    
