 First iteration    2400.7328214498320             1969   1.2192650185118497     
After minimisation    2400.73  1969     1.219

  Partial chi2s 
Dataset    1     59.69( +0.00)    35  LHCb 5TeV [1610.02230] dzero nor. in y          
Dataset    2     24.91( +0.00)    35  LHCb 5TeV [1610.02230] dch nor. in y            
Dataset    3     34.70( +0.00)    30  LHCb 5TeV [1610.02230] dstar nor. in y          
Dataset    4     29.83( +0.00)    29  LHCb 5TeV [1610.02230] ds nor. in y             
Dataset    5      6.23( +0.00)    10  ALICE 5TeV [1901.07979] dzero nor. in y         
Dataset    6      5.81( +0.00)     9  ALICE 5TeV [1901.07979] dch nor. in y           
Dataset    7      1.69( +0.00)     9  ALICE 5TeV [1901.07979] dstar nor. in y         
Dataset    8      2.46( +0.00)     4  ALICE 5TeV [1901.07979] ds nor. in y            
Dataset    9     15.39( +0.00)    30  LHCb 7TeV [1302.2864] dzero nor. in y           
Dataset   10     19.46( +0.00)    29  LHCb 7TeV [1302.2864] dch nor. in y             
Dataset   11     15.84( +0.00)    22  LHCb 7TeV [1302.2864] dstar nor. in y           
Dataset   12     14.21( +0.00)    20  LHCb 7TeV [1302.2864] ds nor. in y              
Dataset   13      5.02( +0.00)     8  ALICE 7TeV [1702.00766] dzero nor. in y         
Dataset   14      0.75( +0.00)     7  ALICE 7TeV [1702.00766] dch nor. in y           
Dataset   15      2.29( +0.00)     6  ALICE 7TeV [1702.00766] dstar nor. in y         
Dataset   16    110.51( +0.00)    60  LHCb 13TeV [1510.01707] dzero nor. in y         
Dataset   17     72.29( +0.00)    64  LHCb 13TeV [1510.01707] dch nor. in y           
Dataset   18     81.61( +0.00)    54  LHCb 13TeV [1510.01707] dstar nor. in y         
Dataset   19     69.48( +0.00)    55  LHCb 13TeV [1510.01707] ds nor. in y            
Dataset   20     51.73( +0.00)    76  LHCb 7TeV Bzero pT-y cross section              
Dataset   21    128.93( +0.00)   108  LHCb 7TeV Bch pT-y cross section                
Dataset   22     37.21( -0.00)    60  LHCb 7TeV Bs pT-y cross section                 
Dataset   23    440.37( -4.94)   377  HERA1+2 NCep 920                                
Dataset   24     67.88( -2.06)    70  HERA1+2 NCep 820                                
Dataset   25    223.32( -7.24)   254  HERA1+2 NCep 575                                
Dataset   26    223.14( -8.04)   204  HERA1+2 NCep 460                                
Dataset   27    227.35( -4.96)   159  HERA1+2 NCem                                    
Dataset   28     62.09( -0.91)    39  HERA1+2 CCep                                    
Dataset   29     49.47( -4.23)    42  HERA1+2 CCem                                    
Dataset   30     49.40( -0.75)    52  HERA c                                          
Dataset   31     17.72( +1.52)    27  HERA b                                          

 Correlated Chi2    281.54711404490672     
 Log penalty Chi2   -31.600780938119929     
 Systematic shifts          559
  
                                Name          Shift   +/-    Error          Type
    1  lhcb-5tev-dzero-pt1                    1.7328   +/-   0.6109        :N:M:D
    2  lhcb-5tev-dzero-pt2                    0.9346   +/-   0.6970        :N:M:D
    3  lhcb-5tev-dzero-pt3                    0.0970   +/-   0.5860        :N:M:D
    4  lhcb-5tev-dzero-pt4                    0.3454   +/-   0.6024        :N:M:D
    5  lhcb-5tev-dzero-pt5                    0.2944   +/-   0.5275        :N:M:D
    6  lhcb-5tev-dzero-pt6                    1.2482   +/-   0.4664        :N:M:D
    7  lhcb-5tev-dzero-pt7                    0.9114   +/-   0.5401        :N:M:D
    8  lhcb-5tev-dzero-pt8                    0.8031   +/-   0.4575        :N:M:D
    9  lhcb-5tev-dzero-pt9                    1.0118   +/-   0.3784        :N:M:D
   10  lhcb-5tev-dzero-pt10                  -1.5055   +/-   0.3771        :N:M:D
   11  lhcb-5tev-dch-pt1                     -0.7159   +/-   0.6991        :N:M:D
   12  lhcb-5tev-dch-pt2                      1.2458   +/-   0.4377        :N:M:D
   13  lhcb-5tev-dch-pt3                      1.0341   +/-   0.5209        :N:M:D
   14  lhcb-5tev-dch-pt4                      0.0985   +/-   0.8224        :N:M:D
   15  lhcb-5tev-dch-pt5                      0.7352   +/-   0.5593        :N:M:D
   16  lhcb-5tev-dch-pt6                      0.1228   +/-   0.6674        :N:M:D
   17  lhcb-5tev-dch-pt7                      2.1779   +/-   0.4789        :N:M:D
   18  lhcb-5tev-dch-pt8                      0.8498   +/-   0.5236        :N:M:D
   19  lhcb-5tev-dch-pt9                      0.4398   +/-   0.4673        :N:M:D
   20  lhcb-5tev-dch-pt10                     0.1868   +/-   0.4144        :N:M:D
   21  lhcb-5tev-dstar-pt1                    0.0000   +/-   1.0000        :N:M:D
   22  lhcb-5tev-dstar-pt2                    1.1296   +/-   0.5356        :N:M:D
   23  lhcb-5tev-dstar-pt3                    0.1774   +/-   0.4807        :N:M:D
   24  lhcb-5tev-dstar-pt4                    0.8223   +/-   0.4211        :N:M:D
   25  lhcb-5tev-dstar-pt5                    0.0054   +/-   0.4315        :N:M:D
   26  lhcb-5tev-dstar-pt6                   -0.1118   +/-   0.4122        :N:M:D
   27  lhcb-5tev-dstar-pt7                   -0.3959   +/-   0.4337        :N:M:D
   28  lhcb-5tev-dstar-pt8                    0.6004   +/-   0.4110        :N:M:D
   29  lhcb-5tev-dstar-pt9                    0.3386   +/-   0.4130        :N:M:D
   30  lhcb-5tev-dstar-pt10                   1.3751   +/-   0.2892        :N:M:D
   31  lhcb-5tev-ds-pt1                       0.0000   +/-   1.0000        :N:M:D
   32  lhcb-5tev-ds-pt2                       0.8068   +/-   0.5500        :N:M:D
   33  lhcb-5tev-ds-pt3                       1.2827   +/-   0.5375        :N:M:D
   34  lhcb-5tev-ds-pt4                      -0.6525   +/-   0.5417        :N:M:D
   35  lhcb-5tev-ds-pt5                       0.8759   +/-   0.4917        :N:M:D
   36  lhcb-5tev-ds-pt6                       3.1165   +/-   0.4233        :N:M:D
   37  lhcb-5tev-ds-pt7                      -0.7181   +/-   0.5542        :N:M:D
   38  lhcb-5tev-ds-pt8                      -0.4396   +/-   0.5509        :N:M:D
