 29
 19 -0.0006 -0.0002  0.0413 -0.0258  0.0569  0.0938  0.0332  0.2033  0.0848 -0.0803  0.0424 -0.0202  0.0352  0.2504  0.0674  0.0512  0.0192 -0.0744  1.0000 -0.0712 -0.0168 -0.0861 -0.2792  0.1149 -0.0646  0.0114  0.0069 -0.0667 -0.0365
 20  0.0220 -0.0041 -0.0983 -0.0172 -0.0616  0.1096 -0.0338  0.2475  0.0077  0.0149 -0.1038 -0.0498  0.0471  0.0140  0.0269  0.0424 -0.0306  0.0505 -0.0712  1.0000 -0.0305 -0.0033 -0.0937  0.1172  0.0158 -0.0202  0.0227 -0.0218  0.0186
 21  0.0019 -0.0009 -0.0086  0.0023 -0.0182  0.0171 -0.0168  0.0472  0.0015 -0.0008 -0.0164 -0.0257  0.0258 -0.0216  0.0094  0.0163 -0.0157  0.0275 -0.0168 -0.0305  1.0000  0.0068 -0.0452  0.0612 -0.0536  0.0413  0.0050 -0.0035  0.0133
 22 -0.0108  0.0027 -0.0295  0.0054  0.0109 -0.0779 -0.0410 -0.0292  0.0259 -0.0262 -0.0288  0.0382 -0.0379  0.1459  0.0098  0.0062  0.0194 -0.0526 -0.0861 -0.0033  0.0068  1.0000 -0.1780  0.0347  0.0926 -0.0376 -0.0111 -0.0060 -0.0041
 23  0.0529 -0.0474 -0.2039  0.1578 -0.1493 -0.3179 -0.0610 -0.0711  0.0385 -0.1046  0.1585 -0.0579  0.0240  0.3281  0.0350  0.0732 -0.0013 -0.0501 -0.2792 -0.0937 -0.0452 -0.1780  1.0000  0.3462 -0.0661  0.0031  0.0120  0.0186  0.0522
 24  0.0054 -0.0039  0.0048 -0.0176  0.0800  0.1455  0.1071 -0.1094  0.0060 -0.0069  0.1517  0.0480 -0.0622  0.0128 -0.0351 -0.0762  0.0592 -0.1044  0.1149  0.1172  0.0612  0.0347  0.3462  1.0000  0.1754 -0.2554 -0.0430  0.0003 -0.0558
 25  0.0385  0.0011  0.2445  0.0188  0.0673  0.0897  0.0518 -0.0085  0.0208 -0.0475  0.1907 -0.1287  0.1322 -0.1550  0.0507  0.0479 -0.0432  0.0730 -0.0646  0.0158 -0.0536  0.0926 -0.0661  0.1754  1.0000  0.3631 -0.0025 -0.0113  0.0192
 26  0.0136 -0.0306 -0.2729  0.0245 -0.0740  0.1651  0.0533  0.1011  0.0062 -0.0087  0.1056  0.0040 -0.0395  0.1506 -0.0223 -0.0402  0.0461 -0.1000  0.0114 -0.0202  0.0413 -0.0376  0.0031 -0.2554  0.3631  1.0000 -0.0193  0.0162 -0.0181
 27 -0.0024  0.0055  0.0057  0.0019  0.0339  0.0362 -0.0338 -0.0596  0.0159 -0.0146  0.0225  0.0021 -0.0133  0.0115  0.0037 -0.0086  0.0080 -0.0233  0.0069  0.0227  0.0050 -0.0111  0.0120 -0.0430 -0.0025 -0.0193  1.0000  0.0038  0.0083
 28 -0.0001  0.0018  0.0621 -0.0276  0.0616  0.0296  0.0607  0.0514  0.0529 -0.0451  0.0043  0.0159 -0.0006  0.0697  0.0153  0.0073  0.0134 -0.0302 -0.0667 -0.0218 -0.0035 -0.0060  0.0186  0.0003 -0.0113  0.0162  0.0038  1.0000 -0.0466
 29  0.0077 -0.0005  0.0637 -0.0200  0.0544  0.0059  0.0769  0.0081  0.0259 -0.0246  0.0382  0.0290 -0.0163  0.0660  0.0019 -0.0085  0.0236 -0.0444 -0.0365  0.0186  0.0133 -0.0041  0.0522 -0.0558  0.0192 -0.0181  0.0083 -0.0466  1.0000
