LHAPDF set=              HERAPDF20_NNLO_VAR
  22
    1  0.998633  0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000
    2  0.004804  0.994734 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000
    3 -0.001066  0.001310  0.999614  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000
    4  0.009905 -0.023305  0.002006  0.972727 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000
    5 -0.004871  0.004655 -0.004653  0.004849  0.983398  0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000
    6 -0.002354 -0.010610 -0.011803 -0.043344 -0.101531  0.776827  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000
    7  0.001436  0.001084  0.002870  0.006788  0.022559  0.105142  0.985627 -0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000
    8  0.000142  0.001110  0.000082  0.003484 -0.001014 -0.006699  0.001158  0.998886  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000
    9  0.009393 -0.028201  0.002708 -0.072955  0.019630  0.018320 -0.005490  0.017323  0.876441 -0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000
   10  0.007549 -0.019665  0.002084 -0.051869  0.015979  0.011916 -0.005379  0.010693 -0.222831  0.845620  0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000
   11  0.006033 -0.014970  0.000759 -0.035957 -0.008193 -0.092807  0.022577 -0.000201 -0.031873  0.025939  0.951816 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000
   12  0.000196 -0.006838  0.000392 -0.018335  0.001365  0.008341 -0.000609  0.008849 -0.080897 -0.002408 -0.079396  0.929065 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000
   13 -0.013250  0.029032 -0.002865  0.066584 -0.014813  0.032552 -0.007548 -0.002856  0.043729  0.042582  0.008351 -0.036498  0.907002  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000
   14 -0.005392  0.012021 -0.001102  0.028914 -0.009801 -0.002351  0.000493 -0.002700  0.026001  0.000483  0.014789  0.007260 -0.089324  0.959630  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000
   15  0.003561 -0.002572  0.001125 -0.002230  0.010241  0.025137 -0.008084 -0.003368  0.030507  0.032191  0.005232  0.016825  0.004452 -0.003688  0.912830 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000
   16  0.002679 -0.002273  0.001070 -0.003262  0.012329  0.040154 -0.011233 -0.000792  0.010533  0.025915  0.001129  0.000284  0.016916  0.034990 -0.075049  0.964323  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000
   17 -0.004223  0.001309 -0.000928  0.002165 -0.004749  0.019308 -0.000490  0.008144  0.011224  0.168501 -0.097064 -0.169966 -0.049099  0.017852  0.006121 -0.014125  0.818164 -0.000000 -0.000000 -0.000000 -0.000000  0.000000
   18  0.000521  0.001030  0.000791  0.004146  0.002642  0.009505 -0.003695 -0.001920  0.012491  0.012251 -0.003702 -0.000365 -0.018618 -0.014439 -0.004364  0.002850 -0.003490  0.997047 -0.000000 -0.000000 -0.000000 -0.000000
   19  0.005873 -0.010237  0.000546 -0.024081 -0.002428 -0.064081  0.014221 -0.003980 -0.017276 -0.091467  0.026437  0.082562  0.069231  0.002502 -0.010190  0.012013  0.201315  0.005242  0.923893  0.000000  0.000000 -0.000000
   20 -0.003025  0.010959 -0.000302  0.027696 -0.009477 -0.024255  0.003360 -0.007708  0.028966 -0.037049  0.021239  0.042637 -0.099157 -0.096914 -0.008613  0.041180  0.123564 -0.020003 -0.066066  0.910660 -0.000000  0.000000
   21  0.004757 -0.014620  0.000399 -0.036532  0.007395 -0.000674  0.002302  0.006910 -0.050034 -0.036125  0.004175  0.002577  0.123143  0.078355  0.013754 -0.015055  0.002000  0.021571 -0.028802  0.116954  0.933941 -0.000000
   22 -0.010041  0.019473 -0.006309  0.032097 -0.031674 -0.099567  0.027137 -0.002025 -0.037313 -0.126890  0.040219  0.051621 -0.074989 -0.013023  0.026874  0.000593  0.195117  0.009484 -0.091935 -0.107064  0.054442  0.797962
