  0.100000E+04  0.130000E-01  0.760110E+00  0.328799E+00  0.120579E+00 -0.988627E-01 -0.899885E-01  0.111409E+00  0.797600E-01 -0.584113E-01 -0.182090E+00  0.194822E+00  0.230479E+00 -0.210408E+00  0.960389E-01 -0.744124E-01 -0.115295E+00  0.135401E+00 -0.101533E+00  0.714792E-01  0.202674E-01 -0.944308E-02 -0.279265E-01  0.466905E-01 -0.549269E+00  0.499525E+00 -0.698380E-01  0.825984E-01 -0.168904E+00  0.496805E-01 -0.170478E+00  0.188821E+00  0.760460E+00 -0.961558E+00  0.887771E+00 -0.636705E+00 -0.571808E-01 -0.397012E+00 -0.155756E+00  0.295096E+00 -0.418901E+00 -0.117573E+00 -0.668075E+00  0.668075E+00  0.552487E+00 -0.552487E+00  0.167158E+00 -0.167158E+00
  0.100000E+04  0.320000E-01  0.308790E+00  0.135711E+00  0.108532E+00 -0.100373E+00 -0.167676E+00  0.175641E+00  0.491350E-01 -0.412999E-01 -0.322836E+00  0.322907E+00  0.201575E+00 -0.193791E+00  0.180326E+00 -0.177576E+00 -0.872413E-01  0.916005E-01 -0.796608E-01 -0.216788E-02 -0.880821E-01  0.908454E-01 -0.710865E-01  0.619908E-01 -0.277380E+00  0.254851E+00  0.273416E-01  0.198292E-02  0.487883E+00 -0.538469E+00  0.265082E+00 -0.324523E+00 -0.321443E+00  0.370237E+00 -0.355757E+00  0.249390E+00  0.389828E+00 -0.664063E-02 -0.876652E-01 -0.198930E-01  0.532141E-01  0.608750E+00  0.152369E+00 -0.152369E+00 -0.214309E+00  0.214309E+00  0.613475E+00 -0.613475E+00
  0.100000E+04  0.800000E-01  0.123520E+00  0.415300E-01  0.589569E-01 -0.848097E-01 -0.176433E+00  0.150502E+00  0.417957E-02 -0.302359E-01 -0.406600E+00  0.375417E+00  0.645155E-01 -0.904301E-01 -0.235250E+00  0.185821E+00  0.292369E-01 -0.590503E-01 -0.134438E-01 -0.739579E-01 -0.601375E+00  0.574164E+00 -0.745376E+00  0.676795E+00 -0.853364E-01  0.855378E-01  0.890715E-01 -0.215662E-01  0.966978E+00 -0.834275E+00  0.363245E+00 -0.583456E+00 -0.127821E-01 -0.384193E+00  0.359058E-01 -0.551147E-01  0.124995E+01  0.189549E+00 -0.242658E-01 -0.258962E+00  0.267518E+00  0.146633E+01  0.403542E+00 -0.403542E+00 -0.813820E+00  0.813820E+00  0.321552E-01 -0.321552E-01
  0.100000E+04  0.130000E+00  0.760110E-01  0.200152E-01  0.258656E-01 -0.654095E-01 -0.145126E+00  0.105572E+00 -0.237784E-01 -0.158672E-01 -0.364754E+00  0.321959E+00 -0.998897E-01  0.603231E-01 -0.886533E+00  0.819279E+00  0.189677E+00 -0.232398E+00 -0.188688E-01 -0.567128E-01 -0.810770E+00  0.772416E+00 -0.125384E+01  0.116603E+01 -0.126944E+00  0.159525E+00  0.141554E+00 -0.258329E-01  0.711296E+00 -0.402879E+00  0.956962E-02 -0.311041E+00  0.244853E+00 -0.738824E+00  0.366032E+00 -0.249957E+00  0.176347E+01 -0.323081E+00  0.176113E-02 -0.187343E+00 -0.189502E+00  0.169876E+01 -0.239876E+00  0.239876E+00 -0.397674E+00  0.397674E+00 -0.112932E+01  0.112932E+01
  0.100000E+04  0.250000E+00  0.395260E-01  0.577501E-02  0.119625E-01 -0.167584E-01 -0.690236E-01  0.642325E-01 -0.420748E-01  0.372516E-01 -0.214971E+00  0.209194E+00 -0.401995E+00  0.397947E+00 -0.221878E+01  0.221329E+01  0.567487E+00 -0.572467E+00 -0.834744E-01  0.676636E-01 -0.295298E-01  0.340156E-01 -0.601437E+00  0.510385E+00 -0.381561E+00  0.519897E+00  0.387373E+00 -0.163048E+00  0.148787E+00  0.315047E+00 -0.535119E+00  0.266419E+00  0.171660E+00  0.359643E+00  0.320594E+00 -0.129224E+00  0.134291E+01 -0.101480E+01  0.186567E-01  0.786747E-01 -0.995230E+00  0.124434E+01 -0.123661E+01  0.123661E+01  0.609442E+00 -0.609442E+00 -0.175389E+01  0.175389E+01
  0.150000E+04  0.320000E-01  0.463190E+00  0.985869E-01  0.108437E+00 -0.950651E-01 -0.165499E+00  0.178689E+00  0.556639E-01 -0.426351E-01 -0.308576E+00  0.314239E+00  0.190455E+00 -0.177112E+00  0.158823E+00 -0.149285E+00 -0.811033E-01  0.905397E-01 -0.828021E-01 -0.636306E-05 -0.102183E+00  0.110984E+00 -0.235177E-01  0.255529E-01 -0.411364E+00  0.393836E+00 -0.159165E+00  0.191036E+00  0.247638E+00 -0.316737E+00  0.429453E-01 -0.127378E+00 -0.183137E-01  0.126807E-01  0.985610E-02  0.182525E-01 -0.746930E-01  0.688953E-01 -0.102903E+00  0.788196E-01 -0.399409E-01  0.139470E+00 -0.496112E-01  0.496112E-01  0.476796E-01 -0.476796E-01  0.920013E+00 -0.920013E+00
  0.150000E+04  0.800000E-01  0.185280E+00  0.330940E-01  0.593477E-01 -0.835843E-01 -0.178375E+00  0.154064E+00  0.617834E-02 -0.306150E-01 -0.405692E+00  0.376245E+00  0.607670E-01 -0.848098E-01 -0.230241E+00  0.183924E+00  0.296507E-01 -0.578676E-01 -0.104914E-01 -0.785443E-01 -0.606594E+00  0.581878E+00 -0.673816E+00  0.610323E+00 -0.152771E+00  0.158332E+00 -0.348337E-01  0.104470E+00  0.867415E+00 -0.750810E+00  0.287991E+00 -0.540416E+00 -0.775070E-02 -0.345825E+00  0.462169E-01 -0.449101E-01  0.916491E+00  0.321979E+00 -0.294042E-01 -0.227310E+00  0.294776E+00  0.118473E+01  0.416289E+00 -0.416289E+00 -0.736845E+00  0.736845E+00  0.261359E+00 -0.261359E+00
  0.150000E+04  0.130000E+00  0.114020E+00  0.163291E-01  0.257547E-01 -0.651666E-01 -0.147050E+00  0.107610E+00 -0.233298E-01 -0.161886E-01 -0.366010E+00  0.323420E+00 -0.102578E+00  0.633301E-01 -0.882931E+00  0.816943E+00  0.189972E+00 -0.232561E+00 -0.155386E-01 -0.616185E-01 -0.812919E+00  0.775610E+00 -0.118769E+01  0.110185E+01 -0.168654E+00  0.206840E+00  0.526943E-01  0.654706E-01  0.657735E+00 -0.363070E+00 -0.150179E-01 -0.317317E+00  0.221441E+00 -0.671542E+00  0.338915E+00 -0.222549E+00  0.151345E+01 -0.199277E+00 -0.181918E-04 -0.177384E+00 -0.134507E+00  0.149877E+01 -0.180610E+00  0.180610E+00 -0.381512E+00  0.381512E+00 -0.976734E+00  0.976734E+00
  0.150000E+04  0.250000E+00  0.592890E-01  0.477333E-02  0.117891E-01 -0.166982E-01 -0.697938E-01  0.648983E-01 -0.423036E-01  0.373902E-01 -0.215726E+00  0.209847E+00 -0.404378E+00  0.400343E+00 -0.222289E+01  0.221826E+01  0.569883E+00 -0.574960E+00 -0.816345E-01  0.652546E-01 -0.122860E-01  0.182872E-01 -0.528959E+00  0.439657E+00 -0.399218E+00  0.543810E+00  0.346036E+00 -0.118227E+00  0.141810E+00  0.312434E+00 -0.515237E+00  0.230206E+00  0.156468E+00  0.378448E+00  0.299998E+00 -0.115625E+00  0.118966E+01 -0.913406E+00  0.188295E-01  0.729607E-01 -0.927496E+00  0.113631E+01 -0.115275E+01  0.115275E+01  0.577588E+00 -0.577588E+00 -0.165770E+01  0.165770E+01
  0.150000E+04  0.400000E+00  0.370550E-01  0.115453E-02  0.578798E-01  0.563275E-01  0.177498E-01  0.964650E-01 -0.102360E-01  0.124460E+00 -0.712507E-01  0.185239E+00 -0.609829E+00  0.726683E+00 -0.331159E+01  0.348065E+01  0.974282E+00 -0.855427E+00 -0.105351E+00  0.216626E+00  0.248703E+01 -0.227967E+01  0.327978E+01 -0.315689E+01 -0.716478E+00  0.100903E+01  0.946903E+00 -0.594705E+00  0.136028E+01 -0.954200E+00  0.189477E+00 -0.192618E+00  0.508990E-01  0.180773E+01  0.235067E+00 -0.531260E-01 -0.138878E+01  0.122212E+01 -0.270088E-01 -0.312055E-02  0.312997E+00  0.468002E+00  0.713248E+00 -0.713248E+00 -0.480377E+00  0.480377E+00  0.269479E+01 -0.269479E+01
  0.200000E+04  0.320000E-01  0.617590E+00  0.728396E-01  0.110979E+00 -0.914642E-01 -0.165099E+00  0.184446E+00  0.625856E-01 -0.433839E-01 -0.301428E+00  0.313423E+00  0.184904E+00 -0.165122E+00  0.138705E+00 -0.121215E+00 -0.751036E-01  0.906167E-01 -0.862950E-01  0.358968E-02 -0.115612E+00  0.131382E+00  0.350879E-01 -0.204878E-01 -0.561464E+00  0.549552E+00 -0.360929E+00  0.395833E+00 -0.213002E-02 -0.880219E-01 -0.191643E+00  0.791373E-01  0.294912E+00 -0.349612E+00  0.388949E+00 -0.218967E+00 -0.577034E+00  0.157690E+00 -0.119477E+00  0.183581E+00 -0.140653E+00 -0.358131E+00 -0.262395E+00  0.262395E+00  0.327659E+00 -0.327659E+00  0.126638E+01 -0.126638E+01
  0.200000E+04  0.800000E-01  0.247040E+00  0.265160E-01  0.609265E-01 -0.833165E-01 -0.181595E+00  0.159137E+00  0.840769E-02 -0.310020E-01 -0.409871E+00  0.382263E+00  0.613585E-01 -0.833513E-01 -0.219136E+00  0.176193E+00  0.284153E-01 -0.548134E-01 -0.751116E-02 -0.829446E-01 -0.613718E+00  0.591685E+00 -0.592939E+00  0.534877E+00 -0.231330E+00  0.242428E+00 -0.168792E+00  0.240635E+00  0.772955E+00 -0.675376E+00  0.215170E+00 -0.504318E+00 -0.839007E-02 -0.295163E+00  0.506232E-01 -0.292746E-01  0.558163E+00  0.476517E+00 -0.355288E-01 -0.195923E+00  0.330530E+00  0.893603E+00  0.442118E+00 -0.442118E+00 -0.662702E+00  0.662702E+00  0.522047E+00 -0.522047E+00
  0.200000E+04  0.130000E+00  0.152020E+00  0.134407E-01  0.261367E-01 -0.656455E-01 -0.149844E+00  0.110333E+00 -0.228353E-01 -0.167495E-01 -0.370902E+00  0.328230E+00 -0.101876E+00  0.626805E-01 -0.873374E+00  0.808317E+00  0.188310E+00 -0.230947E+00 -0.123737E-01 -0.664643E-01 -0.820313E+00  0.783793E+00 -0.112199E+01  0.103800E+01 -0.217523E+00  0.261054E+00 -0.397432E-01  0.160235E+00  0.613345E+00 -0.334080E+00 -0.330939E-01 -0.333633E+00  0.195159E+00 -0.602394E+00  0.308528E+00 -0.193117E+00  0.126110E+01 -0.636662E-01 -0.251440E-02 -0.169499E+00 -0.714697E-01  0.130596E+01 -0.108982E+00  0.108982E+00 -0.372523E+00  0.372523E+00 -0.815247E+00  0.815247E+00
  0.200000E+04  0.250000E+00  0.790510E-01  0.400289E-02  0.114659E-01 -0.172002E-01 -0.711464E-01  0.654637E-01 -0.427167E-01  0.370078E-01 -0.218195E+00  0.211507E+00 -0.405117E+00  0.400330E+00 -0.222275E+01  0.221793E+01  0.570275E+00 -0.576090E+00 -0.803170E-01  0.627394E-01 -0.638187E-02  0.128808E-01 -0.473741E+00  0.385225E+00 -0.421039E+00  0.570864E+00  0.303725E+00 -0.729979E-01  0.135098E+00  0.309596E+00 -0.494675E+00  0.190831E+00  0.141425E+00  0.387281E+00  0.279167E+00 -0.102429E+00  0.105355E+01 -0.822657E+00  0.186785E-01  0.671719E-01 -0.863668E+00  0.104083E+01 -0.107362E+01  0.107362E+01  0.549636E+00 -0.549636E+00 -0.158394E+01  0.158394E+01
  0.300000E+04  0.320000E-01  0.926380E+00  0.453699E-01  0.119199E+00 -0.893241E-01 -0.167896E+00  0.197629E+00  0.730921E-01 -0.435156E-01 -0.305242E+00  0.327520E+00  0.187323E+00 -0.156868E+00  0.110819E+00 -0.800995E-01 -0.664813E-01  0.922575E-01 -0.918147E-01  0.113413E-01 -0.136565E+00  0.163852E+00  0.138554E+00 -0.103615E+00 -0.809130E+00  0.806487E+00 -0.680567E+00  0.720960E+00 -0.374733E+00  0.249886E+00 -0.550763E+00  0.390445E+00  0.763979E+00 -0.879755E+00  0.959433E+00 -0.571555E+00 -0.136981E+01  0.316931E+00 -0.145855E+00  0.344374E+00 -0.296853E+00 -0.112187E+01 -0.584001E+00  0.584001E+00  0.759967E+00 -0.759967E+00  0.184097E+01 -0.184097E+01
  0.300000E+04  0.800000E-01  0.370550E+00  0.172729E-01  0.664150E-01 -0.844269E-01 -0.190979E+00  0.172904E+00  0.138356E-01 -0.320547E-01 -0.427747E+00  0.404411E+00  0.703606E-01 -0.875513E-01 -0.183601E+00  0.148516E+00  0.226383E-01 -0.447096E-01 -0.968037E-03 -0.921929E-01 -0.632957E+00  0.617201E+00 -0.399867E+00  0.354276E+00 -0.423269E+00  0.446838E+00 -0.479597E+00  0.556447E+00  0.575635E+00 -0.525004E+00  0.608803E-01 -0.438424E+00 -0.201203E-01 -0.162624E+00  0.493273E-01  0.147132E-01 -0.269348E+00  0.853513E+00 -0.508198E-01 -0.127753E+00  0.424618E+00  0.240404E+00  0.522782E+00 -0.522782E+00 -0.505701E+00  0.505701E+00  0.114697E+01 -0.114697E+01
  0.300000E+04  0.130000E+00  0.228030E+00  0.928244E-02  0.277785E-01 -0.678649E-01 -0.157346E+00  0.117241E+00 -0.216380E-01 -0.185499E-01 -0.387281E+00  0.343943E+00 -0.947687E-01  0.552437E-01 -0.842535E+00  0.778786E+00  0.181248E+00 -0.224503E+00 -0.578923E-02 -0.768482E-01 -0.845301E+00  0.810072E+00 -0.982042E+00  0.901677E+00 -0.334482E+00  0.389018E+00 -0.244681E+00  0.369865E+00  0.532698E+00 -0.289480E+00 -0.609310E-01 -0.385767E+00  0.133833E+00 -0.451580E+00  0.237622E+00 -0.126481E+00  0.714441E+00  0.247082E+00 -0.920952E-02 -0.155908E+00  0.778602E-01  0.902656E+00  0.657902E-01 -0.657902E-01 -0.365108E+00  0.365108E+00 -0.454130E+00  0.454130E+00
  0.300000E+04  0.250000E+00  0.118580E+00  0.289605E-02  0.107430E-01 -0.188552E-01 -0.746823E-01  0.666075E-01 -0.436909E-01  0.355738E-01 -0.225819E+00  0.216748E+00 -0.403807E+00  0.396745E+00 -0.221538E+01  0.220902E+01  0.568067E+00 -0.576242E+00 -0.781084E-01  0.573879E-01 -0.115552E-01  0.180724E-01 -0.385404E+00  0.297544E+00 -0.472376E+00  0.632190E+00  0.213634E+00  0.228644E-01  0.120873E+00  0.304172E+00 -0.450544E+00  0.104119E+00  0.110394E+00  0.389241E+00  0.235270E+00 -0.753610E-01  0.795170E+00 -0.649848E+00  0.179224E-01  0.549727E-01 -0.736090E+00  0.859721E+00 -0.915902E+00  0.915902E+00  0.497434E+00 -0.497434E+00 -0.146486E+01  0.146486E+01
  0.300000E+04  0.400000E+00  0.741110E-01  0.711283E-03  0.576679E-01  0.559059E-01  0.164198E-01  0.971660E-01 -0.108190E-01  0.124411E+00 -0.744263E-01  0.187782E+00 -0.611071E+00  0.727393E+00 -0.331722E+01  0.348692E+01  0.977790E+00 -0.859434E+00 -0.103952E+00  0.214325E+00  0.253803E+01 -0.232390E+01  0.344530E+01 -0.330675E+01 -0.751882E+00  0.105824E+01  0.899527E+00 -0.537417E+00  0.140661E+01 -0.101070E+01  0.288542E+00 -0.302410E+00  0.442100E-01  0.145171E+01  0.217603E+00 -0.500908E-01 -0.162082E+01  0.143295E+01 -0.274776E-01 -0.286188E-01  0.489963E+00  0.340973E+00  0.942900E+00 -0.942900E+00 -0.590255E+00  0.590255E+00  0.288803E+01 -0.288803E+01
  0.500000E+04  0.800000E-01  0.617590E+00  0.780266E-02  0.847495E-01 -0.910586E-01 -0.219821E+00  0.213429E+00  0.287699E-01 -0.352861E-01 -0.492816E+00  0.480480E+00  0.110678E+00 -0.115268E+00 -0.675543E-01  0.530090E-01  0.548848E-03 -0.110621E-01  0.152451E-01 -0.114618E+00 -0.691247E+00  0.691989E+00  0.121839E+00 -0.134875E+00 -0.954956E+00  0.101059E+01 -0.130300E+01  0.139273E+01  0.102408E+00 -0.182604E+00 -0.313195E+00 -0.306817E+00 -0.750685E-01  0.221683E+00  0.185916E-01  0.149058E+00 -0.245109E+01  0.189258E+01 -0.938692E-01  0.421518E-01  0.700579E+00 -0.143819E+01  0.785249E+00 -0.785249E+00 -0.124284E+00  0.124284E+00  0.284128E+01 -0.284128E+01
  0.500000E+04  0.130000E+00  0.380050E+00  0.466089E-02  0.336183E-01 -0.760392E-01 -0.179376E+00  0.136942E+00 -0.182535E-01 -0.242760E-01 -0.440852E+00  0.394798E+00 -0.647945E-01  0.234722E-01 -0.741311E+00  0.679390E+00  0.155601E+00 -0.201217E+00  0.101699E-01 -0.103012E+00 -0.929105E+00  0.896116E+00 -0.635222E+00  0.563337E+00 -0.654178E+00  0.735214E+00 -0.773143E+00  0.909536E+00  0.362181E+00 -0.215909E+00 -0.105593E+00 -0.555189E+00 -0.305041E-01 -0.709690E-01  0.470530E-01  0.480359E-01 -0.665984E+00  0.106797E+01 -0.286935E-01 -0.129444E+00  0.484159E+00 -0.853967E-01  0.551286E+00 -0.551286E+00 -0.372971E+00  0.372971E+00  0.479393E+00 -0.479393E+00
  0.500000E+04  0.250000E+00  0.197630E+00  0.162968E-02  0.867986E-02 -0.243686E-01 -0.844899E-01  0.687875E-01 -0.464957E-01  0.307596E-01 -0.248279E+00  0.231575E+00 -0.395752E+00  0.381265E+00 -0.218414E+01  0.217124E+01  0.556496E+00 -0.572230E+00 -0.741968E-01  0.444084E-01 -0.603358E-01  0.636392E-01 -0.238173E+00  0.148862E+00 -0.601553E+00  0.781411E+00  0.203734E-02  0.246224E+00  0.857160E-01  0.294340E+00 -0.347718E+00 -0.104017E+00  0.396408E-01  0.357118E+00  0.133362E+00 -0.144312E-01  0.252590E+00 -0.287069E+00  0.150977E-01  0.267537E-01 -0.455028E+00  0.477898E+00 -0.569439E+00  0.569439E+00  0.390036E+00 -0.390036E+00 -0.126375E+01  0.126375E+01
