   5.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   4.43540      0.906234       1.39203      0.901088       1.39071      0.514636E-02  0.131901E-02   2.29180      0.780243      0.779966      0.610828      0.120845       0.00000       0.00000      0.610743    
  0.109648E-03   4.55621      0.895578       1.37373      0.890078       1.37231      0.549961E-02  0.141418E-02   2.26239      0.770066      0.769766      0.602635      0.120012       0.00000       0.00000      0.602548    
  0.120226E-03   4.66202      0.884905       1.35545      0.879012       1.35393      0.589321E-02  0.152165E-02   2.23294      0.759913      0.759587      0.594431      0.119099       0.00000       0.00000      0.594343    
  0.131825E-03   4.76200      0.874238       1.33719      0.867932       1.33556      0.630549E-02  0.163492E-02   2.20349      0.749775      0.749422      0.586227      0.118157       0.00000       0.00000      0.586137    
  0.144543E-03   4.85361      0.863578       1.31897      0.856834       1.31721      0.674450E-02  0.175653E-02   2.17404      0.739660      0.739278      0.578024      0.117173       0.00000       0.00000      0.577933    
  0.158489E-03   4.93438      0.852951       1.30080      0.845726       1.29891      0.722479E-02  0.189125E-02   2.14464      0.729586      0.729171      0.569832      0.116140       0.00000       0.00000      0.569740    
  0.173779E-03   5.00997      0.842346       1.28267      0.834619       1.28064      0.772679E-02  0.203297E-02   2.11526      0.719534      0.719084      0.561648      0.115086       0.00000       0.00000      0.561555    
  0.190545E-03   5.07580      0.831793       1.26462      0.823520       1.26243      0.827306E-02  0.218909E-02   2.08595      0.709529      0.709042      0.553484      0.113991       0.00000       0.00000      0.553389    
  0.208928E-03   5.13437      0.821296       1.24664      0.812438       1.24428      0.885850E-02  0.235824E-02   2.05672      0.699567      0.699039      0.545341      0.112871       0.00000       0.00000      0.545245    
  0.229085E-03   5.18825      0.810837       1.22871      0.801367       1.22618      0.946956E-02  0.253593E-02   2.02755      0.689634      0.689063      0.537212      0.111733       0.00000       0.00000      0.537116    
  0.251186E-03   5.23145      0.800489       1.21092      0.790340       1.20819      0.101494E-01  0.273705E-02   1.99853      0.679777      0.679158      0.529126      0.110563       0.00000       0.00000      0.529029    
  0.275420E-03   5.27030      0.790200       1.19320      0.779337       1.19025      0.108628E-01  0.294988E-02   1.96959      0.669957      0.669286      0.521062      0.109380       0.00000       0.00000      0.520965    
  0.301992E-03   5.30328      0.779989       1.17557      0.768368       1.17239      0.116213E-01  0.317843E-02   1.94076      0.660186      0.659460      0.513028      0.108182       0.00000       0.00000      0.512931    
  0.331127E-03   5.32834      0.769911       1.15808      0.757458       1.15465      0.124525E-01  0.343299E-02   1.91211      0.650491      0.649705      0.505043      0.106967       0.00000       0.00000      0.504946    
  0.363073E-03   5.34971      0.759901       1.14067      0.746579       1.13697      0.133215E-01  0.370125E-02   1.88355      0.640836      0.639986      0.497083      0.105744       0.00000       0.00000      0.496986    
  0.398101E-03   5.36424      0.750029       1.12341      0.735764       1.11941      0.142655E-01  0.399702E-02   1.85518      0.631255      0.630335      0.489173      0.104509       0.00000       0.00000      0.489076    
  0.436509E-03   5.37349      0.740286       1.10627      0.725007       1.10196      0.152789E-01  0.431888E-02   1.82696      0.621740      0.620744      0.481307      0.103267       0.00000       0.00000      0.481211    
  0.478622E-03   5.37942      0.730624       1.08922      0.714287       1.08457      0.163368E-01  0.465750E-02   1.79885      0.612267      0.611191      0.473470      0.102020       0.00000       0.00000      0.473375    
  0.524798E-03   5.37793      0.721174       1.07238      0.703663       1.06734      0.175116E-01  0.504124E-02   1.77100      0.602896      0.601730      0.465704      0.100767       0.00000       0.00000      0.465610    
  0.575429E-03   5.37326      0.711832       1.05564      0.693085       1.05019      0.187463E-01  0.544873E-02   1.74328      0.593573      0.592313      0.457972      0.995122E-01   0.00000       0.00000      0.457880    
