After minimisation      29.71    -3    -9.904

  Partial chi2s 
Dataset    1     11.36( +0.75)    11  ATLAS W+ lepton rapidity 2011                   

 Correlated Chi2    17.593495821781911     
 Log penalty Chi2   0.75370306592582126     
 Systematic shifts          132
  
                                Name          Shift   +/-    Error          Type
   89  sysATLAS1089                           0.0301   +/-   0.9999        :N:M:D
   90  sysATLAS1090                           0.0107   +/-   1.0000        :N:M:D
   91  sysATLAS1091                           0.0000   +/-   1.0000        :N:M:D
   92  sysATLAS1092                           0.0000   +/-   1.0000        :N:M:D
   93  sysATLAS1093                           0.0000   +/-   1.0000        :N:M:D
   94  sysATLAS1094                           0.0000   +/-   1.0000        :N:M:D
   95  sysATLAS1095                           0.0000   +/-   1.0000        :N:M:D
   96  sysATLAS1096                           0.0000   +/-   1.0000        :N:M:D
   97  sysATLAS1097                           0.0000   +/-   1.0000        :N:M:D
   98  sysATLAS1098                           0.0000   +/-   1.0000        :N:M:D
   99  sysATLAS1099                           0.0851   +/-   0.9606        :N:M:D
  100  sysATLAS1100                          -0.1583   +/-   0.9954        :N:M:D
  101  sysATLAS1101                          -0.1693   +/-   0.9930        :N:M:D
  102  sysATLAS1102                          -0.2530   +/-   0.9959        :N:M:D
  103  sysATLAS1103                           0.1229   +/-   0.9914        :N:M:D
  104  sysATLAS1104                          -0.1181   +/-   0.9926        :N:M:D
  105  sysATLAS1105                          -0.0946   +/-   0.9882        :N:M:D
  106  sysATLAS1106                          -0.0661   +/-   0.9772        :N:M:D
  107  sysATLAS1107                          -0.6370   +/-   0.9854        :N:M:D
  108  sysATLAS1108                          -0.2979   +/-   0.9938        :N:M:D
  109  sysATLAS1109                           0.1151   +/-   0.9930        :N:M:D
  110  sysATLAS1110                           0.0353   +/-   0.9891        :N:M:D
  111  sysATLAS1111                           0.0233   +/-   0.9970        :N:M:D
  112  sysATLAS1112                          -0.0839   +/-   0.9926        :N:M:D
  113  sysATLAS1113                           0.2165   +/-   0.9918        :N:M:D
  114  sysATLAS1114                           0.4611   +/-   0.9917        :N:M:D
  115  sysATLAS1115                           0.4847   +/-   0.9915        :N:M:D
  116  sysATLAS1116                           0.4083   +/-   0.9825        :N:M:D
  117  sysATLAS1117                           0.3808   +/-   0.9733        :N:M:D
  118  sysATLAS1118                          -0.0272   +/-   0.9954        :N:M:D
  119  sysATLAS1119                           0.1197   +/-   0.9954        :N:M:D
  120  sysATLAS1120                           0.4976   +/-   0.9460        :N:M:D
  121  sysATLAS1121                           0.0418   +/-   0.9943        :N:M:D
  122  sysATLAS1122                           0.0537   +/-   0.9926        :N:M:D
  123  sysATLAS1123                           0.1753   +/-   0.9717        :N:M:D
  124  sysATLAS1124                          -0.4406   +/-   0.9651        :N:M:D
  125  sysATLAS1125                           1.0791   +/-   0.9598        :N:M:D
  126  sysATLAS1126                           0.0400   +/-   0.9997        :N:M:D
  127  sysATLAS1127                          -0.6234   +/-   0.8260        :N:M:D
  128  sysATLAS1128                           0.4502   +/-   0.9918        :N:M:D
  129  sysATLAS1129                          -1.7308   +/-   0.9156        :N:M:D
  130  sysATLAS1130                          -0.7968   +/-   0.9116        :N:M:D
  131  AtlasLumi2011                          1.5376   +/-   0.7454        :N:M:D
  132  alphas                                -0.2797   +/-   0.5458        :N:M:T
