           1
     8090469
 BELLE2020                                                                       
Plot1@Experiment:BELLE20@ExtraLabel:e^{+}e^{-} #rightarrow  #gamma/Z #rightarrow #pi^{#pm}X @XTitle: Z @YTitle:  d#sigma/dz @Title:Q^{2} = 111.9364 @Ylog @Ymin:0.01 @Ymax:120
 x           Q2          cosTheta       data      +- uncor     +- tot     th orig         th mod   therr+         therr-     pull    iset       iplot
 0.23750E+00 0.11194E+03 0.62950E+00 0.37652E+01 0.17500E+00 0.17500E+00 0.37652E+01 0.37652E+01 0.00000E+00 0.00000E+00 -.19982E-03      8090469   1/0.23750E+00
 0.26250E+00 0.11194E+03 -.82983E+00 0.35348E+01 0.11649E+00 0.11649E+00 0.35348E+01 0.35348E+01 0.00000E+00 0.00000E+00 -.25939E-03      8090469   1/0.26250E+00
 0.26250E+00 0.11194E+03 -.56658E+00 0.28114E+01 0.10389E+00 0.10389E+00 0.28114E+01 0.28114E+01 0.00000E+00 0.00000E+00 0.40598E-03      8090469   1/0.26250E+00
 0.26250E+00 0.11194E+03 -.24946E+00 0.23021E+01 0.94010E-01 0.94011E-01 0.23021E+01 0.23021E+01 0.00000E+00 0.00000E+00 0.47406E-03      8090469   1/0.26250E+00
 0.26250E+00 0.11194E+03 0.13993E+00 0.22181E+01 0.92281E-01 0.92281E-01 0.22181E+01 0.22181E+01 0.00000E+00 0.00000E+00 -.18914E-03      8090469   1/0.26250E+00
 0.26250E+00 0.11194E+03 0.62950E+00 0.29595E+01 0.10659E+00 0.10659E+00 0.29595E+01 0.29595E+01 0.00000E+00 0.00000E+00 0.28526E-03      8090469   1/0.26250E+00
 0.28750E+00 0.11194E+03 -.82983E+00 0.28018E+01 0.88607E-01 0.88608E-01 0.28018E+01 0.28018E+01 0.00000E+00 0.00000E+00 0.51463E-03      8090469   1/0.28750E+00
 0.28750E+00 0.11194E+03 -.56658E+00 0.22268E+01 0.78993E-01 0.78994E-01 0.22268E+01 0.22268E+01 0.00000E+00 0.00000E+00 0.55300E-03      8090469   1/0.28750E+00
 0.28750E+00 0.11194E+03 -.24946E+00 0.18220E+01 0.71455E-01 0.71455E-01 0.18220E+01 0.18220E+01 0.00000E+00 0.00000E+00 0.34581E-03      8090469   1/0.28750E+00
 0.28750E+00 0.11194E+03 0.13993E+00 0.17553E+01 0.70133E-01 0.70134E-01 0.17553E+01 0.17553E+01 0.00000E+00 0.00000E+00 0.52121E-03      8090469   1/0.28750E+00
 0.28750E+00 0.11194E+03 0.62950E+00 0.23445E+01 0.81055E-01 0.81055E-01 0.23445E+01 0.23445E+01 0.00000E+00 0.00000E+00 0.34651E-03      8090469   1/0.28750E+00
 0.31250E+00 0.11194E+03 -.82983E+00 0.22343E+01 0.69792E-01 0.69792E-01 0.22343E+01 0.22343E+01 0.00000E+00 0.00000E+00 0.21554E-03      8090469   1/0.31250E+00
 0.31250E+00 0.11194E+03 -.56658E+00 0.17746E+01 0.62199E-01 0.62199E-01 0.17746E+01 0.17746E+01 0.00000E+00 0.00000E+00 -.71444E-04      8090469   1/0.31250E+00
 0.31250E+00 0.11194E+03 -.24946E+00 0.14510E+01 0.56243E-01 0.56243E-01 0.14510E+01 0.14510E+01 0.00000E+00 0.00000E+00 -.61386E-04      8090469   1/0.31250E+00
 0.31250E+00 0.11194E+03 0.13993E+00 0.13977E+01 0.55199E-01 0.55200E-01 0.13977E+01 0.13977E+01 0.00000E+00 0.00000E+00 0.52779E-03      8090469   1/0.31250E+00
 0.31250E+00 0.11194E+03 0.62950E+00 0.18687E+01 0.63827E-01 0.63827E-01 0.18687E+01 0.18687E+01 0.00000E+00 0.00000E+00 -.18532E-03      8090469   1/0.31250E+00
 0.33750E+00 0.11194E+03 -.82983E+00 0.17922E+01 0.55420E-01 0.55420E-01 0.17922E+01 0.17922E+01 0.00000E+00 0.00000E+00 0.47429E-03      8090469   1/0.33750E+00
 0.33750E+00 0.11194E+03 -.56658E+00 0.14226E+01 0.49377E-01 0.49377E-01 0.14226E+01 0.14226E+01 0.00000E+00 0.00000E+00 -.33566E-03      8090469   1/0.33750E+00
 0.33750E+00 0.11194E+03 -.24946E+00 0.11625E+01 0.44633E-01 0.44634E-01 0.11625E+01 0.11625E+01 0.00000E+00 0.00000E+00 0.90350E-03      8090469   1/0.33750E+00
 0.33750E+00 0.11194E+03 0.13993E+00 0.11196E+01 0.43803E-01 0.43803E-01 0.11196E+01 0.11196E+01 0.00000E+00 0.00000E+00 0.38148E-03      8090469   1/0.33750E+00
 0.33750E+00 0.11194E+03 0.62950E+00 0.14983E+01 0.50673E-01 0.50673E-01 0.14983E+01 0.14983E+01 0.00000E+00 0.00000E+00 0.52118E-03      8090469   1/0.33750E+00
 0.36250E+00 0.11194E+03 -.82983E+00 0.14438E+01 0.43657E-01 0.43657E-01 0.14438E+01 0.14438E+01 0.00000E+00 0.00000E+00 -.53410E-03      8090469   1/0.36250E+00
 0.36250E+00 0.11194E+03 -.56658E+00 0.11455E+01 0.38886E-01 0.38886E-01 0.11455E+01 0.11455E+01 0.00000E+00 0.00000E+00 0.61948E-03      8090469   1/0.36250E+00
 0.36250E+00 0.11194E+03 -.24946E+00 0.93545E+00 0.35141E-01 0.35141E-01 0.93545E+00 0.93545E+00 0.00000E+00 0.00000E+00 0.43201E-04      8090469   1/0.36250E+00
 0.36250E+00 0.11194E+03 0.13993E+00 0.90084E+00 0.34484E-01 0.34484E-01 0.90083E+00 0.90083E+00 0.00000E+00 0.00000E+00 0.17627E-03      8090469   1/0.36250E+00
 0.36250E+00 0.11194E+03 0.62950E+00 0.12066E+01 0.39908E-01 0.39909E-01 0.12066E+01 0.12066E+01 0.00000E+00 0.00000E+00 0.11370E-02      8090469   1/0.36250E+00
 0.38750E+00 0.11194E+03 -.82983E+00 0.11683E+01 0.35711E-01 0.35711E-01 0.11683E+01 0.11683E+01 0.00000E+00 0.00000E+00 -.28634E-03      8090469   1/0.38750E+00
 0.38750E+00 0.11194E+03 -.56658E+00 0.92643E+00 0.31800E-01 0.31800E-01 0.92643E+00 0.92643E+00 0.00000E+00 0.00000E+00 0.13947E-03      8090469   1/0.38750E+00
 0.38750E+00 0.11194E+03 -.24946E+00 0.75615E+00 0.28730E-01 0.28730E-01 0.75615E+00 0.75615E+00 0.00000E+00 0.00000E+00 0.13305E-03      8090469   1/0.38750E+00
 0.38750E+00 0.11194E+03 0.13993E+00 0.72809E+00 0.28191E-01 0.28191E-01 0.72808E+00 0.72808E+00 0.00000E+00 0.00000E+00 0.26673E-03      8090469   1/0.38750E+00
 0.38750E+00 0.11194E+03 0.62950E+00 0.97595E+00 0.32639E-01 0.32639E-01 0.97595E+00 0.97595E+00 0.00000E+00 0.00000E+00 0.15229E-03      8090469   1/0.38750E+00
 0.41250E+00 0.11194E+03 -.82983E+00 0.94932E+00 0.29476E-01 0.29476E-01 0.94932E+00 0.94932E+00 0.00000E+00 0.00000E+00 -.33295E-04      8090469   1/0.41250E+00
 0.41250E+00 0.11194E+03 -.56658E+00 0.75242E+00 0.26242E-01 0.26242E-01 0.75242E+00 0.75242E+00 0.00000E+00 0.00000E+00 0.36657E-04      8090469   1/0.41250E+00
 0.41250E+00 0.11194E+03 -.24946E+00 0.61381E+00 0.23702E-01 0.23702E-01 0.61381E+00 0.61381E+00 0.00000E+00 0.00000E+00 0.16432E-03      8090469   1/0.41250E+00
 0.41250E+00 0.11194E+03 0.13993E+00 0.59096E+00 0.23257E-01 0.23257E-01 0.59096E+00 0.59096E+00 0.00000E+00 0.00000E+00 -.57947E-04      8090469   1/0.41250E+00
 0.41250E+00 0.11194E+03 0.62950E+00 0.79273E+00 0.26936E-01 0.26936E-01 0.79273E+00 0.79273E+00 0.00000E+00 0.00000E+00 0.19115E-04      8090469   1/0.41250E+00
 0.43750E+00 0.11194E+03 -.82983E+00 0.77313E+00 0.24831E-01 0.24831E-01 0.77313E+00 0.77313E+00 0.00000E+00 0.00000E+00 -.14177E-03      8090469   1/0.43750E+00
 0.43750E+00 0.11194E+03 -.56658E+00 0.61251E+00 0.22102E-01 0.22102E-01 0.61251E+00 0.61251E+00 0.00000E+00 0.00000E+00 0.13689E-03      8090469   1/0.43750E+00
 0.43750E+00 0.11194E+03 -.24946E+00 0.49943E+00 0.19958E-01 0.19958E-01 0.49943E+00 0.49943E+00 0.00000E+00 0.00000E+00 -.40562E-04      8090469   1/0.43750E+00
 0.43750E+00 0.11194E+03 0.13993E+00 0.48080E+00 0.19582E-01 0.19582E-01 0.48079E+00 0.48079E+00 0.00000E+00 0.00000E+00 0.26763E-03      8090469   1/0.43750E+00
 0.43750E+00 0.11194E+03 0.62950E+00 0.64539E+00 0.22687E-01 0.22687E-01 0.64539E+00 0.64539E+00 0.00000E+00 0.00000E+00 -.43929E-04      8090469   1/0.43750E+00
