* Theory file for FASER$\nu$2 inclusive $\nu_{\mu}$
&Data 
   Name = "Theory for FASER$\nu$2 inclusive $\nu_{\mu}$"
   NData =    44
   NColumn =    43
   ColumnType = 2*"Bin","Theory", 40*"Error"
   ColumnName = "x","Q2","theory","PDF_nuisance_param_1","PDF_nuisance_param_2","PDF_nuisance_param_3","PDF_nuisance_param_4","PDF_nuisance_param_5","PDF_nuisance_param_6","PDF_nuisance_param_7","PDF_nuisance_param_8","PDF_nuisance_param_9","PDF_nuisance_param_10","PDF_nuisance_param_11","PDF_nuisance_param_12","PDF_nuisance_param_13","PDF_nuisance_param_14","PDF_nuisance_param_15","PDF_nuisance_param_16","PDF_nuisance_param_17","PDF_nuisance_param_18","PDF_nuisance_param_19","PDF_nuisance_param_20","PDF_nuisance_param_21","PDF_nuisance_param_22","PDF_nuisance_param_23","PDF_nuisance_param_24","PDF_nuisance_param_25","PDF_nuisance_param_26","PDF_nuisance_param_27","PDF_nuisance_param_28","PDF_nuisance_param_29","PDF_nuisance_param_30","PDF_nuisance_param_31","PDF_nuisance_param_32","PDF_nuisance_param_33","PDF_nuisance_param_34","PDF_nuisance_param_35","PDF_nuisance_param_36","PDF_nuisance_param_37","PDF_nuisance_param_38","PDF_nuisance_param_39","PDF_nuisance_param_40"
   Percent =  40*True
&End 
  0.2099E-02  0.5760E+01  0.5896E+01 -0.4598E+00  0.1478E+01  0.1092E-01 -0.1301E+00 -0.8550E-01 -0.2696E+00 -0.1523E+00  0.8407E+00 -0.2123E+00  0.2352E+00  0.5908E-01  0.4766E-01  0.1331E+01 -0.1508E+00 -0.6272E+00 -0.1797E+00  0.1720E+00  0.6723E-01 -0.1251E+00  0.9285E-01  0.9063E-01 -0.1163E+00 -0.4521E-01 -0.9095E-01  0.2590E-01 -0.1003E+00 -0.1138E+00  0.1453E+00 -0.1206E+00 -0.3134E+00 -0.3609E-02 -0.2423E-01 -0.1987E+00  0.3739E-01 -0.2089E+00 -0.3209E+00 -0.6176E-01 -0.1439E+00 -0.8396E+00 -0.4331E-01
  0.2866E-02  0.6142E+01  0.4283E+01 -0.3087E+00  0.1390E+01  0.3034E-01 -0.1307E+00 -0.7617E-01 -0.1949E+00 -0.1247E+00  0.8819E+00 -0.1498E+00  0.1993E+00  0.5619E-01  0.5614E-01  0.9722E+00 -0.1279E+00 -0.5250E+00 -0.1564E+00  0.1953E+00  0.1484E+00 -0.9216E-01  0.4672E-02  0.1395E+00 -0.1211E+00 -0.2759E-01 -0.8916E-01  0.3191E-01 -0.7560E-01 -0.7847E-01  0.1664E+00 -0.7514E-01 -0.2757E+00 -0.2389E-01  0.1786E-02 -0.1662E+00  0.5163E-01 -0.1634E+00 -0.3488E+00 -0.6646E-01 -0.1025E+00 -0.9224E+00 -0.3219E-01
  0.3935E-02  0.6283E+01  0.3093E+01 -0.1544E+00  0.1263E+01  0.5199E-01 -0.1218E+00 -0.5595E-01 -0.9991E-01 -0.8500E-01  0.8983E+00 -0.6721E-01  0.1596E+00  0.4632E-01  0.5997E-01  0.6162E+00 -0.7433E-01 -0.4029E+00 -0.1319E+00  0.2178E+00  0.2318E+00 -0.6830E-01 -0.5056E-01  0.1840E+00 -0.1153E+00 -0.1114E-01 -0.9102E-01  0.3515E-01 -0.3806E-01 -0.4073E-01  0.1933E+00 -0.2854E-01 -0.2301E+00 -0.3107E-01  0.2255E-02 -0.1235E+00  0.5764E-01 -0.1183E+00 -0.3711E+00 -0.8398E-01 -0.6716E-01 -0.9918E+00 -0.2454E-01
  0.3957E-02  0.1540E+02  0.3454E+01 -0.1655E+00  0.1324E+01  0.4834E-01 -0.1257E+00 -0.5822E-01 -0.1171E+00 -0.9932E-01  0.8087E+00 -0.7756E-01  0.1887E+00  0.1375E+00  0.5789E-01  0.6896E+00 -0.7770E-01 -0.2946E+00 -0.1291E+00  0.1551E+00  0.2083E+00 -0.7959E-01 -0.3165E-01  0.1481E+00 -0.1115E+00 -0.2157E-01 -0.8800E-01  0.3879E-01 -0.4936E-01 -0.4662E-01  0.1670E+00 -0.3630E-01 -0.2286E+00 -0.2610E-01 -0.9231E-02 -0.1249E+00  0.5343E-01 -0.1297E+00 -0.3318E+00 -0.8176E-01 -0.6325E-01 -0.9218E+00  0.2153E-02
  0.5394E-02  0.6406E+01  0.2256E+01 -0.1942E-01  0.1094E+01  0.6610E-01 -0.1026E+00 -0.2669E-01 -0.3550E-02 -0.3914E-01  0.8769E+00  0.2372E-01  0.1250E+00  0.2828E-01  0.6251E-01  0.3039E+00  0.2865E-02 -0.2581E+00 -0.1142E+00  0.2350E+00  0.3036E+00 -0.5243E-01 -0.6923E-01  0.2158E+00 -0.1005E+00  0.4376E-02 -0.9403E-01  0.3427E-01 -0.4524E-02 -0.7774E-02  0.2212E+00  0.2594E-01 -0.1750E+00 -0.2436E-01 -0.1053E-01 -0.6558E-01  0.5170E-01 -0.7194E-01 -0.3747E+00 -0.1105E+00 -0.4081E-01 -0.1025E+01 -0.1692E-01
  0.5444E-02  0.1684E+02  0.2427E+01 -0.5334E-01  0.1217E+01  0.6147E-01 -0.1160E+00 -0.3824E-01 -0.3756E-01 -0.6514E-01  0.7954E+00 -0.7017E-02  0.1520E+00  0.1057E+00  0.5788E-01  0.3866E+00 -0.1883E-01 -0.1971E+00 -0.1164E+00  0.1709E+00  0.2788E+00 -0.6372E-01 -0.5182E-01  0.1793E+00 -0.9964E-01 -0.8126E-02 -0.8985E-01  0.4093E-01 -0.1697E-01 -0.1919E-01  0.1954E+00  0.6039E-02 -0.1864E+00 -0.2262E-01 -0.1687E-01 -0.7562E-01  0.5059E-01 -0.9336E-01 -0.3409E+00 -0.1079E+00 -0.4146E-01 -0.9743E+00  0.1717E-01
  0.7395E-02  0.6578E+01  0.1615E+01  0.7441E-01  0.9252E+00  0.6893E-01 -0.7835E-01 -0.2173E-03  0.6969E-01  0.1881E-02  0.8404E+00  0.1011E+00  0.1052E+00  0.7985E-03  0.6752E-01  0.6686E-01  0.7687E-01 -0.1198E+00 -0.1127E+00  0.2541E+00  0.3526E+00 -0.4590E-01 -0.6832E-01  0.2316E+00 -0.8742E-01  0.1889E-01 -0.9399E-01  0.3320E-01  0.1408E-01  0.1375E-01  0.2478E+00  0.9326E-01 -0.1248E+00 -0.1210E-01 -0.2095E-01 -0.9717E-02  0.3836E-01 -0.3206E-01 -0.3587E+00 -0.1391E+00 -0.2551E-01 -0.1023E+01 -0.9650E-03
  0.7468E-02  0.1900E+02  0.1715E+01  0.3077E-01  0.1072E+01  0.6666E-01 -0.9434E-01 -0.2006E-01  0.2657E-01 -0.2959E-01  0.7485E+00  0.5667E-01  0.1241E+00  0.6029E-01  0.5828E-01  0.1294E+00  0.4448E-01 -0.9582E-01 -0.1127E+00  0.1799E+00  0.3303E+00 -0.5540E-01 -0.5621E-01  0.1936E+00 -0.8801E-01  0.7420E-02 -0.8834E-01  0.3947E-01  0.3073E-02  0.1345E-02  0.2204E+00  0.5992E-01 -0.1411E+00 -0.1367E-01 -0.2443E-01 -0.2425E-01  0.4152E-01 -0.5748E-01 -0.3295E+00 -0.1347E+00 -0.2977E-01 -0.9826E+00  0.3620E-01
  0.1010E-01  0.6623E+01  0.1165E+01  0.1277E+00  0.7118E+00  0.4657E-01 -0.5221E-01  0.1046E-01  0.8796E-01  0.3449E-01  0.7684E+00  0.1455E+00  0.1024E+00 -0.3863E-01  0.7426E-01 -0.1074E+00  0.1141E+00 -0.6114E-02 -0.1268E+00  0.2702E+00  0.3667E+00 -0.4739E-01 -0.6001E-01  0.2207E+00 -0.9418E-01  0.3606E-01 -0.7995E-01  0.3164E-01  0.8143E-02  0.2096E-01  0.2562E+00  0.1809E+00 -0.7938E-01 -0.1003E-01  0.5741E-02  0.3015E-01  0.2905E-01 -0.5422E-02 -0.3179E+00 -0.1541E+00 -0.1911E-01 -0.9436E+00  0.2630E-01
  0.1021E-01  0.2132E+02  0.1213E+01  0.8491E-01  0.8954E+00  0.5861E-01 -0.6612E-01 -0.1227E-01  0.5755E-01  0.2989E-02  0.6741E+00  0.1004E+00  0.1091E+00  0.5553E-02  0.6041E-01 -0.6479E-01  0.8958E-01 -0.1153E-01 -0.1220E+00  0.1877E+00  0.3550E+00 -0.5606E-01 -0.5093E-01  0.1862E+00 -0.8872E-01  0.2701E-01 -0.7828E-01  0.3623E-01  0.7648E-02  0.1245E-01  0.2346E+00  0.1282E+00 -0.9652E-01 -0.1044E-01 -0.1353E-01  0.1729E-01  0.3335E-01 -0.3137E-01 -0.2987E+00 -0.1535E+00 -0.2795E-01 -0.9305E+00  0.6156E-01
