* Theory file for FASER$\nu$2 inclusive $\bar{\nu}_{\mu}$
&Data 
   Name = "Theory for FASER$\nu$2 inclusive $\bar{\nu}_{\mu}$"
   NData =    39
   NColumn =    43
   ColumnType = 2*"Bin","Theory", 40*"Error"
   ColumnName = "x","Q2","theory","PDF_nuisance_param_1","PDF_nuisance_param_2","PDF_nuisance_param_3","PDF_nuisance_param_4","PDF_nuisance_param_5","PDF_nuisance_param_6","PDF_nuisance_param_7","PDF_nuisance_param_8","PDF_nuisance_param_9","PDF_nuisance_param_10","PDF_nuisance_param_11","PDF_nuisance_param_12","PDF_nuisance_param_13","PDF_nuisance_param_14","PDF_nuisance_param_15","PDF_nuisance_param_16","PDF_nuisance_param_17","PDF_nuisance_param_18","PDF_nuisance_param_19","PDF_nuisance_param_20","PDF_nuisance_param_21","PDF_nuisance_param_22","PDF_nuisance_param_23","PDF_nuisance_param_24","PDF_nuisance_param_25","PDF_nuisance_param_26","PDF_nuisance_param_27","PDF_nuisance_param_28","PDF_nuisance_param_29","PDF_nuisance_param_30","PDF_nuisance_param_31","PDF_nuisance_param_32","PDF_nuisance_param_33","PDF_nuisance_param_34","PDF_nuisance_param_35","PDF_nuisance_param_36","PDF_nuisance_param_37","PDF_nuisance_param_38","PDF_nuisance_param_39","PDF_nuisance_param_40"
   Percent =  40*True
&End 
  0.2866E-02  0.6076E+01  0.4057E+01 -0.3667E+00  0.1501E+01  0.1664E-02 -0.1002E+00 -0.5354E-01 -0.2536E+00 -0.1576E+00  0.9490E+00 -0.1824E+00  0.2382E+00 -0.2889E-01  0.2856E-01  0.1057E+01 -0.1498E+00 -0.5827E+00 -0.1528E+00  0.2797E+00  0.6355E-01 -0.7127E-01 -0.1256E-01  0.1271E+00 -0.1347E+00 -0.2231E-01 -0.7985E-01 -0.4547E-01 -0.6999E-01 -0.6818E-01  0.1711E+00 -0.1111E+00 -0.3124E+00 -0.1984E-01 -0.5497E-01 -0.2071E+00  0.1885E-01 -0.1751E+00 -0.3757E+00 -0.4930E-01 -0.1613E+00 -0.9567E+00 -0.1780E-01
  0.3936E-02  0.6258E+01  0.2948E+01 -0.2148E+00  0.1391E+01 -0.7271E-02 -0.1250E+00 -0.4799E-01 -0.1980E+00 -0.1297E+00  0.9797E+00 -0.1306E+00  0.1956E+00 -0.5322E-01  0.2558E-01  0.6783E+00 -0.1306E+00 -0.4748E+00 -0.1386E+00  0.2849E+00  0.9687E-01 -0.6023E-01 -0.7452E-01  0.1637E+00 -0.1457E+00 -0.2163E-02 -0.7117E-01 -0.6069E-01 -0.3929E-01 -0.2491E-01  0.2014E+00 -0.4156E-01 -0.2782E+00 -0.1347E-01 -0.5657E-01 -0.1802E+00  0.3020E-01 -0.1108E+00 -0.3917E+00 -0.4051E-01 -0.1248E+00 -0.1016E+01 -0.1676E-01
  0.5395E-02  0.6374E+01  0.2155E+01 -0.9099E-01  0.1243E+01  0.9149E-02 -0.1452E+00 -0.4513E-01 -0.1417E+00 -0.9670E-01  0.9727E+00 -0.6652E-01  0.1557E+00 -0.7603E-01  0.2793E-01  0.3409E+00 -0.1071E+00 -0.3491E+00 -0.1284E+00  0.2782E+00  0.1169E+00 -0.5917E-01 -0.9881E-01  0.1922E+00 -0.1464E+00  0.1768E-01 -0.6368E-01 -0.7407E-01 -0.9755E-02  0.7166E-02  0.2319E+00  0.4060E-01 -0.2295E+00 -0.1966E-02 -0.5296E-01 -0.1342E+00  0.6017E-01 -0.5283E-01 -0.3891E+00 -0.3223E-01 -0.9065E-01 -0.1038E+01 -0.1413E-01
  0.5448E-02  0.1581E+02  0.2218E+01 -0.1024E+00  0.1451E+01  0.1504E-01 -0.1665E+00 -0.4429E-01 -0.1509E+00 -0.9730E-01  0.9249E+00 -0.7234E-01  0.1723E+00  0.2189E-01  0.4070E-01  0.4350E+00 -0.9840E-01 -0.2866E+00 -0.1302E+00  0.2249E+00  0.1308E+00 -0.8270E-01 -0.7461E-01  0.1555E+00 -0.1488E+00  0.4043E-02 -0.7567E-01 -0.6750E-01 -0.1474E-01 -0.2224E-02  0.2213E+00  0.3677E-01 -0.2360E+00 -0.2713E-02 -0.5678E-01 -0.1429E+00  0.5785E-01 -0.7154E-01 -0.3739E+00 -0.4157E-01 -0.8649E-01 -0.1031E+01 -0.1945E-02
  0.7393E-02  0.6483E+01  0.1556E+01  0.5700E-03  0.1091E+01  0.4407E-01 -0.1653E+00 -0.3893E-01 -0.8550E-01 -0.6261E-01  0.9410E+00  0.4346E-03  0.1203E+00 -0.9154E-01  0.4301E-01  0.7420E-01 -0.7843E-01 -0.2212E+00 -0.1280E+00  0.2646E+00  0.1211E+00 -0.7013E-01 -0.9769E-01  0.2043E+00 -0.1403E+00  0.3023E-01 -0.5625E-01 -0.8235E-01  0.1811E-01  0.2496E-01  0.2603E+00  0.1370E+00 -0.1793E+00  0.9965E-02 -0.4151E-01 -0.7953E-01  0.9385E-01 -0.5242E-02 -0.3703E+00 -0.2565E-01 -0.6244E-01 -0.1021E+01 -0.7329E-02
  0.7462E-02  0.1781E+02  0.1570E+01 -0.7458E-02  0.1343E+01  0.4424E-01 -0.1955E+00 -0.4118E-01 -0.9500E-01 -0.6453E-01  0.8897E+00 -0.1200E-01  0.1252E+00 -0.1334E-01  0.5027E-01  0.1400E+00 -0.7320E-01 -0.1881E+00 -0.1321E+00  0.2078E+00  0.1435E+00 -0.9048E-01 -0.7708E-01  0.1611E+00 -0.1479E+00  0.1818E-01 -0.6725E-01 -0.7591E-01  0.1362E-01  0.1516E-01  0.2556E+00  0.1299E+00 -0.1848E+00  0.4061E-02 -0.4316E-01 -0.9196E-01  0.9274E-01 -0.2165E-01 -0.3628E+00 -0.3634E-01 -0.6142E-01 -0.1031E+01  0.2627E-02
  0.1012E-01  0.6570E+01  0.1135E+01  0.6966E-01  0.9086E+00  0.7239E-01 -0.1912E+00 -0.2020E-01 -0.2530E-01 -0.2926E-01  0.8636E+00  0.5857E-01  0.8644E-01 -0.9600E-01  0.6834E-01 -0.1265E+00 -0.2902E-01 -0.1028E+00 -0.1397E+00  0.2366E+00  0.1097E+00 -0.9270E-01 -0.7456E-01  0.1858E+00 -0.1359E+00  0.2653E-01 -0.5178E-01 -0.7792E-01  0.4077E-01  0.2948E-01  0.2709E+00  0.2389E+00 -0.1382E+00  0.1074E-01 -0.1959E-01 -0.2201E-01  0.1007E+00  0.2659E-01 -0.3359E+00 -0.2045E-01 -0.4502E-01 -0.9262E+00  0.6135E-02
  0.1020E-01  0.2009E+02  0.1110E+01  0.7617E-01  0.1210E+01  0.6749E-01 -0.2286E+00 -0.2943E-01 -0.3559E-01 -0.3356E-01  0.8202E+00  0.4260E-01  0.7778E-01 -0.4380E-01  0.6775E-01 -0.9286E-01 -0.3700E-01 -0.9532E-01 -0.1478E+00  0.1820E+00  0.1405E+00 -0.1113E+00 -0.5843E-01  0.1405E+00 -0.1483E+00  0.2559E-01 -0.5465E-01 -0.7337E-01  0.3980E-01  0.2386E-01  0.2807E+00  0.2350E+00 -0.1313E+00  0.4476E-02 -0.1903E-01 -0.3476E-01  0.1093E+00  0.1816E-01 -0.3382E+00 -0.3152E-01 -0.4355E-01 -0.9684E+00  0.1003E-01
  0.1388E-01  0.6643E+01  0.8300E+00  0.1304E+00  0.7107E+00  0.5488E-01 -0.2216E+00 -0.7835E-03  0.1296E-01 -0.2396E-02  0.7539E+00  0.8200E-01  0.6348E-01 -0.8376E-01  0.8585E-01 -0.2449E+00  0.2053E-01 -0.1383E-01 -0.1703E+00  0.1944E+00  0.9538E-01 -0.1296E+00 -0.3772E-01  0.1248E+00 -0.1477E+00  0.1361E-01 -0.3972E-01 -0.5691E-01  0.5337E-01  0.3214E-01  0.2556E+00  0.3379E+00 -0.1124E+00  0.2036E-03  0.7432E-02  0.1561E-01  0.7284E-01  0.4072E-01 -0.2903E+00 -0.1586E-01 -0.3893E-01 -0.7462E+00  0.1777E-01
  0.1399E-01  0.2326E+02  0.7772E+00  0.1612E+00  0.1058E+01  0.5634E-01 -0.2697E+00 -0.6236E-02  0.1818E-01 -0.9712E-02  0.7171E+00  0.7559E-01  0.3201E-01 -0.6015E-01  0.9126E-01 -0.2551E+00  0.6705E-02 -0.2329E-01 -0.1840E+00  0.1510E+00  0.1228E+00 -0.1509E+00 -0.2052E-01  0.8624E-01 -0.1550E+00  0.2678E-01 -0.3740E-01 -0.5541E-01  0.6065E-01  0.2843E-01  0.2913E+00  0.3448E+00 -0.8557E-01 -0.4881E-02  0.1484E-01  0.1586E-01  0.8657E-01  0.4164E-01 -0.3003E+00 -0.2643E-01 -0.3062E-01 -0.8349E+00  0.1793E-01
  0.1902E-01  0.6731E+01  0.6058E+00  0.1580E+00  0.5189E+00  0.1728E-02 -0.2474E+00  0.9167E-02  0.1706E-01  0.1258E-01  0.6264E+00  0.6333E-01  0.5916E-01 -0.5479E-01  0.8542E-01 -0.2872E+00  0.5727E-01  0.3766E-01 -0.2163E+00  0.1436E+00  0.8923E-01 -0.1753E+00  0.1066E-01  0.3112E-01 -0.1692E+00 -0.1471E-02 -0.3530E-01 -0.2410E-01  0.4977E-01  0.3389E-01  0.2177E+00  0.4127E+00 -0.1024E+00 -0.2003E-01  0.3017E-01  0.2861E-01  0.2971E-01  0.3643E-01 -0.2364E+00 -0.9740E-02 -0.3787E-01 -0.5148E+00  0.2032E-01
  0.1917E-01  0.2641E+02  0.5565E+00  0.2108E+00  0.9297E+00  0.2620E-01 -0.3050E+00  0.6819E-02  0.3759E-01  0.3786E-02  0.6088E+00  0.6944E-01  0.4280E-02 -0.5456E-01  0.1043E+00 -0.3461E+00  0.3361E-01  0.7630E-02 -0.2355E+00  0.8954E-01  0.1132E+00 -0.1928E+00  0.1964E-01  0.1582E-01 -0.1684E+00  0.2866E-01 -0.3392E-01 -0.2761E-01  0.6916E-01  0.3261E-01  0.2892E+00  0.4229E+00 -0.5741E-01 -0.1693E-01  0.4211E-01  0.3511E-01  0.5450E-01  0.4377E-01 -0.2616E+00 -0.1706E-01 -0.1822E-01 -0.6849E+00  0.1932E-01
  0.2588E-01  0.7261E+01  0.4460E+00  0.1315E+00  0.3435E+00 -0.5039E-01 -0.2490E+00 -0.3578E-02 -0.2406E-01  0.7319E-02  0.4801E+00  0.1465E-02  0.6233E-01 -0.2484E-01  0.7112E-01 -0.2926E+00  0.4561E-01  0.5592E-01 -0.2561E+00  0.8177E-01  0.9613E-01 -0.2068E+00  0.5605E-01 -0.8149E-01 -0.1719E+00 -0.1000E-01 -0.3249E-01  0.2512E-02  0.3939E-01  0.3118E-01  0.1730E+00  0.4467E+00 -0.1037E+00 -0.3883E-01  0.3547E-01  0.1767E-01  0.1125E-01  0.2787E-01 -0.1690E+00 -0.4222E-02 -0.2808E-01 -0.2986E+00  0.9985E-02
  0.2631E-01  0.2962E+02  0.3849E+00  0.2087E+00  0.7145E+00 -0.9727E-02 -0.3306E+00  0.1254E-01  0.4472E-01  0.2442E-01  0.4673E+00  0.4456E-01 -0.1234E-01 -0.3290E-01  0.1057E+00 -0.3884E+00  0.5760E-01  0.1310E-01 -0.3023E+00  0.6013E-01  0.8818E-01 -0.2327E+00  0.6275E-01 -0.5405E-01 -0.1824E+00  0.2065E-01 -0.4726E-01  0.1207E-01  0.6625E-01  0.2927E-01  0.2617E+00  0.4884E+00 -0.5296E-01 -0.3154E-01  0.6286E-01  0.2577E-01  0.2432E-01  0.3452E-01 -0.2004E+00  0.1968E-02  0.8759E-02 -0.4524E+00  0.1635E-01
  0.2687E-01  0.1278E+03  0.2943E+00  0.2471E+00  0.9147E+00 -0.8585E-02 -0.4251E+00  0.1389E-01  0.8480E-01  0.4815E-01  0.4779E+00  0.5207E-01 -0.6195E-01 -0.4784E-01  0.1248E+00 -0.4780E+00  0.6545E-01 -0.2280E-01 -0.4087E+00  0.8484E-01  0.2160E-01 -0.2902E+00  0.9423E-01 -0.7112E-01 -0.2150E+00  0.3345E-01 -0.5882E-01  0.3733E-01  0.9144E-01  0.2332E-01  0.3160E+00  0.6041E+00 -0.3337E-01 -0.3374E-01  0.8415E-01  0.2225E-01  0.3895E-01  0.4507E-01 -0.2058E+00  0.9919E-03  0.4376E-01 -0.4656E+00  0.2708E-01
  0.3531E-01  0.8250E+01  0.3236E+00  0.4922E-01  0.1975E+00 -0.3971E-01 -0.2266E+00 -0.1717E-01 -0.5231E-01  0.2086E-01  0.3229E+00 -0.4344E-01  0.7186E-01  0.1208E-01  0.6982E-01 -0.2623E+00  0.4120E-01  0.4836E-01 -0.2834E+00  0.2731E-01  0.1165E+00 -0.1974E+00  0.7610E-01 -0.1574E+00 -0.1505E+00 -0.2807E-01 -0.4387E-01  0.2000E-01  0.3041E-01  0.1401E-01  0.1259E+00  0.4195E+00 -0.1192E+00 -0.3697E-01  0.3020E-01 -0.1618E-02  0.2295E-01  0.2192E-01 -0.1063E+00  0.9788E-02  0.7267E-02 -0.1325E+00  0.1257E-02
  0.3614E-01  0.3259E+02  0.2672E+00  0.1231E+00  0.4833E+00 -0.9021E-02 -0.3204E+00 -0.6950E-02  0.1804E-01  0.3998E-01  0.3223E+00  0.2271E-02 -0.7567E-02 -0.4520E-02  0.9255E-01 -0.3684E+00  0.5479E-01  0.4288E-03 -0.3516E+00  0.2500E-01  0.7563E-01 -0.2286E+00  0.9204E-01 -0.1004E+00 -0.1791E+00 -0.1813E-02 -0.6026E-01  0.4108E-01  0.6033E-01  0.1404E-01  0.2069E+00  0.4992E+00 -0.6330E-01 -0.3392E-01  0.5675E-01  0.2680E-02  0.4085E-01  0.3202E-01 -0.1352E+00  0.2246E-01  0.5630E-01 -0.2297E+00  0.1440E-01
  0.3676E-01  0.1371E+03  0.1914E+00  0.1490E+00  0.6787E+00 -0.7998E-02 -0.4316E+00 -0.1278E-01  0.6082E-01  0.5271E-01  0.3551E+00 -0.1795E-03 -0.5406E-01 -0.1923E-01  0.1094E+00 -0.4580E+00  0.6020E-01 -0.4685E-01 -0.4975E+00  0.4390E-01 -0.1967E-01 -0.2939E+00  0.1329E+00 -0.1266E+00 -0.2218E+00  0.2653E-02 -0.6862E-01  0.7450E-01  0.8832E-01  0.8523E-02  0.2564E+00  0.6299E+00 -0.3780E-01 -0.3700E-01  0.7335E-01  0.2206E-02  0.6209E-01  0.4553E-01 -0.1447E+00  0.2568E-01  0.1093E+00 -0.2360E+00  0.3288E-01
  0.4548E-01  0.9261E+01  0.2482E+00 -0.4905E-02  0.1071E+00 -0.2198E-01 -0.1963E+00 -0.2256E-01 -0.6232E-01  0.2538E-01  0.2042E+00 -0.6142E-01  0.8239E-01  0.4263E-01  0.7370E-01 -0.2112E+00  0.4262E-01  0.2769E-01 -0.2859E+00 -0.1555E-01  0.1428E+00 -0.1697E+00  0.7788E-01 -0.1876E+00 -0.1328E+00 -0.4608E-01 -0.3286E-01  0.2366E-01  0.2761E-01  0.1044E-02  0.7698E-01  0.3511E+00 -0.1278E+00 -0.2198E-01  0.1737E-01 -0.9352E-02  0.2392E-01  0.2388E-01 -0.7365E-01  0.1869E-01  0.5067E-01 -0.3934E-01  0.2228E-02
