* Theory file for HERA1+2 NCep 820
&Data 
   Name = "Theory for HERA1+2 NCep 820"
   NData =    70
   NColumn =   103
   ColumnType = 3*"Bin","Theory", 99*"Error"
   ColumnName = "Q2","x","y","theory","PDF_nuisance_param_1","PDF_nuisance_param_2","PDF_nuisance_param_3","PDF_nuisance_param_4","PDF_nuisance_param_5","PDF_nuisance_param_6","PDF_nuisance_param_7","PDF_nuisance_param_8","PDF_nuisance_param_9","PDF_nuisance_param_10","PDF_nuisance_param_11","PDF_nuisance_param_12","PDF_nuisance_param_13","PDF_nuisance_param_14","PDF_nuisance_param_15","PDF_nuisance_param_16","PDF_nuisance_param_17","PDF_nuisance_param_18","PDF_nuisance_param_19","PDF_nuisance_param_20","PDF_nuisance_param_21","PDF_nuisance_param_22","PDF_nuisance_param_23","PDF_nuisance_param_24","PDF_nuisance_param_25","PDF_nuisance_param_26","PDF_nuisance_param_27","PDF_nuisance_param_28","PDF_nuisance_param_29","PDF_nuisance_param_30","PDF_nuisance_param_31","PDF_nuisance_param_32","PDF_nuisance_param_33","PDF_nuisance_param_34","PDF_nuisance_param_35","PDF_nuisance_param_36","PDF_nuisance_param_37","PDF_nuisance_param_38","PDF_nuisance_param_39","PDF_nuisance_param_40","PDF_nuisance_param_41","PDF_nuisance_param_42","PDF_nuisance_param_43","PDF_nuisance_param_44","PDF_nuisance_param_45","PDF_nuisance_param_46","PDF_nuisance_param_47","PDF_nuisance_param_48","PDF_nuisance_param_49","PDF_nuisance_param_50","PDF_nuisance_param_51","PDF_nuisance_param_52","PDF_nuisance_param_53","PDF_nuisance_param_54","PDF_nuisance_param_55","PDF_nuisance_param_56","PDF_nuisance_param_57","PDF_nuisance_param_58","PDF_nuisance_param_59","PDF_nuisance_param_60","PDF_nuisance_param_61","PDF_nuisance_param_62","PDF_nuisance_param_63","PDF_nuisance_param_64","PDF_nuisance_param_65","PDF_nuisance_param_66","PDF_nuisance_param_67","PDF_nuisance_param_68","PDF_nuisance_param_69","PDF_nuisance_param_70","PDF_nuisance_param_71","PDF_nuisance_param_72","PDF_nuisance_param_73","PDF_nuisance_param_74","PDF_nuisance_param_75","PDF_nuisance_param_76","PDF_nuisance_param_77","PDF_nuisance_param_78","PDF_nuisance_param_79","PDF_nuisance_param_80","PDF_nuisance_param_81","PDF_nuisance_param_82","PDF_nuisance_param_83","PDF_nuisance_param_84","PDF_nuisance_param_85","PDF_nuisance_param_86","PDF_nuisance_param_87","PDF_nuisance_param_88","PDF_nuisance_param_89","PDF_nuisance_param_90","PDF_nuisance_param_91","PDF_nuisance_param_92","PDF_nuisance_param_93","PDF_nuisance_param_94","PDF_nuisance_param_95","PDF_nuisance_param_96","PDF_nuisance_param_97","PDF_nuisance_param_98","PDF_nuisance_param_99"
   Percent =  99*True
&End 
  0.3500E+01  0.5730E-04  0.6772E+00  0.9373E+00 -0.5669E+00 -0.2846E+01 -0.4210E-01 -0.2192E+00 -0.2382E+00 -0.5990E-01  0.1120E+00  0.1905E+00  0.2975E-01 -0.5872E-01 -0.5661E-01 -0.3748E-01 -0.9768E-01 -0.6158E-01  0.4102E-01  0.5543E-02  0.1059E+00  0.2589E-01 -0.7930E-01  0.5482E-01 -0.2690E-01  0.8986E-01  0.1853E-01  0.4043E-02  0.8270E-02 -0.1430E-01  0.8641E-02  0.7259E-02 -0.6160E-02  0.3890E-02 -0.5877E-02  0.1847E-01 -0.1511E-01 -0.1810E-01 -0.5010E-02  0.9084E-03 -0.2800E-03 -0.3581E-02  0.5746E-02 -0.5915E-03 -0.3299E-02  0.2774E-02  0.5013E-02  0.1754E-02 -0.5203E-03  0.1654E-02 -0.1187E-02  0.1590E-02 -0.4680E-03 -0.1210E-02  0.9121E-03 -0.1743E-03 -0.1177E-02 -0.1964E-03  0.1828E-03  0.3966E-04  0.5722E-03 -0.8170E-03  0.4041E-03 -0.6301E-03 -0.1030E-04 -0.1371E-02 -0.5054E-03  0.7172E-03  0.2823E-03  0.2018E-03 -0.5434E-04 -0.6558E-04 -0.2391E-03  0.7252E-04 -0.2460E-04 -0.1387E-03  0.9379E-04 -0.7065E-04 -0.1242E-03 -0.1360E-03 -0.4906E-04  0.9809E-04  0.7385E-05 -0.5083E-04  0.8339E-04 -0.1199E-04  0.7226E-04 -0.1499E-04  0.1286E-04  0.2172E-04 -0.7575E-04  0.2217E-04  0.1344E-04  0.6201E-05 -0.1518E-04  0.1824E-04 -0.7001E-05 -0.2378E-04 -0.7990E-05  0.6799E-05  0.1025E-04  0.6085E-06  0.3211E-05
  0.3500E+01  0.8000E-04  0.4850E+00  0.9146E+00 -0.5356E+00 -0.1107E+01 -0.8736E+00 -0.8378E+00 -0.3807E+00 -0.8725E-01  0.1861E+00  0.2273E+00  0.1308E+00 -0.1257E+00 -0.9698E-01 -0.5108E-01 -0.1273E+00 -0.9497E-01 -0.3461E-01  0.6726E-01 -0.5420E-01 -0.1103E-01  0.2318E-01  0.1688E-01  0.2333E-01 -0.5258E-01 -0.1959E-01 -0.8776E-02 -0.2892E-02 -0.1861E-01  0.1571E-01 -0.8436E-02  0.5648E-03  0.1286E-01  0.8013E-02 -0.1500E-01  0.1434E-02 -0.1341E-01  0.1566E-02  0.1150E-01 -0.5024E-02  0.1750E-02  0.6567E-02 -0.4625E-02 -0.1851E-02  0.1894E-02  0.7097E-02  0.3977E-02 -0.1345E-02  0.2721E-02 -0.1472E-03  0.4041E-02 -0.4602E-03 -0.1837E-02  0.8817E-03 -0.2285E-03 -0.1261E-02  0.3691E-03  0.1237E-02  0.1231E-02  0.1314E-02 -0.1282E-02 -0.4236E-03 -0.4006E-04 -0.4010E-03  0.7410E-03 -0.1496E-03  0.5422E-03  0.3036E-03  0.5869E-04 -0.2357E-03  0.1176E-04 -0.7915E-04 -0.9455E-04  0.3518E-04 -0.8734E-05  0.1242E-03 -0.5253E-04  0.8404E-05  0.4586E-04 -0.3407E-04  0.3600E-04  0.5743E-04 -0.2042E-04  0.1086E-05 -0.4020E-04  0.6760E-04 -0.1509E-04  0.3517E-05 -0.1145E-04 -0.9769E-06 -0.2576E-04  0.9812E-05 -0.5869E-05 -0.7626E-05  0.7796E-05 -0.8068E-05  0.9413E-06 -0.9830E-05 -0.3151E-05 -0.1382E-05  0.5426E-06 -0.6971E-06
  0.4500E+01  0.8180E-04  0.6099E+00  0.1017E+01 -0.7020E+00 -0.6994E+00 -0.4840E+00 -0.7898E+00 -0.4335E+00 -0.1227E+00  0.2047E+00  0.1407E+00  0.1680E+00 -0.1074E+00 -0.4629E-01 -0.2423E-01 -0.6098E-01 -0.5078E-01 -0.2294E-01  0.5271E-01 -0.6902E-01 -0.1236E-01  0.5061E-01  0.3573E-02  0.2767E-01 -0.1003E+00 -0.3138E-01 -0.1777E-01 -0.6909E-02 -0.4165E-02  0.4388E-02 -0.7478E-02  0.5392E-02  0.6710E-02  0.7558E-02 -0.9913E-02  0.5071E-02 -0.2055E-02  0.4195E-02  0.5905E-02 -0.8167E-03  0.2909E-02  0.2135E-02 -0.2128E-02 -0.2132E-02 -0.3609E-03  0.2413E-02  0.8938E-03 -0.1386E-02  0.7217E-03 -0.1717E-03  0.6860E-03 -0.5985E-04 -0.4919E-03  0.4376E-03 -0.1759E-03 -0.5090E-03  0.9962E-04  0.4183E-03  0.2372E-03  0.3031E-03 -0.4911E-03  0.7866E-05 -0.3248E-04 -0.6086E-04 -0.4407E-04 -0.6677E-04  0.5723E-04  0.6343E-04  0.9613E-04 -0.3392E-04 -0.7821E-04 -0.1208E-03 -0.7064E-04 -0.4666E-04 -0.1357E-04  0.9151E-04  0.8731E-05  0.1224E-05 -0.1368E-04 -0.2305E-04  0.3509E-04 -0.1104E-05 -0.2065E-04  0.3756E-04  0.3609E-04 -0.8764E-05 -0.1438E-04  0.1827E-04 -0.3318E-05 -0.7190E-05  0.6107E-05 -0.1055E-04  0.3307E-06  0.1476E-05 -0.3954E-05 -0.3207E-05  0.7687E-05  0.1115E-04 -0.6991E-05 -0.2270E-06  0.1306E-05  0.9380E-06
  0.4500E+01  0.1300E-03  0.3838E+00  0.9663E+00 -0.7312E+00 -0.3695E+00 -0.3045E+00 -0.6556E+00  0.2655E-01 -0.2852E-01 -0.1530E+00 -0.1034E+00  0.1356E+00  0.2690E-01 -0.1173E-01  0.7822E-01  0.8051E-01  0.3977E-01 -0.3224E-01  0.1781E-01 -0.2725E-01 -0.8692E-02 -0.4250E-02 -0.2262E-01  0.4602E-02  0.3703E-01  0.1262E-01  0.1324E-01  0.1101E-02 -0.1701E-02  0.1156E-01 -0.6281E-02 -0.1048E-01  0.3139E-03 -0.5489E-02 -0.5429E-02 -0.6941E-02 -0.9631E-02 -0.7344E-02  0.2940E-02 -0.5593E-02 -0.6608E-02  0.3577E-02 -0.2297E-02  0.4991E-02  0.4013E-02  0.4465E-02  0.2989E-02  0.1307E-02  0.2785E-02  0.1008E-02  0.4264E-02 -0.4161E-03 -0.5499E-03 -0.2096E-03  0.7214E-03 -0.5266E-03 -0.3115E-03  0.4116E-03  0.1378E-03  0.2421E-03  0.4062E-04 -0.9638E-03 -0.1453E-03 -0.1554E-03 -0.4466E-04 -0.3594E-05  0.1972E-03  0.6199E-04  0.4198E-04 -0.4280E-04 -0.4082E-04 -0.8094E-04 -0.6203E-04  0.2355E-04  0.6746E-04  0.1521E-04 -0.8901E-05  0.6808E-04  0.9048E-05 -0.2833E-04 -0.2490E-04 -0.9496E-05  0.2036E-04 -0.5326E-05  0.1091E-05 -0.2526E-04 -0.1269E-04  0.3470E-05 -0.6782E-05  0.2979E-04  0.2452E-05 -0.1763E-04 -0.1405E-04 -0.3100E-06 -0.7092E-05 -0.1431E-05  0.2401E-05 -0.5092E-05  0.4083E-05 -0.5949E-05  0.1216E-05  0.9992E-06
  0.6500E+01  0.9860E-04  0.7308E+00  0.1141E+01 -0.8761E+00 -0.3014E+00 -0.4987E-01 -0.6461E+00 -0.3173E+00 -0.8110E-01  0.8158E-01 -0.3350E-01  0.1603E+00 -0.1709E-01  0.1962E-01  0.5254E-01  0.5897E-01  0.2979E-01  0.9544E-02  0.1245E-01 -0.1906E-01 -0.2822E-02  0.1458E-01 -0.7996E-02  0.4102E-02 -0.2926E-01 -0.8135E-02 -0.4879E-02 -0.2888E-02  0.5382E-02 -0.9691E-03 -0.8077E-03  0.7641E-03 -0.2866E-02 -0.2094E-02  0.7214E-02 -0.1540E-02  0.9872E-03 -0.3445E-03 -0.2514E-02  0.1491E-02 -0.1363E-02 -0.7276E-03  0.1087E-02 -0.2098E-04 -0.4152E-03 -0.1234E-02 -0.6498E-03 -0.1727E-03 -0.6001E-03 -0.1281E-03 -0.9154E-03  0.1349E-03  0.3568E-03 -0.1114E-03  0.1227E-04  0.3707E-03 -0.6671E-04 -0.2071E-03 -0.3524E-03 -0.1865E-03  0.3021E-03  0.1404E-03  0.7456E-05  0.8927E-04 -0.1209E-03 -0.4684E-04 -0.1230E-03 -0.1233E-03 -0.1915E-03  0.4834E-04  0.2175E-03  0.1233E-03  0.1758E-03 -0.6365E-05 -0.1968E-04  0.1927E-04  0.3579E-04 -0.7883E-04  0.1276E-04 -0.8469E-05  0.4047E-04  0.1371E-04  0.1581E-05  0.2308E-04 -0.1465E-04 -0.3089E-04 -0.2299E-05  0.1010E-04 -0.1410E-04  0.3589E-05 -0.4686E-05 -0.1548E-05 -0.2077E-06 -0.4247E-06 -0.5338E-05  0.2793E-05 -0.4383E-05 -0.3488E-05  0.2483E-05 -0.1529E-06 -0.9666E-06  0.1040E-06
  0.6500E+01  0.1300E-03  0.5543E+00  0.1124E+01 -0.9056E+00 -0.9343E-01  0.1278E+00 -0.5845E+00 -0.1372E+00 -0.6911E-01 -0.8112E-01 -0.8728E-01  0.1557E+00 -0.2397E-02 -0.1705E-01  0.3406E-01  0.5336E-01  0.1532E-01 -0.1820E-01  0.2489E-01 -0.4351E-01 -0.1327E-01 -0.4891E-02 -0.2105E-01 -0.5840E-02  0.3981E-01  0.1141E-01  0.1345E-01  0.1580E-02 -0.1175E-01  0.1259E-01 -0.2016E-02 -0.3302E-02  0.8051E-03 -0.2824E-02  0.6308E-03 -0.1404E-02 -0.6870E-02 -0.2494E-02  0.2374E-02 -0.1188E-02 -0.1280E-02  0.1411E-02 -0.3445E-03  0.5554E-03  0.1413E-02  0.1759E-02  0.1030E-02  0.3211E-03  0.8777E-03 -0.7272E-04  0.9617E-03 -0.2137E-03 -0.2270E-03  0.9206E-05  0.3384E-04 -0.3009E-03 -0.2442E-04  0.1433E-03  0.1110E-03  0.1128E-03 -0.2664E-03 -0.7291E-04 -0.7104E-04  0.3047E-04 -0.2117E-03  0.6236E-04 -0.9689E-04 -0.1819E-04  0.6239E-04  0.2350E-04 -0.9043E-04 -0.7767E-04 -0.2495E-04  0.2318E-04  0.5692E-04 -0.2765E-04  0.7518E-05  0.3503E-04 -0.3120E-06  0.1334E-05 -0.1610E-04  0.1836E-06  0.1745E-04 -0.1673E-04  0.5753E-05 -0.1497E-04 -0.3674E-05 -0.1466E-05 -0.4146E-05  0.1228E-04 -0.4615E-05 -0.2472E-05 -0.5721E-05  0.1208E-05 -0.3242E-05  0.3988E-06  0.9705E-06 -0.3711E-05  0.3865E-05 -0.3336E-05 -0.1507E-05  0.1249E-05
  0.6500E+01  0.2000E-03  0.3603E+00  0.1061E+01 -0.9014E+00  0.4148E-01  0.1092E+00 -0.4517E+00  0.1340E+00 -0.3413E-01 -0.2249E+00 -0.1053E+00  0.1672E-01  0.3820E-01 -0.1374E-01 -0.4047E-01 -0.9771E-02 -0.2947E-01 -0.2430E-01  0.1093E-01  0.5030E-02  0.1880E-03 -0.6749E-02 -0.5654E-02 -0.5470E-02  0.6334E-02 -0.2133E-02  0.1017E-02  0.5085E-03 -0.3595E-03  0.2116E-02 -0.2720E-02 -0.3537E-02  0.2181E-02 -0.2867E-03 -0.7210E-02 -0.2882E-02 -0.2411E-02 -0.2624E-02  0.2130E-02 -0.2490E-02 -0.1843E-02  0.1746E-02 -0.1493E-02  0.2383E-02  0.1920E-02  0.2392E-02  0.1336E-02  0.6271E-03  0.1327E-02  0.7561E-03  0.1862E-02 -0.3547E-03 -0.1633E-03 -0.2007E-03  0.4491E-03  0.5824E-04 -0.1502E-03  0.3568E-04 -0.1282E-03 -0.7339E-05  0.2655E-03 -0.5410E-03  0.4120E-04  0.7475E-04 -0.5991E-04  0.8965E-04 -0.1878E-03 -0.2657E-04 -0.7565E-06  0.4605E-04  0.2105E-04 -0.2076E-05  0.6659E-04 -0.2225E-04  0.3517E-04 -0.4029E-04  0.1461E-04  0.1896E-04 -0.1165E-04  0.8652E-05  0.5174E-05  0.1345E-04 -0.2557E-04  0.3081E-04  0.7984E-05 -0.5926E-05 -0.1860E-04  0.5487E-05  0.1419E-05 -0.1360E-04 -0.1728E-05 -0.2147E-05 -0.8166E-05  0.4695E-05  0.1658E-06  0.5501E-05 -0.8841E-06  0.5435E-05 -0.1249E-05  0.2533E-05 -0.3371E-05  0.3780E-06
  0.8500E+01  0.1390E-03  0.6780E+00  0.1216E+01 -0.9765E+00  0.2885E-01  0.2721E+00 -0.5177E+00 -0.1587E+00 -0.6759E-01 -0.6671E-01 -0.9647E-01  0.1261E+00  0.3591E-02 -0.5126E-02  0.1927E-01  0.4894E-01  0.1067E-01 -0.7759E-02  0.1712E-01 -0.3972E-01 -0.1318E-01 -0.4553E-02 -0.2033E-01 -0.9959E-02  0.3586E-01  0.1111E-01  0.1323E-01  0.1538E-02 -0.1131E-01  0.9157E-02  0.1323E-03  0.1072E-03 -0.2511E-03 -0.1761E-02  0.8212E-03  0.2411E-02 -0.2016E-02 -0.2164E-03  0.1314E-02  0.4132E-03  0.5493E-03 -0.9403E-03  0.6840E-03  0.4232E-05 -0.3444E-04 -0.5918E-03 -0.1714E-03  0.2014E-03 -0.1829E-03 -0.1640E-03 -0.4628E-03 -0.1796E-04  0.1782E-03 -0.1221E-03 -0.2608E-04  0.6855E-04  0.6119E-04 -0.8531E-04 -0.6931E-05 -0.1194E-03  0.4550E-04  0.1025E-03  0.1349E-04  0.1187E-03 -0.1264E-03  0.2282E-04 -0.9666E-04 -0.3530E-04  0.2953E-04  0.2830E-04 -0.1884E-04 -0.8568E-04  0.8453E-04  0.3892E-04  0.6244E-04 -0.7862E-04  0.1545E-04 -0.4744E-05 -0.8818E-05  0.7168E-05  0.1252E-04  0.4060E-04 -0.8532E-05 -0.9715E-05  0.4688E-06  0.6160E-05  0.5533E-05 -0.4256E-05  0.5634E-05 -0.2386E-05 -0.3867E-05  0.9040E-05  0.3841E-05 -0.3773E-05  0.5654E-05 -0.1802E-05  0.2156E-05 -0.1455E-06  0.6619E-06 -0.1177E-05  0.4334E-06 -0.2874E-06
  0.8500E+01  0.2000E-03  0.4712E+00  0.1175E+01 -0.9869E+00  0.1571E+00  0.3152E+00 -0.4200E+00  0.1648E-01 -0.5788E-01 -0.1676E+00 -0.8817E-01  0.2927E-01  0.1953E-01 -0.1575E-01 -0.5364E-01 -0.1648E-01 -0.3628E-01 -0.1848E-01  0.6574E-02 -0.4177E-02 -0.2541E-02 -0.2512E-02 -0.7039E-02 -0.4651E-02  0.1200E-01  0.1866E-03  0.2527E-02  0.1099E-02  0.6663E-03  0.8213E-03 -0.1344E-02 -0.2416E-02 -0.3174E-03 -0.1551E-02 -0.5804E-02 -0.1598E-02  0.4761E-03 -0.2444E-02  0.5468E-03 -0.2036E-02 -0.2228E-02  0.1074E-03 -0.7267E-03  0.3076E-02  0.1379E-02  0.8787E-03  0.7366E-03  0.8569E-03  0.8413E-03  0.8210E-03  0.1325E-02 -0.1588E-03  0.1474E-03 -0.3124E-03  0.4762E-03  0.1675E-03 -0.2037E-03 -0.6840E-04 -0.1982E-03 -0.1572E-03  0.4218E-03 -0.5009E-03  0.2971E-04  0.3789E-04 -0.5200E-04  0.5060E-04 -0.1197E-03 -0.1680E-04  0.5761E-05  0.2376E-04  0.1122E-04  0.1415E-04  0.3845E-04 -0.2150E-04  0.2009E-04 -0.2386E-04  0.5601E-05  0.1819E-04 -0.8950E-06  0.6126E-05  0.9122E-05  0.1430E-04 -0.2287E-04  0.2084E-04  0.8788E-05  0.2846E-05 -0.1291E-04  0.6097E-05  0.4836E-06 -0.1059E-04 -0.2094E-05  0.6120E-06 -0.6107E-05  0.3410E-05  0.3142E-05  0.2968E-05 -0.8968E-06  0.5114E-05  0.1228E-07  0.7108E-06 -0.1703E-05  0.1368E-06
  0.1000E+02  0.1300E-03  0.8528E+00  0.1253E+01 -0.9723E+00 -0.3984E-01  0.1935E+00 -0.4942E+00 -0.1829E+00 -0.4335E-01 -0.2837E-01 -0.9224E-01  0.8585E-01  0.1162E-01  0.8179E-02  0.1692E-01  0.5058E-01  0.1682E-01  0.7210E-02  0.1417E-01 -0.4078E-01 -0.1318E-01 -0.4994E-02 -0.1954E-01 -0.1611E-01  0.3227E-01  0.9873E-02  0.1198E-01  0.8714E-03 -0.1473E-01  0.9396E-02  0.2341E-02  0.3779E-02 -0.7427E-04 -0.7490E-03  0.7868E-02  0.4388E-02 -0.2192E-02  0.2534E-02  0.4255E-03  0.2942E-02  0.2877E-02 -0.1312E-02  0.1626E-02 -0.3271E-02 -0.1580E-02 -0.1901E-02 -0.1029E-02 -0.8385E-03 -0.1274E-02 -0.1012E-02 -0.2074E-02  0.1790E-03  0.2315E-03  0.2017E-03 -0.4653E-03 -0.6823E-05  0.1411E-03 -0.1801E-03  0.8592E-04 -0.1146E-03 -0.1393E-03  0.4823E-03 -0.6524E-04  0.5910E-04 -0.1019E-03 -0.1246E-03  0.1370E-03  0.8687E-05  0.5729E-04 -0.2331E-04 -0.2467E-04 -0.2098E-04  0.1190E-04  0.3581E-04  0.5978E-04  0.5427E-05 -0.4594E-05  0.4535E-04  0.2169E-04 -0.1415E-04 -0.2711E-05  0.5033E-04 -0.3981E-04  0.9711E-05  0.9311E-05  0.1447E-04 -0.1057E-04 -0.1363E-05  0.3305E-05  0.3891E-05  0.4888E-06  0.2502E-05 -0.8209E-05  0.4262E-06 -0.4528E-05  0.4816E-05 -0.1315E-05 -0.6576E-05  0.3756E-05 -0.1689E-05 -0.2763E-05  0.2053E-05
