After minimisation     961.85   996     0.966

  Partial chi2s 
Dataset    1     27.09( -2.02)    34  CC cross section HERA-I H1-ZEUS combined e-p.   
Dataset    2     41.46( -1.31)    34  CC cross section HERA-I H1-ZEUS combined e+p.   
Dataset    3    105.83( +1.54)   145  NC cross section HERA-I H1-ZEUS combined e-p.   
Dataset    4    423.03( +1.32)   379  NC cross section HERA-I H1-ZEUS combined e+p.   
Dataset    5     47.31( +1.78)    52  Charm cross section H1-ZEUS combined            
Dataset    6     11.48( +0.71)    17  Beauty cross section ZEUS Vertex                
Dataset    7     16.71( -0.12)    30  LHCb 7TeV Dzero pT-y cross section normalised in
Dataset    8     17.80( +6.53)    29  LHCb 7TeV Dch pT-y cross section normalised in y
Dataset    9     18.50( -0.91)    22  LHCb 7TeV Dstar pT-y cross section normalised in
Dataset   10     11.09( +2.12)    20  LHCb 7TeV Ds pT-y cross section normalised in y 
Dataset   11      4.88( +2.47)     3  LHCb 7TeV Lambdac pT-y cross section normalised 
Dataset   12     81.55(+12.65)   108  LHCb 7TeV Bch pT-y cross section normalised in y
Dataset   13     34.79( +9.78)    76  LHCb 7TeV Bzero pT-y cross section normalised in
Dataset   14     22.98(+14.02)    60  LHCb 7TeV Bs pT-y cross section normalised in y 

 Correlated Chi2    48.795459107400099     
 Log penalty Chi2    48.550081041288962     
 Systematic shifts          152
  
                                Name          Shift   +/-    Error          Type
    1  HERA_Charm_Source_01                   0.0333   +/-   0.9995        :N:M:D
    2  HERA_Charm_Source_02                  -0.0427   +/-   0.9997        :N:M:D
    3  HERA_Charm_Source_03                  -0.2287   +/-   0.9424        :N:M:D
    4  HERA_Charm_Source_04                   0.1175   +/-   0.9906        :N:M:D
    5  HERA_Charm_Source_05                   0.1299   +/-   0.9849        :N:M:D
    6  HERA_Charm_Source_06                  -0.1166   +/-   0.9908        :N:M:D
    7  HERA_Charm_Source_07                  -0.0680   +/-   0.9824        :N:M:D
    8  HERA_Charm_Source_08                   0.2870   +/-   0.9614        :N:M:D
    9  HERA_Charm_Source_09                  -0.0457   +/-   0.9812        :N:M:D
   10  HERA_Charm_Source_10                   0.2136   +/-   0.9857        :N:M:D
   11  HERA_Charm_Source_11                   0.1368   +/-   0.9728        :N:M:D
   12  HERA_Charm_Source_12                  -0.3284   +/-   0.9647        :N:M:D
   13  HERA_Charm_Source_13                   0.2504   +/-   0.9660        :N:M:D
   14  HERA_Charm_Source_14                   0.0079   +/-   0.9250        :N:M:D
   15  HERA_Charm_Source_15                  -0.3819   +/-   0.9414        :N:M:D
   16  HERA_Charm_Source_16                  -0.3931   +/-   0.9310        :N:M:D
   17  HERA_Charm_Source_17                  -0.1600   +/-   0.9153        :N:M:D
   18  HERA_Charm_Source_18                   0.1186   +/-   0.9271        :N:M:D
   19  HERA_Charm_Source_19                   0.1865   +/-   0.8813        :N:M:D
   20  HERA_Charm_Source_20                   0.1603   +/-   0.9200        :N:M:D
   21  HERA_Charm_Source_21                  -0.2382   +/-   0.9489        :N:M:D
   22  HERA_Charm_Source_22                   0.9207   +/-   0.8545        :N:M:D
   23  HERA_Charm_Source_23                  -0.4374   +/-   0.8761        :N:M:D
   24  HERA_Charm_Source_24                  -0.3586   +/-   0.9166        :N:M:D
   25  HERA_Charm_Source_25                  -0.0194   +/-   0.8078        :N:M:D
   26  HERA_Charm_Source_26                   0.0170   +/-   0.9031        :N:M:D
   27  HERA_Charm_Source_27                  -0.2268   +/-   0.9515        :N:M:D
   28  HERA_Charm_Source_28                   0.4013   +/-   0.9129        :N:M:D
   29  HERA_Charm_Source_29                  -0.5871   +/-   0.9149        :N:M:D
   30  HERA_Charm_Source_30                   0.6531   +/-   0.9011        :N:M:D
   31  HERA_Charm_Source_31                   0.6865   +/-   0.8569        :N:M:D
   32  HERA_Charm_Source_32                  -0.5977   +/-   0.7848        :N:M:D
   33  HERA_Charm_Source_33                  -0.9913   +/-   0.8034        :N:M:D
   34  HERA_Charm_Source_34                  -0.8203   +/-   0.8078        :N:M:D
   35  HERA_Charm_Source_35                   1.3027   +/-   0.8381        :N:M:D
   36  HERA_Charm_Source_36                   0.0823   +/-   0.9508        :N:M:D
   37  HERA_Charm_Source_37                  -0.2121   +/-   0.9235        :N:M:D
   38  HERA_Charm_Source_38                   0.2972   +/-   0.8624        :N:M:D
   39  HERA_Charm_Source_39                  -0.3384   +/-   0.7401        :N:M:D
   40  HERA_Charm_Source_40                  -0.6224   +/-   0.8905        :N:M:D
   41  HERA_Charm_Source_41                   0.1972   +/-   0.9184        :N:M:D
   42  HERA_Charm_Source_42                   0.9252   +/-   0.8416        :N:M:D
   43  HERA_Charm_Proced_01                   0.4919   +/-   0.8860        :N:M:D
   44  HERA_Charm_Proced_02                  -0.0575   +/-   0.8484        :N:M:D
