   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.691799E-02   10.1346       1.30099       1.64210       1.11018       1.55026      0.190804      0.918417E-01   2.66044      0.681907      0.667583      0.591693      0.428277      0.290721       0.00000    
  0.758542E-02   9.56260       1.25842       1.57218       1.05770       1.47468      0.200713      0.975044E-01   2.53238      0.652467      0.637383      0.563398      0.405236      0.273622       0.00000    
  0.831724E-02   9.01690       1.21812       1.50519       1.00706       1.40169      0.211068      0.103502       2.40874      0.623946      0.608075      0.536028      0.383109      0.257295       0.00000    
  0.911966E-02   8.48454       1.17902       1.43970      0.957343       1.33002      0.221674      0.109688       2.28736      0.595894      0.579221      0.509128      0.361449      0.241361       0.00000    
  0.999950E-02   7.96943       1.14165       1.37633      0.908876       1.26007      0.232779      0.116253       2.16895      0.568461      0.550955      0.482854      0.340415      0.225946       0.00000    
  0.109642E-01   7.47614       1.10608       1.31532      0.861911       1.19227      0.244171      0.123050       2.05418      0.541778      0.523427      0.457341      0.320132      0.211169       0.00000    
  0.120220E-01   7.01601       1.07332       1.25798      0.817248       1.12773      0.256068      0.130253       1.94498      0.516243      0.497023      0.432994      0.301004      0.197369       0.00000    
  0.131819E-01   6.57703       1.04245       1.20309      0.774080       1.06530      0.268367      0.137790       1.83938      0.491449      0.471344      0.409407      0.282631      0.184200       0.00000    
  0.144536E-01   6.15826       1.01340       1.15057      0.732346       1.00491      0.281049      0.145653       1.73726      0.467362      0.446362      0.386551      0.264984      0.171639       0.00000    
  0.158481E-01   5.75760      0.985975       1.10017      0.691906      0.946361      0.294069      0.153812       1.63827      0.443912      0.422011      0.364358      0.247995      0.159625       0.00000    
  0.173770E-01   5.37449      0.960135       1.05186      0.652728      0.889607      0.307407      0.162256       1.54233      0.421080      0.398277      0.342813      0.231647      0.148145       0.00000    
  0.190535E-01   5.00998      0.935960       1.00578      0.614896      0.834779      0.321064      0.170998       1.44967      0.398907      0.375207      0.321965      0.215988      0.137233       0.00000    
  0.208917E-01   4.66300      0.913342      0.961801      0.578346      0.781795      0.334996      0.180005       1.36014      0.377360      0.352773      0.301785      0.200986      0.126861       0.00000    
  0.229073E-01   4.33184      0.892112      0.919736      0.542966      0.730502      0.349146      0.189234       1.27347      0.356381      0.330926      0.282219      0.186585      0.116980       0.00000    
  0.251174E-01   4.01601      0.872205      0.879529      0.508732      0.680876      0.363473      0.198653       1.18961      0.335959      0.309662      0.263260      0.172773      0.107578       0.00000    
  0.275406E-01   3.71651      0.853672      0.841299      0.475737      0.633065      0.377934      0.208234       1.10880      0.316137      0.289037      0.244965      0.159600      0.986912E-01   0.00000    
  0.301976E-01   3.43225      0.836376      0.804906      0.443917      0.586991      0.392459      0.217915       1.03091      0.296884      0.269030      0.227307      0.147033      0.902878E-01   0.00000    
  0.331110E-01   3.16184      0.820160      0.770167      0.413184      0.542538      0.406975      0.227628      0.955723      0.278158      0.249606      0.210245      0.135026      0.823277E-01   0.00000    
  0.363055E-01   2.90487      0.804936      0.737012      0.383525      0.499704      0.421411      0.237308      0.883229      0.259952      0.230771      0.193782      0.123573      0.748007E-01   0.00000    
  0.398081E-01   2.66233      0.790704      0.705521      0.355045      0.458667      0.435659      0.246854      0.813712      0.242320      0.212600      0.177985      0.112725      0.677424E-01   0.00000    
  0.436487E-01   2.43312      0.777302      0.675519      0.327681      0.419353      0.449621      0.256166      0.747034      0.225234      0.195075      0.162829      0.102448      0.611202E-01   0.00000    
  0.478598E-01   2.21614      0.764575      0.646825      0.301368      0.381677      0.463208      0.265148      0.683045      0.208663      0.178175      0.148287      0.927043E-01  0.549002E-01   0.00000    
  0.524772E-01   2.01106      0.752412      0.619341      0.276101      0.345657      0.476311      0.273683      0.621759      0.192612      0.161917      0.134366      0.834897E-01  0.490734E-01   0.00000    
  0.575400E-01   1.81888      0.740731      0.593069      0.252004      0.311507      0.488726      0.281562      0.563511      0.177145      0.146398      0.121150      0.748592E-01  0.436743E-01   0.00000    
  0.630913E-01   1.63851      0.729353      0.567799      0.229013      0.279146      0.500340      0.288653      0.508158      0.162238      0.131598      0.108612      0.667741E-01  0.386678E-01   0.00000    
  0.691782E-01   1.46908      0.718120      0.543343      0.207076      0.248512      0.511044      0.294832      0.455588      0.147874      0.117506      0.967306E-01  0.592023E-01  0.340250E-01   0.00000    
  0.758523E-01   1.31032      0.706886      0.519561      0.186202      0.219629      0.520684      0.299932      0.405832      0.134064      0.104144      0.855172E-01  0.521385E-01  0.297365E-01   0.00000    
  0.831703E-01   1.16323      0.695453      0.496346      0.166529      0.192744      0.528924      0.303603      0.359273      0.120892      0.916289E-01  0.750682E-01  0.456376E-01  0.258334E-01   0.00000    
  0.911943E-01   1.02674      0.683633      0.473473      0.147986      0.167745      0.535648      0.305728      0.315730      0.108332      0.799286E-01  0.653443E-01  0.396532E-01  0.222778E-01   0.00000    
  0.999925E-01  0.898049      0.671274      0.450650      0.130337      0.144275      0.540937      0.306375      0.274612      0.962693E-01  0.689054E-01  0.562119E-01  0.340681E-01  0.189822E-01   0.00000    
  0.109639      0.780130      0.658174      0.427893      0.113889      0.122795      0.544286      0.305098      0.236683      0.848820E-01  0.587613E-01  0.478464E-01  0.290065E-01  0.160306E-01   0.00000    
  0.120217      0.673648      0.643956      0.404979      0.987663E-01  0.103510      0.545190      0.301469      0.202276      0.742611E-01  0.496025E-01  0.403294E-01  0.245051E-01  0.134397E-01   0.00000    
  0.131815      0.576458      0.628444      0.381691      0.847824E-01  0.861010E-01  0.543662      0.295590      0.170883      0.643180E-01  0.413020E-01  0.335406E-01  0.204644E-01  0.111374E-01   0.00000    
  0.144533      0.488687      0.611273      0.357853      0.719934E-01  0.706316E-01  0.539279      0.287222      0.142625      0.551051E-01  0.338999E-01  0.275062E-01  0.168883E-01  0.912123E-02   0.00000    
  0.158477      0.409619      0.592204      0.333368      0.603467E-01  0.569797E-01  0.531857      0.276389      0.117326      0.466088E-01  0.273484E-01  0.221798E-01  0.137380E-01  0.736285E-02   0.00000    
  0.173766      0.339346      0.570788      0.308121      0.498934E-01  0.451766E-01  0.520894      0.262944      0.950701E-01  0.388812E-01  0.216706E-01  0.175746E-01  0.110122E-01  0.585719E-02   0.00000    
  0.190530      0.277110      0.546784      0.282122      0.405658E-01  0.350613E-01  0.506219      0.247061      0.756271E-01  0.318980E-01  0.167969E-01  0.136285E-01  0.866773E-02  0.457482E-02   0.00000    
  0.208912      0.222938      0.519682      0.255381      0.324020E-01  0.266217E-01  0.487280      0.228760      0.590237E-01  0.257049E-01  0.127272E-01  0.103373E-01  0.669711E-02  0.350790E-02   0.00000    
  0.229067      0.176023      0.489306      0.228062      0.253147E-01  0.196601E-01  0.463991      0.208402      0.449747E-01  0.202610E-01  0.937059E-02  0.762395E-02  0.505368E-02  0.262664E-02   0.00000    
  0.251167      0.136303      0.455185      0.200369      0.193207E-01  0.141171E-01  0.435864      0.186252      0.334379E-01  0.155971E-01  0.670116E-02  0.546548E-02  0.372362E-02  0.192052E-02   0.00000    
  0.275399      0.102924      0.417362      0.172645      0.143097E-01  0.976968E-02  0.403053      0.162875      0.240794E-01  0.116510E-01  0.461233E-02  0.377451E-02  0.265867E-02  0.136043E-02   0.00000    
  0.301969      0.757126E-01  0.375654      0.145338      0.102688E-01  0.651740E-02  0.365385      0.138821      0.167862E-01  0.842947E-02  0.305583E-02  0.251158E-02  0.183934E-02  0.933742E-03   0.00000    
  0.331102      0.537787E-01  0.330576      0.118939      0.706461E-02  0.413358E-02  0.323512      0.114805      0.111982E-01  0.584606E-02  0.192106E-02  0.158778E-02  0.121855E-02  0.613435E-03   0.00000    
  0.363046      0.368282E-01  0.282643      0.941210E-01  0.465039E-02  0.249551E-02  0.277992      0.916255E-01  0.714589E-02  0.387722E-02  0.114731E-02  0.954747E-03  0.773163E-03  0.385895E-03   0.00000    
  0.398071      0.239613E-01  0.233134      0.713951E-01  0.287714E-02  0.140189E-02  0.230257      0.699932E-01  0.427902E-02  0.241627E-02  0.635707E-03  0.533573E-03  0.460863E-03  0.227855E-03   0.00000    
  0.436476      0.145465E-01  0.183486      0.513235E-01  0.164518E-02  0.717901E-03  0.181841      0.506056E-01  0.236308E-02  0.139228E-02  0.320302E-03  0.271480E-03  0.252900E-03  0.123341E-03   0.00000    
  0.478586      0.827421E-02  0.136099      0.346263E-01  0.866712E-03  0.337786E-03  0.135232      0.342885E-01  0.120450E-02  0.737959E-03  0.147636E-03  0.126658E-03  0.128753E-03  0.619902E-04   0.00000    
  0.524759      0.427402E-02  0.933336E-01  0.214803E-01  0.406862E-03  0.140461E-03  0.929267E-01  0.213398E-01  0.547323E-03  0.348224E-03  0.598554E-04  0.520826E-04  0.586382E-04  0.277937E-04   0.00000    
  0.575386      0.194233E-02  0.575783E-01  0.119222E-01  0.163949E-03  0.497495E-04  0.574144E-01  0.118724E-01  0.213698E-03  0.140872E-03  0.205502E-04  0.181715E-04  0.230761E-04  0.107215E-04   0.00000    
  0.630897      0.739405E-03  0.306327E-01  0.567615E-02  0.535316E-04  0.141824E-04  0.305792E-01  0.566197E-02  0.677140E-04  0.460900E-04  0.563794E-05  0.507319E-05  0.744154E-05  0.336585E-05   0.00000    
  0.691764      0.217296E-03  0.131016E-01  0.216098E-02  0.128676E-04  0.296215E-05  0.130888E-01  0.215801E-02  0.158298E-04  0.110658E-04  0.112258E-05  0.102794E-05  0.180185E-05  0.784498E-06   0.00000    
  0.758504      0.408630E-04  0.390885E-02  0.569481E-03  0.184854E-05  0.360643E-06  0.390700E-02  0.569120E-03  0.220919E-05  0.158067E-05  0.128474E-06  0.119242E-06  0.267867E-06  0.108677E-06   0.00000    
  0.831682      0.365797E-05  0.614240E-03  0.786684E-04  0.110683E-06  0.184613E-07  0.614130E-03  0.786499E-04  0.129145E-06  0.926436E-07  0.600169E-08  0.560102E-08  0.180396E-07  0.657183E-08   0.00000    
  0.911920      0.523219E-07  0.199928E-04  0.222952E-05  0.774425E-09  0.113255E-09  0.199920E-04  0.222941E-05  0.887680E-09  0.599080E-09  0.303093E-10  0.283348E-10  0.175345E-09  0.521954E-10   0.00000    
  0.999900      0.157265E-14  0.207227E-11  0.195971E-12  0.756627E-18  0.991573E-18  0.207227E-11  0.195970E-12  0.174820E-17  -.966535E-18  0.124198E-18  0.259500E-18  0.172316E-17  0.587884E-18   0.00000    
