   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.301992E-03  0.685263E-01  0.459580      0.753562      0.451801      0.752075      0.777870E-02  0.148740E-02   1.20388      0.451801      0.451245      0.300830       0.00000       0.00000       0.00000    
  0.331127E-03  0.175894      0.454864      0.744756      0.446474      0.743118      0.838967E-02  0.163812E-02   1.18959      0.446474      0.445871      0.297247       0.00000       0.00000       0.00000    
  0.363073E-03  0.280507      0.450214      0.736016      0.441183      0.734217      0.903078E-02  0.179839E-02   1.17540      0.441183      0.440530      0.293687       0.00000       0.00000       0.00000    
  0.398101E-03  0.380007      0.445692      0.727399      0.435960      0.725421      0.973208E-02  0.197796E-02   1.16138      0.435960      0.435253      0.290168       0.00000       0.00000       0.00000    
  0.436509E-03  0.475510      0.441281      0.718883      0.430791      0.716707      0.104895E-01  0.217614E-02   1.14750      0.430791      0.430024      0.286683       0.00000       0.00000       0.00000    
  0.478622E-03  0.568494      0.436940      0.710432      0.425657      0.708046      0.112830E-01  0.238629E-02   1.13370      0.425657      0.424827      0.283218       0.00000       0.00000       0.00000    
  0.524798E-03  0.655780      0.432773      0.702131      0.420601      0.699502      0.121718E-01  0.262911E-02   1.12010      0.420601      0.419701      0.279801       0.00000       0.00000       0.00000    
  0.575429E-03  0.740595      0.428691      0.693899      0.415581      0.691010      0.131100E-01  0.288938E-02   1.10659      0.415581      0.414606      0.276404       0.00000       0.00000       0.00000    
  0.630945E-03  0.822289      0.424715      0.685754      0.410604      0.682582      0.141105E-01  0.317170E-02   1.09319      0.410604      0.409549      0.273033       0.00000       0.00000       0.00000    
  0.691816E-03  0.899526      0.420908      0.677738      0.405691      0.674245      0.152171E-01  0.349279E-02   1.07994      0.405691      0.404547      0.269698       0.00000       0.00000       0.00000    
  0.758561E-03  0.974710      0.417186      0.669783      0.400808      0.665949      0.163782E-01  0.383421E-02   1.06676      0.400808      0.399570      0.266380       0.00000       0.00000       0.00000    
  0.831745E-03   1.04615      0.413624      0.661944      0.395978      0.657728      0.176453E-01  0.421569E-02   1.05371      0.395978      0.394637      0.263091       0.00000       0.00000       0.00000    
  0.911989E-03   1.11453      0.410208      0.654203      0.391193      0.649565      0.190156E-01  0.463745E-02   1.04076      0.391193      0.389739      0.259826       0.00000       0.00000       0.00000    
  0.999975E-03   1.18104      0.406885      0.646522      0.386434      0.641438      0.204508E-01  0.508469E-02   1.02787      0.386434      0.384863      0.256575       0.00000       0.00000       0.00000    
  0.109645E-02   1.24334      0.403790      0.638986      0.381736      0.633386      0.220543E-01  0.559982E-02   1.01512      0.381736      0.380032      0.253354       0.00000       0.00000       0.00000    
  0.120223E-02   1.30373      0.400814      0.631518      0.377065      0.625365      0.237492E-01  0.615305E-02   1.00243      0.377065      0.375219      0.250146       0.00000       0.00000       0.00000    
  0.131822E-02   1.36184      0.397978      0.624133      0.372426      0.617382      0.255524E-01  0.675146E-02  0.989808      0.372426      0.370429      0.246953       0.00000       0.00000       0.00000    
  0.144540E-02   1.41653      0.395381      0.616880      0.367833      0.609448      0.275483E-01  0.743296E-02  0.977280      0.367833      0.365669      0.243779       0.00000       0.00000       0.00000    
  0.158485E-02   1.46968      0.392902      0.609690      0.363260      0.601532      0.296417E-01  0.815743E-02  0.964793      0.363260      0.360919      0.240613       0.00000       0.00000       0.00000    
  0.173775E-02   1.52006      0.390644      0.602614      0.358724      0.593649      0.319200E-01  0.896432E-02  0.952373      0.358724      0.356190      0.237460       0.00000       0.00000       0.00000    
  0.190540E-02   1.56806      0.388602      0.595643      0.354216      0.585785      0.343856E-01  0.985759E-02  0.940001      0.354216      0.351471      0.234314       0.00000       0.00000       0.00000    
  0.208923E-02   1.61462      0.386692      0.588737      0.349725      0.577932      0.369670E-01  0.108045E-01  0.927657      0.349725      0.346759      0.231173       0.00000       0.00000       0.00000    
  0.229079E-02   1.65803      0.385109      0.581982      0.345268      0.570091      0.398409E-01  0.118910E-01  0.915359      0.345268      0.342055      0.228037       0.00000       0.00000       0.00000    
  0.251180E-02   1.69989      0.383706      0.575308      0.340825      0.562248      0.428811E-01  0.130594E-01  0.903074      0.340825      0.337349      0.224899       0.00000       0.00000       0.00000    
  0.275413E-02   1.74004      0.382505      0.568722      0.336398      0.554403      0.461066E-01  0.143192E-01  0.890801      0.336398      0.332642      0.221761       0.00000       0.00000       0.00000    
  0.301984E-02   1.77746      0.381666      0.562292      0.331990      0.546537      0.496757E-01  0.157545E-01  0.878527      0.331990      0.327922      0.218615       0.00000       0.00000       0.00000    
  0.331118E-02   1.81365      0.381004      0.555935      0.327589      0.538656      0.534155E-01  0.172790E-01  0.866245      0.327589      0.323194      0.215462       0.00000       0.00000       0.00000    
  0.363064E-02   1.84767      0.380668      0.549713      0.323197      0.530743      0.574707E-01  0.189701E-01  0.853940      0.323197      0.318446      0.212297       0.00000       0.00000       0.00000    
  0.398091E-02   1.87969      0.380667      0.543626      0.318809      0.522783      0.618576E-01  0.208427E-01  0.841592      0.318809      0.313670      0.209113       0.00000       0.00000       0.00000    
  0.436498E-02   1.91054      0.380867      0.537620      0.314422      0.514794      0.664451E-01  0.228260E-01  0.829216      0.314422      0.308876      0.205918       0.00000       0.00000       0.00000    
  0.478610E-02   1.93877      0.381556      0.531809      0.310029      0.506720      0.715269E-01  0.250893E-01  0.816749      0.310029      0.304032      0.202688       0.00000       0.00000       0.00000    
  0.524785E-02   1.96561      0.382529      0.526110      0.305628      0.498586      0.769006E-01  0.275240E-01  0.804214      0.305628      0.299152      0.199434       0.00000       0.00000       0.00000    
  0.575415E-02   1.99099      0.383799      0.520529      0.301219      0.490391      0.825805E-01  0.301386E-01  0.791609      0.301219      0.294234      0.196156       0.00000       0.00000       0.00000    
  0.630929E-02   2.01385      0.385632      0.515172      0.296783      0.482061      0.888494E-01  0.331117E-01  0.778844      0.296783      0.289236      0.192824       0.00000       0.00000       0.00000    
  0.691799E-02   2.03556      0.387735      0.509924      0.292331      0.473660      0.954042E-01  0.362637E-01  0.765991      0.292331      0.284196      0.189464       0.00000       0.00000       0.00000    
  0.758542E-02   2.05523      0.390321      0.504870      0.287849      0.465130      0.102472      0.397399E-01  0.752979      0.287849      0.279078      0.186052       0.00000       0.00000       0.00000    
  0.831724E-02   2.07285      0.393423      0.500028      0.283326      0.456447      0.110097      0.435809E-01  0.739774      0.283326      0.273868      0.182579       0.00000       0.00000       0.00000    
  0.911966E-02   2.08926      0.396829      0.495312      0.278779      0.447673      0.118051      0.476397E-01  0.726451      0.278779      0.268604      0.179069       0.00000       0.00000       0.00000    
  0.999950E-02   2.10291      0.400952      0.490900      0.274164      0.438668      0.126788      0.522321E-01  0.712832      0.274164      0.263201      0.175467       0.00000       0.00000       0.00000    
  0.109642E-01   2.11536      0.405394      0.486626      0.269515      0.429554      0.135879      0.570723E-01  0.699069      0.269515      0.257732      0.171822       0.00000       0.00000       0.00000    
  0.120220E-01   2.12542      0.410460      0.482628      0.264797      0.420221      0.145664      0.624070E-01  0.685018      0.264797      0.252133      0.168089       0.00000       0.00000       0.00000    
  0.131819E-01   2.13324      0.416120      0.478901      0.260006      0.410671      0.156114      0.682300E-01  0.670677      0.260006      0.246403      0.164268       0.00000       0.00000       0.00000    
  0.144536E-01   2.13871      0.422388      0.475460      0.255134      0.400887      0.167255      0.745722E-01  0.656021      0.255134      0.240532      0.160355       0.00000       0.00000       0.00000    
  0.158481E-01   2.14189      0.429241      0.472302      0.250179      0.390872      0.179062      0.814295E-01  0.641051      0.250179      0.234523      0.156349       0.00000       0.00000       0.00000    
  0.173770E-01   2.14266      0.436693      0.469444      0.245132      0.380611      0.191561      0.888333E-01  0.625743      0.245132      0.228367      0.152244       0.00000       0.00000       0.00000    
  0.190535E-01   2.14063      0.444820      0.466937      0.239975      0.370064      0.204844      0.968738E-01  0.610039      0.239975      0.222038      0.148025       0.00000       0.00000       0.00000    
  0.208917E-01   2.13568      0.453619      0.464794      0.234700      0.359221      0.218919      0.105574      0.593921      0.234700      0.215532      0.143688       0.00000       0.00000       0.00000    
  0.229073E-01   2.12784      0.463055      0.463009      0.229305      0.348089      0.233750      0.114921      0.577393      0.229305      0.208853      0.139235       0.00000       0.00000       0.00000    
  0.251174E-01   2.11694      0.473133      0.461599      0.223780      0.336657      0.249353      0.124942      0.560437      0.223780      0.201994      0.134663       0.00000       0.00000       0.00000    
  0.275406E-01   2.10242      0.483918      0.460621      0.218102      0.324883      0.265816      0.135738      0.542985      0.218102      0.194930      0.129953       0.00000       0.00000       0.00000    
  0.301976E-01   2.08419      0.495380      0.460076      0.212264      0.312772      0.283116      0.147304      0.525035      0.212264      0.187663      0.125109       0.00000       0.00000       0.00000    
  0.331110E-01   2.06226      0.507465      0.459948      0.206266      0.300338      0.301200      0.159610      0.506604      0.206266      0.180203      0.120135       0.00000       0.00000       0.00000    
  0.363055E-01   2.03641      0.520157      0.460243      0.200098      0.287583      0.320058      0.172660      0.487681      0.200098      0.172550      0.115033       0.00000       0.00000       0.00000    
  0.398081E-01   2.00597      0.533488      0.461007      0.193732      0.274475      0.339756      0.186532      0.468208      0.193732      0.164685      0.109790       0.00000       0.00000       0.00000    
  0.436487E-01   1.97091      0.547392      0.462210      0.187168      0.261041      0.360224      0.201169      0.448208      0.187168      0.156624      0.104416       0.00000       0.00000       0.00000    
  0.478598E-01   1.93128      0.561789      0.463809      0.180407      0.247314      0.381382      0.216495      0.427721      0.180407      0.148388      0.989254E-01   0.00000       0.00000       0.00000    
  0.524772E-01   1.88692      0.576630      0.465774      0.173445      0.233315      0.403185      0.232459      0.406759      0.173445      0.139989      0.933258E-01   0.00000       0.00000       0.00000    
  0.575400E-01   1.83710      0.591888      0.468093      0.166252      0.219047      0.425636      0.249046      0.385299      0.166252      0.131428      0.876189E-01   0.00000       0.00000       0.00000    
  0.630913E-01   1.78200      0.607454      0.470674      0.158838      0.204571      0.448616      0.266104      0.363409      0.158838      0.122742      0.818283E-01   0.00000       0.00000       0.00000    
  0.691782E-01   1.72182      0.623227      0.473414      0.151215      0.189944      0.472012      0.283471      0.341159      0.151215      0.113966      0.759775E-01   0.00000       0.00000       0.00000    
  0.758523E-01   1.65657      0.639114      0.476206      0.143385      0.175222      0.495728      0.300984      0.318608      0.143385      0.105133      0.700889E-01   0.00000       0.00000       0.00000    
  0.831703E-01   1.58568      0.654997      0.478884      0.135333      0.160476      0.519665      0.318408      0.295809      0.135333      0.962858E-01  0.641905E-01   0.00000       0.00000       0.00000    
  0.911943E-01   1.50972      0.670741      0.481255      0.127085      0.145797      0.543656      0.335458      0.272883      0.127085      0.874785E-01  0.583190E-01   0.00000       0.00000       0.00000    
  0.999925E-01   1.42915      0.686215      0.483115      0.118669      0.131273      0.567546      0.351841      0.249943      0.118669      0.787641E-01  0.525094E-01   0.00000       0.00000       0.00000    
  0.109639       1.34434      0.701277      0.484225      0.110108      0.116997      0.591169      0.367228      0.227105      0.110108      0.701979E-01  0.467986E-01   0.00000       0.00000       0.00000    
  0.120217       1.25524      0.715672      0.484147      0.101419      0.103123      0.614253      0.381024      0.204542      0.101419      0.618735E-01  0.412490E-01   0.00000       0.00000       0.00000    
  0.131815       1.16283      0.729230      0.482607      0.926555E-01  0.897419E-01  0.636574      0.392865      0.182397      0.926555E-01  0.538451E-01  0.358968E-01   0.00000       0.00000       0.00000    
  0.144533       1.06771      0.741630      0.479113      0.838658E-01  0.770065E-01  0.657764      0.402107      0.160872      0.838658E-01  0.462039E-01  0.308026E-01   0.00000       0.00000       0.00000    
  0.158477      0.970796      0.752590      0.473317      0.751105E-01  0.650093E-01  0.677480      0.408308      0.140120      0.751105E-01  0.390056E-01  0.260037E-01   0.00000       0.00000       0.00000    
  0.173766      0.872983      0.761583      0.464619      0.664643E-01  0.539087E-01  0.695119      0.410711      0.120373      0.664643E-01  0.323452E-01  0.215635E-01   0.00000       0.00000       0.00000    
  0.190530      0.775331      0.768143      0.452693      0.580001E-01  0.437664E-01  0.710143      0.408927      0.101766      0.580001E-01  0.262598E-01  0.175066E-01   0.00000       0.00000       0.00000    
  0.208912      0.679022      0.771366      0.436904      0.498197E-01  0.347236E-01  0.721546      0.402181      0.845433E-01  0.498197E-01  0.208342E-01  0.138895E-01   0.00000       0.00000       0.00000    
  0.229067      0.585158      0.770479      0.417067      0.420017E-01  0.267869E-01  0.728478      0.390280      0.687886E-01  0.420017E-01  0.160722E-01  0.107148E-01   0.00000       0.00000       0.00000    
  0.251167      0.495165      0.763988      0.392670      0.346693E-01  0.200504E-01  0.729319      0.372620      0.547198E-01  0.346693E-01  0.120303E-01  0.802018E-02   0.00000       0.00000       0.00000    
  0.275399      0.410055      0.750744      0.363849      0.278924E-01  0.144467E-01  0.722851      0.349402      0.423391E-01  0.278924E-01  0.866799E-02  0.577866E-02   0.00000       0.00000       0.00000    
  0.301969      0.331380      0.728559      0.330477      0.217993E-01  0.999672E-02  0.706759      0.320480      0.317961E-01  0.217993E-01  0.599803E-02  0.399869E-02   0.00000       0.00000       0.00000    
  0.331102      0.259871      0.696134      0.293223      0.164283E-01  0.655652E-02  0.679705      0.286666      0.229848E-01  0.164283E-01  0.393391E-02  0.262261E-02   0.00000       0.00000       0.00000    
  0.363046      0.196977      0.651008      0.252676      0.118836E-01  0.406641E-02  0.639124      0.248610      0.159500E-01  0.118836E-01  0.243985E-02  0.162657E-02   0.00000       0.00000       0.00000    
  0.398071      0.142898      0.592664      0.210187      0.814397E-02  0.233062E-02  0.584520      0.207856      0.104746E-01  0.814397E-02  0.139837E-02  0.932249E-03   0.00000       0.00000       0.00000    
  0.436476      0.984566E-01  0.520175      0.167265      0.523881E-02  0.122382E-02  0.514936      0.166041      0.646263E-02  0.523881E-02  0.734291E-03  0.489528E-03   0.00000       0.00000       0.00000    
  0.478586      0.635586E-01  0.435059      0.125878      0.310909E-02  0.574603E-03  0.431950      0.125304      0.368369E-02  0.310909E-02  0.344762E-03  0.229841E-03   0.00000       0.00000       0.00000    
  0.524759      0.377348E-01  0.341057      0.881418E-01  0.166260E-02  0.233544E-03  0.339394      0.879083E-01  0.189614E-02  0.166260E-02  0.140126E-03  0.934177E-04   0.00000       0.00000       0.00000    
  0.575386      0.200541E-01  0.244635      0.560774E-01  0.774110E-03  0.784313E-04  0.243861      0.559989E-01  0.852541E-03  0.774110E-03  0.470588E-04  0.313725E-04   0.00000       0.00000       0.00000    
  0.630897      0.914836E-02  0.154716      0.312481E-01  0.297559E-03  0.202469E-04  0.154419      0.312279E-01  0.317806E-03  0.297559E-03  0.121482E-04  0.809877E-05   0.00000       0.00000       0.00000    
  0.691764      0.333927E-02  0.811173E-01  0.143429E-01  0.863751E-04  0.355991E-05  0.810309E-01  0.143394E-01  0.899350E-04  0.863751E-04  0.213595E-05  0.142397E-05   0.00000       0.00000       0.00000    
  0.758504      0.854329E-03  0.314221E-01  0.483237E-02  0.160016E-04  0.338932E-06  0.314061E-01  0.483203E-02  0.163405E-04  0.160016E-04  0.203359E-06  0.135573E-06   0.00000       0.00000       0.00000    
  0.831682      0.114112E-03  0.695683E-02  0.924079E-03  0.130240E-05  0.105435E-07  0.695553E-02  0.924068E-03  0.131295E-05  0.130240E-05  0.632610E-08  0.421740E-08   0.00000       0.00000       0.00000    
  0.911920      0.310068E-05  0.388524E-03  0.441152E-04  0.140895E-07  0.211687E-10  0.388510E-03  0.441152E-04  0.141107E-07  0.140895E-07  0.127012E-10  0.846748E-11   0.00000       0.00000       0.00000    
  0.999900      0.113389E-12  0.946383E-10  0.894975E-11  0.180895E-16  0.841317E-22  0.946383E-10  0.894975E-11  0.180896E-16  0.180895E-16  0.504790E-22  0.336527E-22   0.00000       0.00000       0.00000    
