LHAPDF set=                        CT14nnlo
  28
    1  0.930721  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000
    2 -0.119300  0.839410  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000
    3  0.006566 -0.299563  0.503556 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000
    4  0.002657  0.125510  0.373644  0.787103  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000
    5  0.016498  0.116098  0.247705 -0.062578  0.888147  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000
    6  0.121191  0.176234 -0.069626  0.029161 -0.061132  0.868624 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000
    7  0.204816  0.268835 -0.017145  0.017375 -0.043235 -0.404148  0.305754 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000
    8 -0.052115 -0.110713  0.136129 -0.069984  0.130474  0.212779  0.092357  0.590670  0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000
    9  0.005567  0.104976  0.037718 -0.229719 -0.068834 -0.024750  0.132270  0.155986  0.770744 -0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000
   10 -0.045611 -0.078899  0.063849  0.166508 -0.018110  0.042980 -0.033655 -0.178290  0.405861  0.726270  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000
   11 -0.001711 -0.015048 -0.038889 -0.021927  0.057120  0.026537 -0.008687 -0.173619  0.002032  0.008199  0.966022 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000
   12 -0.020755 -0.042600 -0.069278 -0.118355  0.159084  0.045689  0.073315 -0.230935  0.035864 -0.011237 -0.092375  0.834358 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000 -0.000000
   13  0.001566  0.009010  0.048505  0.090108 -0.085873 -0.024239 -0.071205  0.125920  0.071048 -0.131339  0.064348  0.184284  0.917073  0.000000 -0.000000  0.000000  0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000
   14  0.007234 -0.005849  0.045225  0.022032 -0.020828  0.043751  0.009924 -0.248065  0.019741 -0.063096 -0.072839  0.007886  0.010553  0.905791  0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000  0.000000 -0.000000 -0.000000  0.000000 -0.000000
   15  0.011587  0.025380 -0.006093 -0.017188 -0.015469 -0.057954 -0.063623  0.295396 -0.026330  0.079369  0.089400  0.071923 -0.058336  0.190315  0.876126 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000
   16  0.002961  0.015170 -0.040279 -0.014102  0.005796 -0.039276 -0.018232  0.204117 -0.057680  0.115242  0.051842  0.034963 -0.008639  0.133371 -0.178106  0.922089 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000
   17 -0.008752 -0.029017 -0.052279  0.115294 -0.007327  0.005425  0.018095  0.004657  0.079967 -0.132444  0.013211  0.072282 -0.086124 -0.032443  0.026079  0.040599  0.956248 -0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000 -0.000000
   18  0.003955 -0.045805 -0.082126  0.101309  0.073141 -0.012928 -0.165688 -0.003541  0.239042 -0.286671  0.004626 -0.062015 -0.063853  0.024208 -0.014971  0.028937 -0.077541  0.850367 -0.000000  0.000000  0.000000  0.000000 -0.000000 -0.000000  0.000000  0.000000  0.000000  0.000000
