* Theory file for CMS inclusive jets 13 TeV, 1.0 < |y| < 1.5
&Data 
   Name = "Theory for CMS inclusive jets 13 TeV, 1.0 < |y| < 1.5"
   NData =    19
   NColumn =    61
   ColumnType = 4*"Bin","Theory", 56*"Error"
   ColumnName = "ylow","yhigh","pTlow","pThigh","theory","PDF_nuisance_param_1+","PDF_nuisance_param_1-","PDF_nuisance_param_2+","PDF_nuisance_param_2-","PDF_nuisance_param_3+","PDF_nuisance_param_3-","PDF_nuisance_param_4+","PDF_nuisance_param_4-","PDF_nuisance_param_5+","PDF_nuisance_param_5-","PDF_nuisance_param_6+","PDF_nuisance_param_6-","PDF_nuisance_param_7+","PDF_nuisance_param_7-","PDF_nuisance_param_8+","PDF_nuisance_param_8-","PDF_nuisance_param_9+","PDF_nuisance_param_9-","PDF_nuisance_param_10+","PDF_nuisance_param_10-","PDF_nuisance_param_11+","PDF_nuisance_param_11-","PDF_nuisance_param_12+","PDF_nuisance_param_12-","PDF_nuisance_param_13+","PDF_nuisance_param_13-","PDF_nuisance_param_14+","PDF_nuisance_param_14-","PDF_nuisance_param_15+","PDF_nuisance_param_15-","PDF_nuisance_param_16+","PDF_nuisance_param_16-","PDF_nuisance_param_17+","PDF_nuisance_param_17-","PDF_nuisance_param_18+","PDF_nuisance_param_18-","PDF_nuisance_param_19+","PDF_nuisance_param_19-","PDF_nuisance_param_20+","PDF_nuisance_param_20-","PDF_nuisance_param_21+","PDF_nuisance_param_21-","PDF_nuisance_param_22+","PDF_nuisance_param_22-","PDF_nuisance_param_23+","PDF_nuisance_param_23-","PDF_nuisance_param_24+","PDF_nuisance_param_24-","PDF_nuisance_param_25+","PDF_nuisance_param_25-","PDF_nuisance_param_26+","PDF_nuisance_param_26-","PDF_nuisance_param_27+","PDF_nuisance_param_27-","PDF_nuisance_param_28+","PDF_nuisance_param_28-"
   Percent =  56*True
&End 
  0.100000E+01  0.150000E+01  0.970000E+02  0.133000E+03  0.122157E+05 -0.278278E+00 -0.164629E+00 -0.288239E+00 -0.167932E+00 -0.128862E+01 -0.348028E+00 -0.248945E+00 -0.501077E+00  0.312326E+00 -0.329216E+00 -0.488975E-01 -0.133343E+00 -0.310955E+00  0.445465E+00  0.219074E+00 -0.779275E+00 -0.412916E+00  0.428412E+00  0.436753E+00 -0.443024E+00  0.788439E-02 -0.848446E-02 -0.201850E+00  0.210723E+00  0.201656E+00 -0.169185E+00  0.386823E+00 -0.657181E+00 -0.646230E+00  0.382363E+00 -0.474940E+00  0.676074E+00 -0.687817E-01  0.393464E-01 -0.863517E-01  0.463377E-02 -0.717552E+00  0.782480E+00  0.985746E+00 -0.502864E+00 -0.341225E+00  0.786607E-01  0.574700E+00 -0.100269E+01  0.136736E+01 -0.122983E+01  0.457647E+00 -0.279102E+00  0.143151E+00  0.863625E-01  0.159888E+00  0.846371E-01 -0.119603E+01  0.418548E+00 -0.443805E+00  0.518746E+00
  0.100000E+01  0.150000E+01  0.133000E+03  0.174000E+03  0.264749E+04 -0.158012E+00 -0.642196E-01 -0.180478E+00 -0.217897E+00 -0.962566E+00 -0.805147E+00 -0.397452E+00 -0.184592E+00 -0.630003E-02 -0.190749E+00  0.708494E-01 -0.147232E+00  0.336517E+00  0.468131E+00  0.207946E-01 -0.177828E+00 -0.589700E+00  0.619737E+00  0.558161E+00 -0.561153E+00 -0.782545E-01  0.479949E-01 -0.200509E+00  0.217717E+00  0.294601E+00 -0.244682E+00  0.198215E+00 -0.336165E+00 -0.252090E+00  0.147811E+00 -0.273700E+00  0.389548E+00  0.164631E-01 -0.211674E-01  0.283712E+00 -0.306384E+00 -0.964461E+00  0.107365E+01  0.938417E+00 -0.504791E+00 -0.831632E-01  0.161234E-01  0.429483E+00 -0.396167E+00  0.752182E+00 -0.129442E+01  0.274275E+00 -0.473593E+00  0.156321E+00  0.151659E-01  0.113016E+00  0.791122E-01 -0.152724E+01 -0.130763E+00 -0.471711E+00  0.603923E+00
  0.100000E+01  0.150000E+01  0.174000E+03  0.220000E+03  0.683315E+03 -0.414131E-01  0.448198E-01 -0.726687E-01 -0.207929E+00 -0.594536E+00 -0.105567E+01 -0.453716E+00  0.104656E+00 -0.267127E+00 -0.622906E-01  0.200543E+00 -0.173398E+00  0.913998E+00  0.375388E+00 -0.170659E+00  0.408825E+00 -0.698643E+00  0.739062E+00  0.568630E+00 -0.579898E+00 -0.152625E+00  0.970110E-01 -0.206183E+00  0.232061E+00  0.353850E+00 -0.292611E+00  0.203342E-01 -0.331606E-01  0.133733E+00 -0.823787E-01 -0.698643E-01  0.990070E-01  0.552328E-01 -0.396170E-01  0.554507E+00 -0.528313E+00 -0.112255E+01  0.126521E+01  0.865654E+00 -0.489914E+00  0.146104E+00 -0.400051E-01  0.288376E+00  0.170971E+00  0.143331E+00 -0.122795E+01  0.428354E-01 -0.583815E+00  0.154063E+00 -0.516777E-01  0.647575E-01  0.575117E-01 -0.179117E+01 -0.515959E+00 -0.472888E+00  0.649416E+00
  0.100000E+01  0.150000E+01  0.220000E+03  0.272000E+03  0.198737E+03  0.735793E-01  0.165644E+00  0.313816E-01 -0.150062E+00 -0.234368E+00 -0.110963E+01 -0.426629E+00  0.353292E+00 -0.459175E+00  0.460255E-01  0.331883E+00 -0.199146E+00  0.138649E+01  0.219431E+00 -0.348599E+00  0.969430E+00 -0.759636E+00  0.805533E+00  0.514812E+00 -0.540997E+00 -0.223450E+00  0.143850E+00 -0.213303E+00  0.247322E+00  0.393082E+00 -0.324186E+00 -0.149522E+00  0.257293E+00  0.511678E+00 -0.306945E+00  0.131450E+00 -0.185808E+00  0.587363E-01 -0.269743E-01  0.749240E+00 -0.683836E+00 -0.121389E+01  0.138019E+01  0.779210E+00 -0.465119E+00  0.345442E+00 -0.894804E-01  0.129502E+00  0.704706E+00 -0.361733E+00 -0.109441E+01 -0.159065E+00 -0.669350E+00  0.143071E+00 -0.129587E+00  0.933686E-02  0.228918E-01 -0.193851E+01 -0.731735E+00 -0.453887E+00  0.671023E+00
  0.100000E+01  0.150000E+01  0.272000E+03  0.330000E+03  0.637982E+02  0.190737E+00  0.294097E+00  0.130093E+00 -0.632279E-01  0.103381E+00 -0.101351E+01 -0.339600E+00  0.565248E+00 -0.588807E+00  0.134628E+00  0.458905E+00 -0.217366E+00  0.173396E+01  0.496980E-01 -0.509860E+00  0.149813E+01 -0.786539E+00  0.833558E+00  0.428724E+00 -0.471562E+00 -0.295185E+00  0.191196E+00 -0.217693E+00  0.258911E+00  0.419575E+00 -0.344649E+00 -0.313401E+00  0.539403E+00  0.877298E+00 -0.522658E+00  0.325801E+00 -0.458230E+00  0.391773E-01  0.491844E-02  0.884667E+00 -0.789125E+00 -0.125715E+01  0.143827E+01  0.684796E+00 -0.433692E+00  0.524728E+00 -0.136058E+00 -0.689372E-01  0.121471E+01 -0.731933E+00 -0.928829E+00 -0.290585E+00 -0.760213E+00  0.127108E+00 -0.224808E+00 -0.571941E-01 -0.206014E-01 -0.198701E+01 -0.837069E+00 -0.420003E+00  0.678720E+00
  0.100000E+01  0.150000E+01  0.330000E+03  0.395000E+03  0.218043E+02  0.317600E+00  0.422918E+00  0.223307E+00  0.308242E-01  0.419454E+00 -0.818594E+00 -0.218866E+00  0.750822E+00 -0.666571E+00  0.207412E+00  0.575271E+00 -0.221602E+00  0.192613E+01 -0.799635E-01 -0.652161E+00  0.198918E+01 -0.786460E+00  0.829378E+00  0.328869E+00 -0.387262E+00 -0.367811E+00  0.238788E+00 -0.214744E+00  0.261481E+00  0.433514E+00 -0.355149E+00 -0.471060E+00  0.812568E+00  0.122140E+01 -0.723646E+00  0.509769E+00 -0.712780E+00  0.638145E-02  0.454407E-01  0.967558E+00 -0.851049E+00 -0.126074E+01  0.144862E+01  0.581560E+00 -0.395564E+00  0.700873E+00 -0.187146E+00 -0.335280E+00  0.171506E+01 -0.960265E+00 -0.749652E+00 -0.321950E+00 -0.874147E+00  0.106514E+00 -0.341336E+00 -0.138447E+00 -0.695351E-01 -0.198641E+01 -0.910072E+00 -0.376737E+00  0.678608E+00
  0.100000E+01  0.150000E+01  0.395000E+03  0.468000E+03  0.784509E+01  0.463243E+00  0.545480E+00  0.314399E+00  0.110514E+00  0.734120E+00 -0.591700E+00 -0.948045E-01  0.930762E+00 -0.716080E+00  0.276534E+00  0.679624E+00 -0.209707E+00  0.196216E+01 -0.126092E+00 -0.777638E+00  0.244889E+01 -0.767203E+00  0.801373E+00  0.225272E+00 -0.296061E+00 -0.439932E+00  0.285501E+00 -0.200587E+00  0.250849E+00  0.432730E+00 -0.353567E+00 -0.623608E+00  0.107916E+01  0.153983E+01 -0.907357E+00  0.684052E+00 -0.950306E+00 -0.306405E-01  0.867074E-01  0.100856E+01 -0.878806E+00 -0.123614E+01  0.142446E+01  0.468135E+00 -0.350268E+00  0.898050E+00 -0.250845E+00 -0.685208E+00  0.222752E+01 -0.108477E+01 -0.562459E+00 -0.254004E+00 -0.101435E+01  0.799597E-01 -0.478196E+00 -0.236108E+00 -0.121607E+00 -0.201006E+01 -0.103673E+01 -0.329028E+00  0.678447E+00
  0.100000E+01  0.150000E+01  0.468000E+03  0.548000E+03  0.287665E+01  0.631976E+00  0.656146E+00  0.405986E+00  0.158098E+00  0.106543E+01 -0.390850E+00  0.758999E-02  0.112020E+01 -0.759891E+00  0.353851E+00  0.769697E+00 -0.181061E+00  0.185099E+01 -0.571229E-01 -0.886608E+00  0.287648E+01 -0.733887E+00  0.755746E+00  0.121865E+00 -0.200998E+00 -0.506461E+00  0.328484E+00 -0.170708E+00  0.222654E+00  0.412118E+00 -0.335566E+00 -0.768672E+00  0.133549E+01  0.182441E+01 -0.106840E+01  0.847709E+00 -0.116918E+01 -0.649518E-01  0.122720E+00  0.101598E+01 -0.878764E+00 -0.118901E+01  0.137332E+01  0.342890E+00 -0.296543E+00  0.113449E+01 -0.332647E+00 -0.111552E+01  0.276265E+01 -0.115002E+01 -0.368792E+00 -0.102833E+00 -0.117317E+01  0.460008E-01 -0.630456E+00 -0.348278E+00 -0.174295E+00 -0.211514E+01 -0.126980E+01 -0.281896E+00  0.685407E+00
  0.100000E+01  0.150000E+01  0.548000E+03  0.638000E+03  0.108052E+01  0.824773E+00  0.754023E+00  0.502138E+00  0.164413E+00  0.143428E+01 -0.258958E+00  0.726979E-01  0.133173E+01 -0.822404E+00  0.452769E+00  0.846732E+00 -0.138775E+00  0.162674E+01  0.134989E+00 -0.981588E+00  0.327460E+01 -0.692692E+00  0.699235E+00  0.142652E-01 -0.989076E-01 -0.562400E+00  0.364512E+00 -0.120387E+00  0.172086E+00  0.364272E+00 -0.295612E+00 -0.905503E+00  0.157959E+01  0.207218E+01 -0.120557E+01  0.100188E+01 -0.137139E+01 -0.954356E-01  0.152932E+00  0.998669E+00 -0.857963E+00 -0.112470E+01  0.130185E+01  0.205983E+00 -0.234472E+00  0.142340E+01 -0.434912E+00 -0.160118E+01  0.332647E+01 -0.121305E+01 -0.163639E+00  0.932592E-01 -0.133362E+01  0.157869E-02 -0.791950E+00 -0.471653E+00 -0.227117E+00 -0.233366E+01 -0.162212E+01 -0.239647E+00  0.707535E+00
  0.100000E+01  0.150000E+01  0.638000E+03  0.737000E+03  0.408332E+00  0.103871E+01  0.843369E+00  0.605478E+00  0.129267E+00  0.184817E+01 -0.210033E+00  0.996121E-01  0.156670E+01 -0.918395E+00  0.582191E+00  0.910664E+00 -0.841680E-01  0.132537E+01  0.441580E+00 -0.106178E+01  0.363780E+01 -0.647494E+00  0.636449E+00 -0.102245E+00  0.136903E-01 -0.602642E+00  0.390518E+00 -0.426115E-01  0.918659E-01  0.281914E+00 -0.227792E+00 -0.103290E+01  0.180871E+01  0.228016E+01 -0.131786E+01  0.114628E+01 -0.155674E+01 -0.124134E+00  0.179991E+00  0.964714E+00 -0.822515E+00 -0.104231E+01  0.120928E+01  0.570637E-01 -0.163651E+00  0.176577E+01 -0.555296E+00 -0.210478E+01  0.391156E+01 -0.130719E+01  0.562202E-01  0.299098E+00 -0.147946E+01 -0.553962E-01 -0.958070E+00 -0.603095E+00 -0.279948E+00 -0.265109E+01 -0.205984E+01 -0.203898E+00  0.749529E+00
