* Theory file for CMS inclusive jets 13 TeV, 0.5 < |y| < 1.0
&Data 
   Name = "Theory for CMS inclusive jets 13 TeV, 0.5 < |y| < 1.0"
   NData =    21
   NColumn =    61
   ColumnType = 4*"Bin","Theory", 56*"Error"
   ColumnName = "ylow","yhigh","pTlow","pThigh","theory","PDF_nuisance_param_1+","PDF_nuisance_param_1-","PDF_nuisance_param_2+","PDF_nuisance_param_2-","PDF_nuisance_param_3+","PDF_nuisance_param_3-","PDF_nuisance_param_4+","PDF_nuisance_param_4-","PDF_nuisance_param_5+","PDF_nuisance_param_5-","PDF_nuisance_param_6+","PDF_nuisance_param_6-","PDF_nuisance_param_7+","PDF_nuisance_param_7-","PDF_nuisance_param_8+","PDF_nuisance_param_8-","PDF_nuisance_param_9+","PDF_nuisance_param_9-","PDF_nuisance_param_10+","PDF_nuisance_param_10-","PDF_nuisance_param_11+","PDF_nuisance_param_11-","PDF_nuisance_param_12+","PDF_nuisance_param_12-","PDF_nuisance_param_13+","PDF_nuisance_param_13-","PDF_nuisance_param_14+","PDF_nuisance_param_14-","PDF_nuisance_param_15+","PDF_nuisance_param_15-","PDF_nuisance_param_16+","PDF_nuisance_param_16-","PDF_nuisance_param_17+","PDF_nuisance_param_17-","PDF_nuisance_param_18+","PDF_nuisance_param_18-","PDF_nuisance_param_19+","PDF_nuisance_param_19-","PDF_nuisance_param_20+","PDF_nuisance_param_20-","PDF_nuisance_param_21+","PDF_nuisance_param_21-","PDF_nuisance_param_22+","PDF_nuisance_param_22-","PDF_nuisance_param_23+","PDF_nuisance_param_23-","PDF_nuisance_param_24+","PDF_nuisance_param_24-","PDF_nuisance_param_25+","PDF_nuisance_param_25-","PDF_nuisance_param_26+","PDF_nuisance_param_26-","PDF_nuisance_param_27+","PDF_nuisance_param_27-","PDF_nuisance_param_28+","PDF_nuisance_param_28-"
   Percent =  56*True
&End 
  0.500000E+00  0.100000E+01  0.970000E+02  0.133000E+03  0.137900E+05 -0.344093E+00 -0.168764E+00 -0.359957E+00 -0.117152E+00 -0.166262E+01 -0.212870E-01 -0.118145E+00 -0.751216E+00  0.496520E+00 -0.428853E+00 -0.106916E+00 -0.104200E+00 -0.592027E+00  0.461271E+00  0.315969E+00 -0.105336E+01 -0.396348E+00  0.401057E+00  0.460200E+00 -0.483505E+00  0.443145E-01 -0.319251E-01 -0.195695E+00  0.200357E+00  0.187102E+00 -0.157828E+00  0.480898E+00 -0.813343E+00 -0.792854E+00  0.471154E+00 -0.560568E+00  0.800584E+00 -0.105135E+00  0.644498E-01 -0.159455E+00  0.533955E-01 -0.658459E+00  0.705016E+00  0.104770E+01 -0.526901E+00 -0.491662E+00  0.121327E+00  0.696200E+00 -0.128484E+01  0.188985E+01 -0.142476E+01  0.677863E+00 -0.369514E+00  0.152256E+00  0.786571E-01  0.179666E+00  0.726059E-01 -0.817189E+00  0.100611E+01 -0.458683E+00  0.506427E+00
  0.500000E+00  0.100000E+01  0.133000E+03  0.174000E+03  0.295001E+04 -0.236138E+00 -0.831134E-01 -0.260095E+00 -0.208184E+00 -0.142224E+01 -0.548885E+00 -0.313270E+00 -0.458913E+00  0.194920E+00 -0.309774E+00 -0.169395E-01 -0.968405E-01 -0.170788E-01  0.595173E+00  0.144500E+00 -0.527974E+00 -0.605793E+00  0.625907E+00  0.680188E+00 -0.683810E+00 -0.529698E-01  0.310523E-01 -0.183582E+00  0.194201E+00  0.301192E+00 -0.250932E+00  0.300401E+00 -0.506632E+00 -0.435819E+00  0.259774E+00 -0.390623E+00  0.560225E+00  0.716634E-02 -0.243051E-01  0.238049E+00 -0.285263E+00 -0.941508E+00  0.103435E+01  0.102558E+01 -0.541396E+00 -0.252606E+00  0.661479E-01  0.539242E+00 -0.717670E+00  0.144101E+01 -0.159517E+01  0.617710E+00 -0.633533E+00  0.179648E+00 -0.282304E-02  0.131052E+00  0.825745E-01 -0.102985E+01  0.437535E+00 -0.497045E+00  0.629825E+00
  0.500000E+00  0.100000E+01  0.174000E+03  0.220000E+03  0.784069E+03 -0.123238E+00 -0.362062E-03 -0.155292E+00 -0.262628E+00 -0.107870E+01 -0.973019E+00 -0.459576E+00 -0.149561E+00 -0.919063E-01 -0.179441E+00  0.877495E-01 -0.108456E+00  0.536333E+00  0.625923E+00 -0.324523E-01  0.112784E-01 -0.748451E+00  0.782311E+00  0.783325E+00 -0.777122E+00 -0.136483E+00  0.853553E-01 -0.179139E+00  0.196664E+00  0.380777E+00 -0.315462E+00  0.123712E+00 -0.206480E+00 -0.827565E-01  0.499574E-01 -0.211076E+00  0.304901E+00  0.845176E-01 -0.802050E-01  0.547072E+00 -0.541398E+00 -0.114624E+01  0.127823E+01  0.969203E+00 -0.535243E+00 -0.136718E-01  0.767256E-02  0.375196E+00 -0.160143E+00  0.872128E+00 -0.160440E+01  0.454212E+00 -0.782602E+00  0.189143E+00 -0.668857E-01  0.840660E-01  0.814531E-01 -0.132814E+01 -0.126765E+00 -0.512868E+00  0.707321E+00
  0.500000E+00  0.100000E+01  0.220000E+03  0.272000E+03  0.238573E+03 -0.865488E-02  0.861525E-01 -0.501394E-01 -0.278356E+00 -0.685253E+00 -0.127274E+01 -0.548360E+00  0.152943E+00 -0.348910E+00 -0.495508E-01  0.202769E+00 -0.131719E+00  0.105320E+01  0.574805E+00 -0.209195E+00  0.552845E+00 -0.840140E+00  0.884967E+00  0.798379E+00 -0.791870E+00 -0.208889E+00  0.132846E+00 -0.179799E+00  0.204629E+00  0.434194E+00 -0.358594E+00 -0.469462E-01  0.843060E-01  0.266382E+00 -0.157406E+00 -0.257117E-01  0.415149E-01  0.129907E+00 -0.106341E+00  0.785673E+00 -0.733652E+00 -0.128820E+01  0.145215E+01  0.891320E+00 -0.515780E+00  0.215758E+00 -0.504178E-01  0.209972E+00  0.381001E+00  0.267523E+00 -0.150786E+01  0.238089E+00 -0.862166E+00  0.186256E+00 -0.123886E+00  0.370597E-01  0.692422E-01 -0.163877E+01 -0.616478E+00 -0.511071E+00  0.751243E+00
  0.500000E+00  0.100000E+01  0.272000E+03  0.330000E+03  0.765308E+02  0.106205E+00  0.180375E+00  0.536136E-01 -0.257609E+00 -0.274552E+00 -0.144437E+01 -0.579282E+00  0.436279E+00 -0.569172E+00  0.736350E-01  0.323903E+00 -0.159757E+00  0.151949E+01  0.462675E+00 -0.381180E+00  0.108757E+01 -0.892773E+00  0.945343E+00  0.749437E+00 -0.750516E+00 -0.273540E+00  0.175544E+00 -0.183039E+00  0.215332E+00  0.467791E+00 -0.385420E+00 -0.211372E+00  0.365604E+00  0.611094E+00 -0.361785E+00  0.162261E+00 -0.224727E+00  0.147463E+00 -0.107144E+00  0.967928E+00 -0.876190E+00 -0.137967E+01  0.156841E+01  0.799487E+00 -0.487303E+00  0.431380E+00 -0.106882E+00  0.410663E-01  0.903663E+00 -0.316308E+00 -0.134263E+01  0.839543E-02 -0.904034E+00  0.174014E+00 -0.181936E+00 -0.125966E-01  0.461331E-01 -0.191532E+01 -0.100432E+01 -0.494437E+00  0.771073E+00
  0.500000E+00  0.100000E+01  0.330000E+03  0.395000E+03  0.261733E+02  0.222800E+00  0.283765E+00  0.154992E+00 -0.204740E+00  0.134066E+00 -0.148784E+01 -0.553718E+00  0.693853E+00 -0.747304E+00  0.185981E+00  0.447807E+00 -0.187469E+00  0.191546E+01  0.311972E+00 -0.545323E+00  0.161009E+01 -0.913728E+00  0.970289E+00  0.653684E+00 -0.668152E+00 -0.333885E+00  0.215546E+00 -0.186263E+00  0.225867E+00  0.485621E+00 -0.399195E+00 -0.370648E+00  0.639314E+00  0.951494E+00 -0.562723E+00  0.350633E+00 -0.490017E+00  0.140707E+00 -0.865258E-01  0.110092E+01 -0.976419E+00 -0.142748E+01  0.163376E+01  0.697480E+00 -0.451917E+00  0.633382E+00 -0.161639E+00 -0.142325E+00  0.141071E+01 -0.837405E+00 -0.113246E+01 -0.202193E+00 -0.931779E+00  0.154685E+00 -0.248474E+00 -0.681043E-01  0.129709E-01 -0.213296E+01 -0.128610E+01 -0.465263E+00  0.773787E+00
  0.500000E+00  0.100000E+01  0.395000E+03  0.468000E+03  0.979563E+01  0.342690E+00  0.395297E+00  0.253193E+00 -0.126221E+00  0.529265E+00 -0.141374E+01 -0.478418E+00  0.923921E+00 -0.882239E+00  0.285682E+00  0.571143E+00 -0.210405E+00  0.222379E+01  0.145146E+00 -0.698800E+00  0.211461E+01 -0.908184E+00  0.964728E+00  0.525104E+00 -0.556644E+00 -0.391729E+00  0.254092E+00 -0.187659E+00  0.234101E+00  0.490503E+00 -0.402242E+00 -0.524887E+00  0.905740E+00  0.128486E+01 -0.758241E+00  0.537133E+00 -0.750571E+00  0.113955E+00 -0.489625E-01  0.118982E+01 -0.103948E+01 -0.143786E+01  0.165478E+01  0.587862E+00 -0.410913E+00  0.824108E+00 -0.215956E+00 -0.351537E+00  0.190466E+01 -0.127208E+01 -0.894024E+00 -0.369704E+00 -0.961405E+00  0.129796E+00 -0.327577E+00 -0.131699E+00 -0.291812E-01 -0.228842E+01 -0.147685E+01 -0.425612E+00  0.764107E+00
  0.500000E+00  0.100000E+01  0.468000E+03  0.548000E+03  0.366417E+01  0.469712E+00  0.512008E+00  0.348628E+00 -0.331405E-01  0.906807E+00 -0.124387E+01 -0.365558E+00  0.112961E+01 -0.976864E+00  0.373887E+00  0.690412E+00 -0.224584E+00  0.242377E+01 -0.728005E-02 -0.839443E+00  0.259638E+01 -0.881405E+00  0.933761E+00  0.376652E+00 -0.426609E+00 -0.448826E+00  0.291820E+00 -0.184641E+00  0.236815E+00  0.483473E+00 -0.395609E+00 -0.674234E+00  0.116512E+01  0.160711E+01 -0.945937E+00  0.719218E+00 -0.100258E+01  0.720523E-01  0.475787E-03  0.123861E+01 -0.106976E+01 -0.141678E+01  0.163785E+01  0.472149E+00 -0.365195E+00  0.101102E+01 -0.273069E+00 -0.602327E+00  0.239228E+01 -0.160642E+01 -0.641351E+00 -0.472406E+00 -0.100669E+01  0.998955E-01 -0.423540E+00 -0.206137E+00 -0.787665E-01 -0.239628E+01 -0.160933E+01 -0.378302E+00  0.747540E+00
  0.500000E+00  0.100000E+01  0.548000E+03  0.638000E+03  0.143563E+01  0.607780E+00  0.630925E+00  0.442035E+00  0.634812E-01  0.126831E+01 -0.100471E+01 -0.228277E+00  0.131611E+01 -0.103850E+01  0.454537E+00  0.802191E+00 -0.226404E+00  0.250355E+01 -0.118306E+00 -0.965202E+00  0.305031E+01 -0.837218E+00  0.881526E+00  0.217501E+00 -0.285471E+00 -0.504175E+00  0.328416E+00 -0.173806E+00  0.230520E+00  0.463549E+00 -0.378303E+00 -0.817677E+00  0.141646E+01  0.191276E+01 -0.112212E+01  0.895142E+00 -0.124278E+01  0.203835E-01  0.567952E-01  0.125192E+01 -0.107095E+01 -0.136819E+01  0.158757E+01  0.349977E+00 -0.314303E+00  0.120326E+01 -0.336142E+00 -0.903483E+00  0.287950E+01 -0.184170E+01 -0.382958E+00 -0.500250E+00 -0.107357E+01  0.651222E-01 -0.537142E+00 -0.292727E+00 -0.134347E+00 -0.247785E+01 -0.171603E+01 -0.325748E+00  0.728721E+00
  0.500000E+00  0.100000E+01  0.638000E+03  0.737000E+03  0.571232E+00  0.760831E+00  0.748165E+00  0.534843E+00  0.151448E+00  0.162142E+01 -0.726386E+00 -0.813800E-01  0.149147E+01 -0.107707E+01  0.533121E+00  0.904267E+00 -0.213498E+00  0.245389E+01 -0.161226E+00 -0.107522E+01  0.347460E+01 -0.779136E+00  0.811510E+00  0.533690E-01 -0.137927E+00 -0.557256E+00  0.363143E+00 -0.152346E+00  0.211983E+00  0.428593E+00 -0.348636E+00 -0.955055E+00  0.165932E+01  0.219741E+01 -0.128402E+01  0.106365E+01 -0.146977E+01 -0.370527E-01  0.115943E+00  0.123281E+01 -0.104603E+01 -0.129606E+01  0.150869E+01  0.220561E+00 -0.257793E+00  0.141273E+01 -0.409220E+00 -0.126379E+01  0.337550E+01 -0.198819E+01 -0.123056E+00 -0.448875E+00 -0.116500E+01  0.245386E-01 -0.669040E+00 -0.392569E+00 -0.194824E+00 -0.256234E+01 -0.183384E+01 -0.271114E+00  0.712791E+00
