&StatCorr

  ! Matrix of systematic uncertainties correlation for LHCb-PAPER-2015-003
  ! Numbers from http://lhcbproject.web.cern.ch/lhcbproject/Publications/LHCbProjectPublic/Directory_LHCb-PAPER-2015-003/Table_4.pdf

   Name1 = 'LHCb 8TeV Zee Boson Rapidity'
   Name2 = 'LHCb 8TeV Zee Boson Rapidity'

   NIdColumns1 = 2
   NIdColumns2 = 2

   IdColumns1 = 'y1','y2'
   IdColumns2 = 'y1','y2'

   NCorr = 289

  ! Matrix Type: 
  !   'Statistical correlations':     Given are correlation factors that need to be applied to statistical errors
  !                                   needs 'stat' column in data files
  !   'Systematic correlations' :     Given are correlation factors that need to be applied to systematic errors
  !                                   needs 'uncor' column in data files
  !   'Systematic covariance matrix': Given is a systematic covariance matrix  
  !
  !   'Full covariance matrix':       Given is a full covariance matrix including stat and syst parts

   MatrixType = 'Systematic correlations'
&End
2.000 2.125 2.000 2.125 1.00
2.000 2.125 2.125 2.250 0.23
2.000 2.125 2.250 2.375 0.26
2.000 2.125 2.375 2.500 0.22
2.000 2.125 2.500 2.625 0.30
2.000 2.125 2.625 2.750 0.30
2.000 2.125 2.750 2.875 0.30
2.000 2.125 2.875 3.000 0.30
2.000 2.125 3.000 3.125 0.30
2.000 2.125 3.125 3.250 0.28
2.000 2.125 3.250 3.375 0.27
2.000 2.125 3.375 3.500 0.25
2.000 2.125 3.500 3.625 0.22
2.000 2.125 3.625 3.750 0.18
2.000 2.125 3.750 3.875 0.15
2.000 2.125 3.875 4.000 0.09
2.000 2.125 4.000 4.250 0.04
2.125 2.250 2.000 2.125 0.23
2.125 2.250 2.125 2.250 1.00
2.125 2.250 2.250 2.375 0.43
2.125 2.250 2.375 2.500 0.36
2.125 2.250 2.500 2.625 0.49
2.125 2.250 2.625 2.750 0.50
2.125 2.250 2.750 2.875 0.50
2.125 2.250 2.875 3.000 0.50
2.125 2.250 3.000 3.125 0.49
2.125 2.250 3.125 3.250 0.47
2.125 2.250 3.250 3.375 0.45
2.125 2.250 3.375 3.500 0.41
2.125 2.250 3.500 3.625 0.36
2.125 2.250 3.625 3.750 0.30
2.125 2.250 3.750 3.875 0.26
2.125 2.250 3.875 4.000 0.14
2.125 2.250 4.000 4.250 0.07
2.250 2.375 2.000 2.125	0.26
2.250 2.375 2.125 2.250	0.43
2.250 2.375 2.250 2.375	1.00
2.250 2.375 2.375 2.500	0.41
2.250 2.375 2.500 2.625	0.56
2.250 2.375 2.625 2.750	0.56
2.250 2.375 2.750 2.875 0.57
2.250 2.375 2.875 3.000 0.57
2.250 2.375 3.000 3.125	0.56
2.250 2.375 3.125 3.250	0.54
2.250 2.375 3.250 3.375	0.51
2.250 2.375 3.375 3.500	0.46
2.250 2.375 3.500 3.625	0.41
2.250 2.375 3.625 3.750	0.34
2.250 2.375 3.750 3.875	0.29
2.250 2.375 3.875 4.000 0.16
2.250 2.375 4.000 4.250 0.08
2.375 2.500 2.000 2.125	0.22
2.375 2.500 2.125 2.250	0.36
2.375 2.500 2.250 2.375	0.41
2.375 2.500 2.375 2.500	1.00
2.375 2.500 2.500 2.625	0.47
2.375 2.500 2.625 2.750	0.47
2.375 2.500 2.750 2.875 0.47
2.375 2.500 2.875 3.000 0.47
2.375 2.500 3.000 3.125	0.47
2.375 2.500 3.125 3.250	0.45
2.375 2.500 3.250 3.375	0.43
2.375 2.500 3.375 3.500	0.39
2.375 2.500 3.500 3.625	0.34
2.375 2.500 3.625 3.750	0.28
2.375 2.500 3.750 3.875	0.24
2.375 2.500 3.875 4.000 0.14
2.375 2.500 4.000 4.250 0.07
2.500 2.625 2.000 2.125 0.30
2.500 2.625 2.125 2.250 0.49
2.500 2.625 2.250 2.375 0.56
2.500 2.625 2.375 2.500 0.47
2.500 2.625 2.500 2.625 1.00
2.500 2.625 2.625 2.750 0.64
2.500 2.625 2.750 2.875 0.65
2.500 2.625 2.875 3.000 0.65
2.500 2.625 3.000 3.125 0.64
2.500 2.625 3.125 3.250 0.61
2.500 2.625 3.250 3.375 0.58
2.500 2.625 3.375 3.500 0.53
2.500 2.625 3.500 3.625 0.47
2.500 2.625 3.625 3.750 0.39
2.500 2.625 3.750 3.875 0.33
2.500 2.625 3.875 4.000 0.18
2.500 2.625 4.000 4.250 0.10
2.625 2.750 2.000 2.125 0.30
2.625 2.750 2.125 2.250 0.50
2.625 2.750 2.250 2.375 0.56
2.625 2.750 2.375 2.500 0.47
2.625 2.750 2.500 2.625 0.64
2.625 2.750 2.625 2.750 1.00
2.625 2.750 2.750 2.875 0.65
2.625 2.750 2.875 3.000 0.65
2.625 2.750 3.000 3.125 0.64
2.625 2.750 3.125 3.250 0.62
2.625 2.750 3.250 3.375 0.59
2.625 2.750 3.375 3.500 0.53
2.625 2.750 3.500 3.625 0.47
2.625 2.750 3.625 3.750 0.39
2.625 2.750 3.750 3.875 0.33
2.625 2.750 3.875 4.000 0.19
2.625 2.750 4.000 4.250 0.10
2.750 2.875 2.000 2.125 0.30
2.750 2.875 2.125 2.250 0.50
2.750 2.875 2.250 2.375 0.57
2.750 2.875 2.375 2.500 0.47
2.750 2.875 2.500 2.625 0.65
2.750 2.875 2.625 2.750	0.65
2.750 2.875 2.750 2.875 1.00
2.750 2.875 2.875 3.000 0.65
2.750 2.875 3.000 3.125 0.65
2.750 2.875 3.125 3.250 0.62
2.750 2.875 3.250 3.375 0.59
2.750 2.875 3.375 3.500 0.54
2.750 2.875 3.500 3.625 0.47
2.750 2.875 3.625 3.750 0.39
2.750 2.875 3.750 3.875 0.33
2.750 2.875 3.875 4.000 0.19
2.750 2.875 4.000 4.250 0.10
2.875 3.000 2.000 2.125 0.30
2.875 3.000 2.125 2.250 0.50
2.875 3.000 2.250 2.375 0.57
2.875 3.000 2.375 2.500 0.47
2.875 3.000 2.500 2.625 0.65
2.875 3.000 2.625 2.750 0.65
2.875 3.000 2.750 2.875	0.65
2.875 3.000 2.875 3.000 1.00
2.875 3.000 3.000 3.125 0.64
2.875 3.000 3.125 3.250 0.62
2.875 3.000 3.250 3.375 0.59
2.875 3.000 3.375 3.500 0.54
2.875 3.000 3.500 3.625 0.47
2.875 3.000 3.625 3.750 0.39
2.875 3.000 3.750 3.875 0.33
2.875 3.000 3.875 4.000 0.19
2.875 3.000 4.000 4.250 0.10
3.000 3.125 2.000 2.125 0.30
3.000 3.125 2.125 2.250 0.49
3.000 3.125 2.250 2.375 0.56
3.000 3.125 2.375 2.500 0.47
3.000 3.125 2.500 2.625 0.64
3.000 3.125 2.625 2.750 0.64
3.000 3.125 2.750 2.875 0.65
3.000 3.125 2.875 3.000 0.64
3.000 3.125 3.000 3.125 1.00
3.000 3.125 3.125 3.250 0.61
3.000 3.125 3.250 3.375 0.58
3.000 3.125 3.375 3.500 0.53
3.000 3.125 3.500 3.625 0.47
3.000 3.125 3.625 3.750 0.39
3.000 3.125 3.750 3.875 0.33
3.000 3.125 3.875 4.000 0.18
3.000 3.125 4.000 4.250 0.10
3.125 3.250 2.000 2.125 0.28
3.125 3.250 2.125 2.250 0.47
3.125 3.250 2.250 2.375 0.54
3.125 3.250 2.375 2.500 0.45
3.125 3.250 2.500 2.625 0.61
3.125 3.250 2.625 2.750 0.62
3.125 3.250 2.750 2.875 0.62
3.125 3.250 2.875 3.000 0.62
3.125 3.250 3.000 3.125 0.61
