   3.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.144540E-02   3.25124      0.472883      0.749992      0.440446      0.740201      0.324369E-01  0.979149E-02   1.18065      0.432498      0.430052      0.310186      0.794762E-02   0.00000       0.00000    
  0.158485E-02   3.26352      0.469941      0.739397      0.435153      0.728738      0.347880E-01  0.106595E-01   1.16389      0.426168      0.423526      0.305246      0.898497E-02   0.00000       0.00000    
  0.173775E-02   3.27246      0.467215      0.728950      0.429877      0.717330      0.373377E-01  0.116199E-01   1.14721      0.419885      0.417031      0.300331      0.999151E-02   0.00000       0.00000    
  0.190540E-02   3.27857      0.464699      0.718641      0.424612      0.705965      0.400877E-01  0.126764E-01   1.13058      0.413643      0.410557      0.295436      0.109687E-01   0.00000       0.00000    
  0.208923E-02   3.28297      0.462314      0.708416      0.419353      0.694624      0.429611E-01  0.137924E-01   1.11398      0.407425      0.404096      0.290552      0.119279E-01   0.00000       0.00000    
  0.229079E-02   3.28364      0.460247      0.698390      0.414101      0.683328      0.461455E-01  0.150624E-01   1.09743      0.401258      0.397659      0.285690      0.128437E-01   0.00000       0.00000    
  0.251180E-02   3.28252      0.458355      0.688470      0.408850      0.672048      0.495056E-01  0.164221E-01   1.08090      0.395114      0.391228      0.280837      0.137361E-01   0.00000       0.00000    
  0.275413E-02   3.27941      0.456659      0.678667      0.403597      0.660785      0.530616E-01  0.178819E-01   1.06438      0.388995      0.384805      0.275993      0.146023E-01   0.00000       0.00000    
  0.301984E-02   3.27315      0.455314      0.669068      0.398335      0.649536      0.569788E-01  0.195322E-01   1.04787      0.382913      0.378385      0.271159      0.154225E-01   0.00000       0.00000    
  0.331118E-02   3.26550      0.454140      0.659565      0.393065      0.638286      0.610746E-01  0.212790E-01   1.03135      0.376845      0.371964      0.266326      0.162205E-01   0.00000       0.00000    
  0.363064E-02   3.25539      0.453279      0.650238      0.387779      0.627032      0.654998E-01  0.232053E-01   1.01481      0.370801      0.365536      0.261496      0.169781E-01   0.00000       0.00000    
  0.398091E-02   3.24307      0.452738      0.641085      0.382468      0.615759      0.702697E-01  0.253256E-01  0.998228      0.364773      0.359093      0.256661      0.176950E-01   0.00000       0.00000    
  0.436498E-02   3.22944      0.452390      0.632037      0.377142      0.604473      0.752476E-01  0.275640E-01  0.981615      0.358754      0.352640      0.251822      0.183876E-01   0.00000       0.00000    
  0.478610E-02   3.21296      0.452506      0.623237      0.371770      0.593138      0.807356E-01  0.300993E-01  0.964908      0.352748      0.346153      0.246969      0.190221E-01   0.00000       0.00000    
  0.524785E-02   3.19501      0.452890      0.614578      0.366367      0.581763      0.865231E-01  0.328149E-01  0.948130      0.346743      0.339640      0.242102      0.196236E-01   0.00000       0.00000    
  0.575415E-02   3.17551      0.453554      0.606066      0.360930      0.570347      0.926245E-01  0.357196E-01  0.931277      0.340739      0.333099      0.237221      0.201907E-01   0.00000       0.00000    
  0.630929E-02   3.15338      0.454745      0.597830      0.355420      0.558832      0.993257E-01  0.389980E-01  0.914252      0.334726      0.326495      0.232306      0.206940E-01   0.00000       0.00000    
  0.691799E-02   3.13008      0.456188      0.589726      0.349871      0.547264      0.106317      0.424617E-01  0.897135      0.328704      0.319857      0.227371      0.211673E-01   0.00000       0.00000    
  0.758542E-02   3.10472      0.458079      0.581855      0.344253      0.535595      0.113827      0.462603E-01  0.879848      0.322665      0.313154      0.222399      0.215871E-01   0.00000       0.00000    
  0.831724E-02   3.07734      0.460445      0.574235      0.338550      0.523803      0.121895      0.504324E-01  0.862353      0.316599      0.306374      0.217381      0.219514E-01   0.00000       0.00000    
  0.911966E-02   3.04879      0.463089      0.566762      0.332798      0.511936      0.130291      0.548254E-01  0.844735      0.310515      0.299548      0.212336      0.222837E-01   0.00000       0.00000    
  0.999950E-02   3.01768      0.466375      0.559625      0.326926      0.499879      0.139450      0.597463E-01  0.826804      0.304379      0.292602      0.207218      0.225466E-01   0.00000       0.00000    
  0.109642E-01   2.98539      0.469957      0.552652      0.320990      0.487729      0.148967      0.649231E-01  0.808720      0.298217      0.285600      0.202065      0.227734E-01   0.00000       0.00000    
  0.120220E-01   2.95085      0.474110      0.545998      0.314933      0.475396      0.159177      0.706022E-01  0.790328      0.291999      0.278484      0.196843      0.229333E-01   0.00000       0.00000    
  0.131819E-01   2.91426      0.478795      0.539642      0.308755      0.462876      0.170040      0.767667E-01  0.771631      0.285721      0.271252      0.191550      0.230336E-01   0.00000       0.00000    
  0.144536E-01   2.87557      0.484022      0.533600      0.302449      0.450156      0.181573      0.834434E-01  0.752605      0.279375      0.263898      0.186181      0.230737E-01   0.00000       0.00000    
  0.158481E-01   2.83487      0.489765      0.527863      0.296014      0.437238      0.193751      0.906246E-01  0.733252      0.272957      0.256421      0.180735      0.230569E-01   0.00000       0.00000    
  0.173770E-01   2.79209      0.496034      0.522446      0.289442      0.424109      0.206592      0.983371E-01  0.713551      0.266460      0.248815      0.175208      0.229823E-01   0.00000       0.00000    
  0.190535E-01   2.74692      0.502892      0.517398      0.282711      0.410735      0.220181      0.106663      0.693445      0.259867      0.241058      0.169586      0.228435E-01   0.00000       0.00000    
  0.208917E-01   2.69930      0.510330      0.512728      0.275812      0.397109      0.234518      0.115620      0.672921      0.253171      0.233148      0.163868      0.226414E-01   0.00000       0.00000    
  0.229073E-01   2.64929      0.518313      0.508426      0.268750      0.383238      0.249563      0.125188      0.651988      0.246370      0.225087      0.158055      0.223798E-01   0.00000       0.00000    
  0.251174E-01   2.59677      0.526839      0.504505      0.261515      0.369116      0.265324      0.135388      0.630631      0.239456      0.216873      0.152145      0.220586E-01   0.00000       0.00000    
  0.275406E-01   2.54136      0.535957      0.501017      0.254081      0.354711      0.281876      0.146305      0.608792      0.232409      0.208485      0.146127      0.216721E-01   0.00000       0.00000    
  0.301976E-01   2.48301      0.545633      0.497957      0.246446      0.340031      0.299187      0.157926      0.586477      0.225223      0.199928      0.140002      0.212230E-01   0.00000       0.00000    
  0.331110E-01   2.42177      0.555814      0.495305      0.238616      0.325094      0.317198      0.170211      0.563710      0.217900      0.191213      0.133779      0.207161E-01   0.00000       0.00000    
  0.363055E-01   2.35753      0.566477      0.493062      0.230585      0.309906      0.335892      0.183156      0.540490      0.210432      0.182344      0.127459      0.201525E-01   0.00000       0.00000    
  0.398081E-01   2.28983      0.577638      0.491263      0.222326      0.294451      0.355312      0.196812      0.516777      0.202798      0.173310      0.121039      0.195281E-01   0.00000       0.00000    
  0.436487E-01   2.21873      0.589227      0.489873      0.213846      0.278761      0.375380      0.211112      0.492607      0.194998      0.164130      0.114529      0.188480E-01   0.00000       0.00000    
  0.478598E-01   2.14431      0.601171      0.488843      0.205157      0.262871      0.396014      0.225972      0.468028      0.187039      0.154826      0.107945      0.181180E-01   0.00000       0.00000    
  0.524772E-01   2.06655      0.613414      0.488138      0.196259      0.246811      0.417156      0.241326      0.443070      0.178918      0.145414      0.101299      0.173412E-01   0.00000       0.00000    
  0.575400E-01   1.98501      0.625912      0.487732      0.187132      0.230606      0.438780      0.257127      0.417738      0.170616      0.135909      0.946019E-01  0.165163E-01   0.00000       0.00000    
  0.630913E-01   1.89994      0.638560      0.487530      0.177798      0.214316      0.460763      0.273213      0.392114      0.162147      0.126346      0.878779E-01  0.156510E-01   0.00000       0.00000    
  0.691782E-01   1.81158      0.651263      0.487425      0.168276      0.198003      0.482987      0.289422      0.366279      0.153524      0.116763      0.811516E-01  0.147522E-01   0.00000       0.00000    
  0.758523E-01   1.72006      0.663925      0.487307      0.158581      0.181729      0.505344      0.305578      0.340310      0.144756      0.107196      0.744486E-01  0.138250E-01   0.00000       0.00000    
  0.831703E-01   1.62522      0.676408      0.486999      0.148713      0.165589      0.527695      0.321410      0.314302      0.135840      0.977006E-01  0.678080E-01  0.128730E-01   0.00000       0.00000    
  0.911943E-01   1.52758      0.688585      0.486314      0.138712      0.149668      0.549872      0.336646      0.288380      0.126807      0.883282E-01  0.612645E-01  0.119053E-01   0.00000       0.00000    
  0.999925E-01   1.42758      0.700340      0.485065      0.128612      0.134041      0.571728      0.351024      0.262653      0.117683      0.791239E-01  0.548473E-01  0.109289E-01   0.00000       0.00000    
  0.109639       1.32567      0.711513      0.483011      0.118450      0.118815      0.593062      0.364196      0.237265      0.108499      0.701506E-01  0.486002E-01  0.995141E-02   0.00000       0.00000    
  0.120217       1.22219      0.721819      0.479723      0.108270      0.104164      0.613550      0.375559      0.212434      0.992877E-01  0.615109E-01  0.425944E-01  0.898186E-02   0.00000       0.00000    
  0.131815       1.11791      0.731101      0.474960      0.981263E-01  0.901559E-01  0.632974      0.384804      0.188282      0.900982E-01  0.532465E-01  0.368564E-01  0.802806E-02   0.00000       0.00000    
  0.144533       1.01355      0.739016      0.468267      0.880867E-01  0.769423E-01  0.650929      0.391325      0.165029      0.809871E-01  0.454473E-01  0.314476E-01  0.709962E-02   0.00000       0.00000    
  0.158477      0.909877      0.745280      0.459338      0.782151E-01  0.645994E-01  0.667065      0.394739      0.142814      0.720114E-01  0.381593E-01  0.263984E-01  0.620370E-02   0.00000       0.00000    
  0.173766      0.807841      0.749346      0.447640      0.686011E-01  0.532787E-01  0.680745      0.394362      0.121880      0.632506E-01  0.314727E-01  0.217697E-01  0.535049E-02   0.00000       0.00000    
  0.190530      0.708266      0.750758      0.432914      0.593156E-01  0.430200E-01  0.691442      0.389894      0.102336      0.547700E-01  0.254118E-01  0.175772E-01  0.454561E-02   0.00000       0.00000    
  0.208912      0.612287      0.748617      0.414625      0.504698E-01  0.339508E-01  0.698147      0.380674      0.844206E-01  0.466708E-01  0.200526E-01  0.138721E-01  0.379904E-02   0.00000       0.00000    
  0.229067      0.520690      0.742206      0.392671      0.421325E-01  0.260535E-01  0.700074      0.366617      0.681861E-01  0.390185E-01  0.153855E-01  0.106466E-01  0.311401E-02   0.00000       0.00000    
  0.251167      0.434740      0.730114      0.366676      0.344281E-01  0.194047E-01  0.695686      0.347271      0.538327E-01  0.319288E-01  0.114560E-01  0.793133E-02  0.249929E-02   0.00000       0.00000    
  0.275399      0.355058      0.711349      0.336856      0.274078E-01  0.139147E-01  0.683941      0.322941      0.413224E-01  0.254530E-01  0.821169E-02  0.568937E-02  0.195483E-02   0.00000       0.00000    
  0.301969      0.282915      0.683980      0.303228      0.211911E-01  0.958761E-02  0.662789      0.293641      0.307787E-01  0.197041E-01  0.565515E-02  0.392207E-02  0.148693E-02   0.00000       0.00000    
  0.331102      0.218611      0.647025      0.266503      0.157902E-01  0.626453E-02  0.631235      0.260239      0.220547E-01  0.146987E-01  0.369245E-02  0.256442E-02  0.109154E-02   0.00000       0.00000    
  0.363046      0.163210      0.598537      0.227365      0.112911E-01  0.387451E-02  0.587246      0.223491      0.151656E-01  0.105199E-01  0.228162E-02  0.158746E-02  0.771207E-03   0.00000       0.00000    
  0.398071      0.116502      0.538453      0.187104      0.764406E-02  0.221707E-02  0.530809      0.184887      0.986113E-02  0.712642E-02  0.130396E-02  0.909451E-03  0.517643E-03   0.00000       0.00000    
  0.436476      0.788350E-01  0.466510      0.147165      0.485211E-02  0.116273E-02  0.461658      0.146002      0.601484E-02  0.452507E-02  0.682765E-03  0.477640E-03  0.327036E-03   0.00000       0.00000    
  0.478586      0.499532E-01  0.384624      0.109354      0.284145E-02  0.547349E-03  0.381783      0.108807      0.338880E-02  0.264916E-02  0.320709E-03  0.225273E-03  0.192286E-03   0.00000       0.00000    
  0.524759      0.290576E-01  0.296763      0.755024E-01  0.149841E-02  0.223977E-03  0.295264      0.752784E-01  0.172238E-02  0.139552E-02  0.130846E-03  0.924000E-04  0.102892E-03   0.00000       0.00000    
  0.575386      0.150926E-01  0.209097      0.472812E-01  0.687537E-03  0.762260E-04  0.208409      0.472050E-01  0.763763E-03  0.638896E-03  0.443484E-04  0.315347E-04  0.486405E-04   0.00000       0.00000    
  0.630897      0.670484E-02  0.129569      0.258702E-01  0.260292E-03  0.201533E-04  0.129308      0.258500E-01  0.280445E-03  0.240890E-03  0.116576E-04  0.836127E-05  0.194019E-04   0.00000       0.00000    
  0.691764      0.237054E-02  0.663229E-01  0.116194E-01  0.743987E-04  0.369128E-05  0.662485E-01  0.116157E-01  0.780900E-04  0.683518E-04  0.211777E-05  0.153306E-05  0.604690E-05   0.00000       0.00000    
  0.758504      0.579937E-03  0.249251E-01  0.380604E-02  0.135456E-04  0.371677E-06  0.249115E-01  0.380567E-02  0.139172E-04  0.122825E-04  0.211008E-06  0.152789E-06  0.126310E-05   0.00000       0.00000    
  0.831682      0.729377E-04  0.530167E-02  0.700875E-03  0.109042E-05  0.118782E-07  0.530058E-02  0.700863E-03  0.110229E-05  0.961144E-06  0.669901E-08  0.447597E-08  0.129272E-06   0.00000       0.00000    
  0.911920      0.179396E-05  0.277891E-03  0.314792E-04  0.120534E-07  -.163256E-10  0.277879E-03  0.314793E-04  0.120371E-07  0.976230E-08  -.745346E-11  -.180375E-10  0.229113E-08   0.00000       0.00000    
  0.999900      0.728407E-13  0.610411E-10  0.577253E-11  0.465971E-16  0.282787E-17  0.610410E-10  0.577253E-11  0.494250E-16  0.211378E-17  0.869603E-18  0.182335E-17  0.444833E-16   0.00000       0.00000    
