   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   40.2844       1.75367       3.05768       1.73677       3.03245      0.169008E-01  0.252240E-01   4.76922       1.73677       1.37290       1.65955       0.00000       0.00000       0.00000       1.65955    
  0.109648E-03   39.1607       1.71324       2.98313       1.69546       2.95729      0.177828E-01  0.258377E-01   4.65274       1.69546       1.34177       1.61552       0.00000       0.00000       0.00000       1.61552    
  0.120226E-03   38.0650       1.67371       2.91041       1.65501       2.88395      0.186998E-01  0.264651E-01   4.53896       1.65501       1.31134       1.57260       0.00000       0.00000       0.00000       1.57260    
  0.131825E-03   36.9959       1.63505       2.83943       1.61539       2.81232      0.196593E-01  0.271078E-01   4.42772       1.61539       1.28159       1.53073       0.00000       0.00000       0.00000       1.53073    
  0.144543E-03   35.9518       1.59723       2.77009       1.57656       2.74232      0.206687E-01  0.277676E-01   4.31888       1.57656       1.25248       1.48984       0.00000       0.00000       0.00000       1.48984    
  0.158489E-03   34.9310       1.56021       2.70227       1.53847       2.67383      0.217354E-01  0.284461E-01   4.21230       1.53847       1.22397       1.44986       0.00000       0.00000       0.00000       1.44986    
  0.173779E-03   33.9322       1.52396       2.63589       1.50109       2.60675      0.228669E-01  0.291450E-01   4.10784       1.50109       1.19602       1.41073       0.00000       0.00000       0.00000       1.41073    
  0.190545E-03   32.9554       1.48849       2.57096       1.46443       2.54109      0.240607E-01  0.298637E-01   4.00552       1.46443       1.16863       1.37246       0.00000       0.00000       0.00000       1.37246    
  0.208928E-03   32.0034       1.45384       2.50764       1.42854       2.47704      0.253008E-01  0.305986E-01   3.90559       1.42854       1.14188       1.33516       0.00000       0.00000       0.00000       1.33516    
  0.229085E-03   31.0751       1.42001       2.44588       1.39341       2.41452      0.265961E-01  0.313517E-01   3.80794       1.39341       1.11574       1.29879       0.00000       0.00000       0.00000       1.29879    
  0.251186E-03   30.1690       1.38695       2.38557       1.35900       2.35344      0.279568E-01  0.321253E-01   3.71244       1.35900       1.09016       1.26328       0.00000       0.00000       0.00000       1.26328    
  0.275420E-03   29.2837       1.35465       2.32663       1.32526       2.29370      0.293928E-01  0.329218E-01   3.61897       1.32526       1.06513       1.22858       0.00000       0.00000       0.00000       1.22858    
  0.301992E-03   28.4179       1.32308       2.26897       1.29217       2.23522      0.309142E-01  0.337434E-01   3.52739       1.29217       1.04059       1.19463       0.00000       0.00000       0.00000       1.19463    
  0.331127E-03   27.5709       1.29222       2.21254       1.25970       2.17795      0.325250E-01  0.345910E-01   3.43765       1.25970       1.01655       1.16140       0.00000       0.00000       0.00000       1.16140    
  0.363073E-03   26.7453       1.26213       2.15753       1.22792       2.12207      0.342003E-01  0.354587E-01   3.34999       1.22792      0.993063       1.12900       0.00000       0.00000       0.00000       1.12900    
  0.398101E-03   25.9408       1.23278       2.10389       1.19684       2.06754      0.359472E-01  0.363482E-01   3.26438       1.19684      0.970117       1.09742       0.00000       0.00000       0.00000       1.09742    
