After minimisation    2283.32  1620     1.409

  Partial chi2s 
Dataset    1    352.79( -1.19)   317  HERA1+2 NCep 920                                
Dataset    2     54.86( -0.78)    61  HERA1+2 NCep 820                                
Dataset    3    188.77( -3.84)   221  HERA1+2 NCep 575                                
Dataset    4    195.56( -4.11)   177  HERA1+2 NCep 460                                
Dataset    5    219.50( -2.60)   159  HERA1+2 NCem                                    
Dataset    6     45.77( +1.74)    39  HERA1+2 CCep                                    
Dataset    7     66.83( -2.65)    42  HERA1+2 CCem                                    
Dataset    8     12.12( +0.58)    11  ATLAS W- lepton rapidity 2011                   
Dataset    9     16.77( +0.68)    11  ATLAS W+ lepton rapidity 2011                   
Dataset   10      6.51( +0.08)     6  ATLAS high mass CC Z rapidity 2011              
Dataset   11      3.72( -0.73)     6  ATLAS high mass CF Z rapidity 2011              
Dataset   12     27.90( +0.34)    12  ATLAS peak CC Z rapidity 2011                   
Dataset   13      9.02( +0.47)     9  ATLAS peak CF Z rapidity 2011                   
Dataset   14      0.00( -0.06)     7  ATLAS Full. differential ttbar vs mtt 8 TeV     
Dataset   15      0.00( -0.32)     8  ATLAS Full. differential ttbar vs pt 8 TeV      
Dataset   16      0.00( +0.22)     5  ATLAS Full. differential ttbar vs ytt 8 TeV (dil
Dataset   17     10.90( -0.66)    15  ATLAS 8 TeV $W^{-}$+jets W PT                   
Dataset   18     22.31( -2.74)    15  ATLAS 8 TeV $W^{+}$+jets W PT                   
Dataset   19     12.07( +0.48)    12  ATLAS 8 TeV Z+jets data 25<pT<50 GeV R=0.4      
Dataset   20     15.47( +1.37)    17  ATLAS 8 TeV Z+jets data 50<pT<100 GeV R=0.4     
Dataset   21     32.38( +0.80)    17  ATLAS 8 TeV Z+jets data 100<pT<200 GeV R=0.4    
Dataset   22      4.89( +0.52)     7  ATLAS 8 TeV Z+jets data 200<pT<300 GeV R=0.4    
Dataset   23      5.66( +0.23)     6  ATLAS 8 TeV Z+jets data 300<pT<400 Gev R=0.4    
Dataset   24     10.86( -0.45)     4  ATLAS 8 TeV Z+jets data 400<pT<1050 GeV R=0.4   
Dataset   25     33.86( +0.27)    18  Z3D Cross section CC Mass bin 2                 
Dataset   26     32.90( +0.69)    34  Z3D Cross section CC Mass bin 3                 
Dataset   27     39.31( +0.73)    34  Z3D Cross section CC Mass bin 4                 
Dataset   28     34.66( +0.80)    34  Z3D Cross section CC Mass bin 5                 
Dataset   29     30.08( +0.70)    34  Z3D Cross section CC Mass bin 6                 
Dataset   30     25.55( +0.35)    34  Z3D Cross section CC Mass bin 7                 
Dataset   31     20.17( +0.79)    11  ATLAS Full. differential Wminus vs y 8 TeV      
Dataset   32     10.72( +0.70)    11  ATLAS Full. differential Wplus vs y 8 TeV       
Dataset   33      6.70( -1.55)    14  ATLAS direct photon production ratio1           
Dataset   34      7.04( -0.71)    13  ATLAS direct photon production ratio2           
Dataset   35     16.61( -1.88)    10  ATLAS direct photon production ratio3           
Dataset   36      2.84( -0.67)    10  ATLAS direct photon production ratio4           
Dataset   37      0.00( +1.99)     9  ATLAS 1D ttbar vs mtt 13 TeV                    
Dataset   38      0.00( -0.11)     6  ATLAS 1D ttbar vs ptavt 13 TeV                  
Dataset   39      0.00( +0.36)     5  ATLAS 1D ttbar vs abs yavt 13 TeV               
Dataset   40      0.00( +1.02)     9  ATLAS 1D ttbar vs abs yboost 13 TeV             
Dataset   41     54.73( +2.16)    34  ATLAS 8 TeV Incjet data y_00_05 R=0.6           
Dataset   42     62.21( +1.81)    33  ATLAS 8 TeV Incjet data y_05_10 R=0.6           
Dataset   43     31.29( +3.10)    32  ATLAS 8 TeV Incjet data y_10_15 R=0.6           
Dataset   44     43.93( +3.46)    30  ATLAS 8 TeV Incjet data y_15_20 R=0.6           
Dataset   45     21.79( +2.78)    24  ATLAS 8 TeV Incjet data y_20_25 R=0.6           
Dataset   46     35.38( +2.56)    18  ATLAS 8 TeV Incjet data y_25_30 R=0.6           

 Correlated Chi2    302.25417019377380     
 Log penalty Chi2    6.7233298503036352     
 Systematic shifts         1250
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.0807   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.4217   +/-   0.9370        :N:M:D
    3  sysHZComb1003                          1.0552   +/-   0.5605        :N:M:D
    4  sysHZComb1004                          0.2233   +/-   0.6241        :N:M:D
    5  sysHZComb1005                          0.2035   +/-   0.6148        :N:M:D
    6  sysHZComb1006                         -0.3934   +/-   0.7959        :N:M:D
    7  sysHZComb1007                          0.0155   +/-   0.9997        :N:M:D
    8  sysHZComb1008                          0.0163   +/-   0.9998        :N:M:D
    9  sysHZComb1009                          0.0584   +/-   0.9006        :N:M:D
   10  sysHZComb1010                         -0.0464   +/-   0.9974        :N:M:D
   11  sysHZComb1011                         -0.2971   +/-   0.9840        :N:M:D
   12  sysHZComb1012                          0.1533   +/-   0.9888        :N:M:D
   13  sysHZComb1013                         -0.2876   +/-   0.9879        :N:M:D
   14  sysHZComb1014                         -0.0140   +/-   0.9990        :N:M:D
   15  sysHZComb1015                          0.1813   +/-   0.9942        :N:M:D
   16  sysHZComb1016                          0.1479   +/-   0.9775        :N:M:D
   17  sysHZComb1017                         -0.1068   +/-   0.9907        :N:M:D
   18  sysHZComb1018                          0.4900   +/-   0.8254        :N:M:D
   19  sysHZComb1019                         -0.0519   +/-   0.9916        :N:M:D
   20  sysHZComb1020                         -0.0604   +/-   0.9955        :N:M:D
   21  sysHZComb1021                          0.0181   +/-   0.9932        :N:M:D
   22  sysHZComb1022                         -0.1318   +/-   0.9876        :N:M:D
   23  sysHZComb1023                          0.0832   +/-   0.9516        :N:M:D
   24  sysHZComb1024                         -0.1057   +/-   0.9885        :N:M:D
   25  sysHZComb1025                         -0.0593   +/-   0.9965        :N:M:D
   26  sysHZComb1026                         -0.3237   +/-   0.9651        :N:M:D
   27  sysHZComb1027                         -0.3724   +/-   0.9734        :N:M:D
   28  sysHZComb1028                          0.2368   +/-   0.9891        :N:M:D
   29  sysHZComb1029                         -0.1120   +/-   0.9386        :N:M:D
   30  sysHZComb1030                         -0.0195   +/-   0.9827        :N:M:D
   31  sysHZComb1031                          0.1026   +/-   0.8754        :N:M:D
   32  sysHZComb1032                          0.0161   +/-   0.9842        :N:M:D
   33  sysHZComb1033                          0.3844   +/-   0.9781        :N:M:D
   34  sysHZComb1034                         -0.2654   +/-   0.9887        :N:M:D
   35  sysHZComb1035                          0.2162   +/-   0.9811        :N:M:D
   36  sysHZComb1036                          0.0682   +/-   0.9908        :N:M:D
   37  sysHZComb1037                          0.0026   +/-   0.9878        :N:M:D
   38  sysHZComb1038                         -0.1903   +/-   0.9266        :N:M:D
   39  sysHZComb1039                          0.1421   +/-   0.9674        :N:M:D
   40  sysHZComb1040                         -0.4258   +/-   0.9464        :N:M:D
   41  sysHZComb1041                         -0.6213   +/-   0.8332        :N:M:D
   42  sysHZComb1042                          0.0477   +/-   0.8879        :N:M:D
   43  sysHZComb1043                         -0.3305   +/-   0.9271        :N:M:D
   44  sysHZComb1044                         -0.3041   +/-   0.9569        :N:M:D
   45  sysHZComb1045                         -0.4582   +/-   0.9422        :N:M:D
   46  sysHZComb1046                         -0.1962   +/-   0.9659        :N:M:D
   47  sysHZComb1047                          0.3068   +/-   0.9530        :N:M:D
   48  sysHZComb1048                         -0.1950   +/-   0.9828        :N:M:D
   49  sysHZComb1049                         -0.0816   +/-   0.9491        :N:M:D
   50  sysHZComb1050                          0.3020   +/-   0.9794        :N:M:D
   51  sysHZComb1051                          0.2810   +/-   0.9744        :N:M:D
   52  sysHZComb1052                          0.2460   +/-   0.9673        :N:M:D
   53  sysHZComb1053                         -1.3622   +/-   0.9539        :N:M:D
   54  sysHZComb1054                         -0.0697   +/-   0.9893        :N:M:D
   55  sysHZComb1055                         -0.6625   +/-   0.9467        :N:M:D
   56  sysHZComb1056                         -0.5256   +/-   0.9099        :N:M:D
   57  sysHZComb1057                          0.1895   +/-   0.9246        :N:M:D
   58  sysHZComb1058                          0.5602   +/-   0.9743        :N:M:D
   59  sysHZComb1059                         -0.4845   +/-   0.8923        :N:M:D
