* Theory file for HERA1+2 NCep 820
&Data 
   Name = "Theory for HERA1+2 NCep 820"
   NData =    70
   NColumn =     6
   ColumnType = 3*"Bin","Theory",  2*"Error"
   ColumnName = "Q2","x","y","theory","alphas+","alphas-"
   Percent =   2*True
&End 
  0.350000E+01  0.573000E-04  0.677180E+00  0.101277E+01  0.196377E+01 -0.180616E+01
  0.350000E+01  0.800000E-04  0.485030E+00  0.977728E+00  0.193915E+01 -0.178685E+01
  0.450000E+01  0.818000E-04  0.609890E+00  0.107207E+01  0.235691E+01 -0.217386E+01
  0.450000E+01  0.130000E-03  0.383760E+00  0.101112E+01  0.224333E+01 -0.207424E+01
  0.650000E+01  0.986000E-04  0.730850E+00  0.118299E+01  0.277104E+01 -0.256248E+01
  0.650000E+01  0.130000E-03  0.554320E+00  0.116231E+01  0.273496E+01 -0.253355E+01
  0.650000E+01  0.200000E-03  0.360310E+00  0.109496E+01  0.259825E+01 -0.241165E+01
  0.850000E+01  0.139000E-03  0.677950E+00  0.124858E+01  0.295551E+01 -0.274230E+01
  0.850000E+01  0.200000E-03  0.471180E+00  0.120642E+01  0.286959E+01 -0.266748E+01
  0.100000E+02  0.130000E-03  0.852810E+00  0.128143E+01  0.303537E+01 -0.281687E+01
  0.100000E+02  0.200000E-03  0.554320E+00  0.126802E+01  0.299267E+01 -0.278429E+01
  0.120000E+02  0.161000E-03  0.826320E+00  0.132237E+01  0.310469E+01 -0.288733E+01
  0.120000E+02  0.200000E-03  0.665190E+00  0.132490E+01  0.309292E+01 -0.288008E+01
  0.120000E+02  0.320000E-03  0.415740E+00  0.125496E+01  0.295371E+01 -0.275615E+01
  0.150000E+02  0.200000E-03  0.831490E+00  0.136283E+01  0.315157E+01 -0.293742E+01
  0.150000E+02  0.246000E-03  0.676000E+00  0.136777E+01  0.313993E+01 -0.292982E+01
  0.150000E+02  0.320000E-03  0.519680E+00  0.133635E+01  0.307166E+01 -0.286959E+01
  0.180000E+02  0.268000E-03  0.744610E+00  0.139843E+01  0.316642E+01 -0.295818E+01
  0.180000E+02  0.328000E-03  0.608400E+00  0.138711E+01  0.312931E+01 -0.292636E+01
  0.180000E+02  0.500000E-03  0.399110E+00  0.130512E+01  0.297692E+01 -0.278884E+01
  0.220000E+02  0.500000E-03  0.487800E+00  0.137018E+01  0.304024E+01 -0.285120E+01
  0.270000E+02  0.335000E-03  0.893540E+00  0.142470E+01  0.314231E+01 -0.294377E+01
  0.270000E+02  0.410000E-03  0.730080E+00  0.144178E+01  0.313321E+01 -0.293842E+01
  0.270000E+02  0.500000E-03  0.598670E+00  0.142506E+01  0.308573E+01 -0.289664E+01
  0.270000E+02  0.800000E-03  0.374170E+00  0.131642E+01  0.289349E+01 -0.272181E+01
  0.350000E+02  0.574000E-03  0.676000E+00  0.145275E+01  0.306962E+01 -0.288648E+01
  0.350000E+02  0.800000E-03  0.485030E+00  0.139205E+01  0.295061E+01 -0.277891E+01
  0.450000E+02  0.800000E-03  0.623610E+00  0.144321E+01  0.297441E+01 -0.280426E+01
  0.450000E+02  0.130000E-02  0.383760E+00  0.131853E+01  0.275497E+01 -0.260361E+01
  0.600000E+02  0.130000E-02  0.511680E+00  0.138207E+01  0.278273E+01 -0.263303E+01
  0.700000E+02  0.130000E-02  0.596960E+00  0.140430E+01  0.278431E+01 -0.263607E+01
  0.700000E+02  0.200000E-02  0.388030E+00  0.127997E+01  0.256668E+01 -0.243578E+01
  0.900000E+02  0.200000E-02  0.498890E+00  0.132281E+01  0.257506E+01 -0.244616E+01
  0.120000E+03  0.212000E-02  0.627540E+00  0.133292E+01  0.253373E+01 -0.241013E+01
  0.120000E+03  0.320000E-02  0.415740E+00  0.121169E+01  0.230899E+01 -0.220211E+01
  0.150000E+03  0.320000E-02  0.519680E+00  0.123592E+01  0.230448E+01 -0.219952E+01
  0.200000E+03  0.320000E-02  0.692900E+00  0.124312E+01  0.228070E+01 -0.217857E+01
  0.200000E+03  0.500000E-02  0.443460E+00  0.111739E+01  0.202159E+01 -0.193752E+01
  0.250000E+03  0.500000E-02  0.554320E+00  0.113035E+01  0.201022E+01 -0.192794E+01
  0.300000E+03  0.500000E-02  0.665190E+00  0.113038E+01  0.199386E+01 -0.191308E+01
  0.300000E+03  0.800000E-02  0.415740E+00  0.992595E+00  0.169183E+01 -0.162987E+01
  0.400000E+03  0.800000E-02  0.554320E+00  0.100297E+01  0.167626E+01 -0.161620E+01
  0.400000E+03  0.130000E-01  0.341120E+00  0.854874E+00  0.132294E+01 -0.128215E+01
  0.500000E+03  0.800000E-02  0.692900E+00  0.998278E+00  0.165631E+01 -0.159767E+01
  0.500000E+03  0.130000E-01  0.426400E+00  0.863231E+00  0.131347E+01 -0.127392E+01
  0.650000E+03  0.850000E-02  0.847790E+00  0.963234E+00  0.158829E+01 -0.153326E+01
  0.650000E+03  0.130000E-01  0.554320E+00  0.866269E+00  0.129837E+01 -0.126019E+01
  0.650000E+03  0.200000E-01  0.360310E+00  0.747156E+00  0.970883E+00 -0.948121E+00
  0.800000E+03  0.130000E-01  0.682240E+00  0.860256E+00  0.128190E+01 -0.124468E+01
  0.800000E+03  0.200000E-01  0.443460E+00  0.749972E+00  0.961357E+00 -0.939496E+00
  0.100000E+04  0.200000E-01  0.554320E+00  0.748449E+00  0.949300E+00 -0.928306E+00
  0.120000E+04  0.140000E-01  0.950270E+00  0.808141E+00  0.118605E+01 -0.115287E+01
  0.120000E+04  0.200000E-01  0.665190E+00  0.742008E+00  0.937351E+00 -0.916949E+00
  0.120000E+04  0.320000E-01  0.415740E+00  0.632503E+00  0.566865E+00 -0.561398E+00
