* Theory file for HERA1+2 CCem
&Data 
   Name = "Theory for HERA1+2 CCem"
   NData =    42
   NColumn =     6
   ColumnType = 3*"Bin","Theory",  2*"Error"
   ColumnName = "Q2","x","y","theory","alphas+","alphas-"
   Percent =   2*True
&End 
  0.300000E+03  0.800000E-02  0.370550E+00  0.125824E+01  0.160845E+01 -0.154912E+01
  0.300000E+03  0.130000E-01  0.228030E+00  0.758508E+00  0.123174E+01 -0.119218E+01
  0.300000E+03  0.320000E-01  0.926380E-01  0.258682E+00  0.532930E+00 -0.524275E+00
  0.300000E+03  0.800000E-01  0.370550E-01  0.801090E-01 -0.145745E+00  0.132161E+00
  0.300000E+03  0.130000E+00  0.228030E-01  0.422989E-01 -0.488370E+00  0.466597E+00
  0.500000E+03  0.130000E-01  0.380050E+00  0.645476E+00  0.122611E+01 -0.118893E+01
  0.500000E+03  0.320000E-01  0.154400E+00  0.237534E+00  0.518699E+00 -0.511829E+00
  0.500000E+03  0.800000E-01  0.617590E-01  0.749368E-01 -0.167998E+00  0.153310E+00
  0.500000E+03  0.130000E+00  0.380050E-01  0.394800E-01 -0.517387E+00  0.494799E+00
  0.100000E+04  0.130000E-01  0.760110E+00  0.441877E+00  0.120389E+01 -0.116912E+01
  0.100000E+04  0.320000E-01  0.308790E+00  0.189649E+00  0.495970E+00 -0.491178E+00
  0.100000E+04  0.800000E-01  0.123520E+00  0.636681E-01 -0.198069E+00  0.182143E+00
  0.100000E+04  0.130000E+00  0.760110E-01  0.337122E-01 -0.555317E+00  0.531838E+00
  0.100000E+04  0.250000E+00  0.395260E-01  0.126939E-01 -0.113253E+01  0.110103E+01
  0.150000E+04  0.320000E-01  0.463190E+00  0.152738E+00  0.481525E+00 -0.477632E+00
  0.150000E+04  0.800000E-01  0.185280E+00  0.545792E-01 -0.214758E+00  0.198277E+00
  0.150000E+04  0.130000E+00  0.114020E+00  0.291708E-01 -0.576265E+00  0.552387E+00
  0.150000E+04  0.250000E+00  0.592890E-01  0.109356E-01 -0.116564E+01  0.113412E+01
  0.150000E+04  0.400000E+00  0.370550E-01  0.376957E-02 -0.181133E+01  0.177810E+01
  0.200000E+04  0.320000E-01  0.617590E+00  0.125288E+00  0.470306E+00 -0.466828E+00
  0.200000E+04  0.800000E-01  0.247040E+00  0.472005E-01 -0.225849E+00  0.209070E+00
  0.200000E+04  0.130000E+00  0.152020E+00  0.254926E-01 -0.590368E+00  0.566267E+00
  0.200000E+04  0.250000E+00  0.790510E-01  0.954752E-02 -0.118819E+01  0.115668E+01
  0.300000E+04  0.320000E-01  0.926380E+00  0.909300E-01  0.449892E+00 -0.446634E+00
  0.300000E+04  0.800000E-01  0.370550E+00  0.361481E-01 -0.240087E+00  0.223046E+00
  0.300000E+04  0.130000E+00  0.228030E+00  0.199349E-01 -0.608921E+00  0.584600E+00
  0.300000E+04  0.250000E+00  0.118580E+00  0.748426E-02 -0.121864E+01  0.118722E+01
  0.300000E+04  0.400000E+00  0.741110E-01  0.252375E-02 -0.189092E+01  0.185927E+01
  0.500000E+04  0.800000E-01  0.617590E+00  0.229685E-01 -0.255977E+00  0.238900E+00
  0.500000E+04  0.130000E+00  0.380050E+00  0.130928E-01 -0.629723E+00  0.605298E+00
  0.500000E+04  0.250000E+00  0.197630E+00  0.496687E-02 -0.125485E+01  0.122360E+01
  0.500000E+04  0.400000E+00  0.123520E+00  0.165247E-02 -0.194478E+01  0.191435E+01
  0.500000E+04  0.650000E+00  0.760110E-01  0.125682E-03 -0.314359E+01  0.313462E+01
  0.800000E+04  0.130000E+00  0.608090E+00  0.789034E-02 -0.646765E+00  0.622414E+00
  0.800000E+04  0.250000E+00  0.316210E+00  0.303942E-02 -0.128605E+01  0.125506E+01
  0.800000E+04  0.400000E+00  0.197630E+00  0.100122E-02 -0.199116E+01  0.196187E+01
  0.800000E+04  0.650000E+00  0.121620E+00  0.739879E-04 -0.321870E+01  0.321387E+01
  0.150000E+05  0.250000E+00  0.592890E+00  0.132862E-02 -0.132515E+01  0.129460E+01
  0.150000E+05  0.400000E+00  0.370550E+00  0.433445E-03 -0.204901E+01  0.202129E+01
  0.150000E+05  0.650000E+00  0.228030E+00  0.309140E-04 -0.331082E+01  0.331132E+01
  0.300000E+05  0.400000E+00  0.741110E+00  0.142501E-03 -0.210823E+01  0.208227E+01
  0.300000E+05  0.650000E+00  0.456070E+00  0.981249E-05 -0.340292E+01  0.340901E+01
