* Theory file for HERA1+2 NCep 460
&Data 
   Name = "Theory for HERA1+2 NCep 460"
   NData =   204
   NColumn =     6
   ColumnType = 3*"Bin","Theory",  2*"Error"
   ColumnName = "Q2","x","y","theory","alphas+","alphas-"
   Percent =   2*True
&End 
  0.350000E+01  0.812000E-04  0.851850E+00  0.917647E+00  0.169134E+01 -0.155506E+01
  0.350000E+01  0.921000E-04  0.751030E+00  0.915489E+00  0.172970E+01 -0.159226E+01
  0.350000E+01  0.106200E-03  0.651320E+00  0.907695E+00  0.174261E+01 -0.160600E+01
  0.350000E+01  0.140900E-03  0.490920E+00  0.880399E+00  0.170566E+01 -0.157487E+01
  0.500000E+01  0.116000E-03  0.851850E+00  0.996739E+00  0.223674E+01 -0.206322E+01
  0.500000E+01  0.131500E-03  0.751440E+00  0.997654E+00  0.225450E+01 -0.208231E+01
  0.500000E+01  0.143000E-03  0.691010E+00  0.994968E+00  0.225549E+01 -0.208471E+01
  0.500000E+01  0.151700E-03  0.651380E+00  0.991668E+00  0.225148E+01 -0.208198E+01
  0.500000E+01  0.201300E-03  0.490880E+00  0.964062E+00  0.219677E+01 -0.203498E+01
  0.650000E+01  0.150900E-03  0.851280E+00  0.105253E+01  0.249931E+01 -0.231279E+01
  0.650000E+01  0.171000E-03  0.751220E+00  0.105577E+01  0.251130E+01 -0.232650E+01
  0.650000E+01  0.183000E-03  0.701960E+00  0.105461E+01  0.251050E+01 -0.232693E+01
  0.650000E+01  0.197300E-03  0.651080E+00  0.105097E+01  0.250349E+01 -0.232166E+01
  0.650000E+01  0.228000E-03  0.563410E+00  0.103890E+01  0.247828E+01 -0.230022E+01
  0.650000E+01  0.261700E-03  0.490860E+00  0.102259E+01  0.244270E+01 -0.226877E+01
  0.650000E+01  0.330000E-03  0.389270E+00  0.988623E+00  0.236564E+01 -0.219950E+01
  0.650000E+01  0.413600E-03  0.310590E+00  0.951400E+00  0.227832E+01 -0.212029E+01
  0.850000E+01  0.197300E-03  0.851420E+00  0.110482E+01  0.267870E+01 -0.248668E+01
  0.850000E+01  0.223600E-03  0.751270E+00  0.111031E+01  0.268887E+01 -0.249841E+01
  0.850000E+01  0.240000E-03  0.699930E+00  0.110957E+01  0.268570E+01 -0.249663E+01
  0.850000E+01  0.258000E-03  0.651100E+00  0.110638E+01  0.267796E+01 -0.249048E+01
  0.850000E+01  0.299000E-03  0.561820E+00  0.109354E+01  0.264870E+01 -0.246518E+01
  0.850000E+01  0.342200E-03  0.490890E+00  0.107631E+01  0.261061E+01 -0.243127E+01
  0.850000E+01  0.433000E-03  0.387950E+00  0.103852E+01  0.252700E+01 -0.235578E+01
  0.850000E+01  0.540900E-03  0.310560E+00  0.998297E+00  0.243663E+01 -0.227353E+01
  0.850000E+01  0.838400E-03  0.200360E+00  0.916031E+00  0.224063E+01 -0.209422E+01
  0.850000E+01  0.139700E-02  0.120250E+00  0.824106E+00  0.199829E+01 -0.187154E+01
  0.120000E+02  0.278500E-03  0.851540E+00  0.116239E+01  0.281227E+01 -0.262054E+01
  0.120000E+02  0.315600E-03  0.751440E+00  0.116959E+01  0.281780E+01 -0.262777E+01
  0.120000E+02  0.343000E-03  0.691410E+00  0.116892E+01  0.281195E+01 -0.262348E+01
  0.120000E+02  0.364200E-03  0.651160E+00  0.116592E+01  0.280260E+01 -0.261561E+01
  0.120000E+02  0.423000E-03  0.560650E+00  0.115160E+01  0.276844E+01 -0.258557E+01
  0.120000E+02  0.483100E-03  0.490900E+00  0.113254E+01  0.272664E+01 -0.254805E+01
  0.120000E+02  0.592000E-03  0.400600E+00  0.109645E+01  0.264972E+01 -0.247828E+01
  0.120000E+02  0.763600E-03  0.310570E+00  0.104494E+01  0.253859E+01 -0.237683E+01
  0.120000E+02  0.118400E-02  0.200300E+00  0.952570E+00  0.232644E+01 -0.218218E+01
  0.120000E+02  0.197300E-02  0.120200E+00  0.850144E+00  0.206335E+01 -0.193974E+01
  0.150000E+02  0.348100E-03  0.851600E+00  0.119252E+01  0.285365E+01 -0.266516E+01
  0.150000E+02  0.394500E-03  0.751440E+00  0.120038E+01  0.285669E+01 -0.266992E+01
  0.150000E+02  0.422000E-03  0.702470E+00  0.119984E+01  0.284907E+01 -0.266383E+01
  0.150000E+02  0.455200E-03  0.651240E+00  0.119636E+01  0.283830E+01 -0.265467E+01
  0.150000E+02  0.529000E-03  0.560380E+00  0.118078E+01  0.280069E+01 -0.262133E+01
  0.150000E+02  0.603900E-03  0.490880E+00  0.116033E+01  0.275639E+01 -0.258139E+01
  0.150000E+02  0.763000E-03  0.388520E+00  0.111486E+01  0.266032E+01 -0.249401E+01
  0.150000E+02  0.954500E-03  0.310570E+00  0.106625E+01  0.255842E+01 -0.240068E+01
  0.150000E+02  0.147900E-02  0.200430E+00  0.967822E+00  0.233650E+01 -0.219667E+01
  0.150000E+02  0.246600E-02  0.120210E+00  0.858555E+00  0.205683E+01 -0.193852E+01
  0.200000E+02  0.464200E-03  0.851480E+00  0.122207E+01  0.286551E+01 -0.268380E+01
  0.200000E+02  0.526100E-03  0.751300E+00  0.122977E+01  0.286337E+01 -0.268364E+01
  0.200000E+02  0.607000E-03  0.651160E+00  0.122467E+01  0.284031E+01 -0.266391E+01
  0.200000E+02  0.805200E-03  0.490880E+00  0.118461E+01  0.274994E+01 -0.258252E+01
  0.200000E+02  0.127300E-02  0.310490E+00  0.108221E+01  0.253797E+01 -0.238844E+01
  0.200000E+02  0.197300E-02  0.200330E+00  0.976355E+00  0.230293E+01 -0.217176E+01
  0.200000E+02  0.328800E-02  0.120210E+00  0.860033E+00  0.200709E+01 -0.189784E+01
  0.250000E+02  0.616500E-03  0.801410E+00  0.123982E+01  0.283899E+01 -0.266562E+01
  0.250000E+02  0.657000E-03  0.752010E+00  0.124175E+01  0.283245E+01 -0.266047E+01
  0.250000E+02  0.700000E-03  0.705820E+00  0.124109E+01  0.282485E+01 -0.265410E+01
  0.250000E+02  0.758700E-03  0.651210E+00  0.123567E+01  0.280579E+01 -0.263734E+01
  0.250000E+02  0.880000E-03  0.561440E+00  0.121697E+01  0.276091E+01 -0.259700E+01
  0.250000E+02  0.100700E-02  0.490640E+00  0.119237E+01  0.270863E+01 -0.254946E+01
  0.250000E+02  0.127000E-02  0.389030E+00  0.114084E+01  0.260548E+01 -0.245493E+01
  0.250000E+02  0.159100E-02  0.310540E+00  0.108460E+01  0.248855E+01 -0.234739E+01
  0.250000E+02  0.246600E-02  0.200350E+00  0.973813E+00  0.224331E+01 -0.212076E+01
  0.250000E+02  0.411000E-02  0.120210E+00  0.853472E+00  0.193781E+01 -0.183706E+01
  0.350000E+02  0.812300E-03  0.851530E+00  0.124537E+01  0.278145E+01 -0.261883E+01
  0.350000E+02  0.920600E-03  0.751360E+00  0.125064E+01  0.276885E+01 -0.260876E+01
  0.350000E+02  0.100000E-02  0.691700E+00  0.124689E+01  0.274982E+01 -0.259205E+01
  0.350000E+02  0.106200E-02  0.651320E+00  0.124173E+01  0.273447E+01 -0.257831E+01
  0.350000E+02  0.123000E-02  0.562360E+00  0.122022E+01  0.268312E+01 -0.253180E+01
  0.350000E+02  0.140900E-02  0.490920E+00  0.119277E+01  0.262522E+01 -0.247888E+01
  0.350000E+02  0.180000E-02  0.384280E+00  0.113276E+01  0.250296E+01 -0.236648E+01
  0.350000E+02  0.222700E-02  0.310600E+00  0.107641E+01  0.238767E+01 -0.225992E+01
  0.350000E+02  0.310000E-02  0.223130E+00  0.987580E+00  0.219279E+01 -0.207927E+01
  0.350000E+02  0.345200E-02  0.200380E+00  0.959374E+00  0.212693E+01 -0.201807E+01
  0.350000E+02  0.575400E-02  0.120210E+00  0.833435E+00  0.179952E+01 -0.171287E+01
