After minimisation    1345.06  1131     1.189

  Partial chi2s 
Dataset    1    437.52( +6.90)   377  HERA1+2 NCep 920                                
Dataset    2     63.56( -0.28)    70  HERA1+2 NCep 820                                
Dataset    3    216.28( -0.28)   254  HERA1+2 NCep 575                                
Dataset    4    221.01( -2.44)   204  HERA1+2 NCep 460                                
Dataset    5    217.58( -0.22)   159  HERA1+2 NCem                                    
Dataset    6     46.20( -0.15)    39  HERA1+2 CCep                                    
Dataset    7     54.63( -2.10)    42  HERA1+2 CCem                                    

 Correlated Chi2    86.852382444072006     
 Log penalty Chi2    1.4249918877259473     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3051   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5486   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3378   +/-   0.5567        :N:M:D
    4  sysHZComb1004                          0.1390   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          1.0534   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.0887   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1170   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0684   +/-   0.9983        :N:M:D
    9  sysHZComb1009                         -0.0108   +/-   0.8998        :N:M:D
   10  sysHZComb1010                         -0.2114   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8665   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4587   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.7866   +/-   0.9621        :N:M:D
   14  sysHZComb1014                          0.0213   +/-   0.9875        :N:M:D
   15  sysHZComb1015                          0.0233   +/-   0.9634        :N:M:D
   16  sysHZComb1016                         -0.0356   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.3285   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.3744   +/-   0.8226        :N:M:D
   19  sysHZComb1019                         -0.3605   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3555   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0780   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.0449   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.0504   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0130   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.0922   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.4992   +/-   0.9206        :N:M:D
   27  sysHZComb1027                         -0.9867   +/-   0.9546        :N:M:D
   28  sysHZComb1028                          0.9078   +/-   0.9750        :N:M:D
   29  sysHZComb1029                         -0.7450   +/-   0.9185        :N:M:D
   30  sysHZComb1030                         -0.3755   +/-   0.9438        :N:M:D
   31  sysHZComb1031                          0.0388   +/-   0.8391        :N:M:D
   32  sysHZComb1032                          0.8530   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.8167   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.5195   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0215   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4146   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.4455   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.8153   +/-   0.9126        :N:M:D
