 First iteration    3436.2802793098699             1131   3.0382672672943145     
After minimisation    3436.28  1131     3.038

  Partial chi2s 
Dataset    1   1423.36(+18.85)   377  HERA1+2 NCep 920                                
Dataset    2    134.73( +2.36)    70  HERA1+2 NCep 820                                
Dataset    3    239.10(+13.50)   254  HERA1+2 NCep 575                                
Dataset    4    279.46( +7.63)   204  HERA1+2 NCep 460                                
Dataset    5    470.12( -0.91)   159  HERA1+2 NCem                                    
Dataset    6     63.63( -0.41)    39  HERA1+2 CCep                                    
Dataset    7     68.88( -3.40)    42  HERA1+2 CCem                                    

 Correlated Chi2    719.39528593449018     
 Log penalty Chi2    37.615939889652310     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3542   +/-   0.9327        :N:M:D
    2  sysHZComb1002                          0.5528   +/-   0.9362        :N:M:D
    3  sysHZComb1003                         -2.2152   +/-   0.5546        :N:M:D
    4  sysHZComb1004                         -3.4396   +/-   0.6182        :N:M:D
    5  sysHZComb1005                          3.9953   +/-   0.6090        :N:M:D
    6  sysHZComb1006                         -3.8687   +/-   0.7877        :N:M:D
    7  sysHZComb1007                          0.0953   +/-   0.9982        :N:M:D
    8  sysHZComb1008                         -0.0618   +/-   0.9984        :N:M:D
    9  sysHZComb1009                          0.1408   +/-   0.8961        :N:M:D
   10  sysHZComb1010                          0.6617   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -1.8510   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.5042   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -1.4683   +/-   0.9620        :N:M:D
   14  sysHZComb1014                          0.2972   +/-   0.9876        :N:M:D
   15  sysHZComb1015                          0.1668   +/-   0.9635        :N:M:D
   16  sysHZComb1016                          0.1705   +/-   0.9744        :N:M:D
   17  sysHZComb1017                          0.1819   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.4077   +/-   0.8203        :N:M:D
   19  sysHZComb1019                         -0.6344   +/-   0.9836        :N:M:D
   20  sysHZComb1020                          0.3127   +/-   0.9814        :N:M:D
   21  sysHZComb1021                          0.8524   +/-   0.9745        :N:M:D
   22  sysHZComb1022                         -0.0117   +/-   0.9686        :N:M:D
   23  sysHZComb1023                          1.1004   +/-   0.9444        :N:M:D
   24  sysHZComb1024                         -0.1795   +/-   0.9878        :N:M:D
   25  sysHZComb1025                         -0.2271   +/-   0.9933        :N:M:D
   26  sysHZComb1026                          0.9590   +/-   0.9203        :N:M:D
   27  sysHZComb1027                         -0.7386   +/-   0.9543        :N:M:D
   28  sysHZComb1028                          1.1462   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -1.9962   +/-   0.9175        :N:M:D
   30  sysHZComb1030                         -3.6400   +/-   0.9438        :N:M:D
   31  sysHZComb1031                          0.5344   +/-   0.8370        :N:M:D
   32  sysHZComb1032                          1.8385   +/-   0.9642        :N:M:D
   33  sysHZComb1033                          2.0969   +/-   0.9705        :N:M:D
   34  sysHZComb1034                         -1.9849   +/-   0.9839        :N:M:D
   35  sysHZComb1035                          0.5207   +/-   0.9780        :N:M:D
   36  sysHZComb1036                          0.0385   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          2.7348   +/-   0.9701        :N:M:D
