   5.2580275980028781E-004   1.5000000000000000        7.4432616718295676E-005   6.5843162568304712E-006   3.1501680284371582E-005   1.8385934491490902E-006   4.1187230069654150E-006   2.3152761468159720E-007
   6.4849989289576609E-004   1.5000000000000000        8.4151049484193870E-005   7.6675840475140206E-006   3.5708754338983019E-005   2.1445572846326657E-006   4.5284000677015280E-006   2.5918243784004976E-007
   7.9982864914127788E-004   1.5000000000000000        9.7356195357700429E-005   8.8927374332950488E-006   4.0512950874462035E-005   2.4442930595232334E-006   4.9634559175698068E-006   2.8428253401003457E-007
   9.8647027547001391E-004   1.5000000000000000        1.1104058316295904E-004   1.0326616110262654E-005   4.5773440500204032E-005   2.8158230499184792E-006   5.3963495562790365E-006   3.1239078105593793E-007
   1.2166651012447006E-003   1.5000000000000000        1.2675473862582280E-004   1.2117679958816587E-005   5.1897039241689313E-005   3.2033883440955247E-006   5.8153228899051610E-006   3.3842885135918078E-007
   1.5005763532829079E-003   1.5000000000000000        1.4578491243836357E-004   1.4192189888977713E-005   5.8687862800113136E-005   3.6664200668328887E-006   6.2710275176875785E-006   3.6655515169293087E-007
   1.8507388678513197E-003   1.5000000000000000        1.6648592765294216E-004   1.6547472520079511E-005   6.6506405601877947E-005   4.2249271377212457E-006   6.7863963444198897E-006   3.9688417725376679E-007
   2.2826125105076998E-003   1.5000000000000000        1.9251721928276319E-004   1.9122348471849461E-005   7.4867044662362106E-005   4.8489208792525762E-006   7.3387494603492139E-006   4.3288083955067356E-007
   2.8152647375776808E-003   1.5000000000000000        2.2180381682716620E-004   2.2244869839704384E-005   8.4501019316902281E-005   5.5275073648151439E-006   7.9203033834038419E-006   4.6322366031353309E-007
   3.4722124347270370E-003   1.5000000000000000        2.5289261239241922E-004   2.6247076080269815E-005   9.5401158052533182E-005   6.3606793981020259E-006   8.4324099685716978E-006   5.0557881509550486E-007
   4.2824602002604316E-003   1.5000000000000000        2.9182009474252191E-004   3.0700756154385499E-005   1.0806786673260225E-004   7.3080729152225999E-006   8.8669725777149169E-006   5.4785707532179291E-007
   5.2817809139193315E-003   1.5000000000000000        3.3197618156981153E-004   3.5717353779863224E-005   1.2169546252985360E-004   8.4043446509992390E-006   9.1877216824286950E-006   5.8993473239374480E-007
   6.5142951289882322E-003   1.5000000000000000        3.8233364040810242E-004   4.1760376589009082E-005   1.3728096423745831E-004   9.5577008331451882E-006   9.2782110361905385E-006   6.3982714730228542E-007
   8.0344190187302371E-003   1.5000000000000000        4.4062168339205023E-004   4.8664401682755973E-005   1.5452423925680844E-004   1.1005186260712356E-005   8.8627126990135045E-006   6.9225324778104468E-007
   9.9092668800469224E-003   1.5000000000000000        4.9958118397925579E-004   5.7494146936667818E-005   1.7506777442134641E-004   1.2752619421219955E-005   7.7675326268771451E-006   7.4609283354440267E-007
   1.2221614266206582E-002   1.5000000000000000        5.8040781966259454E-004   6.8689477895308334E-005   1.9642280611965095E-004   1.4654473583071053E-005   5.3082961264210848E-006   7.5259923848437769E-007
   1.5073552572562949E-002   1.5000000000000000        6.7069809859919896E-004   8.1879828140732645E-005   2.2248062916010460E-004   1.7209144992313333E-005   2.2743031517515490E-007   4.0507285603329208E-008
   1.8590996427212781E-002   1.5000000000000000        7.6644056329677843E-004   9.6648427587464513E-005   2.5241351707826556E-004   1.9999228486155753E-005   0.0000000000000000        0.0000000000000000     
   2.2929242890342181E-002   1.5000000000000000        8.8561456011608888E-004   1.1781800077314631E-004   2.8544679348160086E-004   2.3787895756665316E-005   0.0000000000000000        0.0000000000000000     
   2.8279827903938199E-002   1.5000000000000000        1.0229481791954082E-003   1.4492694450058162E-004   3.2625610633252067E-004   2.8087667194197138E-005   0.0000000000000000        0.0000000000000000     
   3.4878982707851086E-002   1.5000000000000000        1.1817845567654399E-003   1.8270188503367738E-004   3.7123285230171861E-004   3.3973232264676061E-005   0.0000000000000000        0.0000000000000000     
   4.3018063577577870E-002   1.5000000000000000        1.3708219157196502E-003   2.3436336079215949E-004   4.1911637503006140E-004   4.1283757837332809E-005   0.0000000000000000        0.0000000000000000     
   5.3056415362366133E-002   1.5000000000000000        1.6080727507453911E-003   3.0591445722630468E-004   4.6390491500033620E-004   4.9981493067917836E-005   0.0000000000000000        0.0000000000000000     
   6.5437236755844133E-002   1.5000000000000000        1.8963717027433930E-003   4.0658118233575933E-004   4.8235313169142668E-004   5.7311027930941367E-005   0.0000000000000000        0.0000000000000000     
   8.0707147759509684E-002   1.5000000000000000        2.2478314762361439E-003   5.3780191850763309E-004   4.6022483877914772E-004   6.0853283609631509E-005   0.0000000000000000        0.0000000000000000     
   9.9540323253237015E-002   1.5000000000000000        2.6187108653815050E-003   7.0079152641293243E-004   3.7588695385184183E-004   5.4900360502043059E-005   0.0000000000000000        0.0000000000000000     
  0.12276825818307294        1.5000000000000000        3.0184633649450619E-003   8.7804185040409749E-004   2.3209963607025136E-004   3.8462841618748080E-005   0.0000000000000000        0.0000000000000000     
  0.15141647851556020        1.5000000000000000        3.3948206935512917E-003   1.0590014211438550E-003   5.3824091709596289E-005   8.4018696821914251E-006   0.0000000000000000        0.0000000000000000     
  0.18674981876719526        1.5000000000000000        3.7008692995054559E-003   1.2343505611112139E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.23032826513658697        1.5000000000000000        3.8731867445198319E-003   1.3346578053680985E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.28407582974398493        1.5000000000000000        3.8639423391989250E-003   1.3780207123076462E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.35036549681333423        1.5000000000000000        3.6663354748532888E-003   1.3147126102479626E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.43212399121700984        1.5000000000000000        3.1626622574494026E-003   1.1529557121126056E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.53296099497149962        1.5000000000000000        2.5034885060743373E-003   8.9035558677803015E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.65732851666262515        1.5000000000000000        2.5034885060743373E-003   8.9035558677803015E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.81071745004715323        1.5000000000000000        2.5034885060743373E-003   8.9035558677803015E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.99989999999999923        1.5000000000000000        2.5034885060743373E-003   8.9035558677803015E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.7899999622604806E-005   2.0000000000000000        1.1682803662384035E-005   7.7404197924711206E-007   5.5681746243372468E-006   2.8237520207393304E-007   9.2801223772015956E-007   4.6688533190914240E-008
   3.4410520732000967E-005   2.0000000000000000        1.3504507136053390E-005   9.4520202228358250E-007   6.3931918505477677E-006   3.3037991540304224E-007   1.0593631458831485E-006   5.3069996928446317E-008
   4.2440285056065443E-005   2.0000000000000000        1.5571200117082299E-005   1.1056180764516136E-006   7.3625121357540608E-006   3.8040862225937322E-007   1.1985157305118539E-006   6.0689509494517464E-008
   5.2343811059070738E-005   2.0000000000000000        1.7826691942106207E-005   1.3176025546693433E-006   8.4169088761029190E-006   4.3874310318027593E-007   1.3598085021398972E-006   6.9511893954003722E-008
   6.4558344803014483E-005   2.0000000000000000        2.0387126060433522E-005   1.5475374626451064E-006   9.6054341578308755E-006   5.1083510248026070E-007   1.5317759380110485E-006   7.8971132005826120E-008
   7.9623164599182665E-005   2.0000000000000000        2.3354472886860404E-005   1.7867017093898703E-006   1.0986163955377594E-005   5.8421780810676158E-007   1.7340193767291207E-006   9.0996273483856825E-008
   9.8203390439038842E-005   2.0000000000000000        2.6819348471877742E-005   2.0769305813985191E-006   1.2540185129772345E-005   6.8179228466386921E-007   1.9521273973786784E-006   1.0294665359929632E-007
   1.2111934940377031E-004   2.0000000000000000        3.0736178116202429E-005   2.4250322349794779E-006   1.4322731080204597E-005   7.7907936947918062E-007   2.2067980488240486E-006   1.1601369804604680E-007
   1.4938279355129950E-004   2.0000000000000000        3.5293305936785145E-005   2.8383023565170201E-006   1.6314010555782756E-005   9.0555072709823607E-007   2.4696698565684639E-006   1.3230669487358894E-007
   1.8424156932018260E-004   2.0000000000000000        4.0285229307876647E-005   3.2931056313643322E-006   1.8541314616290618E-005   1.0393587416895243E-006   2.7718768817045679E-006   1.4796011558998407E-007
   2.2723471062888217E-004   2.0000000000000000        4.6182248612619172E-005   3.8424313063759197E-006   2.1104910575000868E-005   1.2102193740596922E-006   3.1106758877173247E-006   1.6833202662163265E-007
   2.8026038806072814E-004   2.0000000000000000        5.3232689439959110E-005   4.4571648981936569E-006   2.4011585339294634E-005   1.3871743315866438E-006   3.4725825709507603E-006   1.8961033720862241E-007
   3.4565971412805146E-004   2.0000000000000000        6.0860841853073801E-005   5.2663899216313227E-006   2.7406673072365151E-005   1.6000317422992096E-006   3.8798039197194283E-006   2.1328926195858522E-007
   4.2632010466351223E-004   2.0000000000000000        7.0149257952214014E-005   6.1188140142794472E-006   3.1107010145738618E-005   1.8449058414223387E-006   4.3267060465600782E-006   2.3952210856187961E-007
   5.2580275980028781E-004   2.0000000000000000        7.9676745732459414E-005   7.0797622221276893E-006   3.5219529661183222E-005   2.1241608377302695E-006   4.7747088678351121E-006   2.6873357335228390E-007
   6.4849989289576609E-004   2.0000000000000000        9.1107665673019887E-005   8.2448244383257944E-006   3.9738694148243352E-005   2.4302817824701042E-006   5.3109096116737669E-006   2.9901888920562512E-007
   7.9982864914127788E-004   2.0000000000000000        1.0427340753573261E-004   9.6731555515973245E-006   4.5268612735084399E-005   2.7934296686697264E-006   5.8253610159696976E-006   3.3013399227093925E-007
   9.8647027547001391E-004   2.0000000000000000        1.1914979854089578E-004   1.1301438539582909E-005   5.1341139679792833E-005   3.2539600606488370E-006   6.3663294878723468E-006   3.6667374726845023E-007
   1.2166651012447006E-003   2.0000000000000000        1.3596659908966962E-004   1.3176668061132807E-005   5.8107626841774584E-005   3.7017525175435545E-006   6.9384504808732347E-006   4.0450772794606203E-007
   1.5005763532829079E-003   2.0000000000000000        1.5636415837340977E-004   1.5275099502430386E-005   6.5394172999967980E-005   4.2764241786557810E-006   7.5395231373267802E-006   4.4458689020355793E-007
   1.8507388678513197E-003   2.0000000000000000        1.8068017284441341E-004   1.7848019490441941E-005   7.4693362305251662E-005   4.8901473839801785E-006   8.1244880444369954E-006   4.7991887609393905E-007
   2.2826125105076998E-003   2.0000000000000000        2.0482650188153261E-004   2.1047995323215225E-005   8.4374101599004033E-005   5.6529424388107085E-006   8.7718785814061438E-006   5.2206267045212687E-007
   2.8152647375776808E-003   2.0000000000000000        2.3571382361765335E-004   2.4423555292092720E-005   9.5532763283794831E-005   6.4540955259885014E-006   9.5041182099956970E-006   5.6455086343989535E-007
   3.4722124347270370E-003   2.0000000000000000        2.6695800833850022E-004   2.8352526573479318E-005   1.0674286437180485E-004   7.4574342813632587E-006   1.0235292736104099E-005   6.1376650001378131E-007
   4.2824602002604316E-003   2.0000000000000000        3.0916934241212609E-004   3.2845055530163002E-005   1.2066271366541958E-004   8.5377918986466324E-006   1.0947704459402452E-005   6.6096694144440763E-007
   5.2817809139193315E-003   2.0000000000000000        3.5322081659119718E-004   3.8535669129745850E-005   1.3578603420500522E-004   9.8347823298014363E-006   1.1575956618771438E-005   7.2231378982524080E-007
   6.5142951289882322E-003   2.0000000000000000        4.0653651709056480E-004   4.5671866377902102E-005   1.5411387997270006E-004   1.1188524927224821E-005   1.2084281957325423E-005   7.7795536762765977E-007
   8.0344190187302371E-003   2.0000000000000000        4.6517947665749768E-004   5.2679324875090081E-005   1.7361255863402580E-004   1.3003093011105261E-005   1.2280014326299949E-005   8.4137929865252748E-007
   9.9092668800469224E-003   2.0000000000000000        5.3918180684765869E-004   6.1777316587296487E-005   1.9541739187530169E-004   1.4860507432002897E-005   1.2001816995348607E-005   9.1120964845396711E-007
   1.2221614266206582E-002   2.0000000000000000        6.1462593625243999E-004   7.3579544533364764E-005   2.2060503734434416E-004   1.7108029846841181E-005   1.0965397378722712E-005   9.8783633484801971E-007
   1.5073552572562949E-002   2.0000000000000000        7.1140225475867333E-004   8.6462590667215754E-005   2.4919825689208205E-004   2.0064873328501347E-005   8.4925996800549956E-006   1.0373015799148381E-006
   1.8590996427212781E-002   2.0000000000000000        8.1169834757850842E-004   1.0300883287440432E-004   2.8124332218261401E-004   2.3183157660251711E-005   2.3897672496130042E-006   4.2526879316042689E-007
   2.2929242890342181E-002   2.0000000000000000        9.3423040587506086E-004   1.2271174772541193E-004   3.2002118658577887E-004   2.7277730331694765E-005   0.0000000000000000        0.0000000000000000     
   2.8279827903938199E-002   2.0000000000000000        1.0719917233631693E-003   1.4925387631699433E-004   3.6191451771293341E-004   3.2232489328930347E-005   0.0000000000000000        0.0000000000000000     
   3.4878982707851086E-002   2.0000000000000000        1.2196699322235235E-003   1.8235203844474730E-004   4.0878121977274974E-004   3.8980659915575442E-005   0.0000000000000000        0.0000000000000000     
   4.3018063577577870E-002   2.0000000000000000        1.4120872985470964E-003   2.2855971777356474E-004   4.6582551204412802E-004   4.7213905282189717E-005   0.0000000000000000        0.0000000000000000     
   5.3056415362366133E-002   2.0000000000000000        1.6413181424406527E-003   2.9253041238403441E-004   5.2697006532478863E-004   5.8535291252279917E-005   0.0000000000000000        0.0000000000000000     
   6.5437236755844133E-002   2.0000000000000000        1.9224813646668991E-003   3.8419930472502603E-004   5.8745144808384055E-004   7.0517293622916890E-005   0.0000000000000000        0.0000000000000000     
   8.0707147759509684E-002   2.0000000000000000        2.2482990206334143E-003   5.0904572818703917E-004   6.1610044181596778E-004   8.1242332697986110E-005   0.0000000000000000        0.0000000000000000     
   9.9540323253237015E-002   2.0000000000000000        2.6672948207503784E-003   6.7084128237094893E-004   5.9832607110756400E-004   8.5855474815836751E-005   0.0000000000000000        0.0000000000000000     
  0.12276825818307294        2.0000000000000000        3.1471455087709850E-003   8.7320260270058302E-004   5.0195919393177944E-004   7.8765404739073537E-005   0.0000000000000000        0.0000000000000000     
  0.15141647851556020        2.0000000000000000        3.5986908577109781E-003   1.1000428232783676E-003   3.2650346934506023E-004   5.6261987513942847E-005   0.0000000000000000        0.0000000000000000     
  0.18674981876719526        2.0000000000000000        4.0229184497149115E-003   1.3054659610403326E-003   9.8278337180835278E-005   1.6200968387414478E-005   0.0000000000000000        0.0000000000000000     
  0.23032826513658697        2.0000000000000000        4.3176003414872599E-003   1.4748761448200205E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.28407582974398493        2.0000000000000000        4.4140031548489025E-003   1.5695442297547905E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.35036549681333423        2.0000000000000000        4.2575248302388702E-003   1.5378400142573680E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.43212399121700984        2.0000000000000000        3.8526574928842276E-003   1.3971583801936362E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.53296099497149962        2.0000000000000000        3.1363365024347782E-003   1.1119709851169998E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.65732851666262515        2.0000000000000000        2.1057293938799475E-003   7.0351682883332419E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.81071745004715323        2.0000000000000000        1.7968938806153490E-003   5.9080877859798335E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.99989999999999923        2.0000000000000000        1.7968938806153490E-003   5.9080877859798335E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.7899999622604806E-005   2.5000000000000000        1.2407118503535296E-005   8.1987616445421942E-007   6.0072769339933191E-006   3.1160703180306474E-007   1.0110123406505639E-006   5.0226010616681086E-008
   3.4410520732000967E-005   2.5000000000000000        1.4228568583746542E-005   9.9186174491720191E-007   6.8709243116263999E-006   3.5852020184714724E-007   1.1537396422801740E-006   5.7711095703827483E-008
   4.2440285056065443E-005   2.5000000000000000        1.6216089655307685E-005   1.1808297004922442E-006   7.9125971943052004E-006   4.1424443465663648E-007   1.3176238201973723E-006   6.6391853157701123E-008
   5.2343811059070738E-005   2.5000000000000000        1.8910647534005454E-005   1.3912341715583492E-006   9.0942646503571572E-006   4.8391227996636846E-007   1.4859889486635719E-006   7.5571177056549934E-008
   6.4558344803014483E-005   2.5000000000000000        2.1631732042327232E-005   1.6069272184182787E-006   1.0361698753271693E-005   5.5519467023495755E-007   1.6880491485850897E-006   8.6416601539146934E-008
   7.9623164599182665E-005   2.5000000000000000        2.4885351854527600E-005   1.8879912620731653E-006   1.1917155425511668E-005   6.4622246019419554E-007   1.9052852327832787E-006   9.8201772282337656E-008
   9.8203390439038842E-005   2.5000000000000000        2.8555023007238110E-005   2.2081387233311798E-006   1.3595682564555586E-005   7.3737313701622512E-007   2.1564281306772325E-006   1.1321988742395221E-007
   1.2111934940377031E-004   2.5000000000000000        3.2725765114720769E-005   2.5694656096622377E-006   1.5356032682360124E-005   8.6393108401404730E-007   2.4146837749719459E-006   1.2825080587430408E-007
   1.4938279355129950E-004   2.5000000000000000        3.7468634589882522E-005   2.9793449668265816E-006   1.7592657584830189E-005   9.9370467434277340E-007   2.7259662833627855E-006   1.4460531046104925E-007
   1.8424156932018260E-004   2.5000000000000000        4.3080755183224990E-005   3.5146771607616585E-006   2.0115455071892231E-005   1.1470094595745212E-006   3.0799878548893854E-006   1.6436845217596152E-007
   2.2723471062888217E-004   2.5000000000000000        4.9450349568777702E-005   4.1123556994956635E-006   2.3020187418618758E-005   1.3240215733957776E-006   3.4464282623748713E-006   1.8579076367216118E-007
   2.8026038806072814E-004   2.5000000000000000        5.6105423292669083E-005   4.7661589635166779E-006   2.6129171094887851E-005   1.5256948934338300E-006   3.8519464432171694E-006   2.1043704998785161E-007
   3.4565971412805146E-004   2.5000000000000000        6.4063428116566462E-005   5.5299948173677509E-006   2.9666185194435108E-005   1.7766223139243349E-006   4.3248814941364806E-006   2.3789616305550192E-007
   4.2632010466351223E-004   2.5000000000000000        7.3315264187351640E-005   6.5007719821523735E-006   3.3743447958472567E-005   2.0395889118053983E-006   4.8211667920622336E-006   2.6626723692118639E-007
   5.2580275980028781E-004   2.5000000000000000        8.4128343942922433E-005   7.5300693567631211E-006   3.8630159390907585E-005   2.3505784174095755E-006   5.3524540534761681E-006   2.9983512607626025E-007
   6.4849989289576609E-004   2.5000000000000000        9.6145669467864359E-005   8.6966002722553703E-006   4.3640377557185246E-005   2.7138673433641829E-006   5.9387757045947888E-006   3.3527520343376063E-007
   7.9982864914127788E-004   2.5000000000000000        1.1042669102866256E-004   1.0266796395726048E-005   4.9346155453739099E-005   3.1337416647094753E-006   6.5722029074030403E-006   3.7466511191217254E-007
   9.8647027547001391E-004   2.5000000000000000        1.2505246581051587E-004   1.2023358892238524E-005   5.5890091975595050E-005   3.5837391626323394E-006   7.2276924730143762E-006   4.1769697032553896E-007
   1.2166651012447006E-003   2.5000000000000000        1.4402987216188088E-004   1.3905841203900699E-005   6.3288155691622620E-005   4.1187253974697371E-006   7.9181126189987275E-006   4.6079548064759953E-007
   1.5005763532829079E-003   2.5000000000000000        1.6533068934706017E-004   1.6208458634289385E-005   7.1882348086790932E-005   4.7871714965051142E-006   8.6387294827699944E-006   5.0798594504282725E-007
   1.8507388678513197E-003   2.5000000000000000        1.9008506281368160E-004   1.8927424890170472E-005   8.1248843369312272E-005   5.4990739759800295E-006   9.3189986177635032E-006   5.5758430301870247E-007
   2.2826125105076998E-003   2.5000000000000000        2.1756708670716196E-004   2.2132652926550297E-005   9.1583312286271963E-005   6.2484396423510898E-006   1.0092342038525472E-005   6.0299599978838426E-007
   2.8152647375776808E-003   2.5000000000000000        2.4676270909420266E-004   2.5722206326916390E-005   1.0445242762338199E-004   7.2360950957054291E-006   1.0920157748462024E-005   6.5894122974220458E-007
   3.4722124347270370E-003   2.5000000000000000        2.8178652976023136E-004   3.0013549377432800E-005   1.1745015209300371E-004   8.4146150544003760E-006   1.1818660007164597E-005   7.1139441430291522E-007
   4.2824602002604316E-003   2.5000000000000000        3.2446381031179476E-004   3.5180228707686807E-005   1.3248458624478106E-004   9.6728430595601492E-006   1.2678625344113160E-005   7.7492671485703705E-007
   5.2817809139193315E-003   2.5000000000000000        3.6956478600958680E-004   4.1163310417798839E-005   1.4967753955448822E-004   1.1088301838282080E-005   1.3580727303906943E-005   8.4384171731265320E-007
   6.5142951289882322E-003   2.5000000000000000        4.2569272254073523E-004   4.8431181956230496E-005   1.6840434668168524E-004   1.2829124855922574E-005   1.4411593562969674E-005   9.1208198332272293E-007
   8.0344190187302371E-003   2.5000000000000000        4.8816329388091847E-004   5.6501561732178798E-005   1.9015150820936340E-004   1.4773383111491344E-005   1.5060070982570460E-005   9.8812849099773485E-007
   9.9092668800469224E-003   2.5000000000000000        5.5880165539204667E-004   6.6362567363166972E-005   2.1549724994733831E-004   1.6927390856542775E-005   1.5335640352437391E-005   1.0727904426513359E-006
   1.2221614266206582E-002   2.5000000000000000        6.4254673774540602E-004   7.7127146442164759E-005   2.4211835230214141E-004   1.9399298490768017E-005   1.5024024833513949E-005   1.1532266798944587E-006
   1.5073552572562949E-002   2.5000000000000000        7.3843728196758642E-004   9.1455202503551929E-005   2.7272562592574264E-004   2.2681142190660852E-005   1.3687276065702500E-005   1.2258633157624224E-006
   1.8590996427212781E-002   2.5000000000000000        8.4861789979359691E-004   1.0747526814835783E-004   3.0492510292121235E-004   2.6473478088469579E-005   1.0767176096331827E-005   1.3077755234169992E-006
   2.2929242890342181E-002   2.5000000000000000        9.6306028747554745E-004   1.2909025072373713E-004   3.4607751795153575E-004   3.0835245396305597E-005   3.4140116957135927E-006   6.0792936158064429E-007
   2.8279827903938199E-002   2.5000000000000000        1.1123780295684488E-003   1.5548102533102090E-004   3.9211550759668328E-004   3.6148191717661522E-005   0.0000000000000000        0.0000000000000000     
   3.4878982707851086E-002   2.5000000000000000        1.2711840976685730E-003   1.8859689418989687E-004   4.4463490879509269E-004   4.3098383824540151E-005   0.0000000000000000        0.0000000000000000     
   4.3018063577577870E-002   2.5000000000000000        1.4764614847883697E-003   2.3026516942839645E-004   5.0498772704438025E-004   5.2468876561510680E-005   0.0000000000000000        0.0000000000000000     
   5.3056415362366133E-002   2.5000000000000000        1.6922965289330708E-003   2.9254953641860861E-004   5.7115756663689353E-004   6.4334314754078620E-005   0.0000000000000000        0.0000000000000000     
   6.5437236755844133E-002   2.5000000000000000        1.9426007329943660E-003   3.7082450741591870E-004   6.4673813115411285E-004   7.9549189484295665E-005   0.0000000000000000        0.0000000000000000     
   8.0707147759509684E-002   2.5000000000000000        2.3205067854174134E-003   4.8862813541463617E-004   7.1430504521905586E-004   9.6184140650749524E-005   0.0000000000000000        0.0000000000000000     
   9.9540323253237015E-002   2.5000000000000000        2.7085924339507600E-003   6.4910428420520067E-004   7.4633236340550290E-004   1.0894846690285641E-004   0.0000000000000000        0.0000000000000000     
  0.12276825818307294        2.5000000000000000        3.1872347209742609E-003   8.5568231816531796E-004   7.0620763149534412E-004   1.1238490717335461E-004   0.0000000000000000        0.0000000000000000     
  0.15141647851556020        2.5000000000000000        3.6937353716427362E-003   1.0978480130774942E-003   5.7367012479711066E-004   9.8606985839886163E-005   0.0000000000000000        0.0000000000000000     
  0.18674981876719526        2.5000000000000000        4.2187565873499887E-003   1.3373201089688172E-003   3.4956975790513604E-004   6.3546957001730226E-005   0.0000000000000000        0.0000000000000000     
  0.23032826513658697        2.5000000000000000        4.6218364989380435E-003   1.5590314164660697E-003   7.5028087095065332E-005   1.1472066097781702E-005   0.0000000000000000        0.0000000000000000     
  0.28407582974398493        2.5000000000000000        4.8258391204109756E-003   1.7084589730152818E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.35036549681333423        2.5000000000000000        4.7890699766029209E-003   1.7272496544179566E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.43212399121700984        2.5000000000000000        4.3985248922276199E-003   1.5822726431948598E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.53296099497149962        2.5000000000000000        3.6147886370576153E-003   1.2831697676040628E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.65732851666262515        2.5000000000000000        2.5439948432201759E-003   8.5329334376630500E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.81071745004715323        2.5000000000000000        1.2162316517959207E-003   3.5532859968540151E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.99989999999999923        2.5000000000000000        7.5341845568307466E-004   1.9510405944305202E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2.7899999622604806E-005   3.5000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
