&StatCorr

  ! Matrix of systematic uncertainties correlation for LHCb-PAPER-2015-049
  ! Numbers from http://lhcbproject.web.cern.ch/lhcbproject/Publications/LHCbProjectPublic/Directory_LHCb-PAPER-2015-049/Table_4.pdf

   Name1 = 'LHCb 8TeV W+ munu Lepton Rapidity'
   Name2 = 'LHCb 8TeV W- munu Lepton Rapidity'

   NIdColumns1 = 2
   NIdColumns2 = 2

   IdColumns1 = 'y1','y2'
   IdColumns2 = 'y1','y2'

   NCorr = 63

  ! Matrix Type:
  !   'Statistical correlations':     Given are correlation factors that need to be applied to statistical errors
  !                                   needs 'stat' column in data files
  !   'Systematic correlations' :     Given are correlation factors that need to be applied to systematic errors
  !                                   needs 'uncor' column in data files
  !   'Systematic covariance matrix': Given is a systematic covariance matrix
  !
  !   'Full covariance matrix':       Given is a full covariance matrix including stat and syst parts

   MatrixType = 'Systematic correlations'
&End
2.00	2.25	2.00	2.25	0.67
2.25	2.50	2.00	2.25	0.10
2.50	2.75	2.00	2.25	0.24
2.75	3.00	2.00	2.25	0.22
3.00	3.25	2.00	2.25	0.22
3.25	3.50	2.00	2.25	0.23
3.50	4.00	2.00	2.25	0.26
4.00	4.50	2.00	2.25	0.14
2.00	2.25	2.25	2.50	0.07
2.25	2.50	2.25	2.50	0.54	
2.50	2.75	2.25	2.50	0.23
2.75	3.00	2.25	2.50	0.28
3.00	3.25	2.25	2.50	0.28
3.25	3.50	2.25	2.50	0.28
3.50	4.00	2.25	2.50	0.33	
4.00	4.50	2.25	2.50	0.24
2.00	2.25	2.50    2.75	0.05
2.25	2.50	2.50	2.75	0.03
2.50	2.75	2.50	2.75	0.64
2.75	3.00	2.50	2.75	0.27
3.00	3.25	2.50	2.75	0.26
3.25	3.50	2.50	2.75	0.27
3.50	4.00	2.50	2.75	0.32
4.00	4.50	2.50	2.75	0.23
2.00    2.25	2.75    3.00	0.04
2.25	2.50	2.75    3.00	0.00
2.50    2.75	2.75    3.00	0.25
2.75	3.00	2.75	3.00	0.70
3.00	3.25	2.75	3.00	0.30
3.25	3.50	2.75	3.00	0.33
3.50	4.00	2.75	3.00	0.39
4.00	4.50	2.75	3.00	0.29
2.00    2.25	3.00    3.25	0.06
2.25    2.50	3.00    3.25	0.03
2.50    2.75	3.00    3.25	0.26
2.75    3.00	3.00    3.25	0.32
3.00    3.25    3.00    3.25	0.68
3.25    3.50    3.00    3.25	0.32
3.50    4.00    3.00    3.25	0.38
4.00    4.50    3.00    3.25	0.26
2.00    2.25    3.25    3.50	0.07
2.25    2.50    3.25    3.50	0.04
2.50    2.75    3.25    3.50	0.30
2.75    3.00    3.25    3.50	0.28
3.00    3.25    3.25    3.50	0.27
3.25    3.50    3.25    3.50	0.63
3.50    4.00    3.25    3.50	0.36
4.00    4.50    3.25    3.50	0.22
2.00    2.25	3.50    4.00	0.14
2.25    2.50	3.50    4.00	0.20
2.50    2.75	3.50    4.00	-0.13
2.75    3.00	3.50    4.00	-0.08
3.00    3.25	3.50    4.00	-0.07
3.25    3.50	3.50    4.00	-0.17
3.50    4.00	3.50    4.00	-0.04
4.00    4.50	3.50    4.00	-0.15
2.00    2.25    4.00    4.50	0.12
2.25    2.50    4.00    4.50	0.17
2.50    2.75    4.00    4.50	-0.18
2.75    3.00    4.00    4.50	-0.17
3.00    3.25    4.00    4.50	-0.15
3.25    3.50    4.00    4.50	-0.23
3.50    4.00    4.00    4.50	-0.31
4.00    4.50	4.00    4.50	0.05
