 First iteration    1363.3382569152443             1130   1.2064940326683578     
After minimisation    1363.33  1130     1.206

  Partial chi2s 
Dataset    1    442.60( +7.83)   377  HERA1+2 NCep 920                                
Dataset    2     66.16( -0.00)    70  HERA1+2 NCep 820                                
Dataset    3    219.21( +0.98)   254  HERA1+2 NCep 575                                
Dataset    4    217.82( -0.95)   204  HERA1+2 NCep 460                                
Dataset    5    219.27( -0.24)   159  HERA1+2 NCem                                    
Dataset    6     44.92( +0.37)    39  HERA1+2 CCep                                    
Dataset    7     56.02( -2.14)    42  HERA1+2 CCem                                    

 Correlated Chi2    91.465044685908850     
 Log penalty Chi2    5.8559845798066661     
 Systematic shifts          169
  
                                                    Name          Shift   +/-    Error          Type
   80  sysHZComb1079                                             -0.0622   +/-   0.8836        :N:M:D
   81  sysHZComb1080                                             -0.5191   +/-   0.9240        :N:M:D
   82  sysHZComb1081                                             -0.1218   +/-   0.8864        :N:M:D
   83  sysHZComb1082                                             -0.7124   +/-   0.8324        :N:M:D
   84  sysHZComb1083                                             -1.3283   +/-   0.8808        :N:M:D
   85  sysHZComb1084                                              0.2474   +/-   0.9681        :N:M:D
   86  sysHZComb1085                                             -0.2185   +/-   0.8631        :N:M:D
   87  sysHZComb1086                                             -0.0914   +/-   0.7910        :N:M:D
   88  sysHZComb1087                                             -0.6702   +/-   0.8596        :N:M:D
   89  sysHZComb1088                                              0.2925   +/-   0.9911        :N:M:D
   90  sysHZComb1089                                              0.0518   +/-   0.9610        :N:M:D
   91  sysHZComb1090                                              0.6570   +/-   0.9428        :N:M:D
   92  sysHZComb1091                                              0.6474   +/-   0.8870        :N:M:D
   93  sysHZComb1092                                              0.1208   +/-   0.8089        :N:M:D
   94  sysHZComb1093                                              0.1857   +/-   0.7902        :N:M:D
   95  sysHZComb1094                                              0.0712   +/-   0.9992        :N:M:D
   96  sysHZComb1095                                             -0.4708   +/-   0.8458        :N:M:D
   97  sysHZComb1096                                              0.1826   +/-   0.8947        :N:M:D
   98  sysHZComb1097                                              0.4120   +/-   0.9880        :N:M:D
   99  sysHZComb1098                                              1.6278   +/-   0.7355        :N:M:D
  100  sysHZComb1099                                             -0.9754   +/-   0.6807        :N:M:D
  101  sysHZComb1100                                             -0.9400   +/-   0.6875        :N:M:D
  102  sysHZComb1101                                             -0.3025   +/-   0.7716        :N:M:D
  103  sysHZComb1102                                             -0.4921   +/-   0.9019        :N:M:D
  104  sysHZComb1103                                              0.2908   +/-   0.7904        :N:M:D
  105  sysHZComb1104                                             -1.2035   +/-   0.7922        :N:M:D
  106  sysHZComb1105                                              0.9277   +/-   0.6935        :N:M:D
  107  sysHZComb1106                                             -0.6056   +/-   0.7720        :N:M:D
  108  sysHZComb1107                                              0.7537   +/-   0.7415        :N:M:D
  109  sysHZComb1108                                              1.7361   +/-   0.6796        :N:M:D
  110  sysHZComb1109                                              0.2983   +/-   0.9899        :N:M:D
  111  sysHZComb1110                                             -0.5809   +/-   0.7034        :N:M:D
  112  sysHZComb1111                                             -1.8369   +/-   0.5496        :N:M:D
  113  sysHZComb1112                                              0.3561   +/-   0.9902        :N:M:D
  114  sysHZComb1113                                              1.3762   +/-   0.8399        :N:M:D
  115  sysHZComb1114                                              1.7734   +/-   0.8028        :N:M:D
  116  sysHZComb1115                                              0.9173   +/-   0.7566        :N:M:D
  117  sysHZComb1116                                             -0.0470   +/-   0.7691        :N:M:D
  118  sysHZComb1117                                              0.4808   +/-   0.8218        :N:M:D
  119  sysHZComb1118                                             -0.1793   +/-   0.9966        :N:M:D
  120  sysHZComb1119                                              0.3803   +/-   0.9748        :N:M:D
  121  sysHZComb1120                                              0.8794   +/-   0.8533        :N:M:D
  122  sysHZComb1121                                              0.2982   +/-   0.9900        :N:M:D
  123  sysHZComb1122                                              0.1678   +/-   0.9313        :N:M:D
  124  sysHZComb1123                                             -0.2899   +/-   0.9287        :N:M:D
  125  sysHZComb1124                                             -1.1774   +/-   0.8434        :N:M:D
  126  sysHZComb1125                                              0.8837   +/-   0.8717        :N:M:D
  127  sysHZComb1126                                             -0.2328   +/-   0.9162        :N:M:D
  128  sysHZComb1127                                             -0.1058   +/-   0.9208        :N:M:D
  129  sysHZComb1128                                             -0.3554   +/-   0.9536        :N:M:D
  130  sysHZComb1129                                              0.1914   +/-   0.8530        :N:M:D
  131  sysHZComb1130                                              0.2554   +/-   0.8065        :N:M:D
  132  sysHZComb1131                                             -0.6596   +/-   0.7918        :N:M:D
  133  sysHZComb1132                                             -0.4710   +/-   0.7900        :N:M:D
  134  sysHZComb1133                                              0.5156   +/-   0.8217        :N:M:D
  135  sysHZComb1134                                              0.4253   +/-   0.9788        :N:M:D
  136  sysHZComb1135                                             -1.3280   +/-   0.8196        :N:M:D
  137  sysHZComb1136                                              0.4547   +/-   0.8784        :N:M:D
  138  sysHZComb1137                                             -0.4474   +/-   0.8842        :N:M:D
  139  sysHZComb1138                                              0.6300   +/-   0.9202        :N:M:D
  140  sysHZComb1139                                             -0.9087   +/-   0.9413        :N:M:D
  141  sysHZComb1140                                             -0.2481   +/-   0.9580        :N:M:D
  142  sysHZComb1141                                             -0.2464   +/-   0.9712        :N:M:D
  143  sysHZComb1142                                              1.0852   +/-   0.8595        :N:M:D
  144  sysHZComb1143                                              0.5482   +/-   0.8551        :N:M:D
  145  sysHZComb1144                                              1.4796   +/-   0.8420        :N:M:D
