PdfType: central
Format: lhagrid1
---
1.000000e-05 1.122018e-05 1.258925e-05 1.412538e-05 1.584893e-05 1.778279e-05 1.995262e-05 2.238721e-05 2.511886e-05 2.818383e-05 3.162278e-05 3.548134e-05 3.981072e-05 4.466836e-05 5.011872e-05 5.623413e-05 6.309573e-05 7.079458e-05 7.943282e-05 8.912509e-05 1.000000e-04 1.122018e-04 1.258925e-04 1.412538e-04 1.584893e-04 1.778279e-04 1.995262e-04 2.238721e-04 2.511886e-04 2.818383e-04 3.162278e-04 3.548134e-04 3.981072e-04 4.466836e-04 5.011872e-04 5.623413e-04 6.309573e-04 7.079458e-04 7.943282e-04 8.912509e-04 1.000000e-03 1.122018e-03 1.258925e-03 1.412538e-03 1.584893e-03 1.778279e-03 1.995262e-03 2.238721e-03 2.511886e-03 2.818383e-03 3.162278e-03 3.548134e-03 3.981072e-03 4.466836e-03 5.011872e-03 5.623413e-03 6.309573e-03 7.079458e-03 7.943282e-03 8.912509e-03 1.000000e-02 1.122018e-02 1.258925e-02 1.412538e-02 1.584893e-02 1.778279e-02 1.995262e-02 2.238721e-02 2.511886e-02 2.818383e-02 3.162278e-02 3.548134e-02 3.981072e-02 4.466836e-02 5.011872e-02 5.623413e-02 6.309573e-02 7.079458e-02 7.943282e-02 8.912509e-02 1.000000e-01 1.122018e-01 1.165914e-01 1.211528e-01 1.258925e-01 1.308177e-01 1.359356e-01 1.412538e-01 1.467799e-01 1.525223e-01 1.584893e-01 1.646898e-01 1.711328e-01 1.778279e-01 1.847850e-01 1.920142e-01 1.995262e-01 2.073322e-01 2.154435e-01 2.238721e-01 2.326305e-01 2.417315e-01 2.511886e-01 2.610157e-01 2.712273e-01 2.818383e-01 2.928645e-01 3.043220e-01 3.162278e-01 3.285993e-01 3.414549e-01 3.548134e-01 3.686945e-01 3.831187e-01 3.981072e-01 4.136820e-01 4.298662e-01 4.466836e-01 4.641589e-01 4.823178e-01 5.011872e-01 5.207948e-01 5.411695e-01 5.623413e-01 5.843414e-01 6.072022e-01 6.150195e-01 6.229375e-01 6.309573e-01 6.390805e-01 6.473082e-01 6.556418e-01 6.640828e-01 6.726324e-01 6.812921e-01 6.900632e-01 6.989473e-01 7.079458e-01 7.170601e-01 7.262918e-01 7.356423e-01 7.451131e-01 7.547060e-01 7.644223e-01 7.742637e-01 7.842318e-01 7.943282e-01 8.045547e-01 8.097171e-01 8.149127e-01 8.201417e-01 8.254042e-01 8.307004e-01 8.360307e-01 8.413951e-01 8.467940e-01 8.522275e-01 8.576959e-01 8.631994e-01 8.687381e-01 8.743125e-01 8.799225e-01 8.855686e-01 8.912509e-01 8.969697e-01 9.027252e-01 9.085176e-01 9.143471e-01 9.202141e-01 9.261187e-01 9.320612e-01 9.380419e-01 9.440609e-01 9.501185e-01 9.562150e-01 9.623506e-01 9.685256e-01 9.747402e-01 9.809947e-01 9.872893e-01 9.936243e-01 1.000000e+00 1.006417e+00 1.012874e+00 1.019373e+00 
1.000000e+00 1.055548e+00 1.116533e+00 1.183630e+00 1.257619e+00 1.339396e+00 1.430000e+00 
-6 -5 -4 -3 -2 -1 0 1 2 3 4 5 6 21 
0.000000e+00 0.000000e+00 0.000000e+00 3.640177e-01 6.023552e-01 6.023284e-01 -8.329473e+00 6.021957e-01 6.024668e-01 3.639245e-01 0.000000e+00 0.000000e+00 0.000000e+00 -8.329473e+00 
0.000000e+00 -2.775558e-17 -1.387779e-17 3.748304e-01 6.120656e-01 6.120386e-01 -8.723683e+00 6.119402e-01 6.122483e-01 3.747571e-01 -3.469447e-17 -3.469447e-17 0.000000e+00 -8.723683e+00 
0.000000e+00 -6.938894e-17 -2.775558e-17 3.888537e-01 6.250319e-01 6.250048e-01 -9.018447e+00 6.249397e-01 6.252850e-01 3.887988e-01 -2.775558e-17 -6.938894e-17 0.000000e+00 -9.018447e+00 
0.000000e+00 -3.469447e-17 6.938894e-18 4.063619e-01 6.415234e-01 6.414960e-01 -9.196374e+00 6.414636e-01 6.418463e-01 4.063243e-01 0.000000e+00 -1.387779e-17 0.000000e+00 -9.196374e+00 
0.000000e+00 -2.081668e-17 6.938894e-18 4.276381e-01 6.618191e-01 6.617913e-01 -9.240317e+00 6.617908e-01 6.622113e-01 4.276166e-01 -2.775558e-17 -8.326673e-17 0.000000e+00 -9.240317e+00 
0.000000e+00 0.000000e+00 0.000000e+00 4.529763e-01 6.862093e-01 6.861810e-01 -9.133300e+00 6.862118e-01 6.866705e-01 4.529699e-01 -3.469447e-17 -6.245005e-17 0.000000e+00 -9.133300e+00 
0.000000e+00 -4.163336e-17 -4.163336e-17 4.826798e-01 7.149942e-01 7.149655e-01 -8.858491e+00 7.150270e-01 7.155242e-01 4.826876e-01 -2.775558e-17 -5.551115e-17 0.000000e+00 -8.858491e+00 
0.000000e+00 -2.081668e-17 6.938894e-18 3.522248e-01 5.870977e-01 5.870683e-01 -7.944765e+00 5.869280e-01 5.872277e-01 3.521265e-01 -6.938894e-18 -6.245005e-17 0.000000e+00 -7.944765e+00 
0.000000e+00 -3.469447e-17 6.938894e-18 3.641574e-01 5.979434e-01 5.979139e-01 -8.307873e+00 5.978105e-01 5.981502e-01 3.640800e-01 -2.081668e-17 -2.081668e-17 0.000000e+00 -8.307873e+00 
0.000000e+00 0.000000e+00 0.000000e+00 3.792225e-01 6.119665e-01 6.119367e-01 -8.570346e+00 6.118691e-01 6.122492e-01 3.791646e-01 -1.387779e-17 -2.775558e-17 0.000000e+00 -8.570346e+00 
0.000000e+00 -2.081668e-17 -2.081668e-17 3.976850e-01 6.294268e-01 6.293966e-01 -8.715578e+00 6.293640e-01 6.297847e-01 3.976453e-01 -2.081668e-17 -2.081668e-17 0.000000e+00 -8.715578e+00 
0.000000e+00 -6.938894e-17 -2.775558e-17 4.198177e-01 6.505929e-01 6.505623e-01 -8.727242e+00 6.505640e-01 6.510255e-01 4.197951e-01 -2.081668e-17 -2.081668e-17 0.000000e+00 -8.727242e+00 
