 First iteration    9754.2668153086270             1130   8.6320945268217937     
After minimisation    1387.85  1130     1.228

  Partial chi2s 
Dataset    1    449.44(+10.00)   377  HERA1+2 NCep 920                                
Dataset    2     72.08( -0.03)    70  HERA1+2 NCep 820                                
Dataset    3    220.79( +1.95)   254  HERA1+2 NCep 575                                
Dataset    4    216.77( -0.10)   204  HERA1+2 NCep 460                                
Dataset    5    222.59( +1.92)   159  HERA1+2 NCem                                    
Dataset    6     44.30( +0.13)    39  HERA1+2 CCep                                    
Dataset    7     60.65( -1.13)    42  HERA1+2 CCem                                    

 Correlated Chi2    88.489929311875187     
 Log penalty Chi2    12.755238508634571     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.4774   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5408   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3762   +/-   0.5566        :N:M:D
    4  sysHZComb1004                          0.3408   +/-   0.6187        :N:M:D
    5  sysHZComb1005                          1.4393   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.2275   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1428   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0727   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0469   +/-   0.8993        :N:M:D
   10  sysHZComb1010                         -0.2971   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8210   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.3801   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.5551   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0643   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1597   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.0552   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.2840   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.2291   +/-   0.8225        :N:M:D
   19  sysHZComb1019                         -0.4501   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.3606   +/-   0.9814        :N:M:D
   21  sysHZComb1021                          0.0768   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.2437   +/-   0.9687        :N:M:D
   23  sysHZComb1023                          0.0185   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.1201   +/-   0.9879        :N:M:D
   25  sysHZComb1025                          0.1269   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8212   +/-   0.9202        :N:M:D
   27  sysHZComb1027                         -0.9871   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.6891   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.4592   +/-   0.9184        :N:M:D
   30  sysHZComb1030                         -0.0469   +/-   0.9437        :N:M:D
   31  sysHZComb1031                         -0.4619   +/-   0.8387        :N:M:D
   32  sysHZComb1032                          0.4904   +/-   0.9642        :N:M:D
   33  sysHZComb1033                          0.6879   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.3428   +/-   0.9840        :N:M:D
   35  sysHZComb1035                         -0.1383   +/-   0.9781        :N:M:D
   36  sysHZComb1036                         -0.3605   +/-   0.9742        :N:M:D
   37  sysHZComb1037                          0.3813   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.4938   +/-   0.9125        :N:M:D
   39  sysHZComb1039                         -0.5228   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.2370   +/-   0.9301        :N:M:D
   41  sysHZComb1041                         -0.4362   +/-   0.8120        :N:M:D
   42  sysHZComb1042                         -0.0670   +/-   0.8743        :N:M:D
   43  sysHZComb1043                         -0.0676   +/-   0.9095        :N:M:D
   44  sysHZComb1044                         -0.0379   +/-   0.9367        :N:M:D
   45  sysHZComb1045                         -0.2661   +/-   0.9310        :N:M:D
