   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.109642E-01   4.56129      0.635707      0.695498      0.461230      0.615160      0.174477      0.803376E-01   1.07639      0.361147      0.346961      0.268029      0.100083       0.00000       0.00000    
  0.120220E-01   4.42438      0.632935      0.681804      0.447545      0.595206      0.185389      0.865985E-01   1.04275      0.351108      0.336005      0.259020      0.964376E-01   0.00000       0.00000    
  0.131819E-01   4.28796      0.630812      0.668562      0.433902      0.575236      0.196910      0.933259E-01   1.00914      0.341085      0.325021      0.250025      0.928164E-01   0.00000       0.00000    
  0.144536E-01   4.15198      0.629339      0.655777      0.420288      0.555238      0.209051      0.100538      0.975527      0.331071      0.314000      0.241038      0.892177E-01   0.00000       0.00000    
  0.158481E-01   4.01640      0.628473      0.643426      0.406696      0.535205      0.221777      0.108221      0.941900      0.321057      0.302939      0.232056      0.856389E-01   0.00000       0.00000    
  0.173770E-01   3.88118      0.628215      0.631519      0.393116      0.515126      0.235099      0.116392      0.908243      0.311037      0.291834      0.223075      0.820794E-01   0.00000       0.00000    
  0.190535E-01   3.74632      0.628622      0.620108      0.379543      0.494991      0.249080      0.125116      0.874534      0.301002      0.280675      0.214092      0.785408E-01   0.00000       0.00000    
  0.208917E-01   3.61176      0.629675      0.609192      0.365968      0.474795      0.263707      0.134397      0.840763      0.290946      0.269460      0.205105      0.750225E-01   0.00000       0.00000    
  0.229073E-01   3.47745      0.631321      0.598745      0.352387      0.454538      0.278934      0.144207      0.806924      0.280863      0.258190      0.196113      0.715239E-01   0.00000       0.00000    
  0.251174E-01   3.34335      0.633549      0.588772      0.338794      0.434221      0.294755      0.154552      0.773014      0.270748      0.246865      0.187117      0.680458E-01   0.00000       0.00000    
  0.275406E-01   3.20943      0.636398      0.579325      0.325184      0.413840      0.311214      0.165485      0.739024      0.260592      0.235482      0.178117      0.645922E-01   0.00000       0.00000    
  0.301976E-01   3.07565      0.639821      0.570386      0.311555      0.393408      0.328266      0.176978      0.704963      0.250391      0.224046      0.169119      0.611646E-01   0.00000       0.00000    
  0.331110E-01   2.94198      0.643753      0.561916      0.297908      0.372937      0.345845      0.188979      0.670845      0.240144      0.212568      0.160126      0.577641E-01   0.00000       0.00000    
  0.363055E-01   2.80840      0.648161      0.553908      0.284244      0.352445      0.363916      0.201463      0.636689      0.229850      0.201057      0.151146      0.543941E-01   0.00000       0.00000    
  0.398081E-01   2.67493      0.653045      0.546389      0.270565      0.331953      0.382480      0.214436      0.602518      0.219503      0.189523      0.142191      0.510624E-01   0.00000       0.00000    
  0.436487E-01   2.54159      0.658328      0.539308      0.256877      0.311494      0.401450      0.227814      0.568372      0.209105      0.177985      0.133274      0.477726E-01   0.00000       0.00000    
  0.478598E-01   2.40841      0.663925      0.532603      0.243190      0.291102      0.420735      0.241501      0.534292      0.198662      0.166464      0.124407      0.445281E-01   0.00000       0.00000    
  0.524772E-01   2.27547      0.669774      0.526225      0.229514      0.270815      0.440260      0.255410      0.500329      0.188179      0.154984      0.115607      0.413346E-01   0.00000       0.00000    
  0.575400E-01   2.14290      0.675810      0.520139      0.215867      0.250705      0.459943      0.269434      0.466572      0.177661      0.143582      0.106907      0.382060E-01   0.00000       0.00000    
  0.630913E-01   2.01086      0.681925      0.514234      0.202267      0.230826      0.479658      0.283408      0.433093      0.167120      0.132291      0.983268E-01  0.351471E-01   0.00000       0.00000    
  0.691782E-01   1.87950      0.688016      0.508399      0.188734      0.211233      0.499282      0.297166      0.399966      0.156571      0.121145      0.898889E-01  0.321627E-01   0.00000       0.00000    
  0.758523E-01   1.74905      0.693978      0.502518      0.175292      0.191994      0.518686      0.310523      0.367286      0.146031      0.110185      0.816216E-01  0.292607E-01   0.00000       0.00000    
  0.831703E-01   1.61993      0.699650      0.496408      0.161988      0.173250      0.537662      0.323158      0.335238      0.135526      0.994881E-01  0.735852E-01  0.264620E-01   0.00000       0.00000    
  0.911943E-01   1.49242      0.704896      0.489891      0.148852      0.155063      0.556044      0.334827      0.303916      0.125082      0.890949E-01  0.658041E-01  0.237698E-01   0.00000       0.00000    
  0.999925E-01   1.36649      0.709607      0.482804      0.135889      0.137457      0.573718      0.345347      0.273346      0.114712      0.790217E-01  0.582839E-01  0.211770E-01   0.00000       0.00000    
  0.109639       1.24301      0.713589      0.474915      0.123177      0.120583      0.590412      0.354332      0.243761      0.104469      0.693546E-01  0.510898E-01  0.187089E-01   0.00000       0.00000    
  0.120217       1.12279      0.716514      0.465831      0.110805      0.104641      0.605709      0.361190      0.215446      0.944145E-01  0.602092E-01  0.443064E-01  0.163902E-01   0.00000       0.00000    
  0.131815       1.00597      0.718220      0.455363      0.987889E-01  0.896379E-01  0.619431      0.365725      0.188427      0.845767E-01  0.515930E-01  0.379323E-01  0.142123E-01   0.00000       0.00000    
  0.144533      0.893305      0.718331      0.443130      0.872108E-01  0.757157E-01  0.631120      0.367414      0.162927      0.750209E-01  0.435898E-01  0.320263E-01  0.121899E-01   0.00000       0.00000    
  0.158477      0.785185      0.716554      0.428906      0.761152E-01  0.629115E-01  0.640438      0.365995      0.139027      0.657924E-01  0.362232E-01  0.266014E-01  0.103228E-01   0.00000       0.00000    
  0.173766      0.682465      0.712320      0.412285      0.655969E-01  0.513555E-01  0.646723      0.360929      0.116952      0.569728E-01  0.295698E-01  0.217109E-01  0.862413E-02   0.00000       0.00000    
  0.190530      0.585482      0.705199      0.393116      0.556970E-01  0.410412E-01  0.649502      0.352074      0.967382E-01  0.486074E-01  0.236281E-01  0.173498E-01  0.708956E-02   0.00000       0.00000    
  0.208912      0.495145      0.694334      0.371048      0.465195E-01  0.320650E-01  0.647814      0.338983      0.785846E-01  0.407902E-01  0.184551E-01  0.135572E-01  0.572938E-02   0.00000       0.00000    
  0.229067      0.411657      0.679127      0.346109      0.380922E-01  0.243624E-01  0.641035      0.321746      0.624546E-01  0.335579E-01  0.140152E-01  0.103043E-01  0.453432E-02   0.00000       0.00000    
  0.251167      0.335905      0.658372      0.318145      0.305174E-01  0.179744E-01  0.627855      0.300170      0.484918E-01  0.270070E-01  0.103331E-01  0.760708E-02  0.351043E-02   0.00000       0.00000    
  0.275399      0.267874      0.631377      0.287481      0.237960E-01  0.127722E-01  0.607581      0.274709      0.365682E-01  0.211529E-01  0.733527E-02  0.541037E-02  0.264315E-02   0.00000       0.00000    
  0.301969      0.208315      0.596716      0.254350      0.180110E-01  0.872894E-02  0.578705      0.245621      0.267399E-01  0.160780E-01  0.500666E-02  0.370226E-02  0.193299E-02   0.00000       0.00000    
  0.331102      0.156899      0.553950      0.219480      0.131208E-01  0.566214E-02  0.540829      0.213818      0.187829E-01  0.117603E-01  0.324199E-02  0.240560E-02  0.136049E-02   0.00000       0.00000    
  0.363046      0.114099      0.502015      0.183660      0.916626E-02  0.348273E-02  0.492849      0.180177      0.126490E-01  0.824618E-02  0.198971E-02  0.148287E-02  0.920086E-03   0.00000       0.00000    
  0.398071      0.791851E-01  0.441527      0.148012      0.605153E-02  0.198604E-02  0.435476      0.146026      0.803757E-02  0.546271E-02  0.113130E-02  0.848014E-03  0.588819E-03   0.00000       0.00000    
  0.436476      0.518943E-01  0.373159      0.113793      0.373439E-02  0.103798E-02  0.369425      0.112755      0.477237E-02  0.338179E-02  0.589104E-03  0.444697E-03  0.352594E-03   0.00000       0.00000    
  0.478586      0.318273E-01  0.299318      0.824936E-01  0.212441E-02  0.490423E-03  0.297193      0.820032E-01  0.261483E-02  0.192832E-02  0.276985E-03  0.211029E-03  0.196094E-03   0.00000       0.00000    
  0.524759      0.178618E-01  0.223982      0.554203E-01  0.108538E-02  0.202810E-03  0.222897      0.552174E-01  0.128819E-02  0.986656E-03  0.113817E-03  0.877370E-04  0.987208E-04   0.00000       0.00000    
  0.575386      0.891103E-02  0.152470      0.336523E-01  0.480829E-03  0.705024E-04  0.151989      0.335818E-01  0.551331E-03  0.437211E-03  0.392358E-04  0.306935E-04  0.436182E-04   0.00000       0.00000    
  0.630897      0.377834E-02  0.908198E-01  0.177706E-01  0.174930E-03  0.193698E-04  0.906449E-01  0.177512E-01  0.194300E-03  0.158803E-03  0.106613E-04  0.849112E-05  0.161271E-04   0.00000       0.00000    
  0.691764      0.126306E-02  0.443763E-01  0.765156E-02  0.477321E-04  0.379652E-05  0.443285E-01  0.764776E-02  0.515287E-04  0.431221E-04  0.205974E-05  0.167395E-05  0.461002E-05   0.00000       0.00000    
  0.758504      0.285418E-03  0.157205E-01  0.237219E-02  0.816835E-05  0.427651E-06  0.157123E-01  0.237176E-02  0.859601E-05  0.730276E-05  0.227953E-06  0.188113E-06  0.865591E-06   0.00000       0.00000    
  0.831682      0.323204E-04  0.309295E-02  0.405951E-03  0.608081E-06  0.180429E-07  0.309234E-02  0.405933E-03  0.626124E-06  0.529818E-06  0.942249E-08  0.765815E-08  0.782628E-07   0.00000       0.00000    
  0.911920      0.670528E-06  0.143320E-03  0.162015E-04  0.595449E-08  0.543482E-10  0.143314E-03  0.162015E-04  0.600884E-08  0.477333E-08  0.268467E-10  0.162985E-10  0.118115E-08   0.00000       0.00000    
  0.999900      0.281663E-13  0.258028E-10  0.245131E-11  0.144641E-16  0.213217E-17  0.258028E-10  0.245131E-11  0.165963E-16  -.542943E-17  0.496987E-18  0.149345E-17  0.198936E-16   0.00000       0.00000    
