   10.00000             101          13  9.9999997E-05  0.9999000    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.301976E-01   3.32600      0.639193      0.571756      0.290231      0.370452      0.348962      0.201304      0.660683      0.231437      0.232769      0.137682      0.587941E-01   0.00000    
  0.331110E-01   3.18643      0.641914      0.565861      0.278023      0.356330      0.363891      0.209531      0.634353      0.223128      0.224537      0.131793      0.548945E-01   0.00000    
  0.363055E-01   3.04514      0.644898      0.560033      0.265888      0.342267      0.379009      0.217767      0.608155      0.214834      0.216323      0.125944      0.510547E-01   0.00000    
  0.398081E-01   2.90191      0.648118      0.554225      0.253845      0.328276      0.394272      0.225948      0.582122      0.206557      0.208131      0.120146      0.472888E-01   0.00000    
  0.436487E-01   2.75684      0.651503      0.548372      0.241901      0.314365      0.409602      0.234008      0.556266      0.198299      0.199963      0.114402      0.436020E-01   0.00000    
  0.478598E-01   2.61008      0.654985      0.542416      0.230063      0.300537      0.424922      0.241879      0.530600      0.190064      0.191820      0.108717      0.399981E-01   0.00000    
  0.524772E-01   2.46176      0.658500      0.536287      0.218343      0.286805      0.440158      0.249483      0.505147      0.181856      0.183709      0.103096      0.364861E-01   0.00000    
  0.575400E-01   2.31190      0.661969      0.529874      0.206773      0.273195      0.455196      0.256679      0.479968      0.173685      0.175638      0.975569E-01  0.330881E-01   0.00000    
  0.630913E-01   2.16091      0.665303      0.523091      0.195365      0.259717      0.469938      0.263375      0.455082      0.165555      0.167612      0.921052E-01  0.298097E-01   0.00000    
  0.691782E-01   2.00921      0.668422      0.515859      0.184129      0.246381      0.484293      0.269477      0.430511      0.157473      0.159636      0.867458E-01  0.266561E-01   0.00000    
  0.758523E-01   1.85722      0.671236      0.508071      0.173084      0.233205      0.498152      0.274866      0.406290      0.149446      0.151717      0.814883E-01  0.236384E-01   0.00000    
  0.831703E-01   1.70558      0.673582      0.499521      0.162278      0.220230      0.511305      0.279291      0.382508      0.141491      0.143873      0.763574E-01  0.207868E-01   0.00000    
  0.911943E-01   1.55503      0.675363      0.490114      0.151717      0.207463      0.523646      0.282651      0.359179      0.133614      0.136107      0.713559E-01  0.181028E-01   0.00000    
  0.999925E-01   1.40587      0.676491      0.479770      0.141382      0.194886      0.535109      0.284884      0.336268      0.125807      0.128412      0.664738E-01  0.155744E-01   0.00000    
  0.109639       1.25949      0.676812      0.468338      0.131332      0.182556      0.545479      0.285783      0.313888      0.118100      0.120815      0.617404E-01  0.132322E-01   0.00000    
  0.120217       1.11732      0.676027      0.455511      0.121621      0.170519      0.554406      0.284992      0.292140      0.110514      0.113336      0.571823E-01  0.111074E-01   0.00000    
  0.131815      0.979975      0.674022      0.441255      0.112225      0.158755      0.561797      0.282500      0.270980      0.103043      0.105969      0.527863E-01  0.918188E-02   0.00000    
  0.144533      0.848875      0.670478      0.425351      0.103171      0.147290      0.567306      0.278061      0.250461      0.957023E-01  0.987242E-01  0.485655E-01  0.746888E-02   0.00000    
  0.158477      0.724868      0.665162      0.407739      0.944535E-01  0.136119      0.570709      0.271620      0.230572      0.884938E-01  0.916034E-01  0.445151E-01  0.595975E-02   0.00000    
  0.173766      0.609462      0.657602      0.388219      0.860935E-01  0.125262      0.571509      0.262957      0.211355      0.814318E-01  0.846175E-01  0.406443E-01  0.466169E-02   0.00000    
  0.190530      0.503249      0.647461      0.366807      0.780749E-01  0.114707      0.569386      0.252100      0.192782      0.745164E-01  0.777640E-01  0.369429E-01  0.355852E-02   0.00000    
  0.208912      0.407609      0.634040      0.343375      0.704120E-01  0.104469      0.563628      0.238906      0.174881      0.677622E-01  0.710535E-01  0.334156E-01  0.264983E-02   0.00000    
  0.229068      0.322648      0.616881      0.318060      0.630808E-01  0.945301E-01  0.553801      0.223530      0.157611      0.611684E-01  0.644826E-01  0.300475E-01  0.191241E-02   0.00000    
  0.251167      0.249343      0.595026      0.290883      0.560910E-01  0.849042E-01  0.538935      0.205979      0.140995      0.547530E-01  0.580642E-01  0.268400E-01  0.133801E-02   0.00000    
  0.275399      0.187125      0.567964      0.262154      0.494166E-01  0.755744E-01  0.518548      0.186580      0.124991      0.485177E-01  0.517974E-01  0.237769E-01  0.898861E-03   0.00000    
  0.301969      0.136323      0.534591      0.232130      0.430703E-01  0.665630E-01  0.491521      0.165567      0.109633      0.424895E-01  0.457033E-01  0.208598E-01  0.580783E-03   0.00000    
  0.331102      0.956555E-01  0.494624      0.201328      0.370332E-01  0.578648E-01  0.457591      0.143463      0.948980E-01  0.366774E-01  0.397889E-01  0.180759E-01  0.355779E-03   0.00000    
  0.363046      0.647184E-01  0.447271      0.170317      0.313321E-01  0.495244E-01  0.415939      0.120793      0.808565E-01  0.311245E-01  0.340915E-01  0.154329E-01  0.207598E-03   0.00000    
  0.398071      0.417279E-01  0.393090      0.139801      0.259639E-01  0.415578E-01  0.367126      0.982428E-01  0.675217E-01  0.258511E-01  0.286313E-01  0.129265E-01  0.112876E-03   0.00000    
  0.436476      0.255227E-01  0.332663      0.110584      0.209668E-01  0.340292E-01  0.311696      0.765547E-01  0.549960E-01  0.209101E-01  0.234583E-01  0.105709E-01  0.567058E-04   0.00000    
  0.478586      0.148037E-01  0.267946      0.835998E-01  0.163908E-01  0.270225E-01  0.251555      0.565772E-01  0.434134E-01  0.163643E-01  0.186354E-01  0.838715E-02  0.264710E-04   0.00000    
  0.524759      0.802869E-02  0.202123      0.596774E-01  0.122804E-01  0.206181E-01  0.189843      0.390593E-01  0.328986E-01  0.122692E-01  0.142222E-01  0.639591E-02  0.111990E-04   0.00000    
  0.575386      0.400430E-02  0.139468      0.395611E-01  0.869412E-02  0.149176E-01  0.130774      0.246435E-01  0.236117E-01  0.868994E-02  0.102916E-01  0.462605E-02  0.418244E-05   0.00000    
  0.630897      0.178305E-02  0.849116E-01  0.237641E-01  0.569097E-02  0.100290E-01  0.792207E-01  0.137351E-01  0.157200E-01  0.568966E-02  0.691952E-02  0.310949E-02  0.131045E-05   0.00000    
  0.691765      0.671383E-03  0.429855E-01  0.124453E-01  0.332160E-02  0.605637E-02  0.396638E-01  0.638892E-02  0.937798E-02  0.332129E-02  0.417878E-02  0.187759E-02  0.309161E-06   0.00000    
  0.758504      0.191120E-03  0.161937E-01  0.530345E-02  0.161335E-02  0.308014E-02  0.145804E-01  0.222332E-02  0.469349E-02  0.161331E-02  0.212528E-02  0.954858E-03  0.399831E-07   0.00000    
  0.831682      0.337225E-04  0.360561E-02  0.160325E-02  0.561003E-03  0.114587E-02  0.304461E-02  0.457381E-03  0.170687E-02  0.561003E-03  0.790650E-03  0.355219E-03  -.235983E-09   0.00000    
  0.911921      0.203134E-05  0.244283E-03  0.224115E-03  0.860124E-04  0.198149E-03  0.158270E-03  0.259661E-04  0.284161E-03  0.860127E-04  0.136723E-03  0.614259E-04  -.362278E-09   0.00000    
  0.999900      0.964523E-11  0.170572E-08  0.576936E-08  0.166298E-08  0.575534E-08  0.427324E-10  0.140236E-10  0.741832E-08  0.166299E-08  0.397118E-08  0.178415E-08  -.184301E-14   0.00000    
