   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.301992E-03   50.1049       4.32853       6.13119       4.29986       6.12032      0.286716E-01  0.108652E-01   10.4202       2.39697       2.39524       2.26176       1.90289       1.46351       0.00000    
  0.331127E-03   48.1822       4.18632       5.92552       4.15591       5.91394      0.304115E-01  0.115765E-01   10.0698       2.32099       2.31913       2.18737       1.83492       1.40762       0.00000    
  0.363073E-03   46.2967       4.04660       5.72339       4.01438       5.71108      0.322166E-01  0.123180E-01   9.72546       2.24625       2.24426       2.11421       1.76814       1.35279       0.00000    
  0.398101E-03   44.4809       3.91159       5.52795       3.87744       5.51483      0.341504E-01  0.131196E-01   9.39226       2.17383       2.17171       2.04335       1.70361       1.29996       0.00000    
  0.436509E-03   42.7210       3.78037       5.33787       3.74417       5.32390      0.362005E-01  0.139764E-01   9.06807       2.10329       2.10102       1.97434       1.64088       1.24871       0.00000    
  0.478622E-03   40.9964       3.65157       5.15120       3.61324       5.13633      0.383248E-01  0.148685E-01   8.74957       2.03394       2.03151       1.90651       1.57930       1.19848       0.00000    
  0.524798E-03   39.3534       3.52836       4.97242       3.48772       4.95656      0.406404E-01  0.158530E-01   8.44428       1.96734       1.96474       1.84141       1.52037       1.15058       0.00000    
  0.575429E-03   37.7467       3.40766       4.79715       3.36460       4.78027      0.430518E-01  0.168847E-01   8.14487       1.90197       1.89919       1.77752       1.46263       1.10371       0.00000    
  0.630945E-03   36.1856       3.29012       4.62633       3.24454       4.60836      0.455839E-01  0.179758E-01   7.85289       1.83816       1.83518       1.71517       1.40638       1.05815       0.00000    
  0.691816E-03   34.6913       3.17725       4.46203       3.12894       4.44287      0.483148E-01  0.191665E-01   7.57180       1.77661       1.77343       1.65507       1.35232       1.01450       0.00000    
  0.758561E-03   33.2282       3.06657       4.30079       3.01543       4.28038      0.511455E-01  0.204079E-01   7.29581       1.71614       1.71274       1.59602       1.29929      0.971744       0.00000    
  0.831745E-03   31.8223       2.95993       4.14516       2.90576       4.12342      0.541681E-01  0.217473E-01   7.02918       1.65762       1.65400       1.53891       1.24814      0.930625       0.00000    
  0.911989E-03   30.4642       2.85669       3.99425       2.79932       3.97107      0.573708E-01  0.231805E-01   6.77039       1.60075       1.59688       1.48343       1.19858      0.890873       0.00000    
  0.999975E-03   29.1354       2.75555       3.84625       2.69486       3.82158      0.606863E-01  0.246726E-01   6.51644       1.54488       1.54076       1.42894       1.14998      0.851964       0.00000    
  0.109645E-02   27.8735       2.65921       3.70487       2.59492       3.67855      0.642849E-01  0.263151E-01   6.27348       1.49132       1.48692       1.37674       1.10360      0.814967       0.00000    
  0.120223E-02   26.6425       2.56512       3.56658       2.49709       3.53854      0.680314E-01  0.280378E-01   6.03563       1.43884       1.43415       1.32560       1.05825      0.778860       0.00000    
  0.131822E-02   25.4484       2.47372       3.43197       2.40176       3.40211      0.719533E-01  0.298557E-01   5.80387       1.38763       1.38263       1.27572       1.01413      0.743808       0.00000    
  0.144540E-02   24.3103       2.38643       3.30298       2.31025       3.27114      0.761752E-01  0.318396E-01   5.58139       1.33837       1.33305       1.22776      0.971885      0.710365       0.00000    
  0.158485E-02   23.1978       2.30104       3.17657       2.22049       3.14266      0.805446E-01  0.339063E-01   5.36316       1.29000       1.28433       1.18069      0.930494      0.677656       0.00000    
  0.173775E-02   22.1314       2.21907       3.05481       2.13388       3.01868      0.851902E-01  0.361293E-01   5.15256       1.24324       1.23721       1.13521      0.890646      0.646270       0.00000    
  0.190540E-02   21.1050       2.14011       2.93711       2.05001       2.89860      0.901042E-01  0.385074E-01   4.94861       1.19787       1.19145       1.09110      0.852142      0.616033       0.00000    
  0.208923E-02   20.1026       2.06297       2.82185       1.96778       2.78087      0.951825E-01  0.409809E-01   4.74865       1.15334       1.14653       1.04783      0.814445      0.586486       0.00000    
  0.229079E-02   19.1537       1.98989       2.71206       1.88923       2.66837      0.100662      0.436913E-01   4.55760       1.11068       1.10344       1.00641      0.778551      0.558477       0.00000    
  0.251180E-02   18.2308       1.91883       2.60495       1.81247       2.55841      0.106358      0.465333E-01   4.37089       1.06894       1.06125      0.965888      0.743536      0.531217       0.00000    
  0.275413E-02   17.3369       1.85001       2.50082       1.73771       2.45130      0.112297      0.495219E-01   4.18901       1.02821       1.02005      0.926375      0.709502      0.504793       0.00000    
  0.301984E-02   16.4892       1.78480       2.40148       1.66613       2.34870      0.118664      0.527758E-01   4.01483      0.989101      0.980440      0.888465      0.677030      0.479698       0.00000    
  0.331118E-02   15.6621       1.72121       2.30428       1.59597       2.24812      0.125236      0.561590E-01   3.84409      0.950715      0.941536      0.851270      0.645257      0.455197       0.00000    
  0.363064E-02   14.8712       1.66050       2.21087       1.52832       2.15109      0.132182      0.597793E-01   3.67941      0.913602      0.903877      0.815338      0.614717      0.431744       0.00000    
  0.398091E-02   14.1132       1.60243       2.12092       1.46293       2.05728      0.139500      0.636419E-01   3.52021      0.877641      0.867341      0.780548      0.585293      0.409238       0.00000    
  0.436498E-02   13.3743       1.54592       2.03300       1.39888       1.96535      0.147040      0.676500E-01   3.36422      0.842354      0.831462      0.746426      0.556523      0.387287       0.00000    
  0.478610E-02   12.6775       1.49283       1.94953       1.33773       1.87753      0.155104      0.720080E-01   3.21525      0.808539      0.797017      0.713767      0.529187      0.366552       0.00000    
  0.524785E-02   12.0020       1.44152       1.86836       1.27806       1.79180      0.163459      0.765658E-01   3.06986      0.775474      0.763300      0.681853      0.502583      0.346437       0.00000    
  0.575415E-02   11.3488       1.39206       1.78960       1.21994       1.70826      0.172119      0.813332E-01   2.92820      0.743193      0.730345      0.650721      0.476746      0.326971       0.00000    
  0.630929E-02   10.7328       1.34573       1.71486       1.16440       1.62837      0.181329      0.864885E-01   2.79277      0.712213      0.698654      0.620886      0.452187      0.308587       0.00000    
  0.691799E-02   10.1330       1.30078       1.64189       1.10999       1.55007      0.190792      0.918264E-01   2.66006      0.681801      0.667513      0.591619      0.428187      0.290676       0.00000    
  0.758542E-02   9.56117       1.25822       1.57200       1.05752       1.47451      0.200701      0.974886E-01   2.53203      0.652367      0.637321      0.563332      0.405154      0.273582       0.00000    
  0.831724E-02   9.01561       1.21794       1.50503       1.00689       1.40154      0.211057      0.103486       2.40843      0.623852      0.608022      0.535969      0.383034      0.257259       0.00000    
  0.911966E-02   8.48339       1.17885       1.43956      0.957187       1.32989      0.221662      0.109671       2.28707      0.595806      0.579175      0.509077      0.361381      0.241329       0.00000    
  0.999950E-02   7.96841       1.14150       1.37620      0.908732       1.25996      0.232767      0.116236       2.16870      0.568378      0.550917      0.482811      0.340354      0.225918       0.00000    
  0.109642E-01   7.47524       1.10594       1.31521      0.861778       1.19218      0.244160      0.123032       2.05395      0.541701      0.523395      0.457304      0.320078      0.211145       0.00000    
  0.120220E-01   7.01521       1.07318       1.25789      0.817126       1.12765      0.256058      0.130235       1.94478      0.516170      0.496998      0.432964      0.300956      0.197348       0.00000    
  0.131819E-01   6.57634       1.04233       1.20301      0.773968       1.06524      0.268357      0.137772       1.83921      0.491380      0.471326      0.409383      0.282588      0.184182       0.00000    
  0.144536E-01   6.15766       1.01328       1.15050      0.732243       1.00487      0.281040      0.145634       1.73711      0.467297      0.446350      0.386533      0.264946      0.171624       0.00000    
  0.158481E-01   5.75708      0.985872       1.10012      0.691811      0.946328      0.294061      0.153793       1.63814      0.443850      0.422004      0.364345      0.247962      0.159613       0.00000    
  0.173770E-01   5.37406      0.960041       1.05182      0.652641      0.889587      0.307400      0.162238       1.54223      0.421022      0.398276      0.342805      0.231619      0.148135       0.00000    
  0.190535E-01   5.00962      0.935874       1.00575      0.614816      0.834771      0.321058      0.170979       1.44959      0.398852      0.375210      0.321961      0.215964      0.137225       0.00000    
  0.208917E-01   4.66271      0.913264      0.961785      0.578273      0.781798      0.334991      0.179987       1.36007      0.377307      0.352781      0.301785      0.200966      0.126855       0.00000    
  0.229073E-01   4.33161      0.892041      0.919731      0.542899      0.730515      0.349142      0.189216       1.27341      0.356331      0.330939      0.282223      0.186569      0.116976       0.00000    
  0.251174E-01   4.01584      0.872141      0.879534      0.508671      0.680898      0.363470      0.198635       1.18957      0.335910      0.309679      0.263268      0.172760      0.107576       0.00000    
  0.275406E-01   3.71640      0.853614      0.841313      0.475681      0.633096      0.377933      0.208217       1.10878      0.316090      0.289057      0.244977      0.159591      0.986904E-01   0.00000    
  0.301976E-01   3.43218      0.836325      0.804928      0.443865      0.587030      0.392459      0.217898       1.03090      0.296839      0.269054      0.227322      0.147026      0.902883E-01   0.00000    
  0.331110E-01   3.16182      0.820114      0.770197      0.413136      0.542584      0.406977      0.227613      0.955721      0.278114      0.249633      0.210263      0.135022      0.823293E-01   0.00000    
  0.363055E-01   2.90488      0.804896      0.737050      0.383481      0.499756      0.421415      0.237293      0.883237      0.259910      0.230801      0.193802      0.123571      0.748034E-01   0.00000    
  0.398081E-01   2.66237      0.790669      0.705566      0.355004      0.458725      0.435665      0.246841      0.813729      0.242279      0.212632      0.178007      0.112725      0.677459E-01   0.00000    
  0.436487E-01   2.43320      0.777272      0.675569      0.327643      0.419415      0.449629      0.256155      0.747058      0.225193      0.195109      0.162854      0.102450      0.611243E-01   0.00000    
  0.478598E-01   2.21624      0.764549      0.646881      0.301332      0.381743      0.463217      0.265138      0.683075      0.208624      0.178211      0.148313      0.927082E-01  0.549049E-01   0.00000    
  0.524772E-01   2.01118      0.752390      0.619402      0.276068      0.345725      0.476322      0.273676      0.621793      0.192573      0.161954      0.134393      0.834950E-01  0.490785E-01   0.00000    
  0.575400E-01   1.81902      0.740713      0.593135      0.251973      0.311577      0.488740      0.281558      0.563549      0.177107      0.146435      0.121178      0.748656E-01  0.436797E-01   0.00000    
  0.630913E-01   1.63866      0.729339      0.567869      0.228983      0.279217      0.500357      0.288652      0.508200      0.162201      0.131636      0.108640      0.667814E-01  0.386734E-01   0.00000    
  0.691782E-01   1.46924      0.718110      0.543416      0.207048      0.248583      0.511062      0.294833      0.455631      0.147838      0.117544      0.967587E-01  0.592102E-01  0.340307E-01   0.00000    
  0.758523E-01   1.31049      0.706880      0.519637      0.186175      0.219700      0.520704      0.299936      0.405875      0.134028      0.104181      0.855451E-01  0.521469E-01  0.297421E-01   0.00000    
  0.831703E-01   1.16341      0.695450      0.496424      0.166503      0.192813      0.528946      0.303611      0.359316      0.120857      0.916652E-01  0.750955E-01  0.456462E-01  0.258390E-01   0.00000    
  0.911943E-01   1.02691      0.683634      0.473553      0.147961      0.167812      0.535673      0.305741      0.315773      0.108299      0.799638E-01  0.653707E-01  0.396620E-01  0.222832E-01   0.00000    
  0.999925E-01  0.898222      0.671278      0.450730      0.130314      0.144339      0.540964      0.306391      0.274653      0.962372E-01  0.689391E-01  0.562372E-01  0.340768E-01  0.189873E-01   0.00000    
  0.109639      0.780299      0.658181      0.427975      0.113866      0.122856      0.544314      0.305119      0.236722      0.848512E-01  0.587931E-01  0.478703E-01  0.290150E-01  0.160355E-01   0.00000    
  0.120217      0.673811      0.643966      0.405060      0.987452E-01  0.103567      0.545220      0.301494      0.202312      0.742319E-01  0.496322E-01  0.403518E-01  0.245133E-01  0.134442E-01   0.00000    
  0.131815      0.576612      0.628456      0.381772      0.847625E-01  0.861528E-01  0.543693      0.295619      0.170915      0.642904E-01  0.413292E-01  0.335611E-01  0.204720E-01  0.111415E-01   0.00000    
  0.144533      0.488830      0.611287      0.357933      0.719748E-01  0.706784E-01  0.539312      0.287255      0.142653      0.550794E-01  0.339244E-01  0.275247E-01  0.168954E-01  0.912490E-02   0.00000    
  0.158477      0.409751      0.592220      0.333447      0.603295E-01  0.570212E-01  0.531890      0.276426      0.117351      0.465851E-01  0.273702E-01  0.221963E-01  0.137444E-01  0.736609E-02   0.00000    
  0.173766      0.339465      0.570805      0.308198      0.498777E-01  0.452127E-01  0.520928      0.262985      0.950905E-01  0.388597E-01  0.216896E-01  0.175889E-01  0.110180E-01  0.586001E-02   0.00000    
  0.190530      0.277216      0.546803      0.282196      0.405516E-01  0.350920E-01  0.506251      0.247104      0.756437E-01  0.318789E-01  0.168131E-01  0.136407E-01  0.867276E-02  0.457721E-02   0.00000    
  0.208912      0.223030      0.519701      0.255452      0.323895E-01  0.266472E-01  0.487312      0.228805      0.590367E-01  0.256881E-01  0.127407E-01  0.103474E-01  0.670141E-02  0.350989E-02   0.00000    
  0.229067      0.176101      0.489325      0.228129      0.253039E-01  0.196807E-01  0.464021      0.208448      0.449845E-01  0.202466E-01  0.938141E-02  0.763214E-02  0.505728E-02  0.262825E-02   0.00000    
  0.251167      0.136368      0.455203      0.200432      0.193116E-01  0.141333E-01  0.435892      0.186299      0.334449E-01  0.155851E-01  0.670962E-02  0.547189E-02  0.372654E-02  0.192179E-02   0.00000    
  0.275399      0.102976      0.417379      0.172702      0.143022E-01  0.978184E-02  0.403077      0.162921      0.240841E-01  0.116412E-01  0.461869E-02  0.377934E-02  0.266098E-02  0.136140E-02   0.00000    
  0.301969      0.757531E-01  0.375668      0.145391      0.102629E-01  0.652620E-02  0.365405      0.138864      0.167891E-01  0.842178E-02  0.306042E-02  0.251507E-02  0.184110E-02  0.934457E-03   0.00000    
  0.331102      0.538090E-01  0.330588      0.118985      0.706010E-02  0.413963E-02  0.323528      0.114845      0.111997E-01  0.584027E-02  0.192420E-02  0.159017E-02  0.121983E-02  0.613939E-03   0.00000    
  0.363046      0.368499E-01  0.282651      0.941605E-01  0.464712E-02  0.249943E-02  0.278004      0.916611E-01  0.714655E-02  0.387306E-02  0.114934E-02  0.956302E-03  0.774063E-03  0.386233E-03   0.00000    
  0.398071      0.239760E-01  0.233139      0.714279E-01  0.287491E-02  0.140425E-02  0.230264      0.700236E-01  0.427916E-02  0.241345E-02  0.636923E-03  0.534508E-03  0.461457E-03  0.228068E-03   0.00000    
  0.436476      0.145557E-01  0.183488      0.513494E-01  0.164377E-02  0.719194E-03  0.181844      0.506302E-01  0.236296E-02  0.139051E-02  0.320962E-03  0.271990E-03  0.253263E-03  0.123464E-03   0.00000    
  0.478586      0.827952E-02  0.136097      0.346457E-01  0.865894E-03  0.338426E-03  0.135231      0.343073E-01  0.120432E-02  0.736936E-03  0.147959E-03  0.126909E-03  0.128959E-03  0.620558E-04   0.00000    
  0.524759      0.427677E-02  0.933305E-01  0.214937E-01  0.406440E-03  0.140736E-03  0.929241E-01  0.213530E-01  0.547176E-03  0.347698E-03  0.599921E-04  0.521897E-04  0.587427E-04  0.278247E-04   0.00000    
  0.575386      0.194356E-02  0.575747E-01  0.119306E-01  0.163762E-03  0.498476E-04  0.574109E-01  0.118807E-01  0.213609E-03  0.140639E-03  0.205979E-04  0.182093E-04  0.231224E-04  0.107340E-04   0.00000    
  0.630897      0.739855E-03  0.306295E-01  0.568071E-02  0.534648E-04  0.142095E-04  0.305760E-01  0.566650E-02  0.676743E-04  0.460063E-04  0.565067E-05  0.508336E-05  0.745856E-05  0.336999E-05   0.00000    
  0.691764      0.217418E-03  0.130995E-01  0.216298E-02  0.128501E-04  0.296720E-05  0.130867E-01  0.216002E-02  0.158173E-04  0.110435E-04  0.112482E-05  0.102974E-05  0.180663E-05  0.785504E-06   0.00000    
  0.758504      0.408824E-04  0.390790E-02  0.570107E-03  0.184579E-05  0.361088E-06  0.390605E-02  0.569746E-03  0.220688E-05  0.157707E-05  0.128643E-06  0.119373E-06  0.268725E-06  0.108821E-06   0.00000    
  0.831682      0.365920E-05  0.614016E-03  0.787742E-04  0.110510E-06  0.184645E-07  0.613906E-03  0.787557E-04  0.128974E-06  0.923971E-07  0.599935E-08  0.559763E-08  0.181127E-07  0.658085E-08   0.00000    
  0.911920      0.523258E-07  0.199809E-04  0.223348E-05  0.773397E-09  0.112949E-09  0.199802E-04  0.223337E-05  0.886345E-09  0.597049E-09  0.301200E-10  0.281455E-10  0.176348E-09  0.522689E-10   0.00000    
  0.999900      0.157145E-14  0.206942E-11  0.196600E-12  0.771044E-18  0.984740E-18  0.206942E-11  0.196599E-12  0.175578E-17  -.969444E-18  0.120348E-18  0.256167E-18  0.174049E-17  0.588254E-18   0.00000    
