   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.999950E-02   6.71632      0.868799      0.963895      0.674675      0.856032      0.194124      0.107863       1.53071      0.460525      0.451535      0.323410      0.214150      0.810875E-01   0.00000    
  0.109642E-01   6.41441      0.853280      0.935676      0.647967      0.821545      0.205313      0.114132       1.46951      0.444657      0.435135      0.309976      0.203310      0.764338E-01   0.00000    
  0.120220E-01   6.12290      0.839027      0.908562      0.621860      0.787794      0.217167      0.120768       1.40965      0.429049      0.418968      0.296834      0.192811      0.719930E-01   0.00000    
  0.131819E-01   5.83842      0.825760      0.882256      0.596165      0.754537      0.229595      0.127719       1.35070      0.413611      0.402946      0.283889      0.182554      0.677015E-01   0.00000    
  0.144536E-01   5.56067      0.813468      0.856740      0.570870      0.721757      0.242598      0.134983       1.29263      0.398334      0.387063      0.271138      0.172536      0.635556E-01   0.00000    
  0.158481E-01   5.28898      0.802078      0.831949      0.545943      0.689414      0.256136      0.142535       1.23536      0.383201      0.371305      0.258566      0.162742      0.595433E-01   0.00000    
  0.173770E-01   5.02321      0.791587      0.807874      0.521381      0.657503      0.270206      0.150371       1.17888      0.368209      0.355668      0.246171      0.153172      0.556634E-01   0.00000    
  0.190535E-01   4.76375      0.782073      0.784575      0.497219      0.626065      0.284854      0.158510       1.12328      0.353368      0.340164      0.233973      0.143851      0.519276E-01   0.00000    
  0.208917E-01   4.51033      0.773503      0.762023      0.473451      0.595093      0.300051      0.166930       1.06854      0.338674      0.324791      0.221970      0.134777      0.483318E-01   0.00000    
  0.229073E-01   4.26245      0.765798      0.740158      0.450055      0.564561      0.315744      0.175596       1.01462      0.324115      0.309542      0.210153      0.125940      0.448664E-01   0.00000    
  0.251174E-01   4.02006      0.758942      0.718967      0.427036      0.534478      0.331907      0.184489      0.961514      0.309693      0.294421      0.198526      0.117343      0.415310E-01   0.00000    
  0.275406E-01   3.78366      0.752993      0.698503      0.404443      0.504904      0.348550      0.193599      0.909348      0.295424      0.279448      0.187117      0.109020      0.383391E-01   0.00000    
  0.301976E-01   3.55307      0.747884      0.678722      0.382275      0.475842      0.365609      0.202880      0.858116      0.281306      0.264628      0.175927      0.100968      0.352860E-01   0.00000    
  0.331110E-01   3.32796      0.743521      0.659559      0.360518      0.447279      0.383003      0.212280      0.807797      0.267336      0.249962      0.164953      0.931811E-01  0.323637E-01   0.00000    
  0.363055E-01   3.10840      0.739858      0.640989      0.339185      0.419240      0.400672      0.221750      0.758425      0.253519      0.235462      0.154205      0.856663E-01  0.295725E-01   0.00000    
  0.398081E-01   2.89514      0.736898      0.623040      0.318344      0.391812      0.418554      0.231228      0.710156      0.239880      0.221163      0.143721      0.784641E-01  0.269273E-01   0.00000    
  0.436487E-01   2.68807      0.734527      0.605638      0.297992      0.365004      0.436535      0.240634      0.662995      0.226421      0.207076      0.133505      0.715712E-01  0.244221E-01   0.00000    
  0.478598E-01   2.48702      0.732620      0.588705      0.278120      0.338814      0.454500      0.249890      0.616935      0.213140      0.193209      0.123556      0.649796E-01  0.220495E-01   0.00000    
  0.524772E-01   2.29223      0.731079      0.572186      0.258748      0.313279      0.472331      0.258906      0.572027      0.200050      0.179581      0.113888      0.586982E-01  0.198097E-01   0.00000    
  0.575400E-01   2.10471      0.729800      0.556049      0.239956      0.288520      0.489844      0.267528      0.528477      0.187184      0.166250      0.104553      0.527724E-01  0.177180E-01   0.00000    
  0.630913E-01   1.92436      0.728608      0.540182      0.221735      0.264540      0.506873      0.275642      0.486275      0.174545      0.153226      0.955484E-01  0.471903E-01  0.157655E-01   0.00000    
  0.691782E-01   1.75113      0.727333      0.524480      0.204075      0.241342      0.523258      0.283138      0.445417      0.162134      0.140523      0.868748E-01  0.419409E-01  0.139446E-01   0.00000    
  0.758523E-01   1.58530      0.725799      0.508842      0.186994      0.218969      0.538805      0.289873      0.405963      0.149966      0.128168      0.785470E-01  0.370283E-01  0.122541E-01   0.00000    
  0.831703E-01   1.42812      0.723728      0.493136      0.170583      0.197573      0.553145      0.295563      0.368156      0.138087      0.116240      0.706254E-01  0.324964E-01  0.107077E-01   0.00000    
  0.911943E-01   1.27932      0.720896      0.477219      0.154815      0.177138      0.566081      0.300081      0.331953      0.126496      0.104746      0.630988E-01  0.283194E-01  0.929280E-02   0.00000    
  0.999925E-01   1.13750      0.717139      0.460941      0.139590      0.157544      0.577549      0.303397      0.297134      0.115152      0.936449E-01  0.559155E-01  0.244381E-01  0.798356E-02   0.00000    
  0.109639       1.00475      0.712142      0.444203      0.125050      0.139008      0.587092      0.305195      0.264059      0.104140      0.830477E-01  0.491580E-01  0.209104E-01  0.680267E-02   0.00000    
  0.120217      0.882168      0.705402      0.426760      0.111282      0.121692      0.594120      0.305068      0.232974      0.935170E-01  0.730488E-01  0.428852E-01  0.177650E-01  0.575803E-02   0.00000    
  0.131815      0.768463      0.696748      0.408490      0.981968E-01  0.105481      0.598551      0.303009      0.203678      0.832559E-01  0.636101E-01  0.370456E-01  0.149409E-01  0.482522E-02   0.00000    
  0.144533      0.664053      0.685735      0.389195      0.858398E-01  0.904626E-01  0.599895      0.298732      0.176302      0.734005E-01  0.547922E-01  0.316671E-01  0.124392E-01  0.400331E-02   0.00000    
  0.158477      0.568464      0.672122      0.368783      0.741924E-01  0.766144E-01  0.597929      0.292169      0.150807      0.639615E-01  0.465983E-01  0.267349E-01  0.102309E-01  0.328123E-02   0.00000    
  0.173766      0.481984      0.655411      0.347082      0.633061E-01  0.640192E-01  0.592105      0.283063      0.127325      0.549935E-01  0.390882E-01  0.222740E-01  0.831256E-02  0.265694E-02   0.00000    
  0.190530      0.403980      0.635408      0.324081      0.531625E-01  0.526345E-01  0.582246      0.271447      0.105797      0.465100E-01  0.322530E-01  0.182625E-01  0.665247E-02  0.211900E-02   0.00000    
  0.208912      0.334611      0.611596      0.299692      0.438218E-01  0.425310E-01  0.567774      0.257161      0.863528E-01  0.385781E-01  0.261461E-01  0.147204E-01  0.524370E-02  0.166450E-02   0.00000    
  0.229067      0.273124      0.583870      0.274030      0.352659E-01  0.336400E-01  0.548604      0.240390      0.689060E-01  0.312122E-01  0.207405E-01  0.116173E-01  0.405377E-02  0.128217E-02   0.00000    
  0.251167      0.219568      0.551757      0.247165      0.275640E-01  0.260086E-01  0.524193      0.221156      0.535727E-01  0.244909E-01  0.160749E-01  0.896529E-02  0.307315E-02  0.968452E-03   0.00000    
  0.275399      0.173122      0.515323      0.219383      0.206948E-01  0.195350E-01  0.494628      0.199848      0.402299E-01  0.184246E-01  0.120987E-01  0.672366E-02  0.227028E-02  0.712672E-03   0.00000    
  0.301969      0.133745      0.474262      0.190986      0.147311E-01  0.142298E-01  0.459531      0.176757      0.289609E-01  0.130973E-01  0.882643E-02  0.489255E-02  0.163378E-02  0.510824E-03   0.00000    
  0.331102      0.100584      0.428944      0.162453      0.963986E-02  0.995446E-02  0.419304      0.152499      0.195943E-01  0.850563E-02  0.618077E-02  0.342057E-02  0.113422E-02  0.353123E-03   0.00000    
  0.363046      0.735103E-01  0.379479      0.134370      0.548479E-02  0.667317E-02  0.373994      0.127696      0.121580E-01  0.472575E-02  0.414485E-02  0.229303E-02  0.759036E-03  0.235288E-03   0.00000    
  0.398071      0.516574E-01  0.326761      0.107358      0.220691E-02  0.421667E-02  0.324554      0.103141      0.642359E-02  0.172503E-02  0.261815E-02  0.144984E-02  0.481879E-03  0.148690E-03   0.00000    
  0.436476      0.345340E-01  0.271694      0.821334E-01  -.195249E-03  0.247987E-02  0.271890      0.796535E-01  0.228462E-02  -.481217E-03  0.153856E-02  0.853620E-03  0.285968E-03  0.876927E-04   0.00000    
  0.478586      0.218840E-01  0.215954      0.595772E-01  -.173895E-02  0.134534E-02  0.217693      0.582318E-01  -.393611E-03  -.189723E-02  0.832925E-03  0.464097E-03  0.158279E-03  0.483178E-04   0.00000    
  0.524759      0.128714E-01  0.161711      0.403166E-01  -.252712E-02  0.654119E-03  0.164238      0.396625E-01  -.187300E-02  -.260635E-02  0.403665E-03  0.226347E-03  0.792293E-04  0.241071E-04   0.00000    
  0.575386      0.685569E-02  0.111637      0.248794E-01  -.267542E-02  0.275011E-03  0.114313      0.246044E-01  -.240040E-02  -.271002E-02  0.168939E-03  0.955414E-04  0.346044E-04  0.105311E-04   0.00000    
  0.630897      0.318283E-02  0.686875E-01  0.135160E-01  -.233806E-02  0.944806E-04  0.710256E-01  0.134215E-01  -.224357E-02  -.235048E-02  0.576953E-04  0.329659E-04  0.124287E-04  0.381943E-05   0.00000    
  0.691764      0.120838E-02  0.355743E-01  0.609470E-02  -.170462E-02  0.240316E-04  0.372789E-01  0.607067E-02  -.168059E-02  -.170790E-02  0.145786E-04  0.840401E-05  0.328507E-05  0.104907E-05   0.00000    
  0.758504      0.327584E-03  0.138610E-01  0.203190E-02  -.986203E-03  0.360366E-05  0.148472E-01  0.202829E-02  -.982599E-03  -.986672E-03  0.218612E-05  0.124247E-05  0.469353E-06  0.175064E-06   0.00000    
  0.831682      0.494484E-04  0.318227E-02  0.393902E-03  -.390636E-03  0.168539E-06  0.357290E-02  0.393734E-03  -.390468E-03  -.390638E-03  0.109001E-06  0.482552E-07  0.206901E-08  0.112823E-07   0.00000    
  0.911920      0.173634E-05  0.184112E-03  0.202135E-04  -.641878E-04  -.552928E-08  0.248300E-03  0.202190E-04  -.641933E-04  -.641848E-04  -.249563E-08  -.296332E-08  -.298400E-08  -.703244E-10   0.00000    
  0.999900      -.458497E-12  -.938322E-09  0.963763E-11  -.118671E-08  -.618525E-14  0.248384E-09  0.964381E-11  -.118671E-08  -.118670E-08  -.307951E-14  -.307992E-14  -.270817E-14  -.258223E-16   0.00000    
