   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   3.24599      0.785181       1.02431      0.780969       1.02211      0.421126E-02  0.219181E-02   1.80308      0.652410      0.652259      0.369856      0.128559       0.00000       0.00000    
  0.109648E-03   3.44401      0.778180       1.01441      0.773663       1.01206      0.451766E-02  0.235457E-02   1.78572      0.645672      0.645509      0.366547      0.127990       0.00000       0.00000    
  0.120226E-03   3.60763      0.770840       1.00418      0.765980       1.00164      0.486084E-02  0.253730E-02   1.76762      0.638788      0.638610      0.363028      0.127192       0.00000       0.00000    
  0.131825E-03   3.75890      0.763391      0.993831      0.758170      0.991102      0.522110E-02  0.272933E-02   1.74927      0.631857      0.631665      0.359437      0.126313       0.00000       0.00000    
  0.144543E-03   3.89249      0.755786      0.983332      0.750180      0.980397      0.560582E-02  0.293468E-02   1.73058      0.624861      0.624653      0.355744      0.125319       0.00000       0.00000    
  0.158489E-03   4.00497      0.748019      0.972672      0.741990      0.969511      0.602844E-02  0.316072E-02   1.71150      0.617801      0.617575      0.351936      0.124190       0.00000       0.00000    
  0.173779E-03   4.10778      0.740185      0.961946      0.733714      0.958548      0.647104E-02  0.339768E-02   1.69226      0.610714      0.610470      0.348078      0.123000       0.00000       0.00000    
  0.190545E-03   4.19310      0.732243      0.951112      0.725289      0.947455      0.695445E-02  0.365699E-02   1.67274      0.603587      0.603322      0.344132      0.121702       0.00000       0.00000    
  0.208928E-03   4.26652      0.724248      0.940224      0.716774      0.936288      0.747411E-02  0.393617E-02   1.65306      0.596442      0.596155      0.340133      0.120332       0.00000       0.00000    
  0.229085E-03   4.33227      0.716220      0.929303      0.708203      0.925074      0.801749E-02  0.422838E-02   1.63328      0.589286      0.588976      0.336098      0.118917       0.00000       0.00000    
  0.251186E-03   4.38196      0.708155      0.918341      0.699531      0.913785      0.862475E-02  0.455573E-02   1.61332      0.582121      0.581786      0.332000      0.117409       0.00000       0.00000    
  0.275420E-03   4.42567      0.700092      0.907378      0.690829      0.902478      0.926328E-02  0.490032E-02   1.59331      0.574961      0.574597      0.327881      0.115868       0.00000       0.00000    
  0.301992E-03   4.46132      0.692031      0.896414      0.682087      0.891146      0.994383E-02  0.526809E-02   1.57323      0.567804      0.567411      0.323735      0.114283       0.00000       0.00000    
  0.331127E-03   4.48708      0.684005      0.885476      0.673313      0.879803      0.106924E-01  0.567349E-02   1.55312      0.560666      0.560240      0.319562      0.112646       0.00000       0.00000    
  0.363073E-03   4.50845      0.676004      0.874558      0.664528      0.868459      0.114764E-01  0.609848E-02   1.53299      0.553540      0.553080      0.315380      0.110988       0.00000       0.00000    
  0.398101E-03   4.52207      0.668062      0.863687      0.655731      0.857124      0.123309E-01  0.656253E-02   1.51286      0.546440      0.545942      0.311183      0.109292       0.00000       0.00000    
  0.436509E-03   4.53027      0.660189      0.852871      0.646938      0.845808      0.132507E-01  0.706292E-02   1.49275      0.539367      0.538828      0.306981      0.107571       0.00000       0.00000    
  0.478622E-03   4.53510      0.652361      0.842092      0.638148      0.834505      0.142124E-01  0.758660E-02   1.47265      0.532312      0.531730      0.302776      0.105836       0.00000       0.00000    
  0.524798E-03   4.53307      0.644664      0.831419      0.629380      0.823247      0.152847E-01  0.817189E-02   1.45263      0.525306      0.524675      0.298572      0.104074       0.00000       0.00000    
  0.575429E-03   4.52841      0.637041      0.820803      0.620627      0.812014      0.164139E-01  0.878895E-02   1.43264      0.518325      0.517643      0.294372      0.102303       0.00000       0.00000    
  0.630945E-03   4.52043      0.629510      0.810261      0.611896      0.800814      0.176148E-01  0.944612E-02   1.41271      0.511375      0.510638      0.290176      0.100521       0.00000       0.00000    
  0.691816E-03   4.50831      0.622141      0.799843      0.603204      0.789672      0.189374E-01  0.101714E-01   1.39288      0.504477      0.503679      0.285993      0.987271E-01   0.00000       0.00000    
  0.758561E-03   4.49442      0.614856      0.789490      0.594533      0.778558      0.203222E-01  0.109316E-01   1.37309      0.497604      0.496742      0.281816      0.969298E-01   0.00000       0.00000    
  0.831745E-03   4.47750      0.607733      0.779260      0.585905      0.767501      0.218279E-01  0.117596E-01   1.35341      0.490778      0.489847      0.277653      0.951270E-01   0.00000       0.00000    
  0.911989E-03   4.45845      0.600768      0.769147      0.577318      0.756493      0.234506E-01  0.126536E-01   1.33381      0.483995      0.482989      0.273505      0.933224E-01   0.00000       0.00000    
  0.999975E-03   4.43811      0.593902      0.759106      0.568755      0.745517      0.251470E-01  0.135889E-01   1.31427      0.477238      0.476152      0.269365      0.915170E-01   0.00000       0.00000    
  0.109645E-02   4.41527      0.587289      0.749247      0.560255      0.734616      0.270331E-01  0.146314E-01   1.29487      0.470543      0.469368      0.265248      0.897127E-01   0.00000       0.00000    
  0.120223E-02   4.39146      0.580809      0.739482      0.551787      0.723750      0.290217E-01  0.157319E-01   1.27554      0.463877      0.462608      0.261142      0.879104E-01   0.00000       0.00000    
  0.131822E-02   4.36651      0.574487      0.729827      0.543356      0.712926      0.311319E-01  0.169011E-01   1.25628      0.457245      0.455876      0.257050      0.861104E-01   0.00000       0.00000    
  0.144540E-02   4.34012      0.568440      0.720357      0.534983      0.702165      0.334570E-01  0.181923E-01   1.23715      0.450667      0.449187      0.252978      0.843161E-01   0.00000       0.00000    
  0.158485E-02   4.31314      0.562528      0.710977      0.526638      0.691432      0.358905E-01  0.195449E-01   1.21807      0.444113      0.442516      0.248916      0.825249E-01   0.00000       0.00000    
  0.173775E-02   4.28519      0.556870      0.701763      0.518341      0.680749      0.385291E-01  0.210141E-01   1.19909      0.437602      0.435877      0.244872      0.807398E-01   0.00000       0.00000    
  0.190540E-02   4.25653      0.551462      0.692707      0.510088      0.670106      0.413745E-01  0.226012E-01   1.18019      0.431127      0.429265      0.240841      0.789609E-01   0.00000       0.00000    
  0.208923E-02   4.22746      0.546206      0.683747      0.501859      0.659486      0.443473E-01  0.242609E-01   1.16135      0.424673      0.422667      0.236819      0.771858E-01   0.00000       0.00000    
  0.229079E-02   4.19759      0.541326      0.675016      0.493685      0.648912      0.476412E-01  0.261040E-01   1.14260      0.418265      0.416098      0.232815      0.754199E-01   0.00000       0.00000    
  0.251180E-02   4.16737      0.536652      0.666407      0.485535      0.638356      0.511164E-01  0.280509E-01   1.12389      0.411877      0.409539      0.228817      0.736586E-01   0.00000       0.00000    
  0.275413E-02   4.13676      0.532207      0.657932      0.477413      0.627819      0.547939E-01  0.301135E-01   1.10523      0.405511      0.402993      0.224826      0.719026E-01   0.00000       0.00000    
  0.301984E-02   4.10555      0.528174      0.649692      0.469330      0.617302      0.588442E-01  0.323900E-01   1.08663      0.399175      0.396457      0.220845      0.701549E-01   0.00000       0.00000    
  0.331118E-02   4.07406      0.524341      0.641561      0.461262      0.606789      0.630790E-01  0.347724E-01   1.06805      0.392851      0.389923      0.216866      0.684107E-01   0.00000       0.00000    
  0.363064E-02   4.04206      0.520872      0.633630      0.453218      0.596280      0.676540E-01  0.373504E-01   1.04950      0.386545      0.383390      0.212890      0.666728E-01   0.00000       0.00000    
  0.398091E-02   4.00953      0.517776      0.625896      0.445191      0.585762      0.725850E-01  0.401334E-01   1.03095      0.380251      0.376850      0.208912      0.649400E-01   0.00000       0.00000    
  0.436498E-02   3.97667      0.514903      0.618278      0.437172      0.575238      0.777310E-01  0.430402E-01   1.01241      0.373962      0.370304      0.204934      0.632100E-01   0.00000       0.00000    
  0.478610E-02   3.94295      0.512567      0.610933      0.429163      0.564682      0.834042E-01  0.462511E-01  0.993845      0.367677      0.363735      0.200947      0.614855E-01   0.00000       0.00000    
  0.524785E-02   3.90866      0.510540      0.603740      0.421153      0.554099      0.893874E-01  0.496410E-01  0.975252      0.361390      0.357147      0.196952      0.597631E-01   0.00000       0.00000    
  0.575415E-02   3.87378      0.508837      0.596705      0.413141      0.543487      0.956955E-01  0.532187E-01  0.956628      0.355098      0.350539      0.192948      0.580429E-01   0.00000       0.00000    
  0.630929E-02   3.83761      0.507739      0.589957      0.405114      0.532802      0.102625      0.571557E-01  0.937916      0.348789      0.343880      0.188922      0.563250E-01   0.00000       0.00000    
  0.691799E-02   3.80074      0.506931      0.583343      0.397075      0.522076      0.109855      0.612667E-01  0.919152      0.342468      0.337194      0.184883      0.546075E-01   0.00000       0.00000    
  0.758542E-02   3.76258      0.506637      0.576965      0.389013      0.511275      0.117624      0.656896E-01  0.900288      0.336122      0.330455      0.180820      0.528905E-01   0.00000       0.00000    
  0.831724E-02   3.72285      0.506889      0.570828      0.380915      0.500379      0.125974      0.704488E-01  0.881294      0.329742      0.323653      0.176726      0.511729E-01   0.00000       0.00000    
  0.911966E-02   3.68216      0.507459      0.564831      0.372795      0.489426      0.134664      0.754050E-01  0.862221      0.323341      0.316812      0.172614      0.494545E-01   0.00000       0.00000    
  0.999950E-02   3.63910      0.508756      0.559146      0.364614      0.478328      0.144142      0.808179E-01  0.842942      0.316882      0.309873      0.168455      0.477324E-01   0.00000       0.00000    
  0.109642E-01   3.59475      0.510400      0.553606      0.356402      0.467157      0.153998      0.864493E-01  0.823559      0.310392      0.302885      0.164272      0.460099E-01   0.00000       0.00000    
  0.120220E-01   3.54784      0.512710      0.548344      0.348126      0.455841      0.164584      0.925024E-01  0.803967      0.303840      0.295798      0.160043      0.442857E-01   0.00000       0.00000    
  0.131819E-01   3.49833      0.515636      0.543331      0.339783      0.444381      0.175853      0.989499E-01  0.784164      0.297224      0.288613      0.155768      0.425588E-01   0.00000       0.00000    
  0.144536E-01   3.44596      0.519193      0.538569      0.331366      0.432765      0.187827      0.105804      0.764131      0.290536      0.281323      0.151442      0.408296E-01   0.00000       0.00000    
  0.158481E-01   3.39068      0.523355      0.534043      0.322874      0.420996      0.200481      0.113047      0.743870      0.283776      0.273928      0.147067      0.390984E-01   0.00000       0.00000    
  0.173770E-01   3.33222      0.528138      0.529755      0.314303      0.409063      0.213835      0.120692      0.723365      0.276937      0.266422      0.142641      0.373660E-01   0.00000       0.00000    
  0.190535E-01   3.26998      0.533618      0.525729      0.305637      0.396941      0.227981      0.128788      0.702577      0.270003      0.258786      0.138155      0.356333E-01   0.00000       0.00000    
  0.208917E-01   3.20373      0.539793      0.521959      0.296873      0.384625      0.242920      0.137333      0.681498      0.262971      0.251017      0.133608      0.339017E-01   0.00000       0.00000    
  0.229073E-01   3.13348      0.546626      0.518424      0.288013      0.372122      0.258613      0.146301      0.660136      0.255840      0.243118      0.129005      0.321729E-01   0.00000       0.00000    
  0.251174E-01   3.05901      0.554122      0.515121      0.279054      0.359427      0.275067      0.155693      0.638482      0.248606      0.235085      0.124343      0.304488E-01   0.00000       0.00000    
  0.275406E-01   2.97964      0.562347      0.512064      0.269983      0.346516      0.292365      0.165547      0.616499      0.241250      0.226900      0.119616      0.287329E-01   0.00000       0.00000    
  0.301976E-01   2.89534      0.571270      0.509232      0.260800      0.333396      0.310470      0.175836      0.594196      0.233772      0.218566      0.114829      0.270282E-01   0.00000       0.00000    
  0.331110E-01   2.80627      0.580832      0.506595      0.251512      0.320079      0.329320      0.186516      0.571591      0.226175      0.210092      0.109987      0.253377E-01   0.00000       0.00000    
  0.363055E-01   2.71236      0.591011      0.504133      0.242119      0.306570      0.348892      0.197563      0.548690      0.218454      0.201478      0.105092      0.236649E-01   0.00000       0.00000    
  0.398081E-01   2.61307      0.601834      0.501834      0.232611      0.292856      0.369222      0.208978      0.525468      0.210594      0.192713      0.100143      0.220170E-01   0.00000       0.00000    
  0.436487E-01   2.50873      0.613217      0.499650      0.222996      0.278958      0.390220      0.220691      0.501955      0.202598      0.183809      0.951495E-01  0.203981E-01   0.00000       0.00000    
