 First iteration    5403.1459515603365             2455   2.2008741146885282     
After minimisation    3817.28  2455     1.555

  Partial chi2s 
Dataset    1    534.84   377  HERA1+2 NCep 920                                
Dataset    2     74.44    70  HERA1+2 NCep 820                                
Dataset    3    219.99   254  HERA1+2 NCep 575                                
Dataset    4    215.93   204  HERA1+2 NCep 460                                
Dataset    5    246.99   159  HERA1+2 NCem                                    
Dataset    6     48.54    39  HERA1+2 CCep                                    
Dataset    7     59.26    42  HERA1+2 CCem                                    
Dataset    8      0.00    24  H1 normalised inclusive jet 99-07 data          
Dataset    9     11.59    24  H1 inclusive jet 99-00 data                     
Dataset   10     21.17    28  H1 low Q2 inclusive jet 99-00 data              
Dataset   11      0.00    16  H1 normalised trijets with unfolding            
Dataset   12      0.00    24  H1 normalised inclusive jets with unfolding     
Dataset   13      0.00    24  H1 normalised dijets with unfolding             
Dataset   14     26.46    30  ZEUS inclusive jet 96-97 data                   
Dataset   15     24.34    30  ZEUS inclusive jet 98-00 data                   
Dataset   16     15.64    22  ZEUS inclusive dijet 98-00/04-07 data           
Dataset   17     43.02    47  Charm cross section H1-ZEUS combined            
Dataset   18     11.73    17  Beauty cross section ZEUS Vertex                
Dataset   19      2.13    12  H1 F2 Beauty Vertex                             
Dataset   20    119.76    83  BCDMS F2p 100GeV                                
Dataset   21     82.73    91  BCDMS F2p 120GeV                                
Dataset   22    115.97    79  BCDMS F2p 200GeV                                
Dataset   23     71.96    75  BCDMS F2p 280GeV                                
Dataset   24    173.37    72  CDF inclusive jets                              
Dataset   25     25.93    13  CDF W asymmetry 2009                            
Dataset   26     31.91    28  CDF Z rapidity 2010                             
Dataset   27    139.12   110  D0 pp jets                                      
Dataset   28     22.62    28  D0 Z rapidity 2007                              
Dataset   29     42.52    10  D0 W->mu nu lepton asymmetry ptl > 25 GeV       
Dataset   30     78.53    10  D0 W->mu nu lepton asymmetry ptl > 35 GeV       
Dataset   31      0.00    14  D0 W asymmetry 2013                             
Dataset   32      0.00    35  CMS Boson rapidity                              
Dataset   33      0.00    11  CMS electon Asymmetry rapidity                  
Dataset   34      0.00    11  CMS W muon asymmetry                            
Dataset   35      0.00   133  CMS inclusive jets 2011                         
Dataset   36     11.74     1  CMS total ttbar 7TeV mt=173.3 GeV               
Dataset   37     15.18     7  CMS Norm. differential ttbar vs pt 7 TeV        
Dataset   38     18.55    11  ATLAS W+ lepton pseudorapidity, 2010 data       
Dataset   39     11.00    11  ATLAS W- lepton pseudorapidity, 2010 data       
Dataset   40      5.74     8  ATLAS Z rapidity, 2010 data                     
Dataset   41      7.21    13  ATLAS high mass DY mass 2011                    
Dataset   42     10.20     8  ATLAS low mass DY 2011                          
Dataset   43      7.89     6  ATLAS DY mass 2010 extended data                
Dataset   44     16.16    16  ATLAS Jet data 0 <= |y| < 0.3 R=0.6             
Dataset   45      6.91    16  ATLAS Jet data 0.3 <= |y| < 0.8 R=0.6           
Dataset   46      7.13    16  ATLAS Jet data 0.8 <= |y| < 1.2 R=0.6           
Dataset   47      6.84    15  ATLAS Jet data 1.2 <= |y| < 2.1 R=0.6           
Dataset   48      3.64    12  ATLAS Jet data 2.1 <= |y| < 2.8 R=0.6           
Dataset   49      1.81     9  ATLAS Jet data 2.8 <= |y| < 3.6 R=0.6           
Dataset   50      0.61     6  ATLAS Jet data 3.6 <= |y| < 4.4 R=0.6           
Dataset   51     13.17     1  ATLAS total ttbar 7TeV mt=173.3 GeV             
Dataset   52      6.71     6  ATLAS Norm. differential ttbar vs pT 7 TeV      
Dataset   53     27.36    11  ATLAS W- lepton rapidity 2011                   
Dataset   54     26.15    11  ATLAS W+ lepton rapidity 2011                   
Dataset   55     14.19     6  ATLAS high mass CC Z rapidity 2011              
Dataset   56      4.08     6  ATLAS high mass CF Z rapidity 2011              
Dataset   57     33.64     6  ATLAS low mass Z rapidity 2011                  
Dataset   58     62.46    12  ATLAS peak CC Z rapidity 2011                   
Dataset   59     14.04     9  ATLAS peak CF Z rapidity 2011                   

 Correlated Chi2    620.26128405299801     
 Systematic shifts          695
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.5698   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.6957   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.6430   +/-   0.5566        :N:M:D
    4  sysHZComb1004                         -0.0235   +/-   0.6187        :N:M:D
    5  sysHZComb1005                          2.1081   +/-   0.6091        :N:M:D
    6  sysHZComb1006                         -1.9813   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1688   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0466   +/-   0.9983        :N:M:D
    9  sysHZComb1009                         -0.0773   +/-   0.8996        :N:M:D
   10  sysHZComb1010                         -0.3498   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -1.0399   +/-   0.9661        :N:M:D
   12  sysHZComb1012                          0.4619   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.6823   +/-   0.9619        :N:M:D
   14  sysHZComb1014                          0.0040   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1641   +/-   0.9632        :N:M:D
   16  sysHZComb1016                          0.1738   +/-   0.9747        :N:M:D
   17  sysHZComb1017                         -0.1867   +/-   0.9708        :N:M:D
   18  sysHZComb1018                          0.5379   +/-   0.8227        :N:M:D
   19  sysHZComb1019                         -0.3819   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.4366   +/-   0.9813        :N:M:D
   21  sysHZComb1021                          0.3076   +/-   0.9742        :N:M:D
   22  sysHZComb1022                          0.7532   +/-   0.9685        :N:M:D
   23  sysHZComb1023                          1.0016   +/-   0.9451        :N:M:D
   24  sysHZComb1024                          0.3931   +/-   0.9880        :N:M:D
   25  sysHZComb1025                         -0.0263   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -1.4681   +/-   0.9200        :N:M:D
   27  sysHZComb1027                         -0.5842   +/-   0.9543        :N:M:D
   28  sysHZComb1028                          0.0102   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.6924   +/-   0.9182        :N:M:D
   30  sysHZComb1030                          1.1789   +/-   0.9435        :N:M:D
   31  sysHZComb1031                         -0.2127   +/-   0.8385        :N:M:D
   32  sysHZComb1032                          0.3881   +/-   0.9641        :N:M:D
   33  sysHZComb1033                          0.4557   +/-   0.9707        :N:M:D
   34  sysHZComb1034                         -0.4792   +/-   0.9839        :N:M:D
   35  sysHZComb1035                         -0.1402   +/-   0.9780        :N:M:D
   36  sysHZComb1036                          0.0411   +/-   0.9742        :N:M:D
   37  sysHZComb1037                         -0.1203   +/-   0.9700        :N:M:D
   38  sysHZComb1038                         -0.7126   +/-   0.9124        :N:M:D
   39  sysHZComb1039                         -0.4728   +/-   0.9534        :N:M:D
   40  sysHZComb1040                         -1.2037   +/-   0.9300        :N:M:D
   41  sysHZComb1041                         -0.6803   +/-   0.8120        :N:M:D
   42  sysHZComb1042                          0.3612   +/-   0.8743        :N:M:D
   43  sysHZComb1043                         -0.8668   +/-   0.9094        :N:M:D
   44  sysHZComb1044                          0.0941   +/-   0.9365        :N:M:D
   45  sysHZComb1045                          0.2945   +/-   0.9309        :N:M:D
   46  sysHZComb1046                          0.3911   +/-   0.9568        :N:M:D
   47  sysHZComb1047                         -0.0759   +/-   0.9467        :N:M:D
   48  sysHZComb1048                         -0.3792   +/-   0.9608        :N:M:D
   49  sysHZComb1049                         -0.7431   +/-   0.9459        :N:M:D
   50  sysHZComb1050                         -0.3952   +/-   0.9427        :N:M:D
   51  sysHZComb1051                          0.2904   +/-   0.9522        :N:M:D
   52  sysHZComb1052                          0.0617   +/-   0.9506        :N:M:D
   53  sysHZComb1053                         -2.1890   +/-   0.9190        :N:M:D
   54  sysHZComb1054                          0.0877   +/-   0.9749        :N:M:D
   55  sysHZComb1055                         -1.6279   +/-   0.9055        :N:M:D
   56  sysHZComb1056                         -1.6571   +/-   0.8901        :N:M:D
   57  sysHZComb1057                          0.8746   +/-   0.9192        :N:M:D
   58  sysHZComb1058                          0.6886   +/-   0.9431        :N:M:D
   59  sysHZComb1059                         -0.6907   +/-   0.8696        :N:M:D
