* info from hepdata:                     
*REACtion       = muon Fe --> muon X                                
*Experiment  = NuTeV-2002                   
*REFerence      = Phys.Rev. D74 (2006) 012008
*Additional info: Precise measurement of neutrino and anti-neutrino differential cross sections.
*
&Data
	 Name = 'NuTeV nu Fe DIS'
     Reaction = 'neutrino+p CC'

         NDATA = 1163

         NColumn = 16
     ColumnType = 2*'Bin', 'Dummy','Bin',2*'Dummy',5*'Dummy','Sigma', 4*'Error'   
     ColumnName = 'Q2','x','ignore','y', 'ignore','ignore','ignore','ignore','ignore','ignore','ignore','reduced x-section','stat','ignore','uncor','ignore'
	 
	 Percent = 4*False
 
         NInfo 	  = 6
         DataInfo =  -1., 0.,        0.,	56, 26.0, 0.
	 CInfo 	  = 'e charge',	'reduced', 'e polarity', 'A1', 'Z1', 'ratio'
	 IndexDataset = 1051
&End
&PlotDesc
   PlotN = 10 
   PlotDefColumn = 'x'
   PlotVarColumn = 'Q2'
   PlotDefValue = 0.045, 0.08, 0.125, 0.175, 0.225, 0.275, 0.35, 0.45, 0.55, 0.65
   PlotOptions(1)  = 'Experiment:NuTev p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 0.75  @Ymin:0.1@Ymax:200.@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:NuTeV p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 1.25  @Ymin:0.1@Ymax:200.@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:NuTeV p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 1.75  @Ymin:0.1@Ymax:200.@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:NuTeV p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 2.5  @Ymin:0.1@Ymax:200.@Xlog@Ylog'
   PlotOptions(5)  = 'Experiment:NuTeV p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 3.5 @Ymin:0.05@Ymax:200.@Xlog@Ylog'
   PlotOptions(6)  = 'Experiment:NuTeV p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 4.5 @Ymin:0.05@Ymax:200.@Xlog@Ylog'
   PlotOptions(7)  = 'Experiment:NuTeV p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 5.5  @Ymin:0.05@Ymax:200.@Xlog@Ylog'
   PlotOptions(8)  = 'Experiment:NuTeV p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 7  @Ymin:0.05@Ymax:200.@Xlog@Ylog'
   PlotOptions(9)  = 'Experiment:NuTeV p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 9 @Ymin:0.01@Ymax:200.@Xlog@Ylog'
   PlotOptions(10)  = 'Experiment:NuTeV p->muon@ExtraLabel:#cm energy \sqrt{s} =  21.677 GeV @XTitle: x @YTitle: F_{2}(x, Q^{2}) @Title:Q^{2} = 11.5 @Ymin:0.01@Ymax:200.@Xlog@Ylog'
&End
*Q2	    x	  E	      y	ylow	yhigh	       sigma	dy+	dy-	dy+	dy-	                  sigma [pb]				
150.60	0.65	190.0	0.65	0.65	0.65	0.1048	0.0147	-0.0147	0.0119	-0.0119	0.19912	0.02793	-0.02793	0.02261	-0.02261
150.20	0.75	305.0	0.35	0.35	0.35	0.0345	0.007	-0.007	0.0065	-0.0065	0.105225	0.02135	-0.02135	0.019825	-0.019825
150.20	0.35	305.0	0.75	0.75	0.75	0.6369	0.0639	-0.0639	0.0717	-0.0717	1.942545	0.194895	-0.194895	0.218685	-0.218685
149.10	0.275	340.0	0.85	0.85	0.85	0.8971	0.1814	-0.1814	0.1818	-0.1818	3.05014	0.61676	-0.61676	0.61812	-0.61812
147.03	0.75	190.0	0.55	0.55	0.55	0.0359	0.0065	-0.0065	0.0075	-0.0075	0.06821	0.01235	-0.01235	0.01425	-0.01425
147.03	0.55	190.0	0.75	0.75	0.75	0.2272	0.0262	-0.0262	0.0142	-0.0142	0.43168	0.04978	-0.04978	0.02698	-0.02698
145.11	0.65	340.0	0.35	0.35	0.35	0.0848	0.019	-0.019	0.0086	-0.0086	0.28832	0.0646	-0.0646	0.02924	-0.02924
145.11	0.35	340.0	0.65	0.65	0.65	0.6559	0.0909	-0.0909	0.1074	-0.1074	2.23006	0.30906	-0.30906	0.36516	-0.36516
144.19	0.65	215.0	0.55	0.55	0.55	0.1141	0.0103	-0.0103	0.0099	-0.0099	0.245315	0.022145	-0.022145	0.021285	-0.021285
144.19	0.55	215.0	0.65	0.65	0.65	0.2129	0.0164	-0.0164	0.0102	-0.0102	0.457735	0.03526	-0.03526	0.02193	-0.02193
141.61	0.55	305.0	0.45	0.45	0.45	0.2218	0.0294	-0.0294	0.0225	-0.0225	0.67649	0.08967	-0.08967	0.068625	-0.068625
141.61	0.45	305.0	0.55	0.55	0.55	0.4067	0.045	-0.045	0.0447	-0.0447	1.240435	0.13725	-0.13725	0.136335	-0.136335
139.04	0.55	245.0	0.55	0.55	0.55	0.2183	0.0167	-0.0167	0.0146	-0.0146	0.534835	0.040915	-0.040915	0.03577	-0.03577
136.74	0.35	245.0	0.85	0.85	0.85	0.7192	0.0475	-0.0475	0.0226	-0.0226	1.76204	0.116375	-0.116375	0.05537	-0.05537
136.13	0.75	215.0	0.45	0.45	0.45	0.0389	0.0048	-0.0048	0.0028	-0.0028	0.083635	0.01032	-0.01032	0.00602	-0.00602
136.13	0.45	215.0	0.75	0.75	0.75	0.4993	0.0292	-0.0292	0.0122	-0.0122	1.073495	0.06278	-0.06278	0.02623	-0.02623
135.42	0.75	275.0	0.35	0.35	0.35	0.0331	0.0053	-0.0053	0.0063	-0.0063	0.091025	0.014575	-0.014575	0.017325	-0.017325
135.42	0.35	275.0	0.75	0.75	0.75	0.8297	0.0536	-0.0536	0.053	-0.053	2.281675	0.1474	-0.1474	0.14575	-0.14575
134.74	0.65	170.0	0.65	0.65	0.65	0.0874	0.0136	-0.0136	0.0063	-0.0063	0.14858	0.02312	-0.02312	0.01071	-0.01071
134.44	0.65	245.0	0.45	0.45	0.45	0.0864	0.0089	-0.0089	0.0107	-0.0107	0.21168	0.021805	-0.021805	0.026215	-0.026215
134.44	0.45	245.0	0.65	0.65	0.65	0.4508	0.0261	-0.0261	0.0132	-0.0132	1.10446	0.063945	-0.063945	0.03234	-0.03234
134.19	0.225	340.0	0.935	0.935	0.935	1.4466	0.3621	-0.3621	0.3605	-0.3605	4.91844	1.23114	-1.23114	1.2257	-1.2257
133.75	0.275	305.0	0.85	0.85	0.85	1.0296	0.1288	-0.1288	0.2032	-0.2032	3.14028	0.39284	-0.39284	0.61976	-0.61976
131.55	0.75	170.0	0.55	0.55	0.55	0.0343	0.0067	-0.0067	0.0097	-0.0097	0.05831	0.01139	-0.01139	0.01649	-0.01649
131.55	0.275	340.0	0.75	0.75	0.75	0.8239	0.1461	-0.1461	0.1554	-0.1554	2.80126	0.49674	-0.49674	0.52836	-0.52836
130.17	0.65	305.0	0.35	0.35	0.35	0.0794	0.0136	-0.0136	0.009	-0.009	0.24217	0.04148	-0.04148	0.02745	-0.02745
130.17	0.35	305.0	0.65	0.65	0.65	0.6757	0.0614	-0.0614	0.0884	-0.0884	2.060885	0.18727	-0.18727	0.26962	-0.26962
129.16	0.45	340.0	0.45	0.45	0.45	0.5275	0.0663	-0.0663	0.0576	-0.0576	1.7935	0.22542	-0.22542	0.19584	-0.19584
127.69	0.55	275.0	0.45	0.45	0.45	0.2475	0.022	-0.022	0.0179	-0.0179	0.680625	0.0605	-0.0605	0.049225	-0.049225
127.69	0.45	275.0	0.55	0.55	0.55	0.4342	0.0324	-0.0324	0.0382	-0.0382	1.19405	0.0891	-0.0891	0.10505	-0.10505
127.43	0.65	190.0	0.55	0.55	0.55	0.0864	0.0111	-0.0111	0.0132	-0.0132	0.16416	0.02109	-0.02109	0.02508	-0.02508
127.43	0.55	190.0	0.65	0.65	0.65	0.2597	0.022	-0.022	0.0204	-0.0204	0.49343	0.0418	-0.0418	0.03876	-0.03876
122.78	0.55	340.0	0.35	0.35	0.35	0.1995	0.0339	-0.0339	0.0212	-0.0212	0.6783	0.11526	-0.11526	0.07208	-0.07208
122.78	0.35	340.0	0.55	0.55	0.55	0.6458	0.0823	-0.0823	0.0983	-0.0983	2.19572	0.27982	-0.27982	0.33422	-0.33422
122.01	0.55	215.0	0.55	0.55	0.55	0.2176	0.0145	-0.0145	0.0134	-0.0134	0.46784	0.031175	-0.031175	0.02881	-0.02881
121.99	0.225	340.0	0.85	0.85	0.85	1.2634	0.2053	-0.2053	0.2434	-0.2434	4.29556	0.69802	-0.69802	0.82756	-0.82756
120.65	0.75	245.0	0.35	0.35	0.35	0.0364	0.0044	-0.0044	0.0023	-0.0023	0.08918	0.01078	-0.01078	0.005635	-0.005635
120.65	0.35	245.0	0.75	0.75	0.75	0.781	0.0377	-0.0377	0.0283	-0.0283	1.91345	0.092365	-0.092365	0.069335	-0.069335
120.59	0.275	275.0	0.85	0.85	0.85	1.0343	0.0931	-0.0931	0.0699	-0.0699	2.844325	0.256025	-0.256025	0.192225	-0.192225
120.37	0.225	305.0	0.935	0.935	0.935	0.8012	0.1924	-0.1924	0.2221	-0.2221	2.44366	0.58682	-0.58682	0.677405	-0.677405
120.30	0.75	190.0	0.45	0.45	0.45	0.0347	0.0054	-0.0054	0.0045	-0.0045	0.06593	0.01026	-0.01026	0.00855	-0.00855
120.30	0.45	190.0	0.75	0.75	0.75	0.4838	0.0348	-0.0348	0.0234	-0.0234	0.91922	0.06612	-0.06612	0.04446	-0.04446
119.99	0.35	215.0	0.85	0.85	0.85	0.7869	0.0456	-0.0456	0.0345	-0.0345	1.691835	0.09804	-0.09804	0.074175	-0.074175
119.60	0.75	340.0	0.25	0.25	0.25	0.0312	0.0072	-0.0072	0.0093	-0.0093	0.10608	0.02448	-0.02448	0.03162	-0.03162
118.89	0.65	150.0	0.65	0.65	0.65	0.1093	0.0186	-0.0186	0.011	-0.011	0.16395	0.0279	-0.0279	0.0165	-0.0165
118.01	0.275	305.0	0.75	0.75	0.75	1.0142	0.1088	-0.1088	0.1446	-0.1446	3.09331	0.33184	-0.33184	0.44103	-0.44103
117.98	0.65	215.0	0.45	0.45	0.45	0.1087	0.0091	-0.0091	0.0124	-0.0124	0.233705	0.019565	-0.019565	0.02666	-0.02666
117.98	0.45	215.0	0.65	0.65	0.65	0.4593	0.0232	-0.0232	0.0128	-0.0128	0.987495	0.04988	-0.04988	0.02752	-0.02752
117.37	0.65	275.0	0.35	0.35	0.35	0.128	0.0136	-0.0136	0.0102	-0.0102	0.352	0.0374	-0.0374	0.02805	-0.02805
117.37	0.35	275.0	0.65	0.65	0.65	0.7996	0.0478	-0.0478	0.0377	-0.0377	2.1989	0.13145	-0.13145	0.103675	-0.103675
116.08	0.75	150.0	0.55	0.55	0.55	0.0476	0.0094	-0.0094	0.0058	-0.0058	0.0714	0.0141	-0.0141	0.0087	-0.0087
115.87	0.45	305.0	0.45	0.45	0.45	0.444	0.0429	-0.0429	0.0339	-0.0339	1.3542	0.130845	-0.130845	0.103395	-0.103395
114.01	0.65	170.0	0.55	0.55	0.55	0.1222	0.0145	-0.0145	0.0087	-0.0087	0.20774	0.02465	-0.02465	0.01479	-0.01479
114.01	0.55	170.0	0.65	0.65	0.65	0.2545	0.023	-0.023	0.0093	-0.0093	0.43265	0.0391	-0.0391	0.01581	-0.01581
114.01	0.275	340.0	0.65	0.65	0.65	1.0431	0.1555	-0.1555	0.1879	-0.1879	3.54654	0.5287	-0.5287	0.63886	-0.63886
113.76	0.55	245.0	0.45	0.45	0.45	0.2413	0.0161	-0.0161	0.017	-0.017	0.591185	0.039445	-0.039445	0.04165	-0.04165
113.76	0.45	245.0	0.55	0.55	0.55	0.4503	0.0241	-0.0241	0.0169	-0.0169	1.103235	0.059045	-0.059045	0.041405	-0.041405
110.14	0.55	305.0	0.35	0.35	0.35	0.2638	0.0293	-0.0293	0.0281	-0.0281	0.80459	0.089365	-0.089365	0.085705	-0.085705
110.14	0.35	305.0	0.55	0.55	0.55	0.5391	0.0512	-0.0512	0.0583	-0.0583	1.644255	0.15616	-0.15616	0.177815	-0.177815
109.43	0.225	305.0	0.85	0.85	0.85	1.2275	0.1324	-0.1324	0.1267	-0.1267	3.743875	0.40382	-0.40382	0.386435	-0.386435
107.82	0.55	190.0	0.55	0.55	0.55	0.23	0.0182	-0.0182	0.0059	-0.0059	0.437	0.03458	-0.03458	0.01121	-0.01121
107.64	0.75	170.0	0.45	0.45	0.45	0.0338	0.0059	-0.0059	0.0039	-0.0039	0.05746	0.01003	-0.01003	0.00663	-0.00663
107.64	0.45	170.0	0.75	0.75	0.75	0.3711	0.031	-0.031	0.0165	-0.0165	0.63087	0.0527	-0.0527	0.02805	-0.02805
107.64	0.225	340.0	0.75	0.75	0.75	1.4637	0.1976	-0.1976	0.2843	-0.2843	4.97658	0.67184	-0.67184	0.96662	-0.96662
107.44	0.275	245.0	0.85	0.85	0.85	1.0385	0.0684	-0.0684	0.0962	-0.0962	2.544325	0.16758	-0.16758	0.23569	-0.23569
107.28	0.75	305.0	0.25	0.25	0.25	0.0416	0.0073	-0.0073	0.0075	-0.0075	0.12688	0.022265	-0.022265	0.022875	-0.022875
106.40	0.275	275.0	0.75	0.75	0.75	1.1574	0.083	-0.083	0.1163	-0.1163	3.18285	0.22825	-0.22825	0.319825	-0.319825
105.88	0.75	215.0	0.35	0.35	0.35	0.0389	0.0043	-0.0043	0.0035	-0.0035	0.083635	0.009245	-0.009245	0.007525	-0.007525
105.88	0.35	215.0	0.75	0.75	0.75	0.7796	0.0322	-0.0322	0.033	-0.033	1.67614	0.06923	-0.06923	0.07095	-0.07095
104.56	0.65	245.0	0.35	0.35	0.35	0.1104	0.0093	-0.0093	0.021	-0.021	0.27048	0.022785	-0.022785	0.05145	-0.05145
104.56	0.35	245.0	0.65	0.65	0.65	0.8162	0.0343	-0.0343	0.0268	-0.0268	1.99969	0.084035	-0.084035	0.06566	-0.06566
104.47	0.45	275.0	0.45	0.45	0.45	0.4845	0.0325	-0.0325	0.0235	-0.0235	1.332375	0.089375	-0.089375	0.064625	-0.064625
104.37	0.175	340.0	0.935	0.935	0.935	1.4927	0.3287	-0.3287	0.3093	-0.3093	5.07518	1.11758	-1.11758	1.05162	-1.05162
104.26	0.65	190.0	0.45	0.45	0.45	0.1006	0.0108	-0.0108	0.0145	-0.0145	0.19114	0.02052	-0.02052	0.02755	-0.02755
104.26	0.45	190.0	0.65	0.65	0.65	0.4818	0.0284	-0.0284	0.0256	-0.0256	0.91542	0.05396	-0.05396	0.04864	-0.04864
103.65	0.65	340.0	0.25	0.25	0.25	0.1408	0.022	-0.022	0.0247	-0.0247	0.47872	0.0748	-0.0748	0.08398	-0.08398
