&StatCorr

  ! Matrix of systematic uncertainties correlation for LHCb-PAPER-2015-049
  ! Numbers from http://lhcbproject.web.cern.ch/lhcbproject/Publications/LHCbProjectPublic/Directory_LHCb-PAPER-2015-049/Table_4.pdf

   Name1 = 'LHCb 7TeV W+ munu Lepton Rapidity'
   Name2 = 'LHCb 7TeV Zmm Boson Rapidity'


   NIdColumns1 = 2
   NIdColumns2 = 2

   IdColumns1 = 'y1','y2'
   IdColumns2 = 'y1','y2'

   NCorr = 136

  ! Matrix Type:
  !   'Statistical correlations':     Given are correlation factors that need to be applied to statistical errors
  !                                   needs 'stat' column in data files
  !   'Systematic correlations' :     Given are correlation factors that need to be applied to systematic errors
  !                                   needs 'uncor' column in data files
  !   'Systematic covariance matrix': Given is a systematic covariance matrix
  !
  !   'Full covariance matrix':       Given is a full covariance matrix including stat and syst parts

   MatrixType = 'Systematic correlations'
&End
2.00	2.25	2.000	2.125	0.24
2.25	2.50    2.000   2.125	0.03
2.50	2.75    2.000   2.125	0.03
2.75	3.00    2.000   2.125	0.03
3.00	3.25	2.000	2.125	0.04
3.25	3.50    2.000   2.125	0.02
3.50	4.00    2.000   2.125	0.03
4.00	4.50    2.000   2.125	0.02
2.00	2.25    2.125   2.250	0.25	
2.25	2.50    2.125   2.250 	0.11
2.50	2.75    2.125   2.250 	0.04
2.75	3.00    2.125   2.250 	0.04
3.00	3.25    2.125   2.250 	0.04
3.25	3.50    2.125   2.250 	0.03
3.50	4.00    2.125   2.250 	0.03
4.00	4.50    2.125   2.250	0.02
2.00	2.25    2.250   2.375	0.19
2.25	2.50    2.250   2.375 	0.13
2.50	2.75    2.250   2.375 	0.06
2.75	3.00    2.250   2.375 	0.04
3.00	3.25    2.250   2.375 	0.04
3.25	3.50    2.250   2.375 	0.03
3.50	4.00    2.250   2.375 	0.03
4.00	4.50    2.250   2.375	0.02
2.00	2.25    2.375   2.500	0.19	
2.25	2.50    2.375   2.500 	0.14
2.50	2.75    2.375   2.500 	0.10
2.75	3.00    2.375   2.500	0.07
3.00	3.25    2.375   2.500	0.06
3.25	3.50    2.375   2.500 	0.04
3.50	4.00    2.375   2.500 	0.04
4.00	4.50    2.375   2.500	0.02
2.00	2.25    2.500   2.625	0.17
2.25	2.50    2.500   2.625 	0.12
2.50	2.75    2.500   2.625 	0.10
2.75	3.00    2.500   2.625 	0.09
3.00	3.25    2.500   2.625 	0.08
3.25	3.50    2.500   2.625 	0.04
3.50	4.00    2.500   2.625 	0.04
4.00	4.50    2.500   2.625	0.02
2.00	2.25    2.625   2.750	0.16
2.25	2.50    2.625   2.750 	0.11
2.50	2.75    2.625   2.750 	0.10
2.75	3.00    2.625   2.750 	0.10
3.00	3.25    2.625   2.750 	0.10
3.25	3.50    2.625   2.750 	0.05
3.50	4.00    2.625   2.750 	0.05
4.00	4.50    2.625   2.750	0.02
2.00	2.25    2.750   2.875	0.15	
2.25	2.50    2.750   2.875 	0.10
2.50	2.75    2.750   2.875 	0.09
2.75	3.00    2.750   2.875 	0.09
3.00	3.25    2.750   2.875 	0.10
3.25	3.50    2.750   2.875 	0.06
3.50	4.00    2.750   2.875 	0.06
4.00	4.50    2.750   2.875	0.02
2.00	2.25    2.875   3.000	0.13
2.25	2.50    2.875   3.000 	0.10
2.50	2.75    2.875   3.000 	0.09
2.75	3.00    2.875   3.000 	0.09
3.00	3.25    2.875   3.000 	0.10
3.25	3.50    2.875   3.000 	0.06
3.50	4.00    2.875   3.000 	0.08
4.00	4.50    2.875   3.000	0.02
2.00	2.25    3.000   3.125	0.12
2.25	2.50    3.000   3.125 	0.09
2.50	2.75    3.000   3.125 	0.08
2.75	3.00    3.000   3.125 	0.09
3.00	3.25    3.000   3.125 	0.09
3.25	3.50    3.000   3.125 	0.06
3.50	4.00    3.000   3.125 	0.09
4.00	4.50    3.000   3.125	0.03
2.00	2.25    3.125   3.250	0.10
2.25	2.50    3.125   3.250 	0.07
2.50	2.75    3.125   3.250 	0.07
2.75	3.00    3.125   3.250 	0.08
3.00	3.25    3.125   3.250 	0.09
3.25	3.50    3.125   3.250 	0.06
3.50	4.00    3.125   3.250 	0.08
4.00	4.50    3.125   3.250	0.04
2.00	2.25    3.250   3.375	0.08	
2.25	2.50    3.250   3.375 	0.06
2.50	2.75    3.250   3.375 	0.07
2.75	3.00    3.250   3.375 	0.07
3.00	3.25    3.250   3.375 	0.08
3.25	3.50    3.250   3.375 	0.05
3.50	4.00    3.250   3.375 	0.08
4.00	4.50    3.250   3.375	0.05
2.00	2.25    3.375   3.500	0.06	
2.25	2.50    3.375   3.500 	0.04
2.50	2.75    3.375   3.500 	0.05
2.75	3.00    3.375   3.500 	0.06
3.00	3.25    3.375   3.500 	0.07
3.25	3.50    3.375   3.500 	0.05
3.50	4.00    3.375   3.500 	0.07
4.00	4.50    3.375   3.500	0.05
2.00	2.25    3.500   3.625	0.05
2.25	2.50    3.500   3.625 	0.03
2.50	2.75    3.500   3.625 	0.04
2.75	3.00    3.500   3.625 	0.05
3.00	3.25    3.500   3.625 	0.06
3.25	3.50    3.500   3.625 	0.04
3.50	4.00    3.500   3.625 	0.07
4.00	4.50    3.500   3.625	0.06
2.00	2.25    3.625   3.750	0.04
2.25	2.50    3.625   3.750 	0.02
2.50	2.75    3.625   3.750 	0.03
2.75	3.00    3.625   3.750 	0.04
3.00	3.25    3.625   3.750 	0.05
3.25	3.50    3.625   3.750 	0.03
3.50	4.00    3.625   3.750 	0.05
4.00	4.50    3.625   3.750	0.06
2.00	2.25    3.750   3.875	0.03	
2.25	2.50    3.750   3.875 	0.01
2.50	2.75    3.750   3.875 	0.02
2.75	3.00    3.750   3.875 	0.02
3.00	3.25    3.750   3.875 	0.03
3.25	3.50    3.750   3.875 	0.02
3.50	4.00    3.750   3.875 	0.04
4.00	4.50    3.750   3.875	0.04
2.00	2.25    3.875   4.000	0.02	
2.25	2.50    3.875   4.000 	0.01
2.50	2.75    3.875   4.000 	0.01
2.75	3.00    3.875   4.000 	0.01
3.00	3.25    3.875   4.000 	0.01
3.25	3.50    3.875   4.000 	0.01
3.50	4.00    3.875   4.000 	0.03
4.00	4.50    3.875   4.000	0.03
2.00	2.25    4.000   4.250	0.01	
2.25	2.50    4.000   4.250 	0.01
2.50	2.75    4.000   4.250 	0.01
2.75	3.00    4.000   4.250 	0.01
3.00	3.25    4.000   4.250 	0.01
3.25	3.50    4.000   4.250 	0.01
3.50	4.00    4.000   4.250 	0.02
4.00	4.50    4.000   4.250	0.03
