PdfType: central
Format: lhagrid1
---
1.000000e-06 1.099164e-06 1.208161e-06 1.327967e-06 1.459653e-06 1.604398e-06 1.763495e-06 1.938370e-06 2.130585e-06 2.341861e-06 2.574087e-06 2.829341e-06 3.109907e-06 3.418294e-06 3.757261e-06 4.129839e-06 4.539363e-06 4.989495e-06 5.484262e-06 6.028090e-06 6.625842e-06 7.282866e-06 8.005038e-06 8.798818e-06 9.671306e-06 1.063030e-05 1.168439e-05 1.284299e-05 1.411647e-05 1.551621e-05 1.705474e-05 1.874580e-05 2.060453e-05 2.264753e-05 2.489308e-05 2.736126e-05 3.007411e-05 3.305590e-05 3.633327e-05 3.993552e-05 4.389484e-05 4.824659e-05 5.302967e-05 5.828680e-05 6.406492e-05 7.041565e-05 7.739567e-05 8.506731e-05 9.349902e-05 1.027660e-04 1.129510e-04 1.241448e-04 1.364471e-04 1.499677e-04 1.648269e-04 1.811571e-04 1.991036e-04 2.188260e-04 2.404997e-04 2.643172e-04 2.904900e-04 3.192504e-04 3.508532e-04 3.855785e-04 4.237333e-04 4.656549e-04 5.117135e-04 5.623150e-04 6.179048e-04 6.789717e-04 7.460512e-04 8.197309e-04 9.006546e-04 9.895277e-04 1.087123e-03 1.194287e-03 1.311946e-03 1.441113e-03 1.582897e-03 1.738511e-03 1.909279e-03 2.096646e-03 2.302192e-03 2.527637e-03 2.774856e-03 3.045893e-03 3.342968e-03 3.668495e-03 4.025096e-03 4.415612e-03 4.843121e-03 5.310948e-03 5.822688e-03 6.382211e-03 6.993685e-03 7.661581e-03 8.390693e-03 9.186142e-03 1.005339e-02 1.099825e-02 1.202687e-02 1.314576e-02 1.436176e-02 1.568207e-02 1.711419e-02 1.866592e-02 2.034535e-02 2.216081e-02 2.412083e-02 2.623409e-02 2.850939e-02 3.095557e-02 3.358145e-02 3.639577e-02 3.940710e-02 4.262380e-02 4.605391e-02 4.970507e-02 5.358451e-02 5.769891e-02 6.205439e-02 6.665642e-02 7.150981e-02 7.661867e-02 8.198634e-02 8.761545e-02 9.350787e-02 9.966471e-02 1.060864e-01 1.127726e-01 1.197223e-01 1.269339e-01 1.344053e-01 1.421337e-01 1.501159e-01 1.583482e-01 1.668266e-01 1.755466e-01 1.845037e-01 1.936929e-01 2.031091e-01 2.127470e-01 2.226014e-01 2.326666e-01 2.429373e-01 2.534079e-01 2.640730e-01 2.749270e-01 2.859646e-01 2.971804e-01 3.085691e-01 3.201257e-01 3.318449e-01 3.437219e-01 3.557519e-01 3.679300e-01 3.802519e-01 3.927129e-01 4.053089e-01 4.180355e-01 4.308888e-01 4.438649e-01 4.569599e-01 4.701701e-01 4.834921e-01 4.969224e-01 5.104577e-01 5.240948e-01 5.378306e-01 5.516622e-01 5.655867e-01 5.796014e-01 5.937035e-01 6.078906e-01 6.221602e-01 6.365098e-01 6.509372e-01 6.654401e-01 6.800165e-01 6.946642e-01 7.093813e-01 7.241659e-01 7.390162e-01 7.539302e-01 7.689064e-01 7.839430e-01 7.990385e-01 8.141913e-01 8.293999e-01 8.446630e-01 8.599790e-01 8.753466e-01 8.907646e-01 9.062317e-01 9.217467e-01 9.373084e-01 9.529156e-01 9.685673e-01 9.842625e-01 1.000000e+00 
1.000000e+00 1.023180e+00 1.047294e+00 1.072389e+00 1.098516e+00 1.125727e+00 1.154078e+00 1.183630e+00 1.214447e+00 1.246595e+00 1.280147e+00 1.315179e+00 1.351773e+00 1.390016e+00 1.430000e+00 
-5 -4 -3 -2 -1 1 2 3 4 5 21 
0.000000e+00 -2.959061e-02 2.814219e-01 2.837887e-01 2.829278e-01 2.847619e-01 2.856295e-01 2.803070e-01 -2.959061e-02 0.000000e+00 4.471799e-02 
0.000000e+00 -3.093813e-02 2.946036e-01 2.970806e-01 2.961796e-01 2.980992e-01 2.990072e-01 2.934368e-01 -3.093813e-02 0.000000e+00 4.687182e-02 
0.000000e+00 -3.227294e-02 3.085963e-01 3.111890e-01 3.102459e-01 3.122552e-01 3.132056e-01 3.073750e-01 -3.227294e-02 0.000000e+00 4.930653e-02 
0.000000e+00 -3.357366e-02 3.234544e-01 3.261681e-01 3.251810e-01 3.272843e-01 3.282791e-01 3.221761e-01 -3.357366e-02 0.000000e+00 5.207704e-02 
0.000000e+00 -3.481454e-02 3.392355e-01 3.420756e-01 3.410426e-01 3.432440e-01 3.442852e-01 3.378977e-01 -3.481454e-02 0.000000e+00 5.525190e-02 
0.000000e+00 -3.596521e-02 3.560004e-01 3.589721e-01 3.578912e-01 3.601951e-01 3.612845e-01 3.546006e-01 -3.596521e-02 0.000000e+00 5.891737e-02 
0.000000e+00 -3.699052e-02 3.738130e-01 3.769213e-01 3.757907e-01 3.782010e-01 3.793406e-01 3.723488e-01 -3.699052e-02 0.000000e+00 6.318314e-02 
0.000000e+00 -3.785069e-02 3.927403e-01 3.959897e-01 3.948078e-01 3.973283e-01 3.985196e-01 3.912095e-01 -3.785069e-02 0.000000e+00 6.819003e-02 
0.000000e+00 -3.850182e-02 4.128517e-01 4.162463e-01 4.150116e-01 4.176457e-01 4.188903e-01 4.112526e-01 -3.850182e-02 0.000000e+00 7.412102e-02 
0.000000e+00 -3.889686e-02 4.342195e-01 4.377624e-01 4.364737e-01 4.392242e-01 4.405233e-01 4.325504e-01 -3.889686e-02 0.000000e+00 8.121664e-02 
0.000000e+00 -3.898726e-02 4.569173e-01 4.606106e-01 4.592673e-01 4.621361e-01 4.634906e-01 4.551772e-01 -3.898726e-02 0.000000e+00 8.979742e-02 
0.000000e+00 -3.872529e-02 4.810200e-01 4.848644e-01 4.834661e-01 4.864543e-01 4.878643e-01 4.792086e-01 -3.872529e-02 0.000000e+00 1.002965e-01 
0.000000e+00 -3.806718e-02 5.066023e-01 5.105965e-01 5.091438e-01 5.122510e-01 5.137163e-01 5.047203e-01 -3.806718e-02 0.000000e+00 1.133087e-01 
0.000000e+00 -3.697719e-02 5.337378e-01 5.378781e-01 5.363722e-01 5.395964e-01 5.411156e-01 5.317867e-01 -3.697719e-02 0.000000e+00 1.296643e-01 
0.000000e+00 -3.543266e-02 5.624893e-01 5.667689e-01 5.652124e-01 5.685492e-01 5.701199e-01 5.604724e-01 -3.543266e-02 0.000000e+00 1.505386e-01 
0.000000e+00 -2.820016e-02 2.795745e-01 2.819895e-01 2.811104e-01 2.830038e-01 2.838902e-01 2.784299e-01 -2.820016e-02 0.000000e+00 4.227933e-02 
0.000000e+00 -2.948437e-02 2.926691e-01 2.951966e-01 2.942765e-01 2.962582e-01 2.971859e-01 2.914711e-01 -2.948437e-02 0.000000e+00 4.431876e-02 
0.000000e+00 -3.075646e-02 3.065678e-01 3.092133e-01 3.082502e-01 3.103245e-01 3.112956e-01 3.053139e-01 -3.075646e-02 0.000000e+00 4.663161e-02 
0.000000e+00 -3.199605e-02 3.213243e-01 3.240933e-01 3.230852e-01 3.252565e-01 3.262729e-01 3.200118e-01 -3.199605e-02 0.000000e+00 4.927232e-02 
0.000000e+00 -3.317863e-02 3.369952e-01 3.398931e-01 3.388381e-01 3.411108e-01 3.421745e-01 3.356216e-01 -3.317863e-02 0.000000e+00 5.230906e-02 
0.000000e+00 -3.427523e-02 3.536402e-01 3.566723e-01 3.555685e-01 3.579468e-01 3.590599e-01 3.522029e-01 -3.427523e-02 0.000000e+00 5.582792e-02 
0.000000e+00 -3.525236e-02 3.713220e-01 3.744934e-01 3.733389e-01 3.758271e-01 3.769913e-01 3.698187e-01 -3.525236e-02 0.000000e+00 5.993877e-02 
0.000000e+00 -3.607211e-02 3.901060e-01 3.934214e-01 3.922145e-01 3.948164e-01 3.960336e-01 3.885345e-01 -3.607211e-02 0.000000e+00 6.478330e-02 
0.000000e+00 -3.669264e-02 4.100603e-01 4.135238e-01 4.122630e-01 4.149820e-01 4.162537e-01 4.084186e-01 -3.669264e-02 0.000000e+00 7.054642e-02 
0.000000e+00 -3.706912e-02 4.312549e-01 4.348696e-01 4.335537e-01 4.363929e-01 4.377201e-01 4.295414e-01 -3.706912e-02 0.000000e+00 7.747248e-02 
0.000000e+00 -3.715528e-02 4.537612e-01 4.575293e-01 4.561576e-01 4.591189e-01 4.605026e-01 4.519749e-01 -3.715528e-02 0.000000e+00 8.588883e-02 
0.000000e+00 -3.690561e-02 4.776515e-01 4.815736e-01 4.801459e-01 4.832303e-01 4.846708e-01 4.757921e-01 -3.690561e-02 0.000000e+00 9.624059e-02 
0.000000e+00 -3.627843e-02 5.029974e-01 5.070722e-01 5.055889e-01 5.087961e-01 5.102929e-01 5.010655e-01 -3.627843e-02 0.000000e+00 1.091428e-01 
0.000000e+00 -3.523965e-02 5.298686e-01 5.340923e-01 5.325548e-01 5.358826e-01 5.374344e-01 5.278660e-01 -3.523965e-02 0.000000e+00 1.254606e-01 
0.000000e+00 -3.376770e-02 5.583239e-01 5.626895e-01 5.611004e-01 5.645443e-01 5.661486e-01 5.562538e-01 -3.376770e-02 0.000000e+00 1.464281e-01 
0.000000e+00 -2.683319e-02 2.777496e-01 2.802138e-01 2.793160e-01 2.812708e-01 2.821765e-01 2.765744e-01 -2.683319e-02 0.000000e+00 4.012522e-02 
0.000000e+00 -2.805515e-02 2.907580e-01 2.933371e-01 2.923975e-01 2.944434e-01 2.953913e-01 2.895281e-01 -2.805515e-02 0.000000e+00 4.206349e-02 
0.000000e+00 -2.926557e-02 3.045639e-01 3.072634e-01 3.062799e-01 3.084214e-01 3.094136e-01 3.032765e-01 -2.926557e-02 0.000000e+00 4.426831e-02 
0.000000e+00 -3.044508e-02 3.192199e-01 3.220454e-01 3.210160e-01 3.232576e-01 3.242961e-01 3.178724e-01 -3.044508e-02 0.000000e+00 4.679364e-02 
0.000000e+00 -3.157033e-02 3.347818e-01 3.377388e-01 3.366615e-01 3.390078e-01 3.400947e-01 3.333716e-01 -3.157033e-02 0.000000e+00 4.970718e-02 
0.000000e+00 -3.261378e-02 3.513083e-01 3.544022e-01 3.532750e-01 3.557304e-01 3.568677e-01 3.498327e-01 -3.261378e-02 0.000000e+00 5.309479e-02 
0.000000e+00 -3.354354e-02 3.688607e-01 3.720968e-01 3.709178e-01 3.734865e-01 3.746761e-01 3.673174e-01 -3.354354e-02 0.000000e+00 5.706637e-02 
0.000000e+00 -3.432356e-02 3.875032e-01 3.908861e-01 3.896537e-01 3.923397e-01 3.935833e-01 3.858898e-01 -3.432356e-02 0.000000e+00 6.176425e-02 
0.000000e+00 -3.491401e-02 4.073020e-01 4.108359e-01 4.095485e-01 4.123554e-01 4.136546e-01 4.056166e-01 -3.491401e-02 0.000000e+00 6.737494e-02 
