   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   10.5264       1.27525       1.54026       1.26957       1.53886      0.568345E-02  0.140154E-02   2.80843      0.929140      0.928732      0.610131      0.340431       0.00000       0.00000    
  0.109648E-03   10.4675       1.25969       1.52133       1.25361       1.51982      0.607961E-02  0.151258E-02   2.77343      0.917757      0.917317      0.602499      0.335853       0.00000       0.00000    
  0.120226E-03   10.3987       1.24397       1.50224       1.23745       1.50060      0.652105E-02  0.163846E-02   2.73806      0.906327      0.905851      0.594753      0.331125       0.00000       0.00000    
  0.131825E-03   10.3263       1.22821       1.48311       1.22123       1.48134      0.698339E-02  0.177133E-02   2.70257      0.894885      0.894372      0.586968      0.326345       0.00000       0.00000    
  0.144543E-03   10.2486       1.21239       1.46391       1.20492       1.46200      0.747568E-02  0.191420E-02   2.66692      0.883427      0.882873      0.579127      0.321489       0.00000       0.00000    
  0.158489E-03   10.1642       1.19652       1.44466       1.18850       1.44258      0.801410E-02  0.207282E-02   2.63109      0.871960      0.871360      0.571224      0.316543       0.00000       0.00000    
  0.173779E-03   10.0768       1.18062       1.42538       1.17205       1.42314      0.857675E-02  0.223980E-02   2.59519      0.860491      0.859845      0.563295      0.311556       0.00000       0.00000    
  0.190545E-03   9.98361       1.16471       1.40607       1.15552       1.40365      0.918878E-02  0.242399E-02   2.55917      0.849026      0.848328      0.555320      0.306498       0.00000       0.00000    
  0.208928E-03   9.88636       1.14881       1.38676       1.13897       1.38414      0.984440E-02  0.262369E-02   2.52310      0.837573      0.836819      0.547319      0.301392       0.00000       0.00000    
  0.229085E-03   9.78649       1.13291       1.36745       1.12238       1.36462      0.105285E-01  0.283356E-02   2.48700      0.826127      0.825316      0.539301      0.296257       0.00000       0.00000    
  0.251186E-03   9.68089       1.11707       1.34816       1.10578       1.34509      0.112890E-01  0.307119E-02   2.45087      0.814714      0.813837      0.531256      0.291064       0.00000       0.00000    
  0.275420E-03   9.57308       1.10126       1.32890       1.08917       1.32558      0.120867E-01  0.332262E-02   2.41475      0.803319      0.802373      0.523204      0.285851       0.00000       0.00000    
  0.301992E-03   9.46228       1.08550       1.30967       1.07256       1.30607      0.129342E-01  0.359260E-02   2.37864      0.791949      0.790930      0.515145      0.280613       0.00000       0.00000    
  0.331127E-03   9.34767       1.06983       1.29050       1.05597       1.28661      0.138621E-01  0.389311E-02   2.34258      0.780624      0.779524      0.507083      0.275348       0.00000       0.00000    
  0.363073E-03   9.23135       1.05423       1.27137       1.03940       1.26716      0.148315E-01  0.420963E-02   2.30656      0.769324      0.768139      0.499023      0.270074       0.00000       0.00000    
  0.398101E-03   9.11194       1.03874       1.25232       1.02286       1.24777      0.158836E-01  0.455828E-02   2.27062      0.758074      0.756796      0.490970      0.264785       0.00000       0.00000    
  0.436509E-03   8.99031       1.02337       1.23336       1.00636       1.22842      0.170119E-01  0.493721E-02   2.23478      0.746869      0.745491      0.482929      0.259491       0.00000       0.00000    
